Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,6029,Calvin Johnson,WR,13,DET,GB,0,0,0,0,0,7,145,1,30.50
2,11667,Brandon Marshall,WR,13,CHI,MIN,0,0,0,0,0,9,124,1,30.40
3,12246,Victor Cruz,WR,13,NYG,WAS,0,0,0,0,0,12,143,0,29.30
4,7328,Peyton Manning,QB,13,DEN,KC,375,3,1,-1,0,0,0,0,28.90
5,5282,Josh McCown,QB,13,CHI,MIN,344,2,0,17,0,0,0,0,26.46
6,9038,Matthew Stafford,QB,13,DET,GB,383,2,1,9,0,0,0,0,26.22
7,12845,AJ Green,WR,13,CIN,SD,0,0,0,0,0,8,147,0,25.70
8,6767,Pierre Garcon,WR,13,WAS,NYG,0,0,0,2,0,10,124,0,25.60
9,13002,Cecil Shorts,WR,13,JAX,CLE,0,0,0,0,0,11,114,0,25.40
10,4314,Tom Brady,QB,13,NE,HOU,353,2,0,1,0,0,0,0,25.22
11,4807,Adrian Peterson,RB,13,MIN,CHI,0,0,0,126,1,2,16,0,25.20
12,6211,Harry Douglas,WR,13,ATL,BUF,0,0,0,0,0,10,121,0,25.10
13,11270,Dez Bryant,WR,13,DAL,OAK,0,0,0,0,0,9,128,0,24.80
14,3867,Tony Romo,QB,13,DAL,OAK,354,2,1,4,0,0,0,0,24.56
15,7242,Drew Brees,QB,13,NO,SEA,340,2,0,-1,0,0,0,0,24.50
16,4640,Reggie Bush,RB,13,DET,GB,0,0,0,113,0,6,38,0,24.10
17,2428,Carson Palmer,QB,13,ARI,PHI,317,2,0,2,0,0,0,0,23.88
18,4631,Wes Welker,WR,13,DEN,KC,0,0,0,0,0,10,105,0,23.50
19,732,Matt Ryan,QB,13,ATL,BUF,446,1,3,14,0,0,0,0,23.24
20,7969,Jamaal Charles,RB,13,KC,DEN,0,0,0,119,0,5,33,0,23.20
21,4358,Steve Smith,WR,13,CAR,TB,0,0,0,0,0,9,112,0,23.20
22,14187,Alshon Jeffery,WR,13,CHI,MIN,0,0,0,11,0,8,109,0,23
23,12841,Andy Dalton,QB,13,CIN,SD,312,2,2,8,0,0,0,0,22.28
24,8244,Philip Rivers,QB,13,SD,CIN,347,1,0,7,0,0,0,0,21.58
25,15076,Keenan Allen,WR,13,SD,CIN,0,0,0,0,0,7,112,0,21.20
26,3519,Vincent Jackson,WR,13,TB,CAR,0,0,0,0,0,7,112,0,21.20
27,9277,Chris Ogbonnaya,RB,13,CLE,JAX,0,0,0,67,0,9,54,0,21.10
28,13957,Kendall Wright,WR,13,TEN,IND,0,0,0,0,0,8,100,0,21
29,14587,Josh Gordon,WR,13,CLE,JAX,0,0,0,2,0,6,117,0,20.90
30,4556,Jordy Nelson,WR,13,GB,DET,0,0,0,0,0,7,108,0,20.80
31,3943,DeSean Jackson,WR,13,PHI,ARI,0,0,0,0,0,7,107,0,20.70
32,11056,Antonio Brown,WR,13,PIT,BAL,0,0,0,-3,0,7,107,0,20.40
33,11488,Jimmy Graham,TE,13,NO,SEA,0,0,0,0,0,6,80,1,20
34,13910,Brandon Weeden,QB,13,CLE,JAX,317,1,1,11,0,0,0,0,19.78
35,3807,Ben Roethlisberger,QB,13,PIT,BAL,289,2,0,1,0,0,0,0,19.66
36,11197,Demaryius Thomas,WR,13,DEN,KC,0,0,0,0,0,5,83,1,19.30
37,4932,Eli Manning,QB,13,NYG,WAS,303,1,0,1,0,0,0,0,19.22
38,3895,Matt Flynn,QB,13,GB,DET,258,2,0,6,0,0,0,0,18.92
39,14536,Russell Wilson,QB,13,SEA,NO,217,2,0,22,0,0,0,0,18.88
40,13723,Nick Foles,QB,13,PHI,ARI,217,2,0,20,0,0,0,0,18.68
41,5571,Larry Fitzgerald,WR,13,ARI,PHI,0,0,0,1,0,6,60,1,18.10
42,7635,Heath Miller,TE,13,PIT,BAL,0,0,0,0,0,10,81,0,18.10
43,13320,Cam Newton,QB,13,CAR,TB,236,1,0,46,0,0,0,0,18.04
44,14868,EJ Manuel,QB,13,BUF,ATL,281,1,0,24,0,0,0,0,17.64
45,11982,Nate Burleson,WR,13,DET,GB,0,0,0,-2,0,8,97,0,17.50
46,14257,Robert Griffin III,QB,13,WAS,NYG,273,1,1,35,0,0,0,0,17.42
47,2699,Matt Forte,RB,13,CHI,MIN,0,0,0,88,0,5,36,0,17.40
48,5820,Frank Gore,RB,13,SF,LA,0,0,0,75,1,2,18,0,17.30
49,8529,Mike Wallace,WR,13,MIA,NYJ,0,0,0,2,0,7,97,0,16.90
50,10974,Rob Gronkowski,TE,13,NE,HOU,0,0,0,0,0,7,98,0,16.80
51,13799,Ryan Tannehill,QB,13,MIA,NYJ,298,1,1,17,0,0,0,0,16.62
52,2950,Steve Johnson,WR,13,BUF,ATL,0,0,0,3,0,8,82,0,16.50
53,6739,Alex Smith,QB,13,KC,DEN,243,1,0,27,0,0,0,0,16.42
54,8283,Ryan Fitzpatrick,QB,13,TEN,IND,238,1,0,28,0,0,0,0,16.32
