Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7328,Peyton Manning,QB,15,DEN,SD,399,3,0,-1,0,0,0,0,30.86
2,6767,Pierre Garcon,WR,15,WAS,ATL,0,0,0,3,0,14,129,0,30.20
3,7242,Drew Brees,QB,15,NO,LA,378,3,0,-1,0,0,0,0,30.02
4,6029,Calvin Johnson,WR,15,DET,BAL,0,0,0,0,0,7,123,1,28.30
5,2429,Andre Johnson,WR,15,HOU,IND,0,0,0,0,0,11,139,0,27.90
6,2699,Matt Forte,RB,15,CHI,CLE,0,0,0,108,0,7,52,0,26
7,11197,Demaryius Thomas,WR,15,DEN,SD,0,0,0,0,0,6,106,1,25.60
8,204,Roddy White,WR,15,ATL,WAS,0,0,0,0,0,10,126,0,25.60
9,8972,Jay Cutler,QB,15,CHI,CLE,343,2,1,17,0,0,0,0,25.42
10,8244,Philip Rivers,QB,15,SD,DEN,350,2,0,4,0,0,0,0,25.40
11,4556,Jordy Nelson,WR,15,GB,DAL,0,0,0,0,0,9,129,0,24.90
12,9038,Matthew Stafford,QB,15,DET,BAL,364,2,2,9,0,0,0,0,24.46
13,11270,Dez Bryant,WR,15,DAL,GB,0,0,0,0,0,10,111,0,24.10
14,14005,TY Hilton,WR,15,IND,HOU,0,0,0,0,0,10,109,0,23.90
15,4314,Tom Brady,QB,15,NE,MIA,317,2,0,0,0,0,0,0,23.68
16,3867,Tony Romo,QB,15,DAL,GB,305,2,0,2,0,0,0,0,23.40
17,12780,Shane Vereen,RB,15,NE,MIA,0,0,0,44,0,10,90,0,23.40
18,12246,Victor Cruz,WR,15,NYG,SEA,0,0,0,0,0,9,113,0,23.30
19,611,Joe Flacco,QB,15,BAL,DET,315,2,2,15,0,0,0,0,23.10
20,14187,Alshon Jeffery,WR,15,CHI,CLE,0,0,0,3,0,8,118,0,23.10
21,732,Matt Ryan,QB,15,ATL,WAS,370,1,0,12,0,0,0,0,23
22,9277,Chris Ogbonnaya,RB,15,CLE,CHI,0,0,0,65,0,10,65,0,23
23,12845,AJ Green,WR,15,CIN,PIT,0,0,0,0,0,8,115,0,22.50
24,11667,Brandon Marshall,WR,15,CHI,CLE,0,0,0,0,0,8,113,0,22.30
25,15076,Keenan Allen,WR,15,SD,DEN,0,0,0,0,0,8,113,0,22.30
26,14587,Josh Gordon,WR,15,CLE,CHI,0,0,0,6,0,6,125,0,22.10
27,3895,Matt Flynn,QB,15,GB,DAL,318,1,0,21,0,0,0,0,21.82
28,11488,Jimmy Graham,TE,15,NO,LA,0,0,0,0,0,7,87,1,21.70
29,14008,Andrew Luck,QB,15,IND,HOU,300,1,1,36,0,0,0,0,21.60
30,11182,Eric Decker,WR,15,DEN,SD,0,0,0,0,0,6,93,1,21.30
31,11932,LeSean McCoy,RB,15,PHI,MIN,0,0,0,118,0,3,32,0,21
32,7969,Jamaal Charles,RB,15,KC,OAK,0,0,0,122,0,4,17,0,20.90
33,13723,Nick Foles,QB,15,PHI,MIN,245,2,0,26,0,0,0,0,20.40
34,13320,Cam Newton,QB,15,CAR,NYJ,242,1,0,60,0,0,0,0,19.68
35,11056,Antonio Brown,WR,15,PIT,CIN,0,0,0,-3,0,6,109,0,19.60
36,3807,Ben Roethlisberger,QB,15,PIT,CIN,273,2,0,5,0,0,0,0,19.42
37,5571,Larry Fitzgerald,WR,15,ARI,TEN,0,0,0,0,0,7,64,1,19.40
38,12841,Andy Dalton,QB,15,CIN,PIT,288,2,2,13,0,0,0,0,18.82
39,13255,Matt Asiata,RB,15,MIN,PHI,0,0,0,78,0,9,17,0,18.50
40,12861,Jordan Cameron,TE,15,CLE,CHI,0,0,0,0,0,9,91,0,18.10
41,3943,DeSean Jackson,WR,15,PHI,MIN,0,0,0,-2,0,5,102,0,18
42,6597,Greg Jennings,WR,15,MIN,PHI,0,0,0,0,0,9,89,0,17.90
43,4358,Steve Smith,WR,15,CAR,NYJ,0,0,0,0,0,8,98,0,17.80
44,15221,Zac Stacy,RB,15,LA,NO,0,0,0,75,1,3,12,0,17.70
45,6211,Harry Douglas,WR,15,ATL,WAS,0,0,0,0,0,8,97,0,17.70
46,2950,Steve Johnson,WR,15,BUF,JAX,0,0,0,3,0,8,94,0,17.70
47,13027,Julius Thomas,TE,15,DEN,SD,0,0,0,0,0,5,65,1,17.50
48,7884,Antonio Gates,TE,15,SD,DEN,0,0,0,0,0,8,91,0,17.10
49,13443,Colin Kaepernick,QB,15,SF,TB,245,1,0,30,0,0,0,0,16.80
50,4640,Reggie Bush,RB,15,DET,BAL,0,0,0,89,0,5,29,0,16.80
51,11859,Jason Campbell,QB,15,CLE,CHI,284,1,0,13,0,0,0,0,16.66
52,13799,Ryan Tannehill,QB,15,MIA,NE,268,1,1,27,0,0,0,0,16.42
53,8699,Knowshon Moreno,RB,15,DEN,SD,0,0,0,93,0,4,31,0,16.40
54,8355,Julian Edelman,WR,15,NE,MIA,0,0,0,0,0,8,84,0,16.40
55,6302,James Jones,WR,15,GB,DAL,0,0,0,0,0,7,93,0,16.30
56,14967,Le'Veon Bell,RB,15,PIT,CIN,0,0,0,69,0,5,43,0,16.20
57,7635,Heath Miller,TE,15,PIT,CIN,0,0,0,0,0,8,82,0,16.20
58,13124,DeMarco Murray,RB,15,DAL,GB,0,0,0,95,0,4,26,0,16.10
59,15019,Ace Sanders,WR,15,JAX,BUF,7,0,0,1,0,8,77,0,16.08
60,8330,Brian Hartline,WR,15,MIA,NE,0,0,0,0,0,7,88,0,15.80
61,5094,Marques Colston,WR,15,NO,LA,0,0,0,0,0,7,88,0,15.80
62,6739,Alex Smith,QB,15,KC,OAK,236,1,0,23,0,0,0,0,15.74
63,957,Pierre Thomas,RB,15,NO,LA,0,0,0,57,0,6,38,0,15.50
64,1658,Greg Olsen,TE,15,CAR,NYJ,0,0,0,0,0,8,75,0,15.50
65,14868,EJ Manuel,QB,15,BUF,JAX,258,1,1,20,0,0,0,0,15.32
66,8283,Ryan Fitzpatrick,QB,15,TEN,ARI,225,1,0,23,0,0,0,0,15.30
67,13957,Kendall Wright,WR,15,TEN,ARI,0,0,0,0,0,7,83,0,15.30
68,14536,Russell Wilson,QB,15,SEA,NYG,228,1,0,21,0,0,0,0,15.22
69,14269,Alfred Morris,RB,15,WAS,ATL,0,0,0,104,0,1,8,0,15.20
70,11982,Nate Burleson,WR,15,DET,BAL,0,0,0,-1,0,7,82,0,15.10
71,2428,Carson Palmer,QB,15,ARI,TEN,279,1,0,-1,0,0,0,0,15.06
72,15694,Case Keenum,QB,15,HOU,IND,278,1,1,9,0,0,0,0,15.02
73,15138,Eddie Lacy,RB,15,GB,DAL,0,0,0,77,0,4,33,0,15
74,15616,Fozzy Whittaker,RB,15,CLE,CHI,0,0,0,36,0,7,42,0,14.80
75,12751,Charles Clay,TE,15,MIA,NE,0,0,0,0,0,7,77,0,14.70
76,2405,Chad Henne,QB,15,JAX,BUF,268,1,1,9,0,0,0,0,14.62
77,547,Ray Rice,RB,15,BAL,DET,0,0,0,68,0,5,28,0,14.60
78,3519,Vincent Jackson,WR,15,TB,SF,0,0,0,0,0,5,95,0,14.50
79,8723,Matt Cassel,QB,15,MIN,PHI,279,1,1,3,0,0,0,0,14.46
80,14252,Kirk Cousins,QB,15,WAS,ATL,260,1,1,10,0,0,0,0,14.40
81,14986,DeAndre Hopkins,WR,15,HOU,IND,0,0,0,0,0,5,92,0,14.20
82,9739,Hakeem Nicks,WR,15,NYG,SEA,0,0,0,0,0,6,81,0,14.10
83,11611,Golden Tate,WR,15,SEA,NYG,0,0,0,0,0,6,81,0,14.10
84,7175,Delanie Walker,TE,15,TEN,ARI,0,0,0,0,0,7,71,0,14.10
85,12548,Scott Chandler,TE,15,BUF,JAX,0,0,0,0,0,6,80,0,14
86,13791,Lamar Miller,RB,15,MIA,NE,0,0,0,49,0,5,39,0,13.80
87,9108,Tony Gonzalez,TE,15,ATL,WAS,0,0,0,0,0,7,66,0,13.60
88,13997,Coby Fleener,TE,15,IND,HOU,0,0,0,0,0,6,73,0,13.30
89,7203,Dwayne Bowe,WR,15,KC,OAK,0,0,0,0,0,6,73,0,13.30
90,8529,Mike Wallace,WR,15,MIA,NE,0,0,0,0,0,6,73,0,13.30
91,9906,Danny Amendola,WR,15,NE,MIA,0,0,0,0,0,6,73,0,13.30
92,11712,Anquan Boldin,WR,15,SF,TB,0,0,0,0,0,6,73,0,13.30
93,5054,Kellen Clemens,QB,15,LA,NO,208,1,0,9,0,0,0,0,13.22
94,12536,Andre Brown,RB,15,NYG,SEA,0,0,0,86,0,3,16,0,13.20
95,13557,Ben Tate,RB,15,HOU,IND,0,0,0,76,0,4,16,0,13.20
96,1181,Martellus Bennett,TE,15,CHI,CLE,0,0,0,0,0,6,68,0,12.80
97,14916,Giovani Bernard,RB,15,CIN,PIT,0,0,0,59,0,4,28,0,12.70
98,5820,Frank Gore,RB,15,SF,TB,0,0,0,95,0,2,11,0,12.60
99,6198,Darren Sproles,RB,15,NO,LA,0,0,0,22,0,6,44,0,12.60
100,4932,Eli Manning,QB,15,NYG,SEA,238,1,1,0,0,0,0,0,12.52
101,15746,Matt McGloin,QB,15,OAK,KC,202,1,0,4,0,0,0,0,12.48
102,5701,Fred Jackson,RB,15,BUF,JAX,0,0,0,59,0,4,25,0,12.40
103,14871,Robert Woods,WR,15,BUF,JAX,0,0,0,0,0,6,63,0,12.30
104,6768,Lance Moore,WR,15,NO,LA,0,0,0,0,0,6,63,0,12.30
105,9331,Michael Crabtree,WR,15,SF,TB,0,0,0,0,0,5,72,0,12.20
106,13902,Trent Richardson,RB,15,IND,HOU,0,0,0,25,0,5,46,0,12.10
107,15201,Mike Glennon,QB,15,TB,SF,209,1,0,-3,0,0,0,0,12.06
108,14275,Jarrett Boykin,WR,15,GB,DAL,0,0,0,0,0,5,70,0,12
109,8564,Nate Washington,WR,15,TEN,ARI,0,0,0,0,0,5,70,0,12
