Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7328,Peyton Manning,QB,8,DEN,WAS,433,3,0,-4,0,0,0,0,31.92
2,2593,Aaron Rodgers,QB,8,GB,MIN,413,2,0,16,0,0,0,0,29.12
3,11270,Dez Bryant,WR,8,DAL,DET,0,0,0,0,0,8,110,1,28
4,12246,Victor Cruz,WR,8,NYG,PHI,0,0,0,0,0,11,139,0,27.90
5,14257,Robert Griffin III,QB,8,WAS,DEN,396,1,1,58,0,0,0,0,27.64
6,7969,Jamaal Charles,RB,8,KC,CLE,0,0,0,95,1,6,59,0,27.40
7,4932,Eli Manning,QB,8,NYG,PHI,455,2,3,12,0,0,0,0,27.40
8,7242,Drew Brees,QB,8,NO,BUF,388,2,0,7,0,0,0,0,27.22
9,6029,Calvin Johnson,WR,8,DET,DAL,0,0,0,0,0,7,108,1,26.80
10,4556,Jordy Nelson,WR,8,GB,MIN,0,0,0,0,0,7,105,1,26.50
11,11056,Antonio Brown,WR,8,PIT,OAK,3,0,0,3,0,11,120,0,26.42
12,2428,Carson Palmer,QB,8,ARI,ATL,477,2,4,3,0,0,0,0,26.38
13,5094,Marques Colston,WR,8,NO,BUF,0,0,0,0,0,10,132,0,26.20
14,9038,Matthew Stafford,QB,8,DET,DAL,364,2,0,3,0,0,0,0,25.86
15,732,Matt Ryan,QB,8,ATL,ARI,358,2,0,-2,0,0,0,0,25.12
16,9108,Tony Gonzalez,TE,8,ATL,ARI,0,0,0,0,0,11,110,0,25
17,3867,Tony Romo,QB,8,DAL,DET,328,2,0,5,0,0,0,0,24.62
18,14536,Russell Wilson,QB,8,SEA,LA,240,2,0,66,0,0,0,0,24.20
19,6767,Pierre Garcon,WR,8,WAS,DEN,0,0,0,2,0,9,110,0,23.20
20,12845,AJ Green,WR,8,CIN,NYJ,0,0,0,0,0,8,111,0,22.10
21,3807,Ben Roethlisberger,QB,8,PIT,OAK,346,1,0,11,0,0,0,0,21.94
22,9447,Michael Vick,QB,8,PHI,NYG,273,1,0,68,0,0,0,0,21.72
23,9739,Hakeem Nicks,WR,8,NYG,PHI,0,0,0,0,0,7,116,0,21.60
24,4631,Wes Welker,WR,8,DEN,WAS,0,0,0,0,0,7,84,1,21.40
25,6211,Harry Douglas,WR,8,ATL,ARI,0,0,0,0,0,7,114,0,21.40
26,11932,LeSean McCoy,RB,8,PHI,NYG,0,0,0,108,0,4,35,0,21.30
27,13320,Cam Newton,QB,8,CAR,TB,277,2,1,32,0,0,0,0,21.28
28,11197,Demaryius Thomas,WR,8,DEN,WAS,0,0,0,0,0,8,102,0,21.20
29,722,Jason Witten,TE,8,DAL,DET,0,0,0,0,0,8,101,0,21.10
30,14275,Jarrett Boykin,WR,8,GB,MIN,0,0,0,0,0,8,101,0,21.10
31,12841,Andy Dalton,QB,8,CIN,NYJ,313,1,0,14,0,0,0,0,20.92
32,4314,Tom Brady,QB,8,NE,MIA,360,1,1,5,0,0,0,0,20.90
33,8699,Knowshon Moreno,RB,8,DEN,WAS,0,0,0,68,1,4,34,0,20.20
34,11712,Anquan Boldin,WR,8,SF,JAX,0,0,0,0,0,7,100,0,20
