Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7328,Peyton Manning,QB,5,DEN,DAL,397,4,0,-1,0,0,0,0,34.78
2,7242,Drew Brees,QB,5,NO,CHI,421,3,1,5,0,0,0,0,31.34
3,2429,Andre Johnson,WR,5,HOU,SF,0,0,0,0,0,12,136,0,28.60
4,15088,Terrance Williams,WR,5,DAL,DEN,0,0,0,-3,0,12,133,0,28
5,11270,Dez Bryant,WR,5,DAL,DEN,0,0,0,0,0,8,101,1,27.10
6,2593,Aaron Rodgers,QB,5,GB,DET,353,2,0,16,0,0,0,0,26.72
7,9038,Matthew Stafford,QB,5,DET,GB,370,2,0,5,0,0,0,0,26.30
8,11488,Jimmy Graham,TE,5,NO,CHI,0,0,0,0,0,7,103,1,26.30
9,732,Matt Ryan,QB,5,ATL,NYJ,368,2,0,3,0,0,0,0,26.02
10,4314,Tom Brady,QB,5,NE,CIN,379,2,1,0,0,0,0,0,25.16
11,13002,Cecil Shorts,WR,5,JAX,LA,0,0,0,0,0,10,120,0,25
12,3867,Tony Romo,QB,5,DAL,DEN,356,2,1,4,0,0,0,0,24.64
13,14587,Josh Gordon,WR,5,CLE,BUF,0,0,0,8,0,9,116,0,24.40
14,4932,Eli Manning,QB,5,NYG,PHI,354,2,2,8,0,0,0,0,23.96
15,8972,Jay Cutler,QB,5,CHI,NO,300,2,1,17,0,0,0,0,23.70
16,13227,Randall Cobb,WR,5,GB,DET,0,0,0,11,0,9,106,0,23.70
17,11667,Brandon Marshall,WR,5,CHI,NO,0,0,0,0,0,9,114,0,23.40
18,8358,Brian Hoyer,QB,5,CLE,BUF,327,2,1,3,0,0,0,0,23.38
19,13799,Ryan Tannehill,QB,5,MIA,BAL,385,1,1,19,0,0,0,0,23.30
20,13291,Julio Jones,WR,5,ATL,NYJ,0,0,0,1,0,8,119,0,23
21,11197,Demaryius Thomas,WR,5,DEN,DAL,0,0,0,0,0,7,99,1,22.90
22,11182,Eric Decker,WR,5,DEN,DAL,0,0,0,0,0,8,118,0,22.80
23,12845,AJ Green,WR,5,CIN,NE,0,0,0,0,0,9,106,0,22.60
24,4631,Wes Welker,WR,5,DEN,DAL,0,0,0,0,0,8,84,1,22.40
25,11932,LeSean McCoy,RB,5,PHI,NYG,0,0,0,115,0,3,45,0,22
26,12841,Andy Dalton,QB,5,CIN,NE,360,1,1,13,0,0,0,0,21.70
