Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,6029,Calvin Johnson,WR,1,DET,MIN,0,0,0,0,0,11,164,0,30.40
2,732,Matt Ryan,QB,1,ATL,NO,308,3,0,9,0,0,0,0,28.22
3,5571,Larry Fitzgerald,WR,1,ARI,LA,0,0,0,0,0,12,126,0,27.60
4,7242,Drew Brees,QB,1,NO,ATL,430,2,1,2,0,0,0,0,27.40
5,4314,Tom Brady,QB,1,NE,BUF,406,2,1,3,0,0,0,0,26.54
6,11488,Jimmy Graham,TE,1,NO,ATL,0,0,0,0,0,10,123,0,25.30
7,12845,AJ Green,WR,1,CIN,CHI,0,0,0,0,0,10,121,0,25.10
8,7328,Peyton Manning,QB,1,DEN,BAL,373,2,1,-1,0,0,0,0,24.82
9,11932,LeSean McCoy,RB,1,PHI,WAS,0,0,0,98,0,8,69,0,24.70
10,14696,Daryl Richardson,RB,1,LA,ARI,0,0,0,40,0,13,77,0,24.70
11,7203,Dwayne Bowe,WR,1,KC,JAX,0,0,0,0,0,9,121,0,24.10
12,9038,Matthew Stafford,QB,1,DET,MIN,451,1,2,5,0,0,0,0,23.54
13,3867,Tony Romo,QB,1,DAL,NYG,303,2,0,1,0,0,0,0,23.22
14,2429,Andre Johnson,WR,1,HOU,SD,0,0,0,0,0,9,110,0,23
15,14008,Andrew Luck,QB,1,IND,OAK,330,1,0,22,0,0,0,0,22.40
16,11063,Emmanuel Sanders,WR,1,PIT,TEN,0,0,0,0,0,8,109,0,21.90
17,14385,Doug Martin,RB,1,TB,NYJ,0,0,0,103,0,5,35,0,21.80
18,6767,Pierre Garcon,WR,1,WAS,PHI,0,0,0,0,0,8,104,0,21.40
19,11667,Brandon Marshall,WR,1,CHI,CIN,0,0,0,0,0,8,102,0,21.20
20,13027,Julius Thomas,TE,1,DEN,BAL,0,0,0,0,0,14,72,0,21.20
21,13227,Randall Cobb,WR,1,GB,SF,0,0,0,9,0,7,102,0,21.10
22,9906,Danny Amendola,WR,1,NE,BUF,0,0,0,0,0,11,96,0,20.60
23,2593,Aaron Rodgers,QB,1,GB,SF,276,2,0,11,0,0,0,0,20.14
24,11270,Dez Bryant,WR,1,DAL,NYG,0,0,0,-1,0,5,89,1,19.80
25,7969,Jamaal Charles,RB,1,KC,JAX,0,0,0,137,0,2,11,0,19.80
26,9226,Josh Freeman,QB,1,TB,NYJ,334,1,2,12,0,0,0,0,19.56
27,3807,Ben Roethlisberger,QB,1,PIT,TEN,251,2,0,11,0,0,0,0,19.14
28,547,Ray Rice,RB,1,BAL,DEN,0,0,0,100,0,3,28,0,18.80
29,6739,Alex Smith,QB,1,KC,JAX,264,2,1,10,0,0,0,0,18.56
30,9447,Michael Vick,QB,1,PHI,WAS,251,1,0,44,0,0,0,0,18.44
31,13443,Colin Kaepernick,QB,1,SF,GB,227,1,0,51,0,0,0,0,18.18
32,4932,Eli Manning,QB,1,NYG,DAL,248,2,0,2,0,0,0,0,18.12
33,4807,Adrian Peterson,RB,1,MIN,DET,0,0,0,133,0,1,5,0,17.80
34,14257,Robert Griffin III,QB,1,WAS,PHI,211,1,0,52,0,0,0,0,17.64
35,1652,Steven Jackson,RB,1,ATL,NO,0,0,0,76,0,5,46,0,17.20
36,611,Joe Flacco,QB,1,BAL,DEN,220,2,0,3,0,0,0,0,17.10
37,13320,Cam Newton,QB,1,CAR,SEA,198,1,0,50,0,0,0,0,16.92
38,13902,Trent Richardson,RB,1,CLE,MIA,0,0,0,60,1,3,16,0,16.60
39,3671,Jermichael Finley,TE,1,GB,SF,0,0,0,0,0,8,86,0,16.60
40,5002,Reggie Wayne,WR,1,IND,OAK,0,0,0,-1,0,8,87,0,16.60
41,11197,Demaryius Thomas,WR,1,DEN,BAL,0,0,0,0,0,7,93,0,16.30
42,5094,Marques Colston,WR,1,NO,ATL,0,0,0,0,0,7,93,0,16.30
43,12246,Victor Cruz,WR,1,NYG,DAL,0,0,0,0,0,7,93,0,16.30
44,12841,Andy Dalton,QB,1,CIN,CHI,298,1,1,13,0,0,0,0,16.22
45,14269,Alfred Morris,RB,1,WAS,PHI,0,0,0,87,1,1,5,0,16.20
46,4633,Matt Schaub,QB,1,HOU,SD,351,0,1,0,0,0,0,0,16.04
47,2428,Carson Palmer,QB,1,ARI,LA,295,1,0,1,0,0,0,0,15.90
48,13791,Lamar Miller,RB,1,MIA,CLE,0,0,0,86,0,4,33,0,15.90
49,1810,Owen Daniels,TE,1,HOU,SD,0,0,0,0,0,8,79,0,15.90
50,3519,Vincent Jackson,WR,1,TB,NYJ,0,0,0,0,0,6,96,0,15.60
51,10949,CJ Spiller,RB,1,BUF,NE,0,0,0,95,0,3,29,0,15.40
52,8519,Isaac Redman,RB,1,PIT,TEN,0,0,0,73,0,3,48,0,15.10
53,14405,Chris Givens,WR,1,LA,ARI,0,0,0,-1,0,7,81,0,15
54,13799,Ryan Tannehill,QB,1,MIA,CLE,196,1,0,31,0,0,0,0,14.94
55,8972,Jay Cutler,QB,1,CHI,CIN,225,1,0,19,0,0,0,0,14.90
56,3943,DeSean Jackson,WR,1,PHI,WAS,0,0,0,0,0,6,88,0,14.80
57,9108,Tony Gonzalez,TE,1,ATL,NO,0,0,0,0,0,8,68,0,14.80
58,9739,Hakeem Nicks,WR,1,NYG,DAL,0,0,0,0,0,7,77,0,14.70
59,14536,Russell Wilson,QB,1,SEA,CAR,163,1,0,41,0,0,0,0,14.62
60,8066,Darren McFadden,RB,1,OAK,IND,0,0,0,85,0,4,21,0,14.60
61,13291,Julio Jones,WR,1,ATL,NO,0,0,0,1,0,6,85,0,14.60
62,8330,Brian Hartline,WR,1,MIA,CLE,0,0,0,0,0,6,84,0,14.40
63,11256,Ryan Mathews,RB,1,SD,HOU,0,0,0,76,0,4,27,0,14.30
64,4631,Wes Welker,WR,1,DEN,BAL,0,0,0,3,0,6,80,0,14.30
65,14868,EJ Manuel,QB,1,BUF,NE,208,1,0,19,0,0,0,0,14.22
66,13124,DeMarco Murray,RB,1,DAL,NYG,0,0,0,73,0,4,29,0,14.20
67,204,Roddy White,WR,1,ATL,NO,0,0,0,0,0,6,82,0,14.20
68,11527,Sam Bradford,QB,1,LA,ARI,226,1,0,10,0,0,0,0,14.04
69,11565,Andre Roberts,WR,1,ARI,LA,0,0,0,3,0,7,66,0,13.90
70,15416,Zach Sudfeld,TE,1,NE,BUF,0,0,0,0,0,6,78,0,13.80
71,7308,Maurice Jones-Drew,RB,1,JAX,KC,0,0,0,89,0,3,18,0,13.70
72,2699,Matt Forte,RB,1,CHI,CIN,0,0,0,77,0,3,29,0,13.60
73,722,Jason Witten,TE,1,DAL,NYG,0,0,0,0,0,6,75,0,13.50
74,12774,Stevan Ridley,RB,1,NE,BUF,0,0,0,101,0,0,3,0,13.40
75,6828,Chris Johnson,RB,1,TEN,PIT,0,0,0,88,0,3,16,0,13.40
76,11220,Dexter McCluster,RB,1,KC,JAX,0,0,0,5,0,7,59,0,13.40
77,12794,Jeremy Kerley,WR,1,NYJ,TB,19,0,0,0,0,5,76,0,13.36
78,12386,Marshawn Lynch,RB,1,SEA,CAR,0,0,0,96,0,2,17,0,13.30
79,13957,Kendall Wright,WR,1,TEN,PIT,0,0,0,1,0,6,71,0,13.20
80,12925,Jake Locker,QB,1,TEN,PIT,249,0,1,41,0,0,0,0,13.06
81,459,Sidney Rice,WR,1,SEA,CAR,0,0,0,0,0,5,80,0,13
82,12982,Blaine Gabbert,QB,1,JAX,KC,209,1,0,6,0,0,0,0,12.96
83,13270,Christian Ponder,QB,1,MIN,DET,168,1,0,22,0,0,0,0,12.92
84,3330,Miles Austin,WR,1,DAL,NYG,0,0,0,0,0,6,68,0,12.80
85,11792,Arian Foster,RB,1,HOU,SD,0,0,0,76,0,3,20,0,12.60
86,5084,Vernon Davis,TE,1,SF,GB,0,0,0,0,0,4,85,0,12.50
87,2950,Steve Johnson,WR,1,BUF,NE,0,0,0,0,0,5,75,0,12.50
88,8244,Philip Rivers,QB,1,SD,HOU,196,1,0,6,0,0,0,0,12.44
89,13002,Cecil Shorts,WR,1,JAX,KC,0,0,0,0,0,5,73,0,12.30
90,2640,Fred Davis,TE,1,WAS,PHI,0,0,0,0,0,5,73,0,12.30
91,6198,Darren Sproles,RB,1,NO,ATL,0,0,0,22,0,5,50,0,12.20
92,11611,Golden Tate,WR,1,SEA,CAR,0,0,0,0,0,4,81,0,12.10
93,14478,Michael Floyd,WR,1,ARI,LA,0,0,0,0,0,5,71,0,12.10
94,13693,Terrelle Pryor,WR,1,OAK,IND,82,1,0,27,0,1,11,0,12.08
95,13910,Brandon Weeden,QB,1,CLE,MIA,290,0,1,12,0,0,0,0,11.80
96,4104,Jerricho Cotchery,WR,1,PIT,TEN,0,0,0,0,0,5,67,0,11.70
97,15019,Ace Sanders,WR,1,JAX,KC,2,0,0,0,0,6,55,0,11.58
98,11056,Antonio Brown,WR,1,PIT,TEN,0,0,0,0,0,5,65,0,11.50
99,4640,Reggie Bush,RB,1,DET,MIN,0,0,0,72,0,2,22,0,11.40
100,11182,Eric Decker,WR,1,DEN,BAL,0,0,0,0,0,5,64,0,11.40
101,12830,Torrey Smith,WR,1,BAL,DEN,0,0,0,0,0,4,73,0,11.30
102,4556,Jordy Nelson,WR,1,GB,SF,0,0,0,0,0,4,72,0,11.20
103,8778,Brandon Myers,TE,1,NYG,DAL,0,0,0,0,0,6,52,0,11.20
104,14005,TY Hilton,WR,1,IND,OAK,0,0,0,0,0,4,71,0,11.10
105,6768,Lance Moore,WR,1,NO,ATL,0,0,0,0,0,4,71,0,11.10
106,13069,Denarius Moore,WR,1,OAK,IND,0,0,0,0,0,6,51,0,11.10
107,13557,Ben Tate,RB,1,HOU,SD,0,0,0,89,0,2,1,0,11
108,4358,Steve Smith,WR,1,CAR,SEA,0,0,0,2,0,4,68,0,11
109,9588,Brandon Pettigrew,TE,1,DET,MIN,0,0,0,0,0,6,50,0,11
110,3931,Rashard Mendenhall,RB,1,ARI,LA,0,0,0,59,0,3,20,0,10.90
111,12153,Ed Dickson,TE,1,BAL,DEN,0,0,0,0,0,5,59,0,10.90
112,254,Davone Bess,WR,1,CLE,MIA,0,0,0,0,0,5,58,0,10.80
113,8529,Mike Wallace,WR,1,MIA,CLE,0,0,0,0,0,4,66,0,10.60
114,14986,DeAndre Hopkins,WR,1,HOU,SD,0,0,0,0,0,4,65,0,10.50
115,957,Pierre Thomas,RB,1,NO,ATL,0,0,0,31,0,4,34,0,10.50
116,5511,Brent Celek,TE,1,PHI,WAS,0,0,0,0,0,5,55,0,10.50
117,13929,David Paulson,TE,1,PIT,TEN,0,0,0,0,0,6,45,0,10.50
118,11712,Anquan Boldin,WR,1,SF,GB,0,0,0,0,0,4,64,0,10.40
119,12412,Mike Williams,WR,1,TB,NYJ,0,0,0,0,0,4,61,0,10.10
120,11026,Jermaine Gresham,TE,1,CIN,CHI,0,0,0,0,0,5,51,0,10.10
121,15417,Kenbrell Thompkins,WR,1,NE,BUF,0,0,0,0,0,4,60,0,10
122,11594,Kyle Williams,WR,1,SF,GB,0,0,0,1,0,4,58,0,9.90
123,12861,Jordan Cameron,TE,1,CLE,MIA,0,0,0,0,0,5,49,0,9.90
124,9249,Kellen Winslow,TE,1,NYJ,TB,0,0,0,0,0,5,48,0,9.80
125,15215,Tavon Austin,WR,1,LA,ARI,0,0,0,15,0,4,42,0,9.70
126,7857,Jerome Simpson,WR,1,MIN,DET,0,0,0,0,0,5,47,0,9.70
127,14916,Giovani Bernard,RB,1,CIN,CHI,0,0,0,38,0,3,28,0,9.60
128,8564,Nate Washington,WR,1,TEN,PIT,0,0,0,0,0,3,65,0,9.50
129,1658,Greg Olsen,TE,1,CAR,SEA,0,0,0,0,0,4,55,0,9.50
130,12874,Greg Little,WR,1,CLE,MIA,0,0,0,3,0,4,52,0,9.50
131,5820,Frank Gore,RB,1,SF,GB,0,0,0,70,0,1,11,0,9.10
