"Nelson Cruz_SEA","Robinson Cano_SEA","Jean Segura_SEA","Rougned Odor_TEX","Giancarlo Stanton_MIA","Shin-Soo Choo_TEX","Kyle Seager_SEA","Adrian Beltre_TEX","Khris Davis_OAK","Jonathan Lucroy_TEX","Christian Yelich_MIA","Mike Napoli_TEX","Rajai Davis_OAK","Carlos Gomez_TEX","Dee Gordon_MIA","Elvis Andrus_TEX","Trevor Plouffe_OAK","Nomar Mazara_TEX","Mitch Haniger_SEA","Ryon Healy_OAK","Joey Gallo_TEX","Marcus Semien_OAK","Delino DeShields_TEX","Danny Valencia_SEA","Stephen Vogt_OAK","Yonder Alonso_OAK","Taylor Motter_SEA","Leonys Martin_SEA","Marcell Ozuna_MIA","Jurickson Profar_TEX","JT Realmuto_MIA","Josh Phegley_OAK","Mark Canha_OAK","Martin Prado_MIA","Jarrod Dyson_SEA","Robinson Chirinos_TEX","Mike Zunino_SEA","Ben Gamel_SEA","Brett Nicholas_TEX","Jed Lowrie_OAK","Justin Bour_MIA","Ryan Rua_TEX","Jake Smolinski_OAK","Derek Dietrich_MIA","Guillermo Heredia_SEA","Shawn O'Malley_SEA","Hanser Alberto_TEX","Matt Joyce_OAK","Carlos Ruiz_SEA","Destin Hood_MIA","Adam Rosales_OAK","Tyler Moore_MIA","Ichiro Suzuki_MIA","Adeiny Hechavarria_MIA","AJ Ellis_MIA","Chad Pinder_OAK","Drew Robinson_TEX","Jaff Decker_OAK","Mike Freeman_SEA","JT Riddle_MIA","Miguel Rojas_MIA"
0,0,0,0,-17.7045454545455,0,0,0,0,0,60.3589743589744,0,0,0,-2.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,65.765545244949,0,-8.83333333333333,0,0,0,0,0,0,0,0,0,21.5681818181818,0,0,17.0181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57142857142857
0,0,0,7.95512820512821,0,-9.13636363636364,0,0,0,10.3,0,43.4358974358974,0,5.80769230769231,0,-2.27564102564103,0,-14.9038461538462,0,0,7.27564102564103,0,0,0,0,0,0,0,0,-0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-16.7777777777778,0,0,0,50.9444444444444,0,0,0,-3.84722222222222,0,0,36.5138888888889,0,15.7916666666667,0,0,-10.0535714285714,15.0714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2777777777778,0,0,0,0,0,0,0,-20.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25.6153846153846,0,9.65454545454545,0,0,0,-16.7777777777778,0,5.80769230769231,0,62.2564102564103,0,5.42307692307692,0,50.5384615384615,0,0,4.57692307692308,0,0,0,0,0,0,0,0,1.47619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-12.9090909090909,0,0,0,0,0,-2.63636363636364,0,0,0,27.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3636363636364,0,11.5416666666667,0,0,0,0,0,0,0,0,0,-4.46363636363636,0,0,6.48888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6190476190476
0,0,0,2.69871794871795,0,-18.1909090909091,0,0,0,26.7444444444444,0,-2.27564102564103,0,5.42307692307692,0,66.2564102564103,0,1.20512820512821,0,0,-3.92307692307692,0,0,0,0,0,0,0,0,-1.23809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23.8909090909091,0,0,0,-3.84722222222222,0,0,0,37.6545454545455,0,0,-10.5416666666667,0,16.1071428571429,0,0,5.41666666666667,7.67857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89090909090909,0,0,0,0,0,0,0,-7.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32.1923076923077,0,52.6727272727273,0,0,0,3.33333333333333,0,-14.9038461538462,0,50.5384615384615,0,1.20512820512821,0,103.897435897436,0,0,-10.1217948717949,0,0,0,0,0,0,0,0,4.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.54945054945055,-1.89010989010989,23.1190476190476,0,0,0,4.90659340659341,0,0,0,0,0,0,0,0,0,0,0,39.478021978022,0,0,0,0,5.30128205128205,0,0,-25.3571428571429,-1,0,0,0,0,0,0,-3.84090909090909,0,6.29166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-19.2666666666667,0,0,0,36.5138888888889,0,0,0,-10.5416666666667,0,0,41.1555555555556,0,16.0833333333333,0,0,-3.35714285714286,-10.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8222222222222,0,0,0,0,0,0,0,-19.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.03205128205128,0,-12.1,0,0,0,-0.555555555555556,0,7.27564102564103,0,4.57692307692308,0,-3.92307692307692,0,-10.1217948717949,0,0,64.9230769230769,0,0,0,0,0,0,0,0,5.69047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,15.7916666666667,0,0,0,16.1071428571429,0,0,16.0833333333333,0,40.75,0,0,-2.73809523809524,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,32.375,0,0,0,0,0,0,0,-8.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.147435897435897,-5.37179487179487,-11.6190476190476,0,0,0,3.34615384615385,0,0,0,0,0,0,0,0,0,0,0,5.30128205128205,0,0,0,0,10.0897435897436,0,0,6,-0.888888888888889,0,0,0,0,0,0,-3.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15.5333333333333,0,0,0,-10.0535714285714,0,0,0,5.41666666666667,0,0,-3.35714285714286,0,-2.73809523809524,0,0,14.1777777777778,-7.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.1777777777778,0,0,0,0,0,0,0,6.41666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,16.0277777777778,0,0,0,15.0714285714286,0,0,0,7.67857142857143,0,0,-10.1666666666667,0,35.2,0,0,-7.58333333333333,45.2777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8888888888889,0,0,0,0,0,0,0,19.0277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07142857142857,7.21428571428571,0,0,0,0,10.2857142857143,0,0,0,0,0,0,0,0,0,0,0,-25.3571428571429,0,0,0,0,6,0,0,80.8571428571429,-19.8,0,0,0,0,0,0,7.2,0,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.1363636363636,3.71818181818182,8.43333333333333,0,0,0,2.64545454545455,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-0.888888888888889,0,0,-19.8,25.8727272727273,0,0,0,0,0,0,9.33333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-5,0,0,0,0,0,65.765545244949,0,0,0,13.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,140.089743589744,0,37.6349648781657,0,0,0,0,0,0,0,0,0,12.3636363636364,0,0,-8.14545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5
0,0,0,-2.33333333333333,0,11.5238095238095,0,0,0,5.9,0,-0.0952380952380952,0,1.47619047619048,0,-1.23809523809524,0,4.35714285714286,0,0,5.69047619047619,0,0,0,0,0,0,0,0,5.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-8,0,0,0,0,0,-8.83333333333333,0,0,0,11.5416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6349648781657,0,59.6555555555556,0,0,0,0,0,0,0,0,0,-8.47222222222222,0,0,-8.92857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.9090909090909,15.2727272727273,-2.33333333333333,0,0,0,4.68181818181818,0,0,0,0,0,0,0,0,0,0,0,-3.84090909090909,0,0,0,0,-3.7,0,0,7.2,9.33333333333333,0,0,0,0,0,0,18.75,0,-5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.80555555555556,-5.45833333333333,0.4,0,0,0,4.13888888888889,0,0,0,0,0,0,0,0,0,0,0,6.29166666666667,0,0,0,0,1,0,0,13.6666666666667,0.166666666666667,0,0,0,0,0,0,-5.75,0,5.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-13.8181818181818,0,0,0,45.2777777777778,0,0,0,-1.89090909090909,0,0,42.8222222222222,0,32.375,0,0,-10.1777777777778,22.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5454545454545,0,0,0,0,0,0,0,-5.48611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.6,0,0,0,0,0,21.5681818181818,0,0,0,-4.46363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3636363636364,0,-8.47222222222222,0,0,0,0,0,0,0,0,0,36.75,0,0,8.87272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61904761904762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-6.93333333333333,0,0,0,0,0,17.0181818181818,0,0,0,6.48888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.14545454545454,0,-8.92857142857143,0,0,0,0,0,0,0,0,0,8.87272727272727,0,0,39.6909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18.4027777777778,0,0,0,-20.0952380952381,0,0,0,-7.64285714285714,0,0,-19.2142857142857,0,-8.8,0,0,6.41666666666667,19.0277777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48611111111111,0,0,0,0,0,0,0,43.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-11.0238095238095,0,0,0,0,0,-4.57142857142857,0,0,0,18.6190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,42.4,0,0,0,0,0,0,0,0,0,8.61904761904762,0,0,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7142857142857
