"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","ValueWR"
"QB","Drew Brees (0000000)","Drew Brees",0,7400,"NO@KC 00:00PM ET","NO","Drew","Brees","KC",19.01,21.4,0,0,0
"WR","Allen Robinson (0000000)","Allen Robinson",0,7300,"Oak@Jax 00:00PM ET","Jax","Allen","Robinson","Oak",19.61,19.1,1,0.256281407035176,0
"QB","Matt Ryan (0000000)","Matt Ryan",0,7200,"SD@Atl 00:00PM ET","Atl","Matt","Ryan","SD",21.68,22.6,0,0,0
"TE","Rob Gronkowski (0000000)","Rob Gronkowski",0,7200,"NE@Pit 00:00PM ET","NE","Rob","Gronkowski","Pit",17.94,15.5,5,0.0926829268292683,0
"RB","DeMarco Murray (0000000)","DeMarco Murray",0,7200,"Ind@Ten 00:00PM ET","Ten","DeMarco","Murray","Ind",21.7,19.9,3,0.142857142857143,0
"QB","Aaron Rodgers (0000000)","Aaron Rodgers",0,7100,"Chi@GB 00:00PM ET","GB","Aaron","Rodgers","Chi",19.05,19.6,0,0,0
"WR","Larry Fitzgerald (0000000)","Larry Fitzgerald",0,7100,"Sea@Ari 00:00PM ET","Ari","Larry","Fitzgerald","Sea",16.53,16.4,1,0.25,0
"QB","Andrew Luck (0000000)","Andrew Luck",0,7000,"Ind@Ten 00:00PM ET","Ind","Andrew","Luck","Ten",19.95,19.8,0,0,0
"WR","Marvin Jones (0000000)","Marvin Jones",0,7000,"Was@Det 00:00PM ET","Det","Marvin","Jones","Was",15.72,16.5,1,0.246575342465753,0
"WR","DeAndre Hopkins (0000000)","DeAndre Hopkins",0,6900,"Hou@Den 00:00PM ET","Hou","DeAndre","Hopkins","Den",13.6,14.7,1,0.25,0
"WR","Alshon Jeffery (0000000)","Alshon Jeffery",0,6900,"Chi@GB 00:00PM ET","Chi","Alshon","Jeffery","GB",15.9,16.1,1,0.19327731092437,0
"QB","Ben Roethlisberger (0000000)","Ben Roethlisberger",0,6900,"NE@Pit 00:00PM ET","Pit","Ben","Roethlisberger","NE",0,0,0,0,0
"WR","Jarvis Landry (0000000)","Jarvis Landry",0,6800,"Buf@Mia 00:00PM ET","Mia","Jarvis","Landry","Buf",16.96,16.3,1,0.315217391304348,0
"QB","Russell Wilson (0000000)","Russell Wilson",0,6700,"Sea@Ari 00:00PM ET","Sea","Russell","Wilson","Ari",19.09,18.7,13,0,0
"WR","Jeremy Maclin (0000000)","Jeremy Maclin",0,6700,"NO@KC 00:00PM ET","KC","Jeremy","Maclin","NO",18.53,15.6,1,0.211640211640212,0
"RB","Christine Michael (0000000)","Christine Michael",0,6700,"Sea@Ari 00:00PM ET","Sea","Christine","Michael","Ari",15.35,12.4,5,0.116279069767442,0
"WR","Michael Crabtree (0000000)","Michael Crabtree",0,6600,"Oak@Jax 00:00PM ET","Oak","Michael","Crabtree","Jax",15.11,11.8,2,0.205128205128205,0
"WR","Emmanuel Sanders (0000000)","Emmanuel Sanders",0,6600,"Hou@Den 00:00PM ET","Den","Emmanuel","Sanders","Hou",16.38,13.4,1,0.270142180094787,0
"QB","Philip Rivers (0000000)","Philip Rivers",0,6500,"SD@Atl 00:00PM ET","SD","Philip","Rivers","Atl",19.05,19.6,0,0,0
"WR","Julian Edelman (0000000)","Julian Edelman",0,6500,"NE@Pit 00:00PM ET","NE","Julian","Edelman","Pit",15.59,14.9,1,0.234146341463415,0
"WR","Doug Baldwin (0000000)","Doug Baldwin",0,6400,"Sea@Ari 00:00PM ET","Sea","Doug","Baldwin","Ari",16.61,14.9,1,0.22093023255814,0
"RB","Melvin Gordon (0000000)","Melvin Gordon",0,6400,"SD@Atl 00:00PM ET","SD","Melvin","Gordon","Atl",16.86,14.2,5,0.0966183574879227,0
"QB","Matthew Stafford (0000000)","Matthew Stafford",0,6400,"Was@Det 00:00PM ET","Det","Matthew","Stafford","Was",19.65,18.9,0,0,0
"RB","Todd Gurley (0000000)","Todd Gurley",0,6300,"NYG@LA 00:00PM ET","LA","Todd","Gurley","NYG",15.18,16.4,5,0.106382978723404,0
"QB","Derek Carr (0000000)","Derek Carr",0,6300,"Oak@Jax 00:00PM ET","Oak","Derek","Carr","Jax",18.63,18.2,0,0,0
"WR","Demaryius Thomas (0000000)","Demaryius Thomas",0,6300,"Hou@Den 00:00PM ET","Den","Demaryius","Thomas","Hou",14.83,13.2,2,0.255924170616114,0
"WR","Terrelle Pryor (0000000)","Terrelle Pryor",0,6200,"Cle@Cin 00:00PM ET","Cle","Terrelle","Pryor","Cin",12.9,12.5,1,0.281818181818182,0
"QB","Blake Bortles (0000000)","Blake Bortles",0,6200,"Oak@Jax 00:00PM ET","Jax","Blake","Bortles","Oak",20.91,22.1,0,0,0
"RB","C.J. Anderson (0000000)","C.J. Anderson",0,6200,"Hou@Den 00:00PM ET","Den","C.J.","Anderson","Hou",13.83,12.7,3,0.118483412322275,0
"RB","Doug Martin (0000000)","Doug Martin",0,6100,"TB@SF 00:00PM ET","TB","Doug","Martin","SF",0,0,8,0.0240384615384615,0
"WR","Travis Benjamin (0000000)","Travis Benjamin",0,6100,"SD@Atl 00:00PM ET","SD","Travis","Benjamin","Atl",12.39,12,1,0.227053140096618,0
"QB","Eli Manning (0000000)","Eli Manning",0,6100,"NYG@LA 00:00PM ET","NYG","Eli","Manning","LA",18.01,17.9,0,0,0
"QB","Alex Smith (0000000)","Alex Smith",0,6100,"NO@KC 00:00PM ET","KC","Alex","Smith","NO",19.12,20.5,14,0.00529100529100529,0
"WR","Stefon Diggs (0000000)","Stefon Diggs",0,6000,"Min@Phi 00:00PM ET","Min","Stefon","Diggs","Phi",15.66,15.5,2,0.213414634146341,0
"QB","Marcus Mariota (0000000)","Marcus Mariota",0,6000,"Ind@Ten 00:00PM ET","Ten","Marcus","Mariota","Ind",18.67,19.4,0,0,0
"TE","Jordan Reed (0000000)","Jordan Reed",0,6000,"Was@Det 00:00PM ET","Was","Jordan","Reed","Det",0,0,2,0.198275862068966,0
"RB","Lamar Miller (0000000)","Lamar Miller",0,6000,"Hou@Den 00:00PM ET","Hou","Lamar","Miller","Den",14.23,16.2,5,0.0982142857142857,0
"RB","Jordan Howard (0000000)","Jordan Howard",0,6000,"Chi@GB 00:00PM ET","Chi","Jordan","Howard","GB",13.68,13.6,6,0.092436974789916,0
"QB","Andy Dalton (0000000)","Andy Dalton",0,6000,"Cle@Cin 00:00PM ET","Cin","Andy","Dalton","Cle",19.07,20.7,0,0,0
"QB","Kirk Cousins (0000000)","Kirk Cousins",0,5900,"Was@Det 00:00PM ET","Was","Kirk","Cousins","Det",19.96,19.6,0,0,0
"QB","Jameis Winston (0000000)","Jameis Winston",0,5900,"TB@SF 00:00PM ET","TB","Jameis","Winston","SF",19.48,17.7,0,0,0
"QB","Brian Hoyer (0000000)","Brian Hoyer",0,5900,"Chi@GB 00:00PM ET","Chi","Brian","Hoyer","GB",21.2,0,0,0,0
"WR","Willie Snead (0000000)","Willie Snead",0,5900,"NO@KC 00:00PM ET","NO","Willie","Snead","KC",12,15.9,4,0.113122171945701,0
"RB","Devonta Freeman (0000000)","Devonta Freeman",0,5900,"SD@Atl 00:00PM ET","Atl","Devonta","Freeman","SD",15.25,16.2,5,0.104265402843602,0
"WR","Mike Wallace (0000000)","Mike Wallace",0,5800,"Bal@NYJ 00:00PM ET","Bal","Mike","Wallace","NYJ",13.97,12.8,1,0.193181818181818,0
"TE","Jimmy Graham (0000000)","Jimmy Graham",0,5800,"Sea@Ari 00:00PM ET","Sea","Jimmy","Graham","Ari",14.68,12.2,2,0.180232558139535,0
"QB","Joe Flacco (0000000)","Joe Flacco",0,5800,"Bal@NYJ 00:00PM ET","Bal","Joe","Flacco","NYJ",18.56,20.2,0,0,0
"RB","Spencer Ware (0000000)","Spencer Ware",0,5800,"NO@KC 00:00PM ET","KC","Spencer","Ware","NO",16.96,17.7,4,0.100529100529101,0
"WR","Randall Cobb (0000000)","Randall Cobb",0,5800,"Chi@GB 00:00PM ET","GB","Randall","Cobb","Chi",15.7,12.2,2,0.226315789473684,0
"RB","Jamaal Charles (0000000)","Jamaal Charles",0,5700,"NO@KC 00:00PM ET","KC","Jamaal","Charles","NO",6.57,8.1,10,0.0158730158730159,0
"WR","DeSean Jackson (0000000)","DeSean Jackson",0,5700,"Was@Det 00:00PM ET","Was","DeSean","Jackson","Det",13.02,13.1,1,0.202586206896552,0
"QB","Carson Palmer (0000000)","Carson Palmer",0,5700,"Sea@Ari 00:00PM ET","Ari","Carson","Palmer","Sea",17.33,15.9,0,0,0
"WR","Will Fuller (0000000)","Will Fuller",0,5700,"Hou@Den 00:00PM ET","Hou","Will","Fuller","Den",11.9,11.8,2,0.178571428571429,0
"RB","Eddie Lacy (0000000)","Eddie Lacy",0,5700,"Chi@GB 00:00PM ET","GB","Eddie","Lacy","Chi",0,0,8,0.0368421052631579,0
"WR","Jordan Matthews (0000000)","Jordan Matthews",0,5600,"Min@Phi 00:00PM ET","Phi","Jordan","Matthews","Min",11.87,15.2,1,0.243421052631579,0
"RB","Carlos Hyde (0000000)","Carlos Hyde",0,5600,"TB@SF 00:00PM ET","SF","Carlos","Hyde","TB",0,0,5,0.0790960451977401,0
"WR","Steve Smith (0000000)","Steve Smith",0,5500,"Bal@NYJ 00:00PM ET","Bal","Steve","Smith","NYJ",0,0,3,0.147727272727273,0
"QB","Tyrod Taylor (0000000)","Tyrod Taylor",0,5500,"Buf@Mia 00:00PM ET","Buf","Tyrod","Taylor","Mia",19.04,17.2,0,0,0
"RB","Mark Ingram (0000000)","Mark Ingram",0,5400,"NO@KC 00:00PM ET","NO","Mark","Ingram","KC",15.3,15.8,6,0.0950226244343891,0
"QB","Colin Kaepernick (0000000)","Colin Kaepernick",0,5300,"TB@SF 00:00PM ET","SF","Colin","Kaepernick","TB",17.27,15.7,0,0,0
"TE","Travis Kelce (0000000)","Travis Kelce",0,5300,"NO@KC 00:00PM ET","KC","Travis","Kelce","NO",17.85,14.7,2,0.169312169312169,0
"WR","Donte Moncrief (0000000)","Donte Moncrief",0,5300,"Ind@Ten 00:00PM ET","Ind","Donte","Moncrief","Ten",0,0,8,0.040983606557377,0
"QB","Carson Wentz (0000000)","Carson Wentz",0,5200,"Min@Phi 00:00PM ET","Phi","Carson","Wentz","Min",15.08,15.4,0,0,0
"RB","Theo Riddick (0000000)","Theo Riddick",0,5200,"Was@Det 00:00PM ET","Det","Theo","Riddick","Was",0,0,4,0.150684931506849,0
"QB","Trevor Siemian (0000000)","Trevor Siemian",0,5200,"Hou@Den 00:00PM ET","Den","Trevor","Siemian","Hou",15.79,13.6,0,0,0
"QB","Case Keenum (0000000)","Case Keenum",0,5200,"NYG@LA 00:00PM ET","LA","Case","Keenum","NYG",12.54,14.1,0,0,0
"QB","Jay Cutler (0000000)","Jay Cutler",0,5100,"Chi@GB 00:00PM ET","Chi","Jay","Cutler","GB",0,0,0,0,0
"QB","Ryan Tannehill (0000000)","Ryan Tannehill",0,5100,"Buf@Mia 00:00PM ET","Mia","Ryan","Tannehill","Buf",16.11,16.3,0,0,0
"QB","Ryan Fitzpatrick (0000000)","Ryan Fitzpatrick",0,5100,"Bal@NYJ 00:00PM ET","NYJ","Ryan","Fitzpatrick","Bal",0,0,0,0,0
"WR","Sammie Coates (0000000)","Sammie Coates",0,5100,"NE@Pit 00:00PM ET","Pit","Sammie","Coates","NE",10.03,7.6,2,0.140350877192982,0
"QB","Brock Osweiler (0000000)","Brock Osweiler",0,5100,"Hou@Den 00:00PM ET","Hou","Brock","Osweiler","Den",11.94,14.7,0,0,0
"WR","Sterling Shepard (0000000)","Sterling Shepard",0,5100,"NYG@LA 00:00PM ET","NYG","Sterling","Shepard","LA",11.92,12.2,2,0.170124481327801,0
"QB","Sam Bradford (0000000)","Sam Bradford",0,5100,"Min@Phi 00:00PM ET","Min","Sam","Bradford","Phi",15.27,14.1,13,0,0
"QB","Brett Hundley (0000000)","Brett Hundley",0,5000,"Chi@GB 00:00PM ET","GB","Brett","Hundley","Chi",0,0,0,0,0
"QB","Josh Johnson (0000000)","Josh Johnson",0,5000,"NYG@LA 00:00PM ET","NYG","Josh","Johnson","LA",0,0,0,0,0
"QB","Ryan Nassib (0000000)","Ryan Nassib",0,5000,"NYG@LA 00:00PM ET","NYG","Ryan","Nassib","LA",0,0,0,0,0
"QB","Sean Mannion (0000000)","Sean Mannion",0,5000,"NYG@LA 00:00PM ET","LA","Sean","Mannion","NYG",0,0,0,0,0
"QB","Jared Goff (0000000)","Jared Goff",0,5000,"NYG@LA 00:00PM ET","LA","Jared","Goff","NYG",0,0,0,0,0
"QB","Luke McCown (0000000)","Luke McCown",0,5000,"NO@KC 00:00PM ET","NO","Luke","McCown","KC",0,0,0,0,0
"QB","Nick Foles (0000000)","Nick Foles",0,5000,"NO@KC 00:00PM ET","KC","Nick","Foles","NO",0,0,0,0,0
"QB","Tyler Bray (0000000)","Tyler Bray",0,5000,"NO@KC 00:00PM ET","KC","Tyler","Bray","NO",0,0,0,0,0
"QB","Matt Cassel (0000000)","Matt Cassel",0,5000,"Ind@Ten 00:00PM ET","Ten","Matt","Cassel","Ind",0,0,0,0,0
"QB","Scott Tolzien (0000000)","Scott Tolzien",0,5000,"Ind@Ten 00:00PM ET","Ind","Scott","Tolzien","Ten",0,0,0,0,0
"QB","Shaun Hill (0000000)","Shaun Hill",0,5000,"Min@Phi 00:00PM ET","Min","Shaun","Hill","Phi",0,0,0,0,0
"QB","Chase Daniel (0000000)","Chase Daniel",0,5000,"Min@Phi 00:00PM ET","Phi","Chase","Daniel","Min",0,0,0,0,0
"QB","Josh McCown (0000000)","Josh McCown",0,5000,"Cle@Cin 00:00PM ET","Cle","Josh","McCown","Cin",0,0,0,0,0
"QB","AJ McCarron (0000000)","AJ McCarron",0,5000,"Cle@Cin 00:00PM ET","Cin","AJ","McCarron","Cle",0,0,0,0,0
"QB","Cody Kessler (0000000)","Cody Kessler",0,5000,"Cle@Cin 00:00PM ET","Cle","Cody","Kessler","Cin",13.36,14.3,0,0,0
"QB","Jeff Driskel (0000000)","Jeff Driskel",0,5000,"Cle@Cin 00:00PM ET","Cin","Jeff","Driskel","Cle",0,0,0,0,0
"QB","Kevin Hogan (0000000)","Kevin Hogan",0,5000,"Cle@Cin 00:00PM ET","Cle","Kevin","Hogan","Cin",0,0,0,0,0
"QB","Dan Orlovsky (0000000)","Dan Orlovsky",0,5000,"Was@Det 00:00PM ET","Det","Dan","Orlovsky","Was",0,0,0,0,0
"QB","Colt McCoy (0000000)","Colt McCoy",0,5000,"Was@Det 00:00PM ET","Was","Colt","McCoy","Det",0,0,0,0,0
"QB","Nate Sudfeld (0000000)","Nate Sudfeld",0,5000,"Was@Det 00:00PM ET","Was","Nate","Sudfeld","Det",0,0,0,0,0
"QB","Chad Henne (0000000)","Chad Henne",0,5000,"Oak@Jax 00:00PM ET","Jax","Chad","Henne","Oak",0,0,0,0,0
"QB","Matt McGloin (0000000)","Matt McGloin",0,5000,"Oak@Jax 00:00PM ET","Oak","Matt","McGloin","Jax",0,0,0,0,0
"QB","Brandon Allen (0000000)","Brandon Allen",0,5000,"Oak@Jax 00:00PM ET","Jax","Brandon","Allen","Oak",0,0,0,0,0
"QB","Connor Cook (0000000)","Connor Cook",0,5000,"Oak@Jax 00:00PM ET","Oak","Connor","Cook","Jax",0,0,0,0,0
"WR","Allen Hurns (0000000)","Allen Hurns",0,5000,"Oak@Jax 00:00PM ET","Jax","Allen","Hurns","Oak",11.72,14,2,0.190954773869347,0
"QB","Matt Moore (0000000)","Matt Moore",0,5000,"Buf@Mia 00:00PM ET","Mia","Matt","Moore","Buf",0,0,0,0,0
"QB","EJ Manuel (0000000)","EJ Manuel",0,5000,"Buf@Mia 00:00PM ET","Buf","EJ","Manuel","Mia",0,0,0,0,0
"QB","Cardale Jones (0000000)","Cardale Jones",0,5000,"Buf@Mia 00:00PM ET","Buf","Cardale","Jones","Mia",0,0,0,0,0
"QB","Ryan Mallett (0000000)","Ryan Mallett",0,5000,"Bal@NYJ 00:00PM ET","Bal","Ryan","Mallett","NYJ",0,0,0,0,0
"QB","Bryce Petty (0000000)","Bryce Petty",0,5000,"Bal@NYJ 00:00PM ET","NYJ","Bryce","Petty","Bal",0,0,0,0,0
"QB","Geno Smith (0000000)","Geno Smith",0,5000,"Bal@NYJ 00:00PM ET","NYJ","Geno","Smith","Bal",13.59,13.8,0,0,0
"QB","Christian Hackenberg (0000000)","Christian Hackenberg",0,5000,"Bal@NYJ 00:00PM ET","NYJ","Christian","Hackenberg","Bal",0,0,0,0,0
"RB","Matt Forte (0000000)","Matt Forte",0,5000,"Bal@NYJ 00:00PM ET","NYJ","Matt","Forte","Bal",12.38,11.7,4,0.092511013215859,0
"QB","Matt Barkley (0000000)","Matt Barkley",0,5000,"Chi@GB 00:00PM ET","Chi","Matt","Barkley","GB",0,0,0,0,0
"QB","Blaine Gabbert (0000000)","Blaine Gabbert",0,5000,"TB@SF 00:00PM ET","SF","Blaine","Gabbert","TB",0,1.6,12,0.00564971751412429,0
"QB","Mike Glennon (0000000)","Mike Glennon",0,5000,"TB@SF 00:00PM ET","TB","Mike","Glennon","SF",0,0,0,0,0
"QB","Ryan Griffin (0000000)","Ryan Griffin",0,5000,"TB@SF 00:00PM ET","TB","Ryan","Griffin","SF",0,0,0,0,0
"QB","Kellen Clemens (0000000)","Kellen Clemens",0,5000,"SD@Atl 00:00PM ET","SD","Kellen","Clemens","Atl",0,0,0,0,0
"QB","Matt Schaub (0000000)","Matt Schaub",0,5000,"SD@Atl 00:00PM ET","Atl","Matt","Schaub","SD",0,0,0,0,0
"QB","Bruce Gradkowski (0000000)","Bruce Gradkowski",0,5000,"NE@Pit 00:00PM ET","Pit","Bruce","Gradkowski","NE",0,0,0,0,0
"QB","Landry Jones (0000000)","Landry Jones",0,5000,"NE@Pit 00:00PM ET","Pit","Landry","Jones","NE",14.37,15.3,0,0,0
"QB","Zach Mettenberger (0000000)","Zach Mettenberger",0,5000,"NE@Pit 00:00PM ET","Pit","Zach","Mettenberger","NE",0,0,0,0,0
"QB","Jimmy Garoppolo (0000000)","Jimmy Garoppolo",0,5000,"NE@Pit 00:00PM ET","NE","Jimmy","Garoppolo","Pit",0,0,11,0.0048780487804878,0
"QB","Drew Stanton (0000000)","Drew Stanton",0,5000,"Sea@Ari 00:00PM ET","Ari","Drew","Stanton","Sea",0,0,0,0,0
"QB","Trevone Boykin (0000000)","Trevone Boykin",0,5000,"Sea@Ari 00:00PM ET","Sea","Trevone","Boykin","Ari",0,0,0,0,0
"QB","Brandon Weeden (0000000)","Brandon Weeden",0,5000,"Hou@Den 00:00PM ET","Hou","Brandon","Weeden","Den",0,0,0,0,0
"QB","Austin Davis (0000000)","Austin Davis",0,5000,"Hou@Den 00:00PM ET","Den","Austin","Davis","Hou",0,0,0,0,0
"QB","Tom Savage (0000000)","Tom Savage",0,5000,"Hou@Den 00:00PM ET","Hou","Tom","Savage","Den",0,0,0,0,0
"QB","Paxton Lynch (0000000)","Paxton Lynch",0,5000,"Hou@Den 00:00PM ET","Den","Paxton","Lynch","Hou",0,0,0,0,0
"QB","Christian Ponder (0000000)","Christian Ponder",0,5000,"TB@SF 00:00PM ET","SF","Christian","Ponder","TB",0,0,0,0,0
"TE","Delanie Walker (0000000)","Delanie Walker",0,4900,"Ind@Ten 00:00PM ET","Ten","Delanie","Walker","Ind",14.44,12.3,2,0.153061224489796,0
"RB","Tevin Coleman (0000000)","Tevin Coleman",0,4900,"SD@Atl 00:00PM ET","Atl","Tevin","Coleman","SD",13.21,9,4,0.109004739336493,0
"RB","LeGarrette Blount (0000000)","LeGarrette Blount",0,4900,"NE@Pit 00:00PM ET","NE","LeGarrette","Blount","Pit",11.21,9.5,8,0.024390243902439,0
"WR","Golden Tate (0000000)","Golden Tate",0,4900,"Was@Det 00:00PM ET","Det","Golden","Tate","Was",10.6,14.5,2,0.200913242009132,1
"RB","Terrance West (0000000)","Terrance West",0,4800,"Bal@NYJ 00:00PM ET","Bal","Terrance","West","NYJ",8.41,13,7,0.0643939393939394,0
"WR","Chris Hogan (0000000)","Chris Hogan",0,4800,"NE@Pit 00:00PM ET","NE","Chris","Hogan","Pit",9.62,7.9,4,0.117073170731707,1
"RB","Giovani Bernard (0000000)","Giovani Bernard",0,4800,"Cle@Cin 00:00PM ET","Cin","Giovani","Bernard","Cle",11.91,12.6,2,0.173333333333333,0
"RB","Frank Gore (0000000)","Frank Gore",0,4700,"Ind@Ten 00:00PM ET","Ind","Frank","Gore","Ten",12.43,10.6,6,0.0942622950819672,0
"WR","Michael Thomas (0000000)","Michael Thomas",0,4700,"NO@KC 00:00PM ET","NO","Michael","Thomas","KC",12.17,12.2,2,0.16289592760181,1
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4700,"Chi@GB 00:00PM ET","Chi","Cameron","Meredith","GB",15.84,14.3,4,0.15546218487395,1
"RB","James White (0000000)","James White",0,4600,"NE@Pit 00:00PM ET","NE","James","White","Pit",9.8,11.8,3,0.170731707317073,0
"WR","Quincy Enunwa (0000000)","Quincy Enunwa",0,4600,"Bal@NYJ 00:00PM ET","NYJ","Quincy","Enunwa","Bal",11.07,8.7,2,0.198237885462555,0
"WR","John Brown (0000000)","John Brown",0,4600,"Sea@Ari 00:00PM ET","Ari","John","Brown","Sea",0,0,2,0.199152542372881,1
"WR","Corey Coleman (0000000)","Corey Coleman",0,4500,"Cle@Cin 00:00PM ET","Cle","Corey","Coleman","Cin",0,0,7,0.0545454545454545,1
"WR","DeVante Parker (0000000)","DeVante Parker",0,4500,"Buf@Mia 00:00PM ET","Mia","DeVante","Parker","Buf",10.13,11.6,2,0.168478260869565,1
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4500,"NE@Pit 00:00PM ET","NE","Martellus","Bennett","Pit",10.23,10.3,2,0.185365853658537,0
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,4500,"Buf@Mia 00:00PM ET","Mia","Jay","Ajayi","Buf",10.08,9,7,0.0543478260869565,0
"TE","Tyler Eifert (0000000)","Tyler Eifert",0,4400,"Cle@Cin 00:00PM ET","Cin","Tyler","Eifert","Cle",7.41,5.1,11,0,0
"RB","Latavius Murray (0000000)","Latavius Murray",0,4400,"Oak@Jax 00:00PM ET","Oak","Latavius","Murray","Jax",9.57,9.8,7,0.0512820512820513,0
"WR","Mohamed Sanu (0000000)","Mohamed Sanu",0,4400,"SD@Atl 00:00PM ET","Atl","Mohamed","Sanu","SD",9.8,16.8,2,0.175355450236967,1
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,4400,"SD@Atl 00:00PM ET","SD","Tyrell","Williams","Atl",12.56,19.65,2,0.173913043478261,1
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,4300,"Was@Det 00:00PM ET","Was","Jamison","Crowder","Det",10.42,18,4,0.146551724137931,0
"RB","Jacquizz Rodgers (0000000)","Jacquizz Rodgers",0,4300,"TB@SF 00:00PM ET","TB","Jacquizz","Rodgers","SF",14.87,15.1,6,0.0480769230769231,0
"RB","Jerick McKinnon (0000000)","Jerick McKinnon",0,4300,"Min@Phi 00:00PM ET","Min","Jerick","McKinnon","Phi",13.21,11.1,6,0.0792682926829268,0
"WR","Kenny Britt (0000000)","Kenny Britt",0,4300,"NYG@LA 00:00PM ET","LA","Kenny","Britt","NYG",12.15,13.35,2,0.228723404255319,1
"RB","Matt Jones (0000000)","Matt Jones",0,4200,"Was@Det 00:00PM ET","Was","Matt","Jones","Det",12.16,10.7,7,0.0474137931034483,0
"RB","Arian Foster (0000000)","Arian Foster",0,4200,"Buf@Mia 00:00PM ET","Mia","Arian","Foster","Buf",8.41,6.3,8,0.0380434782608696,0
"WR","Robert Woods (0000000)","Robert Woods",0,4200,"Buf@Mia 00:00PM ET","Buf","Robert","Woods","Mia",0,0,1,0.230769230769231,0
"WR","Eddie Royal (0000000)","Eddie Royal",0,4200,"Chi@GB 00:00PM ET","Chi","Eddie","Royal","GB",0,0,3,0.159663865546218,1
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,4200,"NYG@LA 00:00PM ET","NYG","Rashad","Jennings","LA",10.68,10.4,8,0.033195020746888,0
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,4200,"Sea@Ari 00:00PM ET","Sea","Thomas","Rawls","Ari",0,0,8,0.0348837209302326,0
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,4100,"Oak@Jax 00:00PM ET","Jax","T.J.","Yeldon","Oak",10.46,11.2,4,0.135678391959799,0
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,4100,"Ind@Ten 00:00PM ET","Ind","Phillip","Dorsett","Ten",0,0,3,0.10655737704918,0
"RB","Jeremy Hill (0000000)","Jeremy Hill",0,4000,"Cle@Cin 00:00PM ET","Cin","Jeremy","Hill","Cle",11.06,10.8,6,0.04,0
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,4000,"Bal@NYJ 00:00PM ET","Bal","Dennis","Pitta","NYJ",12.22,12.9,2,0.181818181818182,0
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,4000,"TB@SF 00:00PM ET","SF","Jeremy","Kerley","TB",11.9,14.55,1,0.299435028248588,1
