"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5600,"STL@ARI 03:40PM ET",11.545,"ARI","STL",9.98,9.1,11.04,NA,"3","3",16
"OF","George Springer",5400,"OAK@HOU 02:10PM ET",10.014,"HOU","OAK",9.44,9.3,10.13,NA,"1","1",2
"2B/3B","Jose Ramirez",5300,"TEX@CLE 12:10PM ET",9.347,"CLE","TEX",9.04,10.1,10.21,NA,"5","5",7
"OF","Bryce Harper",5300,"CHC@WAS 04:05PM ET",10.5,"WAS","CHC",8.14,8.3,9.53,NA,"3","3",4
"SS","Carlos Correa",5200,"OAK@HOU 02:10PM ET",9.38,"HOU","OAK",8.55,9.2,9.46,NA,"4","4",34
"2B","Jose Altuve",5100,"OAK@HOU 02:10PM ET",9.421,"HOU","OAK",8.74,9.4,10.55,NA,"3","3",9
"SS","Trea Turner",5100,"CHC@WAS 04:05PM ET",10.333,"WAS","CHC",10.06,9.6,10.01,NA,"1","1",17
"3B","Jake Lamb",5000,"STL@ARI 03:40PM ET",9.946,"ARI","STL",9.77,9.9,9.03,NA,"4","4",16
"2B","Daniel Murphy",4900,"CHC@WAS 04:05PM ET",9.792,"WAS","CHC",6.69,7.1,8.11,NA,"5","5",4
"OF","JD Martinez",4800,"KC@DET 01:10PM ET",9.786,"DET","KC",9.28,8.3,9.87,NA,"4","5",7
"1B","Edwin Encarnacion",4800,"TEX@CLE 12:10PM ET",8.392,"CLE","TEX",8.87,10,9.74,NA,"4","4",7
"OF","David Peralta",4700,"STL@ARI 03:40PM ET",8.015,"ARI","STL",8.51,9.9,9.56,NA,"2","2",0
"1B","Ryan Zimmerman",4600,"CHC@WAS 04:05PM ET",10.071,"WAS","CHC",8.26,9,7.91,NA,"4","4",7
"1B","Anthony Rizzo",4600,"CHC@WAS 04:05PM ET",9.156,"CHC","WAS",8.86,11,10.27,NA,"1","3",10
"2B","Ian Kinsler",4500,"KC@DET 01:10PM ET",7.967,"DET","KC",7.79,8.2,9.3,NA,"1","1",23
"OF","Dexter Fowler",4500,"STL@ARI 03:40PM ET",8.075,"STL","ARI",NA,0,NA,NA,"x","x",NA
"OF","AJ Pollock",4500,"STL@ARI 03:40PM ET",9.135,"ARI","STL",NA,0,2.19,NA,"x","x",NA
"3B","Kris Bryant",4500,"CHC@WAS 04:05PM ET",8.947,"CHC","WAS",NA,0,9.78,NA,"x","x",NA
"OF","Michael Brantley",4400,"TEX@CLE 12:10PM ET",7.782,"CLE","TEX",8.68,10.5,2.1,NA,"3","3",16
"SS","Francisco Lindor",4400,"TEX@CLE 12:10PM ET",8.095,"CLE","TEX",8.51,10.4,9.3,NA,"2","2",7
"OF/SS","Chris Owings",4400,"STL@ARI 03:40PM ET",7.836,"ARI","STL",7.08,7,7.99,NA,"5","5",5
"OF","Justin Upton",4300,"KC@DET 01:10PM ET",8.486,"DET","KC",8.22,8.8,8.69,NA,"5","3",21
"OF","Josh Reddick",4300,"OAK@HOU 02:10PM ET",7.892,"HOU","OAK",8.01,10.4,9.16,NA,"2","2",14
"3B","Jedd Gyorko",4300,"STL@ARI 03:40PM ET",7.794,"STL","ARI",8.45,9.5,9.68,NA,"4","4",10
