"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,752461263,"mitchaa (5/5)",0,164.8,"P Charlie Morton 1B Matt Holliday OF Michael Saunders 2B César Hernández OF George Springer OF Bryce Harper P Vince Velasquez C Gary Sánchez SS Carlos Correa 3B Alex Bregman",NA,"Masahiro Tanaka","61.17%",-11.65
2,752443729,"just1dub",0,159.85,"P Charlie Morton 1B Matt Holliday C José Lobatón P Max Scherzer OF Josh Reddick 2B Starlin Castro OF Michael A. Taylor OF George Springer SS Ronald Torreyes 3B Alex Bregman",NA,"Max Scherzer","60.46%",17.5
3,752460881,"patmcg27 (4/4)",0,159.8,"OF Carlos Beltrán P Charlie Morton 1B Matt Holliday OF Josh Reddick 2B César Hernández OF George Springer P Vince Velasquez C Gary Sánchez SS Carlos Correa 3B Alex Bregman",NA,"Charlie Morton","45.92%",23.35
4,752233071,"Givemetheloot451",0,158.85,"P Charlie Morton C José Lobatón P Max Scherzer OF Josh Reddick SS Freddy Galvis 2B Starlin Castro OF Michael A. Taylor OF George Springer 3B Alex Bregman 1B Yuli Gurriel",NA,"Anthony Rendon","45.15%",14
5,752445154,"Raddy72",0,156.8,"P Charlie Morton OF Michael Saunders 1B Ryan Zimmerman OF Josh Reddick 2B Starlin Castro OF George Springer P Vince Velasquez C Gary Sánchez SS Carlos Correa 3B Alex Bregman",NA,"Matt Holliday","42.70%",18
5,752450480,"rwarren88",0,156.8,"2B Andrés Blanco P Charlie Morton 1B Matt Holliday OF Josh Reddick OF Aaron Altherr OF George Springer P Vince Velasquez C Gary Sánchez SS Carlos Correa 3B Alex Bregman",NA,"Alex Bregman","38.11%",20
7,752444749,"briand3 (2/2)",0,150.8,"P Charlie Morton 1B Matt Holliday C José Lobatón OF Josh Reddick 2B José Altuve OF George Springer P Vince Velasquez OF Aaron Judge SS Carlos Correa 3B Alex Bregman",NA,"José Lobatón","33.62%",7
8,752356604,"kcgeno",0,149.8,"P Charlie Morton OF Matt Holliday 1B Ryan Zimmerman OF Brett Gardner 2B Starlin Castro SS Didi Gregorius OF George Springer P Vince Velasquez C Gary Sánchez 3B Alex Bregman",NA,"Aaron Hicks","32.55%",5
9,752446089,"neech74 (1/3)",0,147.85,"OF Carlos Beltrán P Charlie Morton C José Lobatón P Max Scherzer OF Josh Reddick 2B César Hernández 1B Brock Stassi OF George Springer SS Carlos Correa 3B Alex Bregman",NA,"Starlin Castro","32.14%",7
10,752065184,"blong6565",0,146.85,"P Charlie Morton OF Matt Holliday C José Lobatón OF Michael Saunders P Max Scherzer 2B José Altuve SS Didi Gregorius 1B Brock Stassi OF George Springer 3B Alex Bregman",NA,"Chris Heisey","31.38%",5
