"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","George Springer",5700,"HOU@TEX 03:05PM ET",9.373,"HOU","TEX",10.4,10.4,9.36,NA,"1","1",33
"SS","Carlos Correa",5600,"HOU@TEX 03:05PM ET",9.5,"HOU","TEX",10.35,9.3,9.14,NA,"3","3",21
"OF","Aaron Judge",5400,"NYY@TOR 01:07PM ET",11.471,"NYY","TOR",7.72,8.7,8.6,NA,"3","3",10
"OF","Bryce Harper",5400,"WAS@OAK 04:05PM ET",11.34,"WAS","OAK",10.62,9.1,NA,NA,"3","3",15
"2B","Jose Altuve",5400,"HOU@TEX 03:05PM ET",9.836,"HOU","TEX",10.92,10.5,10.31,NA,"2","2",2
"OF","Charlie Blackmon",5400,"COL@SD 04:40PM ET",10.586,"COL","SD",10.26,8.3,9.16,NA,"1","1",8
"1B","Paul Goldschmidt",5300,"ARI@MIA 01:10PM ET",10.966,"ARI","MIA",9.71,8.5,9.86,NA,"3","3",16
"OF","JD Martinez",5200,"CWS@DET 01:10PM ET",11,"DET","CWS",9.29,10.3,10.38,NA,"5","4",23
"OF","Matt Kemp",5200,"ATL@CIN 01:10PM ET",9.837,"ATL","CIN",9.93,10.7,8.91,NA,"4","3",0
"3B","Jake Lamb",5200,"ARI@MIA 01:10PM ET",10.074,"ARI","MIA",9.96,7.3,8.06,NA,"4","4",7
"SS","Xander Bogaerts",5100,"BOS@BAL 01:35PM ET",8.725,"BOS","BAL",7.48,8.5,9.02,NA,"3","3",6
"1B","Joey Votto",5100,"ATL@CIN 01:10PM ET",10.185,"CIN","ATL",8.52,10.1,9.95,NA,"3","3",10
"OF","Adam Duvall",5100,"ATL@CIN 01:10PM ET",9.358,"CIN","ATL",7.61,7.8,8.8,NA,"4","4",3
"OF","Corey Dickerson",5000,"TB@SEA 04:10PM ET",9.796,"TB","SEA",5.68,6.9,8.39,NA,"2","2",0
"OF","Michael Conforto",5000,"PIT@NYM 01:10PM ET",9.78,"NYM","PIT",10.02,8.8,8.72,NA,"1","1",10
"3B","Nolan Arenado",5000,"COL@SD 04:40PM ET",9.224,"COL","SD",10.11,8,8.87,NA,"3","3",7
"OF","Jackie Bradley",4900,"BOS@BAL 01:35PM ET",7.263,"BOS","BAL",6.68,8.5,7.8,NA,"6","6",11
"OF","Mookie Betts",4900,"BOS@BAL 01:35PM ET",9.365,"BOS","BAL",9.51,10.7,10.61,NA,"1","1",14
"1B","Ryan Zimmerman",4900,"WAS@OAK 04:05PM ET",10.615,"WAS","OAK",8.76,6.8,7.68,NA,"5","4",28
"SS","Elvis Andrus",4900,"HOU@TEX 03:05PM ET",9.273,"TEX","HOU",6.66,7.6,8.49,NA,"2","2",12
"1B","Kendrys Morales",4800,"NYY@TOR 01:07PM ET",7.731,"TOR","NYY",6.81,7.4,7.69,NA,"4","4",10
"3B","Josh Donaldson",4800,"NYY@TOR 01:07PM ET",8.938,"TOR","NYY",8.06,9.1,8.98,NA,"2","2",14
"1B/OF","Cody Bellinger",4800,"LAD@MIL 02:10PM ET",9.895,"LAD","MIL",7.68,11,8.38,NA,"6","5",3
"OF","Ryan Braun",4800,"LAD@MIL 02:10PM ET",8.581,"MIL","LAD",NA,0,NA,NA,"x","x",NA
"OF","Carlos Beltran",4800,"HOU@TEX 03:05PM ET",6.917,"HOU","TEX",7.5,7.8,8.72,NA,"x","5",11
"3B","Joey Gallo",4800,"HOU@TEX 03:05PM ET",8.315,"TEX","HOU",7.32,7.7,7.63,NA,"7","5",7
"3B/OF","Marwin Gonzalez",4800,"HOU@TEX 03:05PM ET",8.717,"HOU","TEX",6.54,8.1,7.52,NA,"5","6",5
"OF","Steven Souza",4800,"TB@SEA 04:10PM ET",8.423,"TB","SEA",NA,7.3,8.37,NA,"1","1",3
"SS","Zack Cozart",4800,"ATL@CIN 01:10PM ET",9.306,"CIN","ATL",6.77,7.2,8.2,NA,"2","2",44
"OF","Mark Trumbo",4700,"BOS@BAL 01:35PM ET",7.704,"BAL","BOS",5.84,7.4,7.32,NA,"4","4",0
"OF","Brett Gardner",4700,"NYY@TOR 01:07PM ET",9.531,"NYY","TOR",6.83,7.7,7.71,NA,"1","1",5
"OF","Shin-Soo Choo",4700,"HOU@TEX 03:05PM ET",7.776,"TEX","HOU",7.25,8.9,8.8,NA,"1","1",2
"2B","Robinson Cano",4700,"TB@SEA 04:10PM ET",8.563,"SEA","TB",9.45,8.1,8.88,NA,"3","3",0
"OF","Billy Hamilton",4700,"ATL@CIN 01:10PM ET",9.392,"CIN","ATL",NA,0,2.09,NA,"x","x",NA
"OF","Giancarlo Stanton",4700,"ARI@MIA 01:10PM ET",9.321,"MIA","ARI",8.3,9.4,9.73,NA,"2","2",9
"3B","Kris Bryant",4600,"STL@CHC 07:38PM ET",9.245,"CHC","STL",9.21,10.1,9.86,NA,"2","2",0
"OF","Aaron Hicks",4600,"NYY@TOR 01:07PM ET",9.814,"NYY","TOR",5.06,7,6.53,NA,"7","6",3
"C","Gary Sanchez",4600,"NYY@TOR 01:07PM ET",8.107,"NYY","TOR",7.09,8.8,8.46,NA,"2","2",2
"3B","Miguel Sano",4600,"MIN@LAA 03:37PM ET",9.78,"MIN","LAA",7.47,8.1,8.8,NA,"4","4",19
"1B","Eric Thames",4600,"LAD@MIL 02:10PM ET",9.82,"MIL","LAD",8.31,10.6,8.43,NA,"2","2",16
"OF","Domingo Santana",4600,"LAD@MIL 02:10PM ET",8.038,"MIL","LAD",6.47,7,7.3,NA,"5","5",14
"OF","Nomar Mazara",4600,"HOU@TEX 03:05PM ET",7.788,"TEX","HOU",7.79,8.3,8.2,NA,"3","3",3
"3B","Alex Bregman",4600,"HOU@TEX 03:05PM ET",6.585,"HOU","TEX",6.17,8.1,7.33,NA,"7","8",2
"C","Evan Gattis",4600,"HOU@TEX 03:05PM ET",7.25,"HOU","TEX",7.87,8.6,8.39,NA,"4","4",2
"OF","Kevin Kiermaier",4600,"TB@SEA 04:10PM ET",7.5,"TB","SEA",4.89,6,7.12,NA,"6","6",3
"3B","Evan Longoria",4600,"TB@SEA 04:10PM ET",7.464,"TB","SEA",8.34,7.6,8.2,NA,"3","3",0
"1B","Lucas Duda",4600,"PIT@NYM 01:10PM ET",8.765,"NYM","PIT",8.51,8.1,8.08,NA,"5","5",0
"1B","Miguel Cabrera",4500,"CWS@DET 01:10PM ET",7.488,"DET","CWS",10.48,11.5,10.31,NA,"3","3",2
"SS","Francisco Lindor",4500,"CLE@KC 02:15PM ET",8.868,"CLE","KC",9.73,9,9.57,NA,"2","3",5
"1B","Anthony Rizzo",4500,"STL@CHC 07:38PM ET",8.667,"CHC","STL",9.57,9.5,9.07,NA,"3","3",13
"2B","Daniel Murphy",4500,"WAS@OAK 04:05PM ET",9.725,"WAS","OAK",9.07,8,8.71,NA,"4","5",7
"SS","Trea Turner",4500,"WAS@OAK 04:05PM ET",9.159,"WAS","OAK",9.3,9.5,9.69,NA,"1","1",31
"OF","Mike Trout",4500,"MIN@LAA 03:37PM ET",12.02,"LAA","MIN",NA,0,NA,NA,"x","x",NA
"3B","Travis Shaw",4500,"LAD@MIL 02:10PM ET",9.38,"MIL","LAD",7.41,8.3,7.68,NA,"4","4",2
"OF","Nelson Cruz",4500,"TB@SEA 04:10PM ET",8.536,"SEA","TB",9.45,7.4,9.34,NA,"4","4",21
"1B","Logan Morrison",4500,"TB@SEA 04:10PM ET",8.382,"TB","SEA",NA,NA,NA,NA,"4","x",NA
"1B","Freddie Freeman",4500,"ATL@CIN 01:10PM ET",12.514,"ATL","CIN",NA,0,NA,NA,"x","x",NA
"OF","Andrew McCutchen",4500,"PIT@NYM 01:10PM ET",7.185,"PIT","NYM",7.29,7.5,7.51,NA,"6","6",28
"OF","AJ Pollock",4500,"ARI@MIA 01:10PM ET",9.135,"ARI","MIA",NA,0,NA,NA,"x","x",NA
"2B","Ian Kinsler",4400,"CWS@DET 01:10PM ET",7.073,"DET","CWS",NA,0,NA,NA,"x","x",NA
"OF","Michael Brantley",4400,"CLE@KC 02:15PM ET",8.255,"CLE","KC",NA,0,1.93,NA,"x","x",NA
"2B/3B","Jose Ramirez",4400,"CLE@KC 02:15PM ET",8.132,"CLE","KC",7.68,8.2,8.48,NA,"6","6",6
"2B","Dustin Pedroia",4400,"BOS@BAL 01:35PM ET",6.756,"BOS","BAL",NA,0,NA,NA,"x","x",NA
"1B","Justin Smoak",4400,"NYY@TOR 01:07PM ET",7.945,"TOR","NYY",6.71,7.2,7.18,NA,"5","5",16
"OF","Josh Reddick",4400,"HOU@TEX 03:05PM ET",7.157,"HOU","TEX",5.98,0,1.87,NA,"x","x",NA
"OF","Ender Inciarte",4400,"ATL@CIN 01:10PM ET",8.321,"ATL","CIN",6.05,8.1,8.17,NA,"1","1",38
"OF","Starling Marte",4400,"PIT@NYM 01:10PM ET",7.769,"PIT","NYM",NA,0,NA,NA,"x","x",NA
"OF","Yoenis Cespedes",4400,"PIT@NYM 01:10PM ET",9.278,"NYM","PIT",NA,0,2.03,NA,"x","x",NA
"1B","Justin Bour",4400,"ARI@MIA 01:10PM ET",8.907,"MIA","ARI",NA,0,2.07,NA,"x","x",NA
"OF","Marcell Ozuna",4400,"ARI@MIA 01:10PM ET",9.204,"MIA","ARI",7.17,8.2,8.69,NA,"4","4",12
"OF/SS","Chris Owings",4400,"ARI@MIA 01:10PM ET",7.636,"ARI","MIA",6.73,6.4,7.09,NA,"7","5",2
"1B","Mark Reynolds",4400,"COL@SD 04:40PM ET",8.891,"COL","SD",7.5,7.3,7.59,NA,"5","4",7
"3B","Pablo Sandoval",4300,"BOS@BAL 01:35PM ET",6.333,"BOS","BAL",6.2,7.9,6.8,NA,"7","7",7
"1B","Matt Holliday",4300,"NYY@TOR 01:07PM ET",8.038,"NYY","TOR",6.43,7.4,7.53,NA,"4","4",9
"OF","Jose Bautista",4300,"NYY@TOR 01:07PM ET",8.071,"TOR","NYY",7.58,8.1,8.43,NA,"3","3",0
"3B","Anthony Rendon",4300,"WAS@OAK 04:05PM ET",9.039,"WAS","OAK",6.79,6.9,7.29,NA,"6","6",0
"1B","Joe Mauer",4300,"MIN@LAA 03:37PM ET",7.37,"MIN","LAA",5.69,7.3,7.65,NA,"3","3",0
"3B","Adrian Beltre",4300,"HOU@TEX 03:05PM ET",11.4,"TEX","HOU",7.09,7.5,1.87,NA,"4","4",3
"SS","Jean Segura",4300,"TB@SEA 04:10PM ET",9.233,"SEA","TB",NA,0,NA,NA,"x","x",NA
"OF","Scott Schebler",4300,"ATL@CIN 01:10PM ET",8.154,"CIN","ATL",NA,0,2.07,NA,"x","x",NA
"2B","Neil Walker",4300,"PIT@NYM 01:10PM ET",7.942,"NYM","PIT",8.44,7.4,7.99,NA,"4","4",2
"3B/OF","Eduardo Nunez",4300,"SF@PHI 01:35PM ET",7.226,"SF","PHI",6.87,9.7,9.05,NA,"2","2",16
"1B","Wil Myers",4300,"COL@SD 04:40PM ET",8.536,"SD","COL",8.12,8.3,8.64,NA,"3","3",0
"OF","David Dahl",4300,"COL@SD 04:40PM ET",0,"COL","SD",NA,0,NA,NA,"x","x",NA
"OF","Justin Upton",4200,"CWS@DET 01:10PM ET",8.075,"DET","CWS",8.99,10.1,9.34,NA,"6","5",25
"2B","Whit Merrifield",4200,"CLE@KC 02:15PM ET",7.816,"KC","CLE",5.43,6.7,7.21,NA,"8","6",9
"2B","Jose Peraza",4200,"ATL@CIN 01:10PM ET",7.314,"CIN","ATL",5.4,7.6,8.88,NA,"7","1",5
"1B/C","Buster Posey",4200,"SF@PHI 01:35PM ET",7.87,"SF","PHI",7.88,9.9,8.77,NA,"4","4",9
"SS","Trevor Story",4200,"COL@SD 04:40PM ET",6.756,"COL","SD",7.06,6.5,7.28,NA,"7","7",12
