"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Michael Pineda","P","NYY","vs TEX",4.11,"Martinez, R 4.33","R",3.56,0,0,6,9,1.2,NA,11700,39.6,18.3,17.03,17.03,"%",38,1.5,-1.2,NA
"Ervin Santana","P","MIN","@ CLE",5.29,"Tomlin, R 6.07","R",2.97,0,0,6.7,6.6,1.01,NA,9200,38.6,19.7,10.68,10.68,"%",29,1.2,26.1,2.8
"Sonny Gray","P","OAK","@ CWS",4.81,"Holland, L 4.95","R",4.84,0,0,5.8,9,1.42,NA,8600,33.4,14.2,11.03,11.03,"%",21,1.3,28.75,3.3
"Jordan Zimmermann","P","DET","@ SD",4.38,"Richard, L 4.20","R",5.25,0,0,5.9,5.9,1.46,NA,8400,26.8,10.4,11.34,11.34,"%",26,1.4,3.6,0.4
"Jason Hammel","P","KC","vs TOR",4.71,"Liriano, L 5.76","R",4.83,0,0,5.6,6.8,1.42,NA,8000,29.1,11.1,11.49,11.49,"%",21,1.4,14.45,1.8
"Jake Odorizzi","P","TB","vs BAL",4.2,"Tillman, R 8.39","R",3.78,0,0,5.3,7.6,1.2,NA,7900,29.9,13.9,13.55,13.55,"%",41,1.7,8.6,1.1
"Julio Teheran","P","ATL","vs MIL",4.69,"Davies, R 5.40","R",4.76,0,0,5.1,6.2,1.37,NA,7700,31.8,10.1,11.01,11.01,"%",0,1.4,-6.65,NA
"Brandon McCarthy","P","LAD","vs COL",3.7,"Anderson, L 5.75","R",2.87,0,0,5.8,7.1,1.07,NA,7500,29.1,16.6,14.22,14.22,"%",55,1.9,-0.85,NA
"Mike Leake","P","STL","vs PIT",3.78,"Kuhl, R 5.46","R",3.03,0,0,6.6,6.4,1.07,NA,7400,29.8,16.9,14.88,14.88,"%",56,2,6.7,0.9
"Clayton Richard","P","SD","vs DET",4.62,"Zimmermann, R 5.25","L",4.2,0,0,6.3,6.4,1.41,NA,6900,33,13.3,11.7,11.7,"%",20,1.7,1.4,0.2
"Mike Montgomery","P","CHC","@ MIA",4.22,"Volquez, R 4.19","L",2.26,0,0,2.5,6.8,1.2,NA,6800,19.8,6.4,8.6,8.6,"%",12,1.3,21.3,3.1
"Tyler Anderson","P","COL","@ LAD",4.8,"McCarthy, R 2.87","L",5.75,0,0,5.1,9.2,1.49,NA,6700,31.3,11.6,9.52,9.52,"%",6,1.4,-4.95,NA
"Edinson Volquez","P","MIA","vs CHC",4.78,"Montgomery, L 2.26","R",4.19,0,0,5.5,8.3,1.36,NA,6700,38.8,14.5,11.33,11.33,"%",5,1.7,13.25,2
"Tanner Roark","P","WSH","vs CIN",4.45,"Feldman, R 4.20","R",4.88,0,0,5.8,7.1,1.4,NA,6600,32.6,12.5,11.45,11.45,"%",16,1.7,8.9,1.3
"Derek Holland","P","CWS","vs OAK",5.19,"Gray, R 4.84","L",4.95,0,0,5.5,7.5,1.55,NA,6400,35.3,11.6,9.16,9.16,"%",0,1.4,19.9,3.1
"Francisco Liriano","P","TOR","@ KC",4.29,"Hammel, R 4.83","L",5.76,0,0,4.5,9.4,1.64,NA,6300,37.8,10.4,10.32,10.32,"%",0,1.6,13.3,2.1
"Zach Davies","P","MIL","@ ATL",4.81,"Teheran, R 4.76","R",5.4,0,0,5.2,6.4,1.57,NA,6100,27.3,9.6,8.64,8.64,"%",3,1.4,16.75,2.7
"Josh Tomlin","P","CLE","vs MIN",4.21,"Santana, R 2.97","R",6.07,0,0,5.4,6.7,1.4,NA,6000,33.8,9.6,11.26,11.26,"%",0,1.9,7.55,1.3
"Matt Moore","P","SF","vs NYM",3.97,"Montero, R 6.49","L",5.82,0,0,5.7,7.4,1.55,NA,5900,34.5,10.3,11.53,11.53,"%",0,2,3.75,0.6
