"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,735875258,"valgmd",0,181.8,"P Brett Anderson P Zack Greinke C Stuart Turner 1B Eric Thames 2B DJ LeMahieu 3B Jake Lamb SS Tim Anderson OF David Peralta OF A.J. Pollock OF Charlie Blackmon",NA,"Amir Garrett","50.72%",-15.7
2,736141679,"humblepies",0,177.95,"P Jason Vargas P Zack Greinke C Jonathan Lucroy 1B Eric Thames 2B Ben Zobrist 3B Jake Lamb SS Corey Seager OF Scott Schebler OF David Peralta OF José Osuna",NA,"Jason Vargas","37.32%",11.05
3,735685407,"digglesauce",0,173.6,"P Jesse Chávez P Zack Greinke C Yasmani Grandal 1B Eric Thames 2B Jonathan Villar 3B Jake Lamb SS Chris Owings OF Ryan Braun OF David Peralta OF A.J. Pollock",NA,"Charlie Blackmon","35.87%",18
4,735838559,"DaPharmer",0,170.95,"P Jason Vargas P Zack Greinke C Tony Wolters 1B Ryan Zimmerman 2B Brandon Drury 3B Jake Lamb SS Chris Owings OF Jason Heyward OF David Peralta OF Carlos González",NA,"Corey Seager","26.94%",3
4,735841888,"freddiebears",0,170.95,"P Jason Vargas P Zack Greinke C Buster Posey 1B Eric Thames 2B Ben Zobrist 3B Jake Lamb SS Chris Owings OF Mike Trout OF David Peralta OF Andrew Toles",NA,"A.J. Pollock","24.57%",9
6,735971139,"gosixersgo76 (8/10)",0,170.9,"P Miguel González P Jesse Chávez C Yasmani Grandal 1B Mark Reynolds 2B DJ LeMahieu 3B Nolan Arenado SS Chris Owings OF David Peralta OF A.J. Pollock OF Charlie Blackmon",NA,"Nolan Arenado","23.65%",10
7,736139787,"netwt23oz",0,170.2,"P Miguel González P Francisco Liriano C Manny Piña 1B Joey Votto 2B Brian Dozier 3B David Freese SS Addison Russell OF Scott Schebler OF David Peralta OF Ben Zobrist",NA,"David Peralta","22.47%",27
8,735812008,"scout326 (12/20)",0,166.25,"P Jason Vargas P Miguel González C Manny Piña 1B Eric Thames 2B Jonathan Villar 3B Jake Lamb SS Chris Owings OF Ryan Braun OF David Peralta OF A.J. Pollock",NA,"Jake Lamb","20.76%",2
9,735965106,"redsox75",0,165.95,"P Jason Vargas P Zack Greinke C Russell Martin 1B Mike Napoli 2B Ben Zobrist 3B Kris Bryant SS Tim Beckham OF Adam Jones OF José Bautista OF José Osuna",NA,"Jesse Chávez","20.50%",24.7
10,735545081,"phill44",0,164.95,"P Jason Vargas P Zack Greinke C Matt Wieters 1B Eric Thames 2B Whit Merrifield 3B Joey Gallo SS Addison Russell OF Seth Smith OF Mike Trout OF David Peralta",NA,"Yasmani Grandal","19.71%",0
