"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Johnny Cueto",12100,"SF@PHI 04:05PM ET",17.573,"SF","PHI",24.84,18.9,19.4065,NA,20.7
"SP","Rich Hill",8800,"LAD@MIL 04:10PM ET",11.7,"LAD","MIL",19.96,15.1,18.445,NA,10.8
"SP","Joe Ross",8200,"WAS@OAK 04:05PM ET",7.864,"WAS","OAK",NA,15.2,15.938,NA,-0.05
"SP","Tyler Chatwood",7200,"COL@SD 04:10PM ET",13.014,"COL","SD",17.15,15.5,13.744,NA,33
"SP","Scott Feldman",7100,"ATL@CIN 04:10PM ET",13.927,"CIN","ATL",13.67,12.8,13.484,NA,-3.45
"SP","Miguel Gonzalez",6800,"CWS@DET 04:10PM ET",12.035,"CWS","DET",13.95,10.6,11.424,NA,-2.5
"SP","Edinson Volquez",6500,"ARI@MIA 04:10PM ET",11.35,"MIA","ARI",17.05,13.7,14.746,NA,53.05
"SP","Matt Garza",5800,"LAD@MIL 04:10PM ET",13.729,"MIL","LAD",13.52,10.8,11.897,NA,7.4
"SP","Jhoulys Chacin",5700,"COL@SD 04:10PM ET",9.088,"SD","COL",13.02,11.8,14.878,NA,16.7
"RP","Randall Delgado",5600,"ARI@MIA 04:10PM ET",6.103,"ARI","MIA",12.98,15.3,11.56,NA,13.8
"SP","Ben Lively",5300,"SF@PHI 04:05PM ET",0,"PHI","SF",NA,15.9,11.738,NA,12.95
"SP","Jordan Zimmermann",5000,"CWS@DET 04:10PM ET",7.465,"DET","CWS",13.04,10.7,14.696,NA,20.1
"SP","RA Dickey",4600,"ATL@CIN 04:10PM ET",8.56,"ATL","CIN",11.26,11.2,11.092,NA,1.4
"SP","Daniel Mengden",4500,"WAS@OAK 04:05PM ET",-5.3,"OAK","WAS",11.32,12.2,9.56,NA,1.7
