"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Dan Straily","Rafael Montero","Gary Sanchez","Alex Avila","Joe Panik","Adrian Beltre","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"2","Jake Arrieta","Kevin Gausman","Gary Sanchez","Anthony Rizzo","Jonathan Schoop","Todd Frazier","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"3","Dan Straily","Jake Arrieta","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Freddy Galvis","Aaron Judge","Corey Dickerson","Jon Jay"
"4","Jeff Samardzija","Tim Adleman","Gary Sanchez","Logan Morrison","Yolmer Sanchez","Jose Reyes","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"5","Jake Arrieta","Rafael Montero","Gary Sanchez","Buster Posey","Yolmer Sanchez","Chase Headley","Didi Gregorius","Aaron Judge","Corey Dickerson","Jacoby Ellsbury"
"6","Jeff Samardzija","Rafael Montero","Willson Contreras","Logan Morrison","Jonathan Schoop","Evan Longoria","Tim Beckham","Aaron Judge","Corey Dickerson","Steven Souza"
"7","Dan Straily","Rafael Montero","Gary Sanchez","Edwin Encarnacion","Dustin Pedroia","Deven Marrero","Tzu-Wei Lin","Mookie Betts","Andrew Benintendi","Christian Yelich"
"8","Jake Arrieta","Rafael Montero","Brian McCann","Marwin Gonzalez","Jose Altuve","Evan Longoria","Carlos Correa","Aaron Judge","Corey Dickerson","Carlos Beltran"
"9","Jeff Samardzija","Rafael Montero","Gary Sanchez","Logan Morrison","Yolmer Sanchez","Evan Longoria","Didi Gregorius","Corey Dickerson","Mallex Smith","Peter Bourjos"
"10","Mike Clevinger","Nick Pivetta","Gary Sanchez","Buster Posey","Jose Ramirez","Evan Longoria","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"11","Jeff Samardzija","Rafael Montero","Gary Sanchez","Chris Carter","Scooter Gennett","Chase Headley","Didi Gregorius","JD Martinez","Giancarlo Stanton","Jacoby Ellsbury"
"12","Jeff Samardzija","Rafael Montero","Willson Contreras","Anthony Rizzo","Ben Zobrist","Kris Bryant","Jorge Polanco","Andrew Benintendi","Christian Yelich","Jon Jay"
"13","Jeff Samardzija","Rafael Montero","Gary Sanchez","Miguel Cabrera","Joe Panik","Evan Longoria","Tyler Wade","Aaron Judge","Brett Gardner","Clint Frazier"
"14","Dan Straily","Rafael Montero","Jonathan Lucroy","Mike Napoli","Brian Dozier","Adrian Beltre","Elvis Andrus","Aaron Judge","Corey Dickerson","Carlos Gomez"
"15","Justin Verlander","Tyson Ross","Gary Sanchez","Eric Thames","Javier Baez","Maikel Franco","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"16","Dan Straily","Rafael Montero","Brian McCann","Justin Bour","Jose Altuve","Martin Prado","Carlos Correa","George Springer","Josh Reddick","Adam Jones"
"17","Jeff Samardzija","Jake Arrieta","Willson Contreras","Mitch Moreland","Dustin Pedroia","Deven Marrero","Jorge Polanco","Mookie Betts","Andrew Benintendi","Christian Yelich"
"18","Dan Straily","Jake Arrieta","Gary Sanchez","Justin Smoak","Yolmer Sanchez","Evan Longoria","Didi Gregorius","Aaron Judge","Brett Gardner","Clint Frazier"
"19","Alex Cobb","Junior Guerra","Gary Sanchez","Miguel Cabrera","Whit Merrifield","Nicholas Castellanos","Didi Gregorius","Aaron Judge","Brett Gardner","Jacoby Ellsbury"
"20","Jeff Samardzija","Rafael Montero","Jason Castro","Joe Mauer","Brian Dozier","Miguel Sano","Asdrubal Cabrera","Aaron Judge","Corey Dickerson","Robbie Grossman"
