"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Clayton Kershaw",13900,"CHC@LAD 10:10PM ET",26.585,"LAD"
"SP","Madison Bumgarner",12200,"ATL@SF 10:15PM ET",20.813,"SF"
"SP","Jon Lester",11700,"CHC@LAD 10:10PM ET",19.12,"CHC"
"SP","Johnny Cueto",11400,"ATL@SF 10:15PM ET",16.6,"SF"
"SP","Jeff Samardzija",9800,"ATL@SF 10:15PM ET",17.745,"SF"
"SP","Alex Wood",9600,"CHC@LAD 10:10PM ET",19.528,"LAD"
"SP","Jake Arrieta",9200,"CHC@LAD 10:10PM ET",13.236,"CHC"
"SP","John Lackey",9000,"CHC@LAD 10:10PM ET",14.215,"CHC"
"SP","Rich Hill",8900,"CHC@LAD 10:10PM ET",10.063,"LAD"
"SP","Kenta Maeda",8800,"CHC@LAD 10:10PM ET",15.557,"LAD"
"SP","Kyle Hendricks",8500,"CHC@LAD 10:10PM ET",14.53,"CHC"
"SP","Brandon McCarthy",8400,"CHC@LAD 10:10PM ET",15.056,"LAD"
"SP","Julio Urias",8200,"CHC@LAD 10:10PM ET",4.74,"LAD"
"SP","Julio Teheran",8200,"ATL@SF 10:15PM ET",8.469,"ATL"
"SP","Matt Moore",7600,"ATL@SF 10:15PM ET",11.39,"SF"
"SP","Mike Foltynewicz",7500,"ATL@SF 10:15PM ET",12.244,"ATL"
"SP","Jaime Garcia",7000,"ATL@SF 10:15PM ET",12.063,"ATL"
"SP","Matt Wisler",6900,"ATL@SF 10:15PM ET",-1.988,"ATL"
"SP","Bartolo Colon",6800,"ATL@SF 10:15PM ET",7.867,"ATL"
"SP","Hyun-Jin Ryu",6700,"CHC@LAD 10:10PM ET",12.343,"LAD"
"SP","R.A. Dickey",6700,"ATL@SF 10:15PM ET",9.633,"ATL"
"SP","Brett Anderson",6400,"CHC@LAD 10:10PM ET",3.65,"CHC"
"SP","Matt Cain",6400,"ATL@SF 10:15PM ET",9.872,"SF"
"SP","Aaron Blair",6000,"ATL@SF 10:15PM ET",0,"ATL"
"SP","Ty Blach",6000,"ATL@SF 10:15PM ET",4.75,"SF"
"SP","Eddie Butler",5700,"CHC@LAD 10:10PM ET",14.225,"CHC"
"SP","Dan Winkler",5500,"ATL@SF 10:15PM ET",0,"ATL"
"RP","Mike Montgomery",5300,"CHC@LAD 10:10PM ET",4.203,"CHC"
"RP","Chris Stratton",5100,"ATL@SF 10:15PM ET",-0.05,"SF"
"SP","Albert Suarez",5000,"ATL@SF 10:15PM ET",0,"SF"
"1B","Anthony Rizzo",4700,"CHC@LAD 10:10PM ET",9.044,"CHC"
"3B","Kris Bryant",4700,"CHC@LAD 10:10PM ET",9.795,"CHC"
"SP","Max Fried",4700,"ATL@SF 10:15PM ET",0,"ATL"
"SP","Scott Kazmir",4600,"CHC@LAD 10:10PM ET",0,"LAD"
"RP","Jim Johnson",4500,"ATL@SF 10:15PM ET",3.183,"ATL"
"RP","Jason Motte",4500,"ATL@SF 10:15PM ET",2.462,"ATL"
"RP","Eric O'Flaherty",4500,"ATL@SF 10:15PM ET",0.964,"ATL"
"RP","Chaz Roe",4500,"ATL@SF 10:15PM ET",-0.367,"ATL"
"SP","Josh Collmenter",4500,"ATL@SF 10:15PM ET",1.75,"ATL"
"RP","Sam Freeman",4500,"ATL@SF 10:15PM ET",4.942,"ATL"
"RP","Arodys Vizcaino",4500,"ATL@SF 10:15PM ET",3.69,"ATL"
"RP","Ian Krol",4500,"ATL@SF 10:15PM ET",1.572,"ATL"
"RP","Jose Ramirez",4500,"ATL@SF 10:15PM ET",3.521,"ATL"
"RP","Luke Jackson",4500,"ATL@SF 10:15PM ET",1.917,"ATL"
"RP","Jason Hursh",4500,"ATL@SF 10:15PM ET",0,"ATL"
"RP","Mauricio Cabrera",4500,"ATL@SF 10:15PM ET",0,"ATL"
"RP","Rob Zastryzny",4400,"CHC@LAD 10:10PM ET",0.8,"CHC"
"1B","Freddie Freeman",4400,"ATL@SF 10:15PM ET",12.514,"ATL"
"2B/SS","Javier Baez",4300,"CHC@LAD 10:10PM ET",6.732,"CHC"
"RP","Justin Marks",4200,"CHC@LAD 10:10PM ET",1.2,"LAD"
"RP","Zac Rosscup",4200,"CHC@LAD 10:10PM ET",1.5,"CHC"
"SS","Corey Seager",4200,"CHC@LAD 10:10PM ET",8.574,"LAD"
"OF","Kyle Schwarber",4200,"CHC@LAD 10:10PM ET",6.762,"CHC"
"2B","Brandon Phillips",4200,"ATL@SF 10:15PM ET",7.5,"ATL"
"OF","Matt Kemp",4200,"ATL@SF 10:15PM ET",10.147,"ATL"
"RP","Bryan Morris",4200,"ATL@SF 10:15PM ET",3.578,"SF"
"RP","George Kontos",4200,"ATL@SF 10:15PM ET",2.257,"SF"
"RP","Mark Melancon",4200,"ATL@SF 10:15PM ET",2.425,"SF"
"RP","Cory Gearrin",4200,"ATL@SF 10:15PM ET",2.425,"SF"
"RP","Hunter Strickland",4200,"ATL@SF 10:15PM ET",2.993,"SF"
"RP","Derek Law",4200,"ATL@SF 10:15PM ET",2.989,"SF"
"RP","Josh Osich",4200,"ATL@SF 10:15PM ET",2.685,"SF"
"RP","Steven Okert",4200,"ATL@SF 10:15PM ET",0.876,"SF"
"RP","Reyes Moronta",4200,"ATL@SF 10:15PM ET",0,"SF"
"RP","Pedro Strop",4100,"CHC@LAD 10:10PM ET",2.055,"CHC"
"2B/OF","Ben Zobrist",4100,"CHC@LAD 10:10PM ET",6.575,"CHC"
"RP","Wade Davis",4100,"CHC@LAD 10:10PM ET",4.466,"CHC"
"RP","Sergio Romo",4100,"CHC@LAD 10:10PM ET",1.721,"LAD"
"RP","Brian Duensing",4100,"CHC@LAD 10:10PM ET",4.103,"CHC"
"RP","Kenley Jansen",4100,"CHC@LAD 10:10PM ET",5.594,"LAD"
"RP","Josh Ravin",4100,"CHC@LAD 10:10PM ET",0,"LAD"
"RP","Chris Hatcher",4100,"CHC@LAD 10:10PM ET",4.8,"LAD"
"RP","Hector Rondon",4100,"CHC@LAD 10:10PM ET",2.631,"CHC"
"RP","Josh Fields",4100,"CHC@LAD 10:10PM ET",4.073,"LAD"
"RP","Justin Grimm",4100,"CHC@LAD 10:10PM ET",2.096,"CHC"
"RP","Pedro Baez",4100,"CHC@LAD 10:10PM ET",3.311,"LAD"
"RP","Luis Avilan",4100,"CHC@LAD 10:10PM ET",2.172,"LAD"
"RP","Koji Uehara",4100,"CHC@LAD 10:10PM ET",2.871,"CHC"
"RP","Dylan Floro",4100,"CHC@LAD 10:10PM ET",2.925,"CHC"
"RP","Felix Pena",4100,"CHC@LAD 10:10PM ET",5.225,"CHC"
"RP","Grant Dayton",4100,"CHC@LAD 10:10PM ET",1.857,"LAD"
"RP","Adam Liberatore",4100,"CHC@LAD 10:10PM ET",0.9,"LAD"
"SP","Brock Stewart",4100,"CHC@LAD 10:10PM ET",0,"LAD"
"SP","Ross Stripling",4100,"CHC@LAD 10:10PM ET",4.929,"LAD"
"RP","Carl Edwards Jr.",4100,"CHC@LAD 10:10PM ET",3.641,"CHC"
"OF","Ender Inciarte",4100,"ATL@SF 10:15PM ET",8.795,"ATL"
"SP","Pierce Johnson",4000,"CHC@LAD 10:10PM ET",4.45,"CHC"
"1B/C","Buster Posey",4000,"ATL@SF 10:15PM ET",8.184,"SF"
"1B/OF","Cody Bellinger",3900,"CHC@LAD 10:10PM ET",10.214,"LAD"
"OF","Hunter Pence",3900,"ATL@SF 10:15PM ET",5.649,"SF"
"2B","Ian Happ",3800,"CHC@LAD 10:10PM ET",9.5,"CHC"
