"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5200,"WAS@CHC 02:20PM ET",9.29,"CHC","WAS",9.88,NA,NA,NA,NA,"3",5
"OF","Steven Souza",5200,"MIL@TB 06:10PM ET",8.848,"TB","MIL",NA,NA,NA,NA,NA,"5",0
"C","Willson Contreras",5100,"WAS@CHC 02:20PM ET",7.495,"CHC","WAS",8.1,NA,NA,NA,NA,"4",21
"OF","Corey Dickerson",5000,"MIL@TB 06:10PM ET",8.695,"TB","MIL",8.16,NA,NA,NA,NA,"1",0
"1B/OF","Cody Bellinger",5000,"LAD@NYM 04:05PM ET",9.833,"LAD","NYM",9.43,NA,NA,NA,NA,"4",16
"1B","Ryan Zimmerman",4900,"WAS@CHC 02:20PM ET",9.072,"WAS","CHC",8.31,NA,NA,NA,NA,"4",7
"3B","Kris Bryant",4900,"WAS@CHC 02:20PM ET",8.854,"CHC","WAS",9.48,NA,NA,NA,NA,"2",11
"3B","Anthony Rendon",4800,"WAS@CHC 02:20PM ET",9.414,"WAS","CHC",7.67,NA,NA,NA,NA,"6",2
"OF","Bryce Harper",4800,"WAS@CHC 02:20PM ET",10.889,"WAS","CHC",10.83,NA,NA,NA,NA,"3",19
"1B","Logan Morrison",4700,"MIL@TB 06:10PM ET",8.5,"TB","MIL",7.92,NA,NA,NA,NA,"4",0
"2B/OF","Chris Taylor",4700,"LAD@NYM 04:05PM ET",9.022,"LAD","NYM",NA,NA,NA,NA,NA,"1",16
"2B","Daniel Murphy",4600,"WAS@CHC 02:20PM ET",9.6,"WAS","CHC",9.62,NA,NA,NA,NA,"5",5
"1B","Lucas Duda",4600,"MIL@TB 06:10PM ET",7.631,"TB","MIL",6.82,NA,NA,NA,NA,"2",5
"SS","Corey Seager",4600,"LAD@NYM 04:05PM ET",8.99,"LAD","NYM",9.58,NA,NA,NA,NA,"2",18
"SS","Trea Turner",4500,"WAS@CHC 02:20PM ET",10.559,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"3B","Evan Longoria",4500,"MIL@TB 06:10PM ET",8.009,"TB","MIL",7.28,NA,NA,NA,NA,"3",0
"2B/SS","Javier Baez",4400,"WAS@CHC 02:20PM ET",6.558,"CHC","WAS",6.41,NA,NA,NA,NA,"8",8
"2B/OF","Ian Happ",4300,"WAS@CHC 02:20PM ET",7.672,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Kyle Schwarber",4300,"WAS@CHC 02:20PM ET",6.632,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Michael Conforto",4200,"LAD@NYM 04:05PM ET",9.033,"NYM","LAD",6.43,NA,NA,NA,NA,"1",14
"C","Austin Barnes",4200,"LAD@NYM 04:05PM ET",5.934,"LAD","NYM",5.63,NA,NA,NA,NA,"x",NA
"OF","Brian Goodwin",4100,"WAS@CHC 02:20PM ET",6.848,"WAS","CHC",6.77,NA,NA,NA,NA,"1",4
"OF","Ryan Braun",4100,"MIL@TB 06:10PM ET",8.719,"MIL","TB",8.8,NA,NA,NA,NA,"3",0
"OF","Yasiel Puig",4100,"LAD@NYM 04:05PM ET",7.692,"LAD","NYM",6.52,NA,NA,NA,NA,"8",16
"2B/OF","Howie Kendrick",4000,"WAS@CHC 02:20PM ET",8.178,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"1B/OF","Eric Thames",4000,"MIL@TB 06:10PM ET",8.608,"MIL","TB",8.19,NA,NA,NA,NA,"1",2
"OF","Adam Eaton",3900,"WAS@CHC 02:20PM ET",10.13,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"OF","Domingo Santana",3900,"MIL@TB 06:10PM ET",8.2,"MIL","TB",7.47,NA,NA,NA,NA,"2",10
"3B","Justin Turner",3900,"LAD@NYM 04:05PM ET",8.702,"LAD","NYM",7.74,NA,NA,NA,NA,"3",19
"OF","Curtis Granderson",3900,"LAD@NYM 04:05PM ET",6.475,"NYM","LAD",5.48,NA,NA,NA,NA,"5",23
"OF","Jay Bruce",3900,"LAD@NYM 04:05PM ET",8.96,"NYM","LAD",6.2,NA,NA,NA,NA,"x",NA
"3B","Travis Shaw",3800,"MIL@TB 06:10PM ET",9.592,"MIL","TB",9.88,NA,NA,NA,NA,"4",8
"1B","Adrian Gonzalez",3800,"LAD@NYM 04:05PM ET",4.9,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"OF","Yoenis Cespedes",3800,"LAD@NYM 04:05PM ET",7.597,"NYM","LAD",8.6,NA,NA,NA,NA,"3",5
"2B/SS","Asdrubal Cabrera",3800,"LAD@NYM 04:05PM ET",7.048,"NYM","LAD",6.71,NA,NA,NA,NA,"2",0
"1B","Adam Lind",3700,"WAS@CHC 02:20PM ET",5.342,"WAS","CHC",6.38,NA,NA,NA,NA,"7",0
"2B/SS","Wilmer Difo",3700,"WAS@CHC 02:20PM ET",4.423,"WAS","CHC",6.23,NA,NA,NA,NA,"2",10
"OF/SS","Kike Hernandez",3700,"LAD@NYM 04:05PM ET",4.876,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"OF","Joc Pederson",3700,"LAD@NYM 04:05PM ET",6.532,"LAD","NYM",7.87,NA,NA,NA,NA,"5",0
"OF","Jayson Werth",3600,"WAS@CHC 02:20PM ET",7.894,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"1B","Jesus Aguilar",3600,"MIL@TB 06:10PM ET",4.701,"MIL","TB",6.03,NA,NA,NA,NA,"5",8
"2B","Jonathan Villar",3600,"MIL@TB 06:10PM ET",6.64,"MIL","TB",6.3,NA,NA,NA,NA,"x",NA
"3B/OF","Hernan Perez",3600,"MIL@TB 06:10PM ET",6.263,"MIL","TB",6.37,NA,NA,NA,NA,"x",NA
"OF","Michael Taylor",3500,"WAS@CHC 02:20PM ET",7.658,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"OF","Kevin Kiermaier",3500,"MIL@TB 06:10PM ET",7.403,"TB","MIL",NA,NA,NA,NA,NA,"x",NA
"OF","Colby Rasmus",3500,"MIL@TB 06:10PM ET",7.649,"TB","MIL",NA,NA,NA,NA,NA,"x",NA
"1B/2B","Chase Utley",3500,"LAD@NYM 04:05PM ET",5.341,"LAD","NYM",7.27,NA,NA,NA,NA,"x",NA
"OF","Peter O'Brien",3400,"LAD@NYM 04:05PM ET",0,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"OF","Franklin Gutierrez",3400,"LAD@NYM 04:05PM ET",2.806,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"3B","David Wright",3400,"LAD@NYM 04:05PM ET",0,"NYM","LAD",NA,NA,NA,NA,NA,"x",NA
"C","Victor Caratini",3300,"WAS@CHC 02:20PM ET",3.636,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"2B/OF","Ben Zobrist",3300,"WAS@CHC 02:20PM ET",6.175,"CHC","WAS",7.58,NA,NA,NA,NA,"5",5
"2B/3B","Matt Duffy",3300,"MIL@TB 06:10PM ET",0,"TB","MIL",NA,NA,NA,NA,NA,"x",NA
"OF","Mallex Smith",3300,"MIL@TB 06:10PM ET",7.291,"TB","MIL",5.36,NA,NA,NA,NA,"8",2
"SS","Addison Russell",3200,"WAS@CHC 02:20PM ET",6,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Jason Heyward",3200,"WAS@CHC 02:20PM ET",6.577,"CHC","WAS",7.71,NA,NA,NA,NA,"7",0
"OF","Mark Zagunis",3200,"WAS@CHC 02:20PM ET",2.857,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Albert Almora",3200,"WAS@CHC 02:20PM ET",4.069,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Ryan Raburn",3200,"WAS@CHC 02:20PM ET",4.269,"WAS","CHC",NA,NA,NA,NA,NA,"x",NA
"OF","Keon Broxton",3100,"MIL@TB 06:10PM ET",7,"MIL","TB",5.49,NA,NA,NA,NA,"8",12
"C","Stephen Vogt",3100,"MIL@TB 06:10PM ET",4.955,"MIL","TB",NA,NA,NA,NA,NA,"x",NA
"C","Manny Pina",3100,"MIL@TB 06:10PM ET",6.38,"MIL","TB",NA,NA,NA,NA,NA,"6",2
"3B","Trevor Plouffe",3100,"MIL@TB 06:10PM ET",4.262,"TB","MIL",6.02,NA,NA,NA,NA,"x",NA
"C","Yasmani Grandal",3100,"LAD@NYM 04:05PM ET",6.607,"LAD","NYM",6.5,NA,NA,NA,NA,"7",5
"OF","Trayce Thompson",3100,"LAD@NYM 04:05PM ET",2.895,"LAD","NYM",5.64,NA,NA,NA,NA,"x",NA
"1B/3B","Wilmer Flores",3100,"LAD@NYM 04:05PM ET",5.81,"NYM","LAD",6.22,NA,NA,NA,NA,"4",14
"1B/C","Alex Avila",3000,"WAS@CHC 02:20PM ET",6.203,"CHC","WAS",6.02,NA,NA,NA,NA,"6",16
"OF","Jon Jay",3000,"WAS@CHC 02:20PM ET",4.689,"CHC","WAS",7.07,NA,NA,NA,NA,"1",12
"1B","Jake Bauers",3000,"MIL@TB 06:10PM ET",0,"TB","MIL",NA,NA,NA,NA,NA,"x",NA
"OF","Peter Bourjos",3000,"MIL@TB 06:10PM ET",3.582,"TB","MIL",4.79,NA,NA,NA,NA,"x",NA
"2B/3B","Logan Forsythe",3000,"LAD@NYM 04:05PM ET",5.767,"LAD","NYM",6.87,NA,NA,NA,NA,"6",4
"OF","Andrew Toles",3000,"LAD@NYM 04:05PM ET",6.094,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"2B","Willie Calhoun",3000,"LAD@NYM 04:05PM ET",0,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"2B/3B","Tommy La Stella",2900,"WAS@CHC 02:20PM ET",3.5,"CHC","WAS",NA,NA,NA,NA,NA,"x",NA
"OF","Michael Reed",2900,"MIL@TB 06:10PM ET",0,"MIL","TB",NA,NA,NA,NA,NA,"x",NA
"C","Wilson Ramos",2900,"MIL@TB 06:10PM ET",4.731,"TB","MIL",5.64,NA,NA,NA,NA,"x",NA
"OF","Alex Verdugo",2900,"LAD@NYM 04:05PM ET",0,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"3B/OF","Rob Segedin",2900,"LAD@NYM 04:05PM ET",2.5,"LAD","NYM",NA,NA,NA,NA,NA,"x",NA
"3B/SS","Jose Reyes",2900,"LAD@NYM 04:05PM ET",6.324,"NYM","LAD",6.19,NA,NA,NA,NA,"x",NA
"C","Travis d'Arnaud",2900,"LAD@NYM 04:05PM ET",5.648,"NYM","LAD",6.06,NA,NA,NA,NA,"x",NA
