"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Stephen Strasburg","P","WSH","@ CIN",4.16,"Feldman, R 3.94","R",3.43,0,0,6.3,10.1,1.09,NA,11900,41.5,21.3,17.58,17.58,"%",44,1.5,36.15,3
"Lance McCullers","P","HOU","vs SEA",3.52,"Miranda, L 4.15","R",3.05,0,0,5.7,10.4,1.13,NA,11500,38.9,19.9,20.51,20.51,"%",54,1.8,6.5,0.6
"Jon Lester","P","CHC","@ ATL",4.15,"Teheran, R 4.79","L",4.25,0,0,5.7,9.2,1.31,NA,9800,38.7,15.7,14.11,14.11,"%",22,1.4,27.35,2.8
"Adam Wainwright","P","STL","@ NYM",4.62,"Wheeler, R 4.86","R",5.2,0,0,5.4,8.2,1.46,NA,9100,38.7,13.1,11.89,11.89,"%",0,1.3,13.35,1.5
"Marcus Stroman","P","TOR","@ BOS",4.53,"Rodriguez, L 3.54","R",3.28,0,0,6.2,7.5,1.26,NA,8900,33.2,17.3,12.16,12.16,"%",39,1.4,20.2,2.3
"Jason Vargas","P","KC","vs DET",5.23,"Zimmermann, R 5.87","L",2.6,0,0,6,6.5,1.15,NA,8800,33,17.4,12.1,12.1,"%",40,1.4,-4,NA
"Julio Teheran","P","ATL","vs CHC",5.35,"Lester, L 4.25","R",4.79,0,0,5.2,6.6,1.36,NA,8400,33.2,10.7,10.84,10.84,"%",0,1.3,14.1,1.7
"Eduardo Rodriguez","P","BOS","vs TOR",4.47,"Stroman, R 3.28","L",3.54,0,0,5.5,9.7,1.13,NA,8200,29,17.5,13.66,13.66,"%",56,1.7,16,2
"Josh Tomlin","P","CLE","@ SF",3.9,"Moore, L 6.04","R",5.9,0,0,5.5,6.7,1.42,NA,8000,33.2,9.9,10.96,10.96,"%",0,1.4,20.9,2.6
"German Marquez","P","COL","vs SD",5.04,"Perdomo, R 4.64","R",4.36,0,0,5.5,7.9,1.38,NA,7600,32.1,13.6,10.27,10.27,"%",20,1.4,25,3.3
"Jake Odorizzi","P","TB","@ OAK",4.75,"Gossett, R 6.23","R",4.63,0,0,5.2,7.8,1.3,NA,7400,25.9,12.5,9.4,9.4,"%",34,1.3,25.95,3.5
"Zack Wheeler","P","NYM","vs STL",4.38,"Wainwright, R 5.20","R",4.86,0,0,5.1,8.3,1.5,NA,6900,30.9,11.4,11.59,11.59,"%",15,1.7,7.4,1.1
"Adalberto Mejia","P","MIN","vs NYY",5.11,"Mitchell, R 5.06","L",4.43,0,0,5,7.6,1.43,NA,6700,25.4,11.4,10.12,10.12,"%",33,1.5,14.4,2.1
"Scott Feldman","P","CIN","vs WSH",4.84,"Strasburg, R 3.43","R",3.94,0,0,5.7,7.6,1.25,NA,6600,34,14.8,11.11,11.11,"%",23,1.7,-11.35,NA
"Jerad Eickhoff","P","PHI","@ MIA",5.01,"Koehler, R 7.20","R",4.63,0,0,5.4,8.2,1.47,NA,6400,26.4,11.8,8.34,8.34,"%",23,1.3,13.5,2.1
"Brent Suter","P","MIL","@ PIT",4.78,"Kuhl, R 4.96","L",2.96,0,0,2.5,8.3,1.21,NA,6200,26.4,7,7.25,7.25,"%",0,1.2,5.7,0.9
"Andrew Cashner","P","TEX","@ BAL",5.71,"Tillman, R 7.90","R",3.54,0,0,5.8,4.5,1.43,NA,6100,23.2,10.3,7.52,7.52,"%",24,1.2,10.2,1.7
"Tom Koehler","P","MIA","vs PHI",3.99,"Eickhoff, R 4.63","R",7.2,0,0,4.5,8,1.67,NA,5900,26,6.6,9.22,9.22,"%",0,1.6,3.05,0.5
"Chad Kuhl","P","PIT","vs MIL",4.22,"Suter, L 2.96","R",4.96,0,0,4.7,7.3,1.43,NA,5600,28.5,9.6,10.47,10.47,"%",6,1.9,18.55,3.3
"George Springer","OF","HOU","vs SEA",5.48,"Miranda, L 4.15","R",0.301,0.404,0.278,0,0,0,1,5600,34.7,10.4,15.35,15.35,"%",54,2.7,10,1.8
"Charlie Blackmon","OF","COL","vs SD",6.46,"Perdomo, R 4.64","L",0.316,0.399,0.271,0,0,0,1,5600,36.1,10.5,19.17,19.17,"%",60,3.4,24,4.3
"Jordan Zimmermann","P","DET","@ KC",5.77,"Vargas, L 2.60","R",5.87,0,0,5.6,6.3,1.52,NA,5500,23.3,9.1,7.42,7.42,"%",13,1.3,26.2,4.8
"Bryce Harper","OF","WSH","@ CIN",4.84,"Feldman, R 3.94","L",0.324,0.438,0.267,0,0,0,3,5500,34.7,10.8,15.39,15.39,"%",55,2.8,23,4.2
"Aaron Judge","OF","NYY","@ MIN",5.11,"Mejia, L 4.43","R",0.314,0.458,0.346,0,0,0,3,5400,35,11.4,15.3,15.3,"%",57,2.8,2,0.4
"Daniel Gossett","P","OAK","vs TB",4.75,"Odorizzi, R 4.63","R",6.23,0,0,5.1,5.8,1.42,NA,5400,31.2,7.4,9.2,9.2,"%",0,1.7,10.95,2
"Carlos Correa","SS","HOU","vs SEA",5.48,"Miranda, L 4.15","R",0.319,0.413,0.248,0,0,0,4,5300,31.6,10.1,14.73,14.73,"%",58,2.8,2,0.4
"Jose Altuve","2B","HOU","vs SEA",5.48,"Miranda, L 4.15","R",0.35,0.422,0.213,0,0,0,2,5300,32,10.5,15.04,15.04,"%",60,2.8,3,0.6
"Matt Moore","P","SF","vs CLE",4.11,"Tomlin, R 5.90","L",6.04,0,0,5.5,7.5,1.66,NA,5300,32.3,9.2,9.52,9.52,"%",0,1.8,17.55,3.3
"Nolan Arenado","3B","COL","vs SD",6.46,"Perdomo, R 4.64","R",0.306,0.385,0.251,0,0,0,3,5200,34.6,9.4,18.07,18.07,"%",56,3.5,2,0.4
"Kris Bryant","3B","CHC","@ ATL",5.35,"Teheran, R 4.79","R",0.279,0.407,0.26,0,0,0,2,5200,31.4,9.5,13.26,13.26,"%",52,2.6,5,1
"Chris Tillman","P","BAL","vs TEX",5.29,"Cashner, R 3.54","R",7.9,0,0,4.5,6.6,2.14,NA,5100,26.6,3.3,6.01,6.01,"%",0,1.2,13.9,2.7
"Ariel Miranda","P","SEA","@ HOU",5.48,"McCullers, R 3.05","L",4.15,0,0,5.5,6.9,1.14,NA,5000,33.6,13.5,8.41,8.41,"%",7,1.7,6.55,1.3
"Mookie Betts","OF","BOS","vs TOR",4.53,"Stroman, R 3.28","R",0.265,0.354,0.208,0,0,0,1,4900,32.4,9.6,12.39,12.39,"%",48,2.5,5,1
"Daniel Murphy","2B","WSH","@ CIN",4.84,"Feldman, R 3.94","L",0.352,0.426,0.247,0,0,0,5,4900,28.8,10.2,11.59,11.59,"%",58,2.4,4,0.8
"Luis Perdomo","P","SD","@ COL",6.46,"Marquez, R 4.36","R",4.64,0,0,5.6,7.4,1.44,NA,4900,25.4,12,6.22,6.22,"%",20,1.3,-10.15,NA
"Anthony Rizzo","1B","CHC","@ ATL",5.35,"Teheran, R 4.79","L",0.256,0.386,0.259,0,0,0,3,4800,28.9,9.3,13.41,13.41,"%",58,2.8,19,4
"Freddie Freeman","1B/3B","ATL","vs CHC",4.15,"Lester, L 4.25","L",0.335,0.482,0.387,0,0,0,3,4800,29.2,12.3,9.9,9.9,"%",61,2.1,5,1
"Brian Dozier","2B","MIN","vs NYY",5.39,"Mitchell, R 5.06","R",0.247,0.335,0.181,0,0,0,1,4700,25.4,8.4,11.82,11.82,"%",60,2.5,6,1.3
