"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,744404984,"brabby (2/3)",0,182.75,"OF Melky Cabrera 1B Ryan Zimmerman P Max Scherzer 2B Daniel Murphy P Derek Holland OF Marwin González OF Avisaíl García C Cameron Rupp 3B Joey Gallo SS Addison Russell",NA,"Max Scherzer","63.72%",36.75
2,744416460,"nomoreiloveyous (5/6)",0,172.65,"2B Adam Rosales OF Matt Joyce P Max Scherzer OF Khris Davis C Stephen Vogt OF Bryce Harper SS Trea Turner P Jharel Cotton 1B Ryon Healy 3B Joey Gallo",NA,"Bryce Harper","57.37%",4
3,744430339,"dlee5555 (1/2)",0,169.75,"OF Shin-soo Choo P Max Scherzer P Derek Holland OF Khris Davis 3B Marwin González C Stephen Vogt OF Jaff Decker 2B José Altuve 1B Ryon Healy SS Carlos Correa",NA,"Khris Davis","50.23%",7
3,744430363,"dlee5555 (2/2)",0,169.75,"OF Shin-soo Choo P Max Scherzer P Derek Holland OF Khris Davis 3B Marwin González C Stephen Vogt OF Jaff Decker 2B José Altuve 1B Ryon Healy SS Carlos Correa",NA,"John Lackey","47.28%",11.25
5,744335426,"labs72 (1/3)",0,166.75,"C Brian McCann OF Matt Joyce P Max Scherzer P Derek Holland OF Khris Davis OF Bryce Harper SS Trea Turner 1B Ryon Healy 3B Joey Gallo 2B Chad Pinder",NA,"Ian Kennedy","46.60%",2.95
5,744444020,"rpeddy (1/3)",0,166.75,"C Chris Iannetta P Max Scherzer P Derek Holland OF Khris Davis OF Marwin González 2B José Altuve 1B Ryon Healy SS Carlos Correa 3B Joey Gallo OF Nomar Mazara",NA,"Matt Joyce","36.62%",18
7,744380531,"brabby (1/3)",0,164,"P John Lackey C Miguel Montero 1B Ryan Zimmerman P Max Scherzer OF Marwin González OF Avisaíl García OF Aaron Altherr 2B Javier Báez 3B Joey Gallo SS Addison Russell",NA,"Trea Turner","35.15%",13
8,744247925,"Evokondo (1/3)",0,163.75,"OF Matt Joyce 2B Jed Lowrie P Max Scherzer P Derek Holland OF Khris Davis C Stephen Vogt 1B Yonder Alonso OF Bryce Harper SS Carlos Correa 3B Joey Gallo",NA,"Miguel Sanó","30.73%",2
9,744364756,"NC_Flyinsolo",0,162.75,"C José Lobatón 1B Ryan Zimmerman P Max Scherzer P Derek Holland SS Eduardo Escobar OF Aaron Altherr 2B César Hernández OF Odúbel Herrera OF Bryce Harper 3B Maikel Franco",NA,"Ryan Zimmerman","30.73%",11
10,744422555,"tomjk321 (21/25)",0,161,"P John Lackey 1B Mike Napoli C Brian McCann SS Elvis Andrus P Max Scherzer OF Josh Reddick OF Marwin González 2B Rougned Odor 3B Joey Gallo OF Nomar Mazara",NA,"Brian McCann","27.55%",4
11,744245185,"cp24",0,160.8,"OF Jayson Werth OF Carlos Gómez 1B Ryan Zimmerman SS Elvis Andrus P Max Scherzer C Salvador Pérez P A.J. Griffin 2B Rougned Odor 3B Joey Gallo OF Nomar Mazara",NA,"Yonder Alonso","27.32%",4
12,744406652,"markaw4 (5/25)",0,160,"P John Lackey C Geovany Soto OF Matt Joyce SS Elvis Andrus P Max Scherzer 2B Daniel Murphy OF Khris Davis 3B Marwin González 1B José Abreu OF Avisaíl García",NA,"Daniel Murphy","26.64%",5
12,744406672,"markaw4 (25/25)",0,160,"P John Lackey C Geovany Soto OF Matt Joyce SS Elvis Andrus P Max Scherzer 2B Daniel Murphy OF Khris Davis 3B Marwin González 1B José Abreu OF Avisaíl García",NA,"Marwin González","24.15%",26
12,744422553,"tomjk321 (19/25)",0,160,"P John Lackey C Geovany Soto P Max Scherzer OF Josh Reddick OF Marwin González 1B José Abreu OF Avisaíl García 3B Matt Davidson 2B Tyler Saladino SS Carlos Correa",NA,"Josh Reddick","23.24%",9
15,744406654,"markaw4 (7/25)",0,159.7,"C Robinson Chirinos 1B Ryan Zimmerman OF Matt Joyce P Max Scherzer P Ian Kennedy 3B Marwin González OF Aaron Altherr 2B César Hernández OF Odúbel Herrera SS Trea Turner",NA,"Jed Lowrie","19.50%",10
16,744341153,"scout326 (11/25)",0,159,"P John Lackey C Brian McCann OF Lorenzo Cain SS Elvis Andrus P Max Scherzer OF Marwin González OF Delino DeShields 2B Rougned Odor 3B Joey Gallo 1B Yuli Gurriel",NA,"Jayson Werth","17.57%",9
16,744502024,"Tuttlebag (12/20)",0,159,"P John Lackey 1B Ryan Zimmerman OF Matt Joyce P Max Scherzer OF Jon Jay OF Khris Davis C Stephen Vogt SS Trea Turner 3B Ryon Healy 2B Chad Pinder",NA,"Carlos Correa","15.42%",14
18,744502007,"Tuttlebag (11/20)",0,158.7,"OF Matt Joyce SS Elvis Andrus 2B Jed Lowrie P Max Scherzer P Ian Kennedy OF Khris Davis C Stephen Vogt OF Bryce Harper 1B Ryon Healy 3B Joey Gallo",NA,"Derek Holland","14.85%",28
19,744488534,"rwalkersc (14/20)",0,157.8,"C Miguel Montero OF Michael Saunders P Max Scherzer 1B Anthony Rizzo OF Aaron Altherr P A.J. Griffin 2B César Hernández OF Odúbel Herrera 3B Maikel Franco SS Addison Russell",NA,"Eduardo Escobar","14.17%",16
20,744469606,"dhulljr",0,157.65,"C Robinson Chirinos 1B Ryan Zimmerman OF Matt Joyce P Max Scherzer 2B Daniel Murphy OF Khris Davis OF Jaff Decker SS Trea Turner P Jharel Cotton 3B Joey Gallo",NA,"José Altuve","14.06%",3
21,744250734,"stevesoliz23",0,156.75,"OF Matt Joyce P Max Scherzer 2B Daniel Murphy P Derek Holland OF Khris Davis C Stephen Vogt 1B Yonder Alonso SS Trea Turner 3B Ryon Healy OF Nomar Mazara",NA,"Brian Dozier","13.61%",4
22,744406648,"markaw4 (1/25)",0,156,"P John Lackey C Robinson Chirinos 1B Ryan Zimmerman OF Matt Joyce SS Elvis Andrus P Max Scherzer OF Khris Davis 3B Marwin González OF Delino DeShields 2B Rougned Odor",NA,"Ryon Healy","13.27%",19
22,744406668,"markaw4 (21/25)",0,156,"P John Lackey C Robinson Chirinos 1B Ryan Zimmerman OF Matt Joyce SS Elvis Andrus P Max Scherzer OF Khris Davis 3B Marwin González OF Delino DeShields 2B Rougned Odor",NA,"Kennys Vargas","12.47%",0
24,744341164,"scout326 (22/25)",0,155,"P John Lackey C Geovany Soto SS Elvis Andrus P Max Scherzer OF Khris Davis 1B José Abreu OF Avisaíl García OF Delino DeShields 2B Rougned Odor 3B Joey Gallo",NA,"Lorenzo Cain","11.79%",11
