"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Dallas Keuchel",12500,"LAA@HOU 02:10PM ET",23.213,"HOU"
"SP","Carlos Martinez",12300,"PHI@STL 02:15PM ET",23.642,"STL"
"SP","Lance McCullers Jr.",11200,"LAA@HOU 02:10PM ET",21.454,"HOU"
"SP","Jon Lester",9700,"COL@CHC 02:20PM ET",15.881,"CHC"
"SP","Garrett Richards",8900,"LAA@HOU 02:10PM ET",16.1,"LAA"
"SP","Jake Arrieta",8700,"COL@CHC 02:20PM ET",14.807,"CHC"
"SP","Charlie Morton",8700,"LAA@HOU 02:10PM ET",17.675,"HOU"
"SP","Jon Gray",8400,"COL@CHC 02:20PM ET",7.65,"COL"
"SP","Tyler Skaggs",8400,"LAA@HOU 02:10PM ET",15.84,"LAA"
"SP","Adam Wainwright",8100,"PHI@STL 02:15PM ET",11.585,"STL"
"SP","Vince Velasquez",8100,"PHI@STL 02:15PM ET",10.864,"PHI"
"SP","Mike Leake",8000,"PHI@STL 02:15PM ET",18.033,"STL"
"SP","Collin McHugh",8000,"LAA@HOU 02:10PM ET",0,"HOU"
"SP","Brad Peacock",7900,"LAA@HOU 02:10PM ET",8.466,"HOU"
"SP","Joe Musgrove",7900,"LAA@HOU 02:10PM ET",11.78,"HOU"
"SP","Tyler Anderson",7700,"COL@CHC 02:20PM ET",12.036,"COL"
"SP","German Marquez",7500,"COL@CHC 02:20PM ET",14.7,"COL"
"SP","J.C. Ramirez",7500,"LAA@HOU 02:10PM ET",11.287,"LAA"
"SP","John Lackey",7400,"COL@CHC 02:20PM ET",13.712,"CHC"
"SP","Kyle Hendricks",7400,"COL@CHC 02:20PM ET",12.929,"CHC"
"SP","Michael Wacha",7300,"PHI@STL 02:15PM ET",13.327,"STL"
"SP","Tyler Chatwood",7200,"COL@CHC 02:20PM ET",15.081,"COL"
"SP","Mike Fiers",7200,"LAA@HOU 02:10PM ET",12.188,"HOU"
"SP","Matt Shoemaker",7000,"LAA@HOU 02:10PM ET",15.215,"LAA"
"SP","Lance Lynn",6800,"PHI@STL 02:15PM ET",17.142,"STL"
"SP","Jeff Hoffman",6700,"COL@CHC 02:20PM ET",23.63,"COL"
"SP","Chad Bettis",6600,"COL@CHC 02:20PM ET",0,"COL"
"SP","Jesse Chavez",6600,"LAA@HOU 02:10PM ET",11.661,"LAA"
"SP","Brett Anderson",6400,"COL@CHC 02:20PM ET",3.65,"CHC"
"SP","Mark Appel",6400,"PHI@STL 02:15PM ET",0,"PHI"
"RP","David Paulino",6400,"LAA@HOU 02:10PM ET",13.375,"HOU"
"SP","Antonio Senzatela",6100,"COL@CHC 02:20PM ET",13.969,"COL"
"SP","Clay Buchholz",6100,"PHI@STL 02:15PM ET",-2.45,"PHI"
"SP","Aaron Nola",6000,"PHI@STL 02:15PM ET",14.6,"PHI"
"SP","Luke Weaver",6000,"PHI@STL 02:15PM ET",0,"STL"
"SP","Alex Meyer",6000,"LAA@HOU 02:10PM ET",14.929,"LAA"
"SP","Jeremy Hellickson",5800,"PHI@STL 02:15PM ET",9.108,"PHI"
"SP","Jerad Eickhoff",5800,"PHI@STL 02:15PM ET",10.458,"PHI"
"SP","Eddie Butler",5600,"COL@CHC 02:20PM ET",11.542,"CHC"
"SP","Jake Thompson",5600,"PHI@STL 02:15PM ET",0.417,"PHI"
"OF","Charlie Blackmon",5500,"COL@CHC 02:20PM ET",11.188,"COL"
"SP","Adam Morgan",5500,"PHI@STL 02:15PM ET",2.313,"PHI"
"RP","Mike Montgomery",5300,"COL@CHC 02:20PM ET",5.216,"CHC"
"SP","Kyle Freeland",5300,"COL@CHC 02:20PM ET",13.675,"COL"
"SP","Nick Pivetta",5300,"PHI@STL 02:15PM ET",9.367,"PHI"
"OF","George Springer",5300,"LAA@HOU 02:10PM ET",9.526,"HOU"
"SP","Ricky Nolasco",5100,"LAA@HOU 02:10PM ET",12.788,"LAA"
"SP","Ben Lively",5000,"PHI@STL 02:15PM ET",11.05,"PHI"
"SP","John Gant",5000,"PHI@STL 02:15PM ET",6.5,"STL"
"1B","Anthony Rizzo",4900,"COL@CHC 02:20PM ET",8.934,"CHC"
"1B/OF","Marwin Gonzalez",4900,"LAA@HOU 02:10PM ET",8.56,"HOU"
"2B","Jose Altuve",4900,"LAA@HOU 02:10PM ET",9.468,"HOU"
"SP","Abel De los Santos",4900,"LAA@HOU 02:10PM ET",0,"LAA"
"3B","Kris Bryant",4800,"COL@CHC 02:20PM ET",9.183,"CHC"
"RP","Ricardo Pinto",4800,"PHI@STL 02:15PM ET",-4.9,"PHI"
"SP","Bud Norris",4800,"LAA@HOU 02:10PM ET",3.659,"LAA"
"SS","Carlos Correa",4800,"LAA@HOU 02:10PM ET",9.211,"HOU"
"3B","Nolan Arenado",4700,"COL@CHC 02:20PM ET",9.234,"COL"
"SP","Yusmeiro Petit",4600,"LAA@HOU 02:10PM ET",5.391,"LAA"
"SP","Daniel Wright",4600,"LAA@HOU 02:10PM ET",4.72,"LAA"
"SP","Zach Eflin",4500,"PHI@STL 02:15PM ET",6.069,"PHI"
"OF","Cameron Maybin",4500,"LAA@HOU 02:10PM ET",9.13,"LAA"
"OF","Mike Trout",4500,"LAA@HOU 02:10PM ET",12.02,"LAA"
"1B","Mark Reynolds",4400,"COL@CHC 02:20PM ET",9.459,"COL"
"RP","Rob Zastryzny",4400,"COL@CHC 02:20PM ET",0.8,"CHC"
"RP","Pedro Strop",4300,"COL@CHC 02:20PM ET",2.494,"CHC"
"RP","Wade Davis",4300,"COL@CHC 02:20PM ET",4.564,"CHC"
"RP","Brian Duensing",4300,"COL@CHC 02:20PM ET",3.982,"CHC"
"RP","Hector Rondon",4300,"COL@CHC 02:20PM ET",3.106,"CHC"
"RP","Justin Grimm",4300,"COL@CHC 02:20PM ET",3.353,"CHC"
"SP","Chris Rusin",4300,"COL@CHC 02:20PM ET",4.627,"COL"
"RP","Koji Uehara",4300,"COL@CHC 02:20PM ET",3.207,"CHC"
"RP","Dylan Floro",4300,"COL@CHC 02:20PM ET",2.925,"CHC"
"RP","Zac Rosscup",4300,"COL@CHC 02:20PM ET",1.5,"CHC"
"RP","Felix Pena",4300,"COL@CHC 02:20PM ET",4.71,"CHC"
"RP","Carl Edwards Jr.",4300,"COL@CHC 02:20PM ET",3.852,"CHC"
"RP","Alec Mills",4300,"COL@CHC 02:20PM ET",0,"CHC"
"OF","Kyle Schwarber",4300,"COL@CHC 02:20PM ET",6.5,"CHC"
"RP","Vicente Campos",4300,"LAA@HOU 02:10PM ET",0,"LAA"
"OF","Kole Calhoun",4300,"LAA@HOU 02:10PM ET",6.746,"LAA"
"RP","Seth Frankoff",4200,"COL@CHC 02:20PM ET",2.1,"CHC"
"RP","Sam Moll",4200,"COL@CHC 02:20PM ET",0,"COL"
"RP","Joaquin Benoit",4200,"PHI@STL 02:15PM ET",2.596,"PHI"
"RP","Pat Neshek",4200,"PHI@STL 02:15PM ET",3.388,"PHI"
"RP","Casey Fien",4200,"PHI@STL 02:15PM ET",0.514,"PHI"
"RP","Jeanmar Gomez",4200,"PHI@STL 02:15PM ET",2.68,"PHI"
"RP","Luis Garcia",4200,"PHI@STL 02:15PM ET",2.497,"PHI"
"RP","Joely Rodriguez",4200,"PHI@STL 02:15PM ET",1.08,"PHI"
"RP","Edubray Ramos",4200,"PHI@STL 02:15PM ET",2.869,"PHI"
"RP","Hector Neris",4200,"PHI@STL 02:15PM ET",3.009,"PHI"
"RP","Mark Leiter Jr.",4200,"PHI@STL 02:15PM ET",2.646,"PHI"
"OF","Carlos Beltran",4200,"LAA@HOU 02:10PM ET",6.907,"HOU"
"C","Brian McCann",4200,"LAA@HOU 02:10PM ET",8.675,"HOU"
"RP","Huston Street",4200,"LAA@HOU 02:10PM ET",0,"LAA"
"RP","David Hernandez",4200,"LAA@HOU 02:10PM ET",2.638,"LAA"
"RP","Deolis Guerra",4200,"LAA@HOU 02:10PM ET",3.372,"LAA"
"RP","Andrew Bailey",4200,"LAA@HOU 02:10PM ET",4.113,"LAA"
"RP","Blake Parker",4200,"LAA@HOU 02:10PM ET",4.078,"LAA"
"RP","Jose Alvarez",4200,"LAA@HOU 02:10PM ET",1.579,"LAA"
"RP","Brooks Pounders",4200,"LAA@HOU 02:10PM ET",2.721,"LAA"
"RP","Ashur Tolliver",4200,"LAA@HOU 02:10PM ET",14,"HOU"
"RP","Mike Morin",4200,"LAA@HOU 02:10PM ET",2.125,"LAA"
"RP","Cam Bedrosian",4200,"LAA@HOU 02:10PM ET",5.567,"LAA"
"SS","Andrelton Simmons",4200,"LAA@HOU 02:10PM ET",6.954,"LAA"
"RP","Parker Bridwell",4200,"LAA@HOU 02:10PM ET",14.7,"LAA"
"RP","Francis Martes",4200,"LAA@HOU 02:10PM ET",0.05,"HOU"
"RP","Keynan Middleton",4200,"LAA@HOU 02:10PM ET",2.944,"LAA"
"SP","Nate Smith",4200,"LAA@HOU 02:10PM ET",0,"LAA"
"OF","Odubel Herrera",4100,"PHI@STL 02:15PM ET",6.672,"PHI"
"SP","Marco Gonzales",4100,"PHI@STL 02:15PM ET",0,"STL"
"OF","Josh Reddick",4100,"LAA@HOU 02:10PM ET",7.316,"HOU"
"RP","Brady Rodgers",4100,"LAA@HOU 02:10PM ET",0,"HOU"
"RP","Chad Qualls",4000,"COL@CHC 02:20PM ET",1.86,"COL"
"RP","Jake McGee",4000,"COL@CHC 02:20PM ET",3.89,"COL"
"RP","Mike Dunn",4000,"COL@CHC 02:20PM ET",2.554,"COL"
"RP","Adam Ottavino",4000,"COL@CHC 02:20PM ET",2.929,"COL"
"RP","Greg Holland",4000,"COL@CHC 02:20PM ET",3.946,"COL"
"SP","Jordan Lyles",4000,"COL@CHC 02:20PM ET",2.032,"COL"
"2B","DJ LeMahieu",4000,"COL@CHC 02:20PM ET",6.846,"COL"
"SP","Pierce Johnson",4000,"COL@CHC 02:20PM ET",4.45,"CHC"
"RP","Jairo Diaz",4000,"COL@CHC 02:20PM ET",0,"COL"
"RP","Scott Oberg",4000,"COL@CHC 02:20PM ET",1.879,"COL"
"RP","Carlos Estevez",4000,"COL@CHC 02:20PM ET",2.003,"COL"
"RP","Shane Carle",4000,"COL@CHC 02:20PM ET",4.25,"COL"
"2B","Ian Happ",4000,"COL@CHC 02:20PM ET",6.84,"CHC"
"RP","Jonathan Broxton",4000,"PHI@STL 02:15PM ET",1.143,"STL"
"RP","Seung Hwan Oh",4000,"PHI@STL 02:15PM ET",3.264,"STL"
"RP","Miguel Socolovich",4000,"PHI@STL 02:15PM ET",0.947,"STL"
"RP","Brett Cecil",4000,"PHI@STL 02:15PM ET",1.479,"STL"
"RP","Kevin Siegrist",4000,"PHI@STL 02:15PM ET",1.862,"STL"
"RP","Tyler Lyons",4000,"PHI@STL 02:15PM ET",1.731,"STL"
"RP","Trevor Rosenthal",4000,"PHI@STL 02:15PM ET",4.325,"STL"
"RP","Sam Tuivailala",4000,"PHI@STL 02:15PM ET",3.115,"STL"
"RP","John Brebbia",4000,"PHI@STL 02:15PM ET",1.77,"STL"
"RP","Matt Bowman",4000,"PHI@STL 02:15PM ET",2.235,"STL"
"RP","Tony Sipp",4000,"LAA@HOU 02:10PM ET",1.99,"HOU"
"RP","Will Harris",4000,"LAA@HOU 02:10PM ET",3.888,"HOU"
"RP","Luke Gregerson",4000,"LAA@HOU 02:10PM ET",2.685,"HOU"
"RP","Ken Giles",4000,"LAA@HOU 02:10PM ET",3.193,"HOU"
"RP","Reymin Guduan",4000,"LAA@HOU 02:10PM ET",1.717,"HOU"
"C","Evan Gattis",4000,"LAA@HOU 02:10PM ET",6.95,"HOU"
"RP","Dayan Diaz",4000,"LAA@HOU 02:10PM ET",1.65,"HOU"
"RP","Jandel Gustave",4000,"LAA@HOU 02:10PM ET",0.342,"HOU"
