"Charlie Blackmon_COL","Joey Votto_CIN","Nolan Arenado_COL","Adam Duvall_CIN","Ian Desmond_COL","Anthony Rizzo_CHC","Tommy Pham_STL","Mark Reynolds_COL","Dexter Fowler_STL","Zack Cozart_CIN","Scooter Gennett_CIN","David Dahl_COL","Travis Shaw_MIL","JD Martinez_DET","Ryan Braun_MIL","Eric Thames_MIL","Christian Yelich_MIA","Billy Hamilton_CIN","Justin Upton_DET","Matt Carpenter_STL","Carlos Gonzalez_COL","Gerardo Parra_COL","Raimel Tapia_COL","Kris Bryant_CHC","Brandon Belt_SF","Justin Bour_MIA","Marcell Ozuna_MIA","Aledmys Diaz_STL","Paul DeJong_STL","DJ LeMahieu_COL","Eugenio Suarez_CIN","Arismendy Alcantara_CIN","Domingo Santana_MIL","Orlando Arcia_MIL","Ian Happ_CHC","Ian Kinsler_DET","Giancarlo Stanton_MIA","Jedd Gyorko_STL","JT Realmuto_MIA","Scott Schebler_CIN","Manny Pina_MIL","Willson Contreras_CHC","Denard Span_SF","Buster Posey_SF","Alex Avila_DET","Stephen Piscotty_STL","Trevor Story_COL","Jesse Winker_CIN","Stephen Vogt_MIL","Nicholas Castellanos_DET","Joe Panik_SF","Devin Mesoraco_CIN","Jose Peraza_CIN","Jonathan Villar_MIL","Hunter Pence_SF","Eduardo Nunez_SF","Chad Huffman_STL","Dee Gordon_MIA","Jason Heyward_CHC","Miguel Cabrera_DET","Randal Grichuk_STL","Phillip Ervin_CIN","Pat Valaika_COL","Eric Sogard_MIL","Hernan Perez_MIL","Kyle Schwarber_CHC","Victor Martinez_DET","Yadier Molina_STL","Dustin Garneau_COL","Tom Murphy_COL","Jesus Aguilar_MIL","Martin Prado_MIA","Ben Zobrist_CHC","Jon Jay_CHC","Nick Hundley_SF","Andrew Romine_DET","Derek Dietrich_MIA","Tucker Barnhart_CIN","Stephen Cardullo_COL","Mike Tauchman_COL","Gorkys Hernandez_SF","Jarrett Parker_SF","Christian Arroyo_SF","Alexi Amarista_COL","Javier Baez_CHC","Lewis Brinson_MIL","James McCann_DET","Tyler Moore_MIA","Kolten Wong_STL","Cristhian Adames_COL","Patrick Kivlehan_CIN","Jordan Patterson_COL","Addison Russell_CHC","Mikie Mahtook_DET","Mac Williamson_SF","Jose Martinez_STL","Greg Garcia_STL","Keon Broxton_MIL","Jeimer Candelario_CHC","Brett Phillips_MIL","Mark Zagunis_CHC","Alex Presley_DET","Brandon Crawford_SF","Kelby Tomlinson_SF","JT Riddle_MIA","Harrison Bader_STL","Ryan Hanigan_COL","Tony Wolters_COL","Michael Reed_MIL","Jose Iglesias_DET","JaCoby Jones_DET","Luke Voit_STL","Nick Senzel_CIN","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Tommy La Stella_CHC","Ryan Cordell_MIL","Aaron Hill_SF","Dixon Machado_DET","John Hicks_DET","Tyler Collins_DET","Destin Hood_MIA","Alex Mejia_STL","Magneuris Sierra_STL","Albert Almora_CHC","Jacob Nottingham_MIL","Conor Gillaspie_SF","Jae-gyun Hwang_SF","Ichiro Suzuki_MIA","Tomas Telis_MIA","Carson Kelly_STL","Stuart Turner_CIN","Jett Bandy_MIL","Corey Ray_MIL","Jim Adduci_DET","Justin Ruggiano_SF","Eric Fryer_STL","Christian Colon_MIA","Steve Lombardozzi_MIA","Victor Caratini_CHC","Michael Morse_SF","Austin Slater_SF","Ryder Jones_SF","Tim Federowicz_SF","Matt den Dekker_DET","Mike Aviles_MIA","Eloy Jimenez_CHC","Orlando Calixte_SF","AJ Ellis_MIA","Chris Marrero_SF","Miguel Rojas_MIA"
0,-10.273826458037,0,8.17741935483871,0,0,0,0,0,3.5,157.26386913229,0,0,0,0,0,0,2.8195564516129,0,0,0,0,0,0,0,0,0,0,0,0,32.4969758064516,0,0,0,0,0,0,0,0,-7.41666666666667,0,0,0,0,0,0,0,0,0,0,0,14.6,-9.1494623655914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5652173913043,0,0,0,0,0,0,0,0,0,0,0,0,-20.4761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,72.2365445499774,0,-15.7354497354497,15.410101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387205387205387,-0.312994350282486,0,0,0,0,0,0,7.15597147950089,0,0,0,0,0,0,0,-59.5,0,0,0,0,-1.92321924144311,0,0,0,0,0,0,0,0,0,17.0526315789474,-0.408637873754153,0,0,0,0,0,27.6736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,9.93602693602694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.5747126436782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,101.854928017719,0,0,0,0,21.0371794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5356506238859,0,0,0,0,0,0,0,0,12.7692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8798780487805,0,0,0,0,0,0,23.4753694581281,0,0,0,0,0,0,0,0,-5.92279411764706,0,0,0,0,0,0,0,0,0,0,17.1503267973856,0,0,0,0,0,0,9.42483660130719,0,0,0,0,0,0,0,-4.51515151515152,0,0,0,0,0,0,0,16.972972972973,0,0,0,0,0,0,0,0,36.1111111111111,29,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-15.7354497354497,0,61.3636363636364,23.0738916256158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02564102564103,4.73218390804598,0,0,0,0,0,0,20.6345029239766,0,0,0,0,0,0,0,0,0,0,0,0,-14.9950738916256,0,0,0,0,0,0,0,0,0,7,3.45906432748538,0,0,0,0,0,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3033333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15.410101010101,0,23.0738916256158,91.8193473193473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24528301886792,0.08708357685564,0,0,0,0,0,0,17.592803030303,0,0,0,0,0,0,0,80.5,0,0,0,0,-1.68434343434343,0,0,0,0,0,0,0,0,0,18.5256916996047,20.2779623477298,0,0,0,0,0,1.79090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,-3.27068214804064,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86989247311828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2659649122807,0,0,0,0,0,0,0,0,15.4142076502732,18.9841441441441,0,0,0,0,0,0,0,0,0,5.45338660578387,0,5.90322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04545454545455,0,0,0,0,13.0078630897317,0,0,0,0,0,0,0,0,0,0,13.8525641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48149861239593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7857142857143,0,0,0,0,0,0,0,0,-2.61111111111111,0,0,0,0,0,0,0,0,0,0,-3.1978021978022,0,-5.32857142857143
0,-7.57464788732394,0,12.2257211538462,0,0,0,0,0,12.3333333333333,2.8195564516129,0,0,0,0,0,0,49.727967806841,0,0,0,0,0,0,0,0,0,0,0,0,21.109375,9.65,0,0,0,0,0,0,0,-0.704428904428904,0,0,0,0,0,0,0,0,0,0,0,-0.852307692307692,16.2790178571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473867595818815,0,0,0,0,0,0,0,0,0,0,0,0,4.40476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21.0371794871795,0,0,0,0,66.4039627039627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9560957910015,0,0,0,0,0,0,0,0,9.56306306306306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898989898989899,0,0,0,0,0,0,-0.831020408163265,0,0,0,0,0,0,0,0,14.7620967741935,0,0,0,0,0,0,0,0,0,0,8.40998217468806,0,0,0,0,0,0,4.80952380952381,0,0,0,0,0,0,0,10.1136363636364,0,0,0,0,0,0,0,1.27012987012987,2.55357142857143,0,0,0,0,0,0,0,0.96969696969697,31.0227272727273,-0.22463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.70499419279907,0,-7.71945701357466,0,0,0,0,0,0,0,0,0,0,43.8418511066398,0,0,0,0,0,0,0,15.6928571428571,11.1595441595442,0,0,0,0,0,0,0,0,5.98971566848155,0,0,0,0,0,0,0,-4.20979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42378048780488,0,0,0,0,0,0,4.50090744101633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27142857142857,0,0,0,0,0,0,8.11315789473684,8.78571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66666666666667,0,0,0,0,0,0,0,0,0,0,0,-11.6904761904762,0,0,0,0,0,0,0,0,0,0,0,0,-12.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.61581920903955,0,1.46101694915254,0,4.60336134453781,0,0,12.4734451432565,0,0,0,0,0,0,0,0,0,0,0,0,41.1835007932311,7.46461538461538,-12.1904761904762,0,0,0,0,0,0,4.11466165413534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38454106280193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9318181818182,0,0,0,0,0,-2.86363636363636,0,0,0,0,0,0,0,0,0,-7.66666666666667,0,0,0,0,19.030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6388888888889,5.64438122332859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5862068965517,0,-1.6633064516129,0,-20.0681818181818,0,0,4.01538461538462,0,0,0,0,0,0,0,0,0,0,0,0,7.46461538461538,60.6088709677419,0,0,0,0,0,0,0,-6.6816091954023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94861660079051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.2875,0,7.58455882352941,0,28.7424242424242,0,0,-4.31428571428571,0,0,0,0,0,0,0,0,0,0,0,0,-12.1904761904762,0,72.0588235294118,0,0,0,0,0,0,5.37179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.685897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-102.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8333333333333,-15.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13.4469309462916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7923541247485,0,0,0,0,0,0,0,0,0,0,20.9592803030303,0,0,0,0,0,0,11.6921768707483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.209219858156,0,0,0,0,0,0,3.53486394557823,0,0,0,0,0,0,16.6171717171717,8.51034482758621,0,0,0,0,0,0,0,0,0,0,7.50377073906486,0,0,0,0,0,0,0,20.3317669172932,0,0,0,0,0,4.66666666666667,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,16.4623655913978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6717882265827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2564102564103,3.16284153005464,0,0,0,0,0,0,10.6374807987711,0,0,0,11.405585106383,7.24444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,7.64550264550265,-10.8,-2.12307692307692,0,0,0,0,0,0,0,0,0,0,0,5.95833333333333,0,0,0,0,0,0,0,-5.76271186440678,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.909090909090909,0,0,0,0,0,0,0,0,8.92857142857143,4.25,0,0,0,0,0,0,0,31.4636363636364,0,0,0,0,-2.3,-0.274509803921569,-14.6666666666667,0,0,0,0,1.2,0,-0.583333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4142076502732,0,0,0,0,0,0,0,0,79.2514542570069,7.01420765027322,0,0,0,0,0,0,0,0,0,13.6706214689266,0,4.28393665158371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3931818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90476190476191,0,0,0,0,10.4679943100996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5344537815126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7142857142857,0,0,0,0,0,0,0,0,-8.40476190476191,0,0,0,0,0,0,0,0,0,0,24.1545454545455,0,8.96969696969697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9841441441441,0,0,0,0,0,0,0,0,7.01420765027322,79.6638596491228,0,0,0,0,0,0,0,0,0,7.47869101978691,0,17.005376344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08759590792839,0,0,0,0,0,0,0,0,0,0,0,0,0,10.397233201581,0,0,0,0,3.03812056737589,0,0,0,0,0,0,0,0,0,0,38.2692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981961147086031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,0,0,0,0,0,0,0,0,5.65555555555556,0,0,0,0,0,0,0,0,0,0,18.3956043956044,0,35.1142857142857
