"Bryce Harper_WAS","Daniel Murphy_WAS","Nolan Arenado_COL","Adam Eaton_WAS","Charlie Blackmon_COL","Trea Turner_WAS","Paul Goldschmidt_ARI","Ryan Zimmerman_WAS","Anthony Rendon_WAS","Trevor Story_COL","Wil Myers_SD","Carlos Gonzalez_COL","Jayson Werth_WAS","Ian Desmond_COL","DJ LeMahieu_COL","David Dahl_COL","Michael Taylor_WAS","Matt Wieters_WAS","Adam Lind_WAS","Mark Reynolds_COL","AJ Pollock_ARI","Jake Lamb_ARI","Yasmany Tomas_ARI","Gerardo Parra_COL","Ryan Schimpf_SD","Yangervis Solarte_SD","David Peralta_ARI","Stephen Drew_WAS","Manuel Margot_SD","Wilmer Difo_WAS","Stephen Cardullo_COL","Raimel Tapia_COL","Brandon Drury_ARI","Chris Owings_ARI","Alex Dickerson_SD","Hunter Renfroe_SD","Dustin Garneau_COL","Chris Heisey_WAS","Cory Spangenberg_SD","Tom Murphy_COL","Jeremy Hazelbaker_ARI","Chris Herrmann_ARI","Travis Jankowski_SD","Jose Lobaton_WAS","Socrates Brito_ARI","Pat Valaika_COL","Tony Wolters_COL","Christian Bethancourt_SD","Austin Hedges_SD","Cristhian Adames_COL","Chris Iannetta_ARI","Erick Aybar_SD","Alexi Amarista_COL","Daniel Descalso_ARI","Luis Sardinas_SD","Allen Cordoba_SD","Grant Green_WAS","Nick Ahmed_ARI","Jabari Blash_SD","Hector Sanchez_SD","Jeff Mathis_ARI","Luis Torrens_SD"
184.409523809524,-4.04366614310104,0,67.8535959313371,0,0,0,82.5176957008132,32.7209471239445,0,0,0,11.9181943982003,0,0,0,0,12.2520380018902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.04366614310104,99.2857142857143,0,-27.259394941516,0,0,0,-26.7253855628105,-12.4872577276838,0,0,0,27.9278005498721,0,0,0,0,24.0282244577303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,77.7941176470588,0,-2.33153594890162,0,0,0,0,15.6728203745291,0,-5.54120558847872,0,0,-12.6790392012775,0,0,0,0,0.207408324484689,0,0,0,8.92986812635218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39970262006434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67.8535959313371,-27.259394941516,0,50.8380952380952,0,0,0,13.3668136563001,6.34509123838688,0,0,0,3.67095190571156,0,0,0,0,14.5879991154756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.33153594890162,0,55.7941176470588,0,0,0,0,10.3046991790611,0,16.2012414900273,0,0,-2.92817109789487,0,0,0,0,-5.91562957171791,0,0,0,27.1121629763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6611976379588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,37.1447368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77985090052056,14.8582000218898,10.719620787611,0,0,0,19.555001060661,0,0,0,0,0,15.8357491581397,1.73171490179491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09775780732273,0
82.5176957008132,-26.7253855628105,0,13.3668136563001,0,0,0,78.9230769230769,6.19025459352178,0,0,0,-10.6920748588043,0,0,0,0,-6.77583232027245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7209471239445,-12.4872577276838,0,6.34509123838688,0,0,0,6.19025459352178,19.3846153846154,0,0,0,7.08992143853876,0,0,0,0,-5.8195710696406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15.6728203745291,0,10.3046991790611,0,0,0,0,39.5294117647059,0,6.93210685191361,0,0,-0.794010536144174,0,0,0,0,15.0077243763709,0,0,0,10.2969547484715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47026865457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,73.9239766081871,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.79904794263436,24.8154230488222,0,0,-0.443816680286596,0,0,0,0,0,0,12.6271844929005,0,0,0,0,0,0,-6.74225286810905,0,0,0,0,0,11.0529731612261,0,0,-6.41567696398439,0,0,0,0,0,0,0,0,0,0
0,0,-5.54120558847872,0,16.2012414900273,0,0,0,0,6.93210685191361,0,18.9852941176471,0,0,-5.38960777868236,0,0,0,0,-1.31490349779635,0,0,0,2.06776826994961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723134338270254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9181943982003,27.9278005498721,0,3.67095190571156,0,0,0,-10.6920748588043,7.08992143853876,0,0,0,24.0227272727273,0,0,0,0,24.4828131121434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-12.6790392012775,0,-2.92817109789487,0,0,0,0,-0.794010536144174,0,-5.38960777868236,0,0,39.3088235294118,0,0,0,0,2.62148100079201,0,0,0,-5.6223168703526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.480783140957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2520380018902,24.0282244577303,0,14.5879991154756,0,0,0,-6.77583232027245,-5.8195710696406,0,0,0,24.4828131121434,0,0,0,0,54.4545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.207408324484689,0,-5.91562957171791,0,0,0,0,15.0077243763709,0,-1.31490349779635,0,0,2.62148100079201,0,0,0,0,88.5661764705882,0,0,0,5.58052252073339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97594198900996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.77985090052056,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6045751633987,3.08156942166371,0.492546705663026,0,0,0,7.43053252478445,0,0,0,0,0,7.92608288521111,-6.67155380443208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2547879931946,0
0,0,0,0,0,0,14.8582000218898,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08156942166371,48.1552631578947,2.77293072167215,0,0,0,19.732769471819,0,0,0,0,0,5.52495457414458,-23.8961997397254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.74159068414473,0
0,0,0,0,0,0,10.719620787611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492546705663026,2.77293072167215,87.3958333333333,0,0,0,47.7791360061151,0,0,0,0,0,25.1532527599151,14.4289148291474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05998090025862,0
0,0,8.92986812635218,0,27.1121629763,0,0,0,0,10.2969547484715,0,2.06776826994961,0,0,-5.6223168703526,0,0,0,0,5.58052252073339,0,0,0,56.8181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76032141614165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-6.79904794263436,0,0,0,0,0,0,0,0,0,0,0,0,0,48.125,2.81786913553144,0,0,-1.86965721646533,0,0,0,0,0,0,-7.53525382728617,0,0,0,0,0,0,-3.8364273805484,0,0,0,0,0,-20.0688128017428,0,0,-5.95563454567243,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,24.8154230488222,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81786913553144,40.0233918128655,0,0,9.03870393216088,0,0,0,0,0,0,-11.8109275311805,0,0,0,0,0,0,0.347278476550443,0,0,0,0,0,1.80515893861121,0,0,8.02428752144922,0,0,0,0,0,0,0,0,0,0
