"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Charlie Blackmon",5700,"SEA@COL 03:10PM ET",10.788,"COL","SEA",11.6,11.5,10.85,NA,"1","1",14
"3B","Nolan Arenado",5400,"SEA@COL 03:10PM ET",9.077,"COL","SEA",11.17,11.3,10.81,NA,"3","3",7
"OF","Bryce Harper",5400,"WAS@SF 04:05PM ET",11.8,"WAS","SF",6.68,8.2,9.18,NA,"3","3",2
"OF","Michael Conforto",5300,"MIL@NYM 04:10PM ET",10.091,"NYM","MIL",9.58,8.2,8.54,NA,"1","1",7
"1B","Anthony Rizzo",5300,"CHC@SD 04:40PM ET",8.939,"CHC","SD",8.61,9.4,9.28,NA,"4","4",6
"1B","Paul Goldschmidt",5200,"ARI@PIT 04:05PM ET",11.212,"ARI","PIT",9.96,8.9,10.05,NA,"3","3",0
"3B","Jake Lamb",5200,"ARI@PIT 04:05PM ET",10.417,"ARI","PIT",10.18,8.3,8.08,NA,"4","4",3
"3B","Kris Bryant",5200,"CHC@SD 04:40PM ET",9.542,"CHC","SD",8.46,9.1,10.15,NA,"3","3",4
"OF","Mookie Betts",5100,"BOS@CWS 02:10PM ET",9.413,"BOS","CWS",10.76,11.4,11.55,NA,"1","1",21
"2B","Robinson Cano",5100,"SEA@COL 03:10PM ET",8.667,"SEA","COL",11.13,12.2,9.75,NA,"3","3",7
"OF","Nelson Cruz",5000,"SEA@COL 03:10PM ET",8.5,"SEA","COL",10.61,12.7,10.23,NA,"4","4",6
"2B","Jose Altuve",4900,"HOU@MIN 02:10PM ET",9.08,"HOU","MIN",9,8.6,9.8,NA,"3","3",19
"SS","Xander Bogaerts",4900,"BOS@CWS 02:10PM ET",8.778,"BOS","CWS",8.53,10.1,9.8,NA,"3","3",2
"OF","AJ Pollock",4900,"ARI@PIT 04:05PM ET",9.135,"ARI","PIT",NA,0,NA,NA,"x","x",NA
