"Mookie Betts_BOS","Charlie Blackmon_COL","Carlos Correa_HOU","Xander Bogaerts_BOS","Jose Altuve_HOU","Corey Dickerson_TB","Adam Duvall_CIN","Paul Goldschmidt_ARI","Aaron Judge_NYY","Joey Votto_CIN","Jake Lamb_ARI","Kris Bryant_CHC","Steven Souza_TB","JD Martinez_DET","Jackie Bradley_BOS","Bryce Harper_WAS","Billy Hamilton_CIN","Ryan Zimmerman_WAS","George Springer_HOU","Logan Morrison_TB","Evan Longoria_TB","Anthony Rizzo_CHC","Jose Bautista_TOR","Marcell Ozuna_MIA","Giancarlo Stanton_MIA","Francisco Lindor_CLE","Jose Ramirez_CLE","Miguel Sano_MIN","Nelson Cruz_SEA","Michael Conforto_NYM","Justin Bour_MIA","Josh Donaldson_TOR","Brian Dozier_MIN","Cameron Maybin_LAA","Elvis Andrus_TEX","Marwin Gonzalez_HOU","Matt Kemp_ATL","Nolan Arenado_COL","Edwin Encarnacion_CLE","Hanley Ramirez_BOS","Brett Gardner_NYY","Trea Turner_WAS","Mike Trout_LAA","Cody Bellinger_LAD","Ryan Braun_MIL","Joey Gallo_TEX","Kevin Kiermaier_TB","Zack Cozart_CIN","Freddie Freeman_ATL","Dee Gordon_MIA","AJ Pollock_ARI","Ben Zobrist_CHC","Daniel Murphy_WAS","Albert Pujols_LAA","Shin-Soo Choo_TEX","Jean Segura_SEA","Chris Owings_ARI","Mark Reynolds_COL","Ian Kinsler_DET","Michael Brantley_CLE","Carlos Santana_CLE","Kendrys Morales_TOR","Corey Seager_LAD","Domingo Santana_MIL","Alex Bregman_HOU","Carlos Beltran_HOU","Nomar Mazara_TEX","Starling Marte_PIT","Buster Posey_SF","Trevor Story_COL","Miguel Cabrera_DET","Ian Happ_CHC","Justin Smoak_TOR","Gary Sanchez_NYY","Anthony Rendon_WAS","Robinson Cano_SEA","Scott Schebler_CIN","Andrew McCutchen_PIT","Adam Frazier_PIT","Neil Walker_NYM","Lucas Duda_NYM","Yoenis Cespedes_NYM","Jose Abreu_CWS","Jason Kipnis_CLE","Mike Moustakas_KC","Andrew Benintendi_BOS","Mitch Moreland_BOS","Adam Jones_BAL","Devon Travis_TOR","Matt Holliday_NYY","Khris Davis_OAK","Joe Mauer_MIN","Josh Reddick_HOU","Ender Inciarte_ATL","Gregory Polanco_PIT","Jay Bruce_NYM","Hunter Pence_SF","Hunter Renfroe_SD","Justin Upton_DET","Dustin Pedroia_BOS","Chris Davis_BAL","Mark Trumbo_BAL","Pablo Sandoval_BOS","Aaron Hicks_NYY","Evan Gattis_HOU","Adrian Beltre_TEX","Kyle Seager_SEA","Brandon Belt_SF","David Dahl_COL","Manny Machado_BAL","Russell Martin_TOR","Andrelton Simmons_LAA","Chase Utley_LAD","Jose Peraza_CIN","Christian Yelich_MIA","Wil Myers_SD","Starlin Castro_NYY","Adam Eaton_WAS","Logan Forsythe_LAD","Travis Shaw_MIL","Eric Thames_MIL","Chris Taylor_LAD","Carlos Gomez_TEX","Brad Miller_TB","Tim Beckham_TB","Aaron Altherr_PHI","Eduardo Nunez_SF","David Peralta_ARI","Yasmany Tomas_ARI","Gerardo Parra_COL","Melky Cabrera_CWS","Victor Martinez_DET","Whit Merrifield_KC","Kyle Schwarber_CHC","Dexter Fowler_STL","Jonathan Schoop_BAL","Brock Holt_BOS","Yonder Alonso_OAK","Joc Pederson_LAD","Adrian Gonzalez_LAD","Justin Turner_LAD","Mike Napoli_TEX","Phillip Ervin_CIN","Scooter Gennett_CIN","Eugenio Suarez_CIN","Brandon Phillips_ATL","Jordy Mercer_PIT","Josh Harrison_PIT","Ryan Schimpf_SD","Ian Desmond_COL","Carlos Gonzalez_COL","Todd Frazier_CWS","Avisail Garcia_CWS","Eric Hosmer_KC","Javier Baez_CHC","Tommy Pham_STL","Christian Vazquez_BOS","Chris Young_BOS","Troy Tulowitzki_TOR","Didi Gregorius_NYY","Eddie Rosario_MIN","Robbie Grossman_MIN","Yasmani Grandal_LAD","Kike Hernandez_LAD","Wilson Ramos_TB","Colby Rasmus_TB","Adonis Garcia_ATL","Tyler Flowers_ATL","Matt Adams_ATL","Asdrubal Cabrera_NYM","Howie Kendrick_PHI","Tommy Joseph_PHI","Cesar Hernandez_PHI","Nick Ahmed_ARI","JT Realmuto_MIA","DJ LeMahieu_COL","Alex Avila_DET","Leury Garcia_CWS","Matt Davidson_CWS","Bradley Zimmer_CLE","Salvador Perez_KC","Jorge Bonifacio_KC","Willson Contreras_CHC","Steve Pearce_TOR","Max Kepler_MIN","CJ Cron_LAA","Brian McCann_HOU","Nick Markakis_ATL","David Wright_NYM","Gregor Blanco_ARI","Tim Anderson_CWS","Lorenzo Cain_KC","Brandon Moss_KC","Matt Carpenter_STL","Stephen Piscotty_STL","Randal Grichuk_STL","Welington Castillo_BAL","Kevin Pillar_TOR","Jacoby Ellsbury_NYY","Michael Taylor_WAS","Jefry Marte_LAA","Franklin Gutierrez_LAD","Peter O'Brien_TEX","Mitch Haniger_SEA","Matt Duffy_TB","Curtis Granderson_NYM","Jose Reyes_NYM","Martin Prado_MIA","Manuel Margot_SD","Pat Valaika_COL","Tyler Naquin_CLE","Lonnie Chisenhall_CLE","Trey Mancini_BAL","Ryon Healy_OAK","Jed Lowrie_OAK","Jayson Werth_WAS","Kennys Vargas_MIN","Jorge Polanco_MIN","Andrew Toles_LAD","Hernan Perez_MIL","Yasiel Puig_LAD","Austin Barnes_LAD","Yuli Gurriel_HOU","Rougned Odor_TEX","Jonathan Lucroy_TEX","Arismendy Alcantara_CIN","David Freese_PIT","Wilmer Flores_NYM","Andrew Knapp_PHI","Rhys Hoskins_PHI","Michael Saunders_PHI","Denard Span_SF","Joe Panik_SF","Chris Herrmann_ARI","Raimel Tapia_COL","Alex Dickerson_SD","Stephen Cardullo_COL","Andrew Romine_DET","Yoan Moncada_CWS","Jorge Soler_KC","Jason Heyward_CHC","Jedd Gyorko_STL","Yadier Molina_STL","Seth Smith_BAL","Deven Marrero_BOS","JJ Hardy_BAL","Joey Rickard_BAL","Steve Selsky_BOS","Marco Hernandez_BOS","Chris Carter_NYY","Marcus Semien_OAK","Keon Broxton_MIL","Jonathan Villar_MIL","Norichika Aoki_HOU","Jake Marisnick_HOU","Delino DeShields_TEX","Jurickson Profar_TEX","Leonys Martin_SEA","Josh Bell_PIT","Francisco Cervelli_PIT","Daniel Nava_PHI","Jeremy Hazelbaker_ARI","Rey Fuentes_ARI","Dustin Garneau_COL","Tyler Saladino_CWS","Nicholas Castellanos_DET","Paulo Orlando_KC","Abraham Almonte_CLE","Cheslor Cuthbert_KC","Billy Burns_KC","Addison Russell_CHC","Sandy Leon_BOS","Hyun Soo Kim_BAL","Greg Bird_NYY","Yunel Escobar_LAA","Nick Franklin_MIL","Jesus Aguilar_MIL","Robinson Chirinos_TEX","Jake Bauers_TB","Guillermo Heredia_SEA","Jarrod Dyson_SEA","Jesse Winker_CIN","John Jaso_PIT","Alen Hanson_PIT","Travis d'Arnaud_NYM","Brandon Crawford_SF","Brandon Drury_ARI","Yangervis Solarte_SD","Tony Wolters_COL","Tom Murphy_COL","Jose Iglesias_DET","Brandon Guyer_CLE","Miguel Montero_CHC","Josh Rutledge_BOS","Sam Travis_BOS","Craig Gentry_BAL","Matt Wieters_WAS","Jason Castro_MIN","Ben Revere_LAA","Luis Valbuena_LAA","Trayce Thompson_LAD","Derek Fisher_HOU","Ben Gamel_SEA","Kurt Suzuki_ATL","Danny Ortiz_PIT","Jarrett Parker_SF","Mac Williamson_SF","JT Riddle_MIA","Derek Dietrich_MIA","Socrates Brito_ARI","Travis Jankowski_SD","Dixon Machado_DET","Yan Gomes_CLE","Austin Jackson_CLE","Albert Almora_CHC","Jon Jay_CHC","Jeimer Candelario_CHC","Rob Refsnyder_NYY","Stephen Vogt_OAK","Adam Lind_WAS","Byron Buxton_MIN","Rob Segedin_LAD","Eric Sogard_MIL","Orlando Arcia_MIL","Jett Bandy_MIL","Scott Van Slyke_LAD","Brett Nicholas_TEX","Pete Kozma_TEX","Danny Valencia_SEA","Taylor Motter_SEA","Micah Johnson_ATL","Jace Peterson_ATL","Kelby Tomlinson_SF","Maikel Franco_PHI","Nick Hundley_SF","Chris Iannetta_ARI","Matt Szczur_SD","Alexi Amarista_COL","James McCann_DET","Ryan O'Hearn_KC","Giovanny Urshela_CLE","Erik Gonzalez_CLE","Alcides Escobar_KC","Aledmys Diaz_STL","Jhonny Peralta_STL","Kolten Wong_STL","Dalton Pompey_TOR","Rowdy Tellez_TOR","Chase Headley_NYY","Rajai Davis_OAK","Martin Maldonado_LAA","Andre Ethier_LAD","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Manny Pina_MIL","Ryan Rua_TEX","Curt Casali_TB","Devin Mesoraco_CIN","Dansby Swanson_ATL","Rio Ruiz_ATL","Danny Santana_ATL","Brandon Nimmo_NYM","Kevin Newman_PIT","TJ Rivera_NYM","Brock Stassi_PHI","Freddy Galvis_PHI","Destin Hood_MIA","Cory Spangenberg_SD","Chase d'Arnaud_SD","Mikie Mahtook_DET","Charlie Tilson_CWS","Yolmer Sanchez_CWS","John Hicks_DET","Tyler Collins_DET","JaCoby Jones_DET","Terrance Gore_KC","Yandy Diaz_CLE","Harrison Bader_STL","Tommy La Stella_CHC","Ezequiel Carrera_TOR","Ryan Goins_TOR","Chad Pinder_OAK","Josh Phegley_OAK","Mark Canha_OAK","Matt Joyce_OAK","Brian Goodwin_WAS","Jared Hoying_TEX","Peter Bourjos_TB","Jesus Sucre_TB","Mallex Smith_TB","Andres Blanco_PHI","Cameron Rupp_PHI","Gorkys Hernandez_SF","Christian Arroyo_SF","Aaron Hill_SF","Ichiro Suzuki_MIA","Tomas Telis_MIA","Tyler Moore_MIA","Daniel Descalso_ARI","Austin Hedges_SD","Christian Bethancourt_SD","Jarrod Saltalamacchia_TOR","Ronald Torreyes_NYY","Trevor Plouffe_OAK","Stephen Drew_WAS","Eduardo Escobar_MIN","Kole Calhoun_LAA","Hanser Alberto_TEX","Shawn O'Malley_SEA","Daniel Robertson_TB","Derek Norris_TB","Mike Zunino_SEA","Rickie Weeks_TB","Tucker Barnhart_CIN","Patrick Kivlehan_CIN","Gavin Cecchini_NYM","Jose Osuna_PIT","Juan Lagares_NYM","Orlando Calixte_SF","Conor Gillaspie_SF","Christian Colon_MIA","Adeiny Hechavarria_MIA","Steve Lombardozzi_MIA","Cristhian Adames_COL","Jim Adduci_DET","Greg Garcia_STL","Jose Martinez_STL","Luis Sardinas_BAL","Ryan Flaherty_BAL","Francisco Pena_BAL","Paul Janish_BAL","Darrell Ceciliani_TOR","Chris Coghlan_TOR","Austin Romine_NYY","Gleyber Torres_NYY","Wilmer Difo_WAS","Shane Robinson_LAA","Chris Gimenez_MIN","Danny Espinosa_LAA","Nolan Fontana_LAA","Mike Freeman_LAD","Drew Stubbs_TEX","Boog Powell_SEA","Carlos Ruiz_SEA","Anthony Recker_ATL","Matt Reynolds_NYM","Phil Gosselin_PIT","Elias Diaz_PIT","Chris Bostick_PIT","Kevin Plawecki_NYM","Justin Ruggiano_SF","AJ Ellis_MIA","Allen Cordoba_SD","Ryan Hanigan_COL","Kevan Smith_CWS","Jacob May_CWS","Alex Gordon_KC","Raul Mondesi_KC","Magneuris Sierra_STL","Caleb Joseph_BAL","Anthony Alford_TOR","Chris Heisey_WAS","Ryan LaMarre_OAK","Jake Smolinski_OAK","Eric Young_LAA","Tuffy Gosewisch_SEA","Emilio Bonifacio_ATL","Rene Rivera_NYM","Ty Kelly_PHI","Michael Morse_SF","Mike Aviles_MIA","Franchy Cordero_SD","Jabari Blash_SD","Omar Narvaez_CWS","Alex Presley_DET","Adam Engel_CWS","Geovany Soto_CWS","Willy Garcia_CWS","Cody Asche_CWS","Roberto Perez_CLE","Daniel Robertson_CLE","Carson Kelly_STL","Dwight Smith_TOR","Bruce Maxwell_OAK","Juan Graterol_LAA","Carlos Perez_LAA","Ehire Adrianza_MIN","Brett Eibner_LAD","Juan Centeno_HOU","Tony Kemp_HOU","Michael Martinez_TB","Lane Adams_ATL","Johan Camargo_ATL","Gift Ngoepe_PIT","Odubel Herrera_PHI","Tim Federowicz_SF","Erick Aybar_SD","Hector Sanchez_SD","Eric Fryer_STL","Eloy Jimenez_CHC","Luke Maile_TOR","Kyle Higashioka_NYY","Rafael Bautista_WAS","Drew Robinson_TEX","Daniel Vogelbach_SEA","Shane Peterson_TB","Max Moroff_PIT","Miguel Rojas_MIA","Drew Butera_KC","Paul DeJong_STL","Darwin Barney_TOR","Jose Lobaton_WAS","Cliff Pennington_LAA","Stuart Turner_CIN","John Bormann_PIT","Chris Stewart_PIT","Chris Marrero_SF","Zack Collins_CWS","Mike Ohlman_TOR","Matt Olson_OAK","Adam Rosales_OAK","Jaff Decker_OAK","Grant Green_WAS","Jeff Mathis_ARI","Luis Torrens_SD"
85.4304347826087,0,0,19.3150609080842,0,0,0,0,0,0,0,0,0,0,7.79354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85735735735736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0274390243902,6.98205128205128,0,0,0,0,0,0,0,0,0,0,0,0,12.6927453769559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551383399209486,-16.0285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1877470355731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77.4570035460993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59713228492137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2519379844961,0,0,0,0,0,0,0,0,0,0,0,8.76470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35177865612648,7.24841437632135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1489898989899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7953846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,60.2299154334038,0,-9.91811846689895,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7375533428165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0046153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6943319838057,15.5285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9697478991597,0,0,0,0,0,0,0,0,0,0,0,22.8774928774929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3150609080842,0,0,49.181289640592,0,0,0,0,0,0,0,0,0,0,10.8903225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14414414414414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1788124156545,11.4324324324324,0,0,0,0,0,0,0,0,0,0,0,0,8.33968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95238095238095,16.9964285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.008658008658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-9.91811846689895,0,67.6910460992908,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93023255813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.43793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5227021040975,7.98515519568151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.54623044096728,0,0,0,0,0,0,0,0,0,0,0,4.41502463054187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.51566951566952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,64.2106280193237,0,0,0,0,0,0,7.30971659919028,0,0,0,0,0,0,1.57820512820513,17.0993657505285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.84259259259259,-0.388414634146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22,9.92842741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
