Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
81,18061,Deandre Washington,RB,5,OAK,SD,25,30,3400,11.6
82,13693,Terrelle Pryor,WR,5,CLE,NE,10,9,5800,11.6
83,722,Jason Witten,TE,5,DAL,CIN,13,16,4400,11.6
84,14871,Robert Woods,WR,5,BUF,LA,11,18,3900,11.5
85,7389,Eddie Royal,WR,5,CHI,IND,23,6,4200,11.5
86,17961,Sterling Shepard,WR,5,NYG,GB,23,30,5500,11.3
87,14141,Cole Beasley,WR,5,DAL,CIN,13,21,4300,11.2
88,14478,Michael Floyd,WR,5,ARI,SF,22,18,4900,11.1
89,4577,Gary Barnidge,TE,5,CLE,NE,10,17,3200,11.1
90,13299,Jacquizz Rodgers,RB,5,TB,CAR,21,15,3000,11
91,16838,Duke Johnson,RB,5,CLE,NE,10,15,4100,10.9
92,16127,Isaiah Crowell,RB,5,CLE,NE,10,15,4800,10.8
93,16856,Matt Jones,RB,5,WAS,BAL,6,3,4500,10.7
94,6198,Darren Sproles,RB,5,PHI,DET,30,5,4300,10.6
95,18058,Tajae Sharpe,WR,5,TEN,MIA,19,29,4400,10.5
96,16640,John Brown,WR,5,ARI,SF,22,18,4400,10.4
97,11463,Brandon LaFell,WR,5,CIN,DAL,14,8,3200,10.3
98,15534,Adam Thielen,WR,5,MIN,HOU,5,3,3100,10.2
99,16112,Jeremy Hill,RB,5,CIN,DAL,14,12,4200,10.2
100,16056,James White,RB,5,NE,CLE,27,25,3900,10.2
101,8529,Mike Wallace,WR,5,BAL,WAS,26,28,5100,10.2
102,15616,Fozzy Whittaker,RB,5,CAR,TB,27,23,4100,10.2
103,15088,Terrance Williams,WR,5,DAL,CIN,13,21,3800,10.2
104,16866,Jamison Crowder,WR,5,WAS,BAL,6,19,4600,10.1
105,7884,Antonio Gates,TE,5,SD,OAK,31,23,4000,9.9
106,6767,Pierre Garcon,WR,5,WAS,BAL,6,19,3900,9.9
107,1181,Martellus Bennett,TE,5,NE,CLE,27,27,3700,9.8
108,12415,Zach Miller,TE,5,CHI,IND,23,15,3600,9.7
109,11611,Golden Tate,WR,5,DET,PHI,1,5,4900,9.7
110,18690,Jalen Richard,RB,5,OAK,SD,25,30,3300,9.6
111,11712,Anquan Boldin,WR,5,DET,PHI,1,5,4000,9.5
112,16775,Devante Parker,WR,5,MIA,TEN,9,10,5000,9.5
113,16909,Jay Ajayi,RB,5,MIA,TEN,9,4,3500,9.5
114,12800,Bilal Powell,RB,5,NYJ,PIT,17,24,4000,9.4
115,21,New England Patriots,DST,5,NE,CLE,--,--,3700,9.3
116,14865,Marquise Goodwin,WR,5,BUF,LA,11,18,3000,9.3
117,16790,Phillip Dorsett,WR,5,IND,CHI,12,14,4800,9.2
118,11017,Dennis Pitta,TE,5,BAL,WAS,26,11,4100,9.2
119,67,Minnesota Vikings,DST,5,MIN,HOU,--,--,3400,9.1
120,13852,Bobby Rainey,RB,5,NYG,GB,23,1,3300,9
121,5,Carolina Panthers,DST,5,CAR,TB,--,--,3300,9
122,13987,Dwayne Allen,TE,5,IND,CHI,12,5,3100,8.8
123,11256,Ryan Mathews,RB,5,PHI,DET,30,5,4600,8.7
124,16934,Cameron Artis-Payne,RB,5,CAR,TB,27,23,3300,8.7
125,3519,Vincent Jackson,WR,5,TB,CAR,21,12,3200,8.7
126,8532,Kenny Britt,WR,5,LA,BUF,8,15,3700,8.5
127,17048,Tyrell Williams,WR,5,SD,OAK,31,31,4700,8.5
128,16008,Orleans Darkwa,RB,5,NYG,GB,23,1,3700,8.5
129,16834,Tevin Coleman,RB,5,ATL,DEN,3,13,4100,8.5
130,16728,Dontrelle Inman,WR,5,SD,OAK,31,31,4100,8.3
131,26,Philadelphia Eagles,DST,5,PHI,DET,--,--,2900,8.3
132,16491,Richard Rodgers,TE,5,GB,NYG,14,19,2900,8.2
133,1,Arizona Cardinals,DST,5,ARI,SF,--,--,3700,8.2
134,15215,Tavon Austin,WR,5,LA,BUF,8,15,3700,8.2
135,12246,Victor Cruz,WR,5,NYG,GB,23,30,4500,8.2
136,17754,Will Tye,TE,5,NYG,GB,23,27,2600,8
137,13275,Kyle Rudolph,TE,5,MIN,HOU,5,3,3600,7.9
138,18217,Josh Ferguson,RB,5,IND,CHI,12,19,3000,7.8
139,37,Buffalo Bills,DST,5,BUF,LA,--,--,3100,7.7
140,9906,Danny Amendola,WR,5,NE,CLE,27,20,3900,7.7
141,13788,Rishard Matthews,WR,5,TEN,MIA,19,29,3300,7.6
142,28,Pittsburgh Steelers,DST,5,PIT,NYJ,--,--,3500,7.6
143,49,Denver Broncos,DST,5,DEN,ATL,--,--,3800,7.5
144,16846,Tyler Kroft,TE,5,CIN,DAL,14,30,2500,7.5
145,12,Green Bay Packers,DST,5,GB,NYG,--,--,3200,7.4
146,16781,Nelson Agholor,WR,5,PHI,DET,30,27,3500,7.4
147,16920,Jesse James,TE,5,PIT,NYJ,22,26,2900,7.3
148,852,Jacob Tamme,TE,5,ATL,DEN,3,14,3000,7.3
149,16470,Davante Adams,WR,5,GB,NYG,14,15,3900,7.3
150,12830,Torrey Smith,WR,5,SF,ARI,7,15,3900,7.2
151,17290,Adam Humphries,WR,5,TB,CAR,21,12,3000,7.1
152,15602,Jack Doyle,TE,5,IND,CHI,12,5,2600,7
153,97,Washington Redskins,DST,5,WAS,BAL,--,--,2700,6.9
154,64,Miami Dolphins,DST,5,MIA,TEN,--,--,2900,6.9
155,32,Los Angeles Rams,DST,5,LA,BUF,--,--,3200,6.9
156,15066,Brice Butler,WR,5,DAL,CIN,13,21,3500,6.9
157,12751,Charles Clay,TE,5,BUF,LA,11,21,2700,6.8
158,15102,Chris Thompson,RB,5,WAS,BAL,6,3,3300,6.7
159,13878,Mohamed Sanu,WR,5,ATL,DEN,3,1,4800,6.7
160,95,Tampa Bay Buccaneers,DST,5,TB,CAR,--,--,2400,6.6
161,93,San Francisco 49ers,DST,5,SF,ARI,--,--,2600,6.6
162,12722,Kamar Aiken,WR,5,BAL,WAS,26,28,3000,6.6
163,82,New York Jets,DST,5,NYJ,PIT,--,--,2800,6.5
164,83,Oakland Raiders,DST,5,OAK,SD,--,--,2400,6.5
165,17975,Hunter Henry,TE,5,SD,OAK,31,23,3300,6.4
166,12794,Jeremy Kerley,WR,5,SF,ARI,7,15,3700,6.4
167,16787,Breshad Perriman,WR,5,BAL,WAS,26,28,3000,6.3
168,13,Houston Texans,DST,5,HOU,MIN,--,--,3000,6.3
169,7,Cincinnati Bengals,DST,5,CIN,DAL,--,--,2800,6.3
170,16848,Sammie Coates,WR,5,PIT,NYJ,22,22,3600,6.2
171,12109,Ted Ginn,WR,5,CAR,TB,27,32,3600,6.2
172,15196,Kenny Stills,WR,5,MIA,TEN,9,10,3600,6.2
173,16553,Corey Brown,WR,5,CAR,TB,27,32,3200,6.2
174,14973,Markus Wheaton,WR,5,PIT,NYJ,22,22,3900,6.1
175,38,Chicago Bears,DST,5,CHI,IND,--,--,2200,6.1
176,17969,Kenneth Dixon,RB,5,BAL,WAS,26,31,3600,6.1
177,13255,Matt Asiata,RB,5,MIN,HOU,5,20,3500,6.1
178,13386,Lance Kendricks,TE,5,LA,BUF,8,9,2700,6
179,75,New York Giants,DST,5,NYG,GB,--,--,2600,6
180,14876,Dion Sims,TE,5,MIA,TEN,9,20,2500,6
181,36,Baltimore Ravens,DST,5,BAL,WAS,--,--,3000,5.9
182,14985,Ryan Griffin,TE,5,HOU,MIN,4,13,2500,5.9
183,17023,Zach Zenner,RB,5,DET,PHI,1,2,3000,5.9
184,34,Tennessee Titans,DST,5,TEN,MIA,--,--,2400,5.7
185,11,Detroit Lions,DST,5,DET,PHI,--,--,2500,5.7
186,5511,Brent Celek,TE,5,PHI,DET,30,31,2700,5.7
187,12323,Joique Bell,RB,5,CHI,IND,23,29,3200,5.7
188,14,Indianapolis Colts,DST,5,IND,CHI,--,--,2600,5.6
189,16801,Dorial Green-Beckham,WR,5,PHI,DET,30,27,3200,5.6
190,14424,Brian Quick,WR,5,LA,BUF,8,15,3200,5.5
191,16886,Javorius Allen,RB,5,BAL,WAS,26,31,3000,5.5
192,11220,Dexter McCluster,RB,5,SD,OAK,31,28,3400,5.4
193,18039,Pharoh Cooper,WR,5,LA,BUF,8,15,3000,5.4
194,2,Atlanta Falcons,DST,5,ATL,DEN,--,--,2300,5.3
195,17959,Derrick Henry,RB,5,TEN,MIA,19,14,3400,5.3
196,15141,Charles Johnson,WR,5,MIN,HOU,5,3,3000,5.2
197,84,San Diego Chargers,DST,5,SD,OAK,--,--,2100,5.1
198,14496,Garrett Celek,TE,5,SF,ARI,7,6,2600,5.1
199,13158,Shaun Draughn,RB,5,SF,ARI,7,6,3300,5.1
200,17986,Tyler Boyd,WR,5,CIN,DAL,14,8,3100,5.1
201,17970,Devontae Booker,RB,5,DEN,ATL,32,27,3000,5
202,15241,Quinton Patton,WR,5,SF,ARI,7,15,3000,5
203,48,Dallas Cowboys,DST,5,DAL,CIN,--,--,2700,5
204,15150,Cordarrelle Patterson,WR,5,MIN,HOU,5,3,3000,5
205,13957,Kendall Wright,WR,5,TEN,MIA,19,29,3000,4.9
206,17167,Cameron Meredith,WR,5,CHI,IND,23,6,3000,4.9
207,14269,Alfred Morris,RB,5,DAL,CIN,13,6,3600,4.7
208,18375,Peyton Barber,RB,5,TB,CAR,21,15,3000,4.6
209,7580,DeAngelo Williams,RB,5,PIT,NYJ,22,9,6100,4.6
210,12506,James Starks,RB,5,GB,NYG,14,7,3400,4.6
211,14828,Chris Hogan,WR,5,NE,CLE,27,20,4100,4.6
212,18003,Kenyan Drake,RB,5,MIA,TEN,9,4,3200,4.5
213,16326,Seth Roberts,WR,5,OAK,SD,25,12,3400,4.3
214,14901,Kyle Juszczyk,FB,5,BAL,WAS,26,31,3000,4.3
215,8,Cleveland Browns,DST,5,CLE,NE,--,--,2200,4.3
216,14465,Jarius Wright,WR,5,MIN,HOU,5,3,3000,4.3
217,16831,Jaelen Strong,WR,5,HOU,MIN,4,2,3100,4.3
218,4738,Mike Tolbert,FB,5,CAR,TB,27,23,3000,4.2
219,15971,Josh Huff,WR,5,PHI,DET,30,27,3000,4.2
220,14872,Mike Gillislee,RB,5,BUF,LA,11,18,3000,4.1
221,16083,Crockett Gillmore,TE,5,BAL,WAS,26,11,2500,4.1
222,17355,Quan Bray,WR,5,IND,CHI,12,14,3000,4.1
223,18070,Wendell Smallwood,RB,5,PHI,DET,30,5,3400,4
224,11026,Jermaine Gresham,TE,5,ARI,SF,22,26,2500,4
225,15224,Andre Ellington,RB,5,ARI,SF,22,21,3200,3.9
226,18522,Cole Wick,TE,5,DET,PHI,1,1,2500,3.7
227,16802,Devin Funchess,WR,5,CAR,TB,27,32,3600,3.7
228,14795,Josh Bellamy,WR,5,CHI,IND,23,6,3000,3.6
229,16427,Ka'Deem Carey,RB,5,CHI,IND,23,29,3100,3.6
230,16651,Walter Powell,WR,5,BUF,LA,11,18,3000,3.6
231,17964,Braxton Miller,WR,5,HOU,MIN,4,2,3000,3.5
232,17963,Austin Hooper,TE,5,ATL,DEN,3,14,2500,3.5
233,15072,Mychal Rivera,TE,5,OAK,SD,25,25,2500,3.5
234,16031,Damien Williams,RB,5,MIA,TEN,9,4,3000,3.4
235,13856,Deonte Thompson,WR,5,CHI,IND,23,6,3000,3.3
236,17972,Paul Perkins,RB,5,NYG,GB,23,1,3300,3.2
237,17914,Laquon Treadwell,WR,5,MIN,HOU,5,3,3000,3.2
238,14978,Justin Hunter,WR,5,BUF,LA,11,18,3000,3.2
239,16868,Justin Hardy,WR,5,ATL,DEN,3,1,3000,3.2
240,11345,Logan Paulsen,TE,5,CHI,IND,23,15,2500,3.2
241,13264,Andre Holmes,WR,5,OAK,SD,25,12,3000,3.1
242,16189,Alfred Blue,RB,5,HOU,MIN,4,17,3100,3
243,8848,John Phillips,TE,5,DEN,ATL,32,32,2500,3
244,5084,Vernon Davis,TE,5,WAS,BAL,6,7,2500,2.9
245,16917,CJ Uzomah,TE,5,CIN,DAL,14,30,2500,2.8
246,16276,Bennie Fowler,WR,5,DEN,ATL,32,26,3000,2.5
247,16487,Justin Perillo,TE,5,GB,NYG,14,19,2500,2.5
248,12153,Ed Dickson,TE,5,CAR,TB,27,5,2500,2.4
249,1545,Anthony Fasano,TE,5,TEN,MIA,19,24,2500,2.3
250,15185,Kenjon Barner,RB,5,PHI,DET,30,5,3000,2.3
251,8142,Kellen Davis,TE,5,NYJ,PIT,17,19,2500,2.2
252,18299,Kenneth Farrow,RB,5,SD,OAK,31,28,3000,2.1
253,18101,Jerell Adams,TE,5,NYG,GB,23,27,2500,2.1
254,14421,Isaiah Pead,RB,5,MIA,TEN,9,4,3000,2.1
255,16395,Xavier Grimble,TE,5,PIT,NYJ,22,26,2500,2.1
256,16853,Jeff Heuerman,TE,5,DEN,ATL,32,32,2500,2
257,16608,Austin Seferian-Jenkins,TE,5,NYJ,PIT,17,19,2500,1.7
258,15230,Stepfan Taylor,RB,5,ARI,SF,22,21,3000,1.7
259,17005,Geoff Swaim,TE,5,DAL,CIN,13,16,2500,1.7
260,12847,Andrew Hawkins,WR,5,CLE,NE,10,9,3000,1.6
261,18093,Andy Janovich,FB,5,DEN,ATL,32,27,3000,1.6
262,16200,CJ Fiedorowicz,TE,5,HOU,MIN,4,13,2500,1.5
263,14789,Jamize Olawale,FB,5,OAK,SD,25,30,3000,1.5
264,14594,Griff Whalen,WR,5,SD,OAK,31,31,3000,1.5
265,3601,Eric Weems,WR,5,ATL,DEN,3,1,3000,1.4
266,16878,Blake Bell,TE,5,SF,ARI,7,6,2500,1.4
267,18032,Tyler Higbee,TE,5,LA,BUF,8,9,2500,1.4
268,16903,MyCole Pruitt,TE,5,MIN,HOU,5,3,2500,1.4
269,15371,MarQueis Gray,TE,5,MIA,TEN,9,20,2500,1.4
270,16919,JJ Nelson,WR,5,ARI,SF,22,18,3000,1.3
271,18187,Robby Anderson,WR,5,NYJ,PIT,17,7,3100,1.3
272,18041,Tyler Ervin,RB,5,HOU,MIN,4,17,3000,1.3
273,8771,Darrius Heyward-Bey,WR,5,PIT,NYJ,22,22,3000,1.3
274,2429,Andre Johnson,WR,5,TEN,MIA,19,29,3200,1.3
275,8778,Brandon Myers,TE,5,TB,CAR,21,29,2500,1.3
276,18036,Ricardo Louis,WR,5,CLE,NE,10,9,3000,1.3
277,13861,Orson Charles,TE,5,DET,PHI,1,1,2500,1.2
278,16954,Nick O'Leary,TE,5,BUF,LA,11,21,2500,1.2
279,15082,Gavin Escobar,TE,5,DAL,CIN,13,16,2500,1.2
280,15509,Jaron Brown,WR,5,ARI,SF,22,18,3500,1.1
281,14783,James Develin,RB,5,NE,CLE,27,25,3000,1.1
282,16955,Malcolm Johnson,FB,5,CLE,NE,10,15,3000,1.1
283,18034,Malcolm Mitchell,WR,5,NE,CLE,27,20,3000,1
284,17154,Khari Lee,TE,5,DET,PHI,1,1,2500,1
285,15378,Levine Toilolo,TE,5,ATL,DEN,3,14,2500,1
286,14786,Patrick DiMarco,FB,5,ATL,DEN,3,13,3000,1
287,8723,Matt Cassel,QB,5,TEN,MIA,19,14,5000,0.9
288,12551,Jordan Norwood,WR,5,DEN,ATL,32,26,3000,0.9
289,8373,Brandon Tate,WR,5,BUF,LA,11,18,3000,0.9
290,12771,Ryan Mallett,QB,5,BAL,WAS,26,16,5000,0.9
291,17922,Jared Goff,QB,5,LA,BUF,8,4,5000,0.9
292,16111,Ryan Hewitt,TE,5,CIN,DAL,14,30,2500,0.9
293,14895,Geno Smith,QB,5,NYJ,PIT,17,18,5000,0.9
294,16116,AJ McCarron,QB,5,CIN,DAL,14,19,5000,0.9
295,11555,Jim Dray,TE,5,BUF,LA,11,21,2500,0.9
296,14868,EJ Manuel,QB,5,BUF,LA,11,12,5000,0.9
297,16309,George Atkinson,RB,5,CLE,NE,10,15,3000,0.8
298,13443,Colin Kaepernick,QB,5,SF,ARI,7,6,5000,0.8
299,16273,Kapri Bibbs,RB,5,DEN,ATL,32,27,3000,0.8
300,16041,Jimmy Garoppolo,QB,5,NE,CLE,27,21,5200,0.8
