Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
55,16909,Jay Ajayi,RB,17,MIA,NE,2,3,5900,14.4
56,2428,Carson Palmer,QB,17,ARI,LA,15,24,5700,14.2
57,8532,Kenny Britt,WR,17,LA,ARI,9,28,5000,14.2
58,16020,Jarvis Landry,WR,17,MIA,NE,2,7,5000,14.1
59,17009,Trevor Siemian,QB,17,DEN,OAK,23,25,5300,14
60,14257,Robert Griffin III,QB,17,CLE,PIT,8,4,5000,13.9
61,5834,Matt Moore,QB,17,MIA,NE,2,13,5100,13.8
62,16112,Jeremy Hill,RB,17,CIN,BAL,7,6,4800,13.8
63,13337,Mark Ingram,RB,17,NO,ATL,29,22,5600,13.6
64,17960,Michael Thomas,WR,17,NO,ATL,29,20,6700,13.6
65,17050,Thomas Rawls,RB,17,SEA,SF,32,32,5800,13.5
66,18451,Rob Kelley,RB,17,WAS,NYG,5,9,4400,13.3
67,17920,Carson Wentz,QB,17,PHI,DAL,11,14,5200,13.3
68,15974,Jordan Matthews,WR,17,PHI,DAL,11,12,4700,13.2
69,16263,Allen Robinson,WR,17,JAX,IND,28,11,5500,13.2
70,16211,Tom Savage,QB,17,HOU,TEN,22,30,5400,13.1
71,16866,Jamison Crowder,WR,17,WAS,NYG,5,9,5000,13
72,6767,Pierre Garcon,WR,17,WAS,NYG,5,9,5000,13
73,16470,Davante Adams,WR,17,GB,DET,19,15,5700,12.9
74,5820,Frank Gore,RB,17,IND,JAX,10,14,4700,12.9
75,16141,Willie Snead,WR,17,NO,ATL,29,20,5400,12.8
76,13693,Terrelle Pryor,WR,17,CLE,PIT,8,3,4200,12.7
77,14856,Zach Ertz,TE,17,PHI,DAL,11,26,4800,12.7
78,16127,Isaiah Crowell,RB,17,CLE,PIT,8,26,4400,12.6
79,16593,Cameron Brate,TE,17,TB,CAR,27,31,4100,12.6
80,16728,Dontrelle Inman,WR,17,SD,KC,12,19,5300,12.4
81,15048,Travis Kelce,TE,17,KC,SD,16,16,5000,12.3
82,17922,Jared Goff,QB,17,LA,ARI,9,17,5000,12.2
83,12296,LeGarrette Blount,RB,17,NE,MIA,24,17,5700,12
84,4358,Steve Smith,WR,17,BAL,CIN,13,2,4900,12
85,5451,Jonathan Stewart,RB,17,CAR,TB,20,24,5100,12
86,14141,Cole Beasley,WR,17,DAL,PHI,14,31,4700,11.9
87,16258,Marqise Lee,WR,17,JAX,IND,28,11,4600,11.9
88,13788,Rishard Matthews,WR,17,TEN,HOU,3,5,4100,11.8
89,6739,Alex Smith,QB,17,KC,SD,16,9,5000,11.8
90,16550,Kelvin Benjamin,WR,17,CAR,TB,20,14,5300,11.8
91,11667,Brandon Marshall,WR,17,NYJ,BUF,17,10,4600,11.7
92,7175,Delanie Walker,TE,17,TEN,HOU,3,4,4000,11.6
93,16129,Taylor Gabriel,WR,17,ATL,NO,30,16,5100,11.5
94,8649,Rashad Jennings,RB,17,NYG,WAS,25,28,4200,11.5
95,16232,Donte Moncrief,WR,17,IND,JAX,10,6,5100,11.5
96,13275,Kyle Rudolph,TE,17,MIN,CHI,18,6,4600,11.4
97,8529,Mike Wallace,WR,17,BAL,CIN,13,2,4600,11.3
98,18082,Tyreek Hill,WR,17,KC,SD,16,8,5600,11.3
99,16003,Sammy Watkins,WR,17,BUF,NYJ,26,17,5800,11.1
100,16451,Eric Ebron,TE,17,DET,GB,21,18,3600,11
101,18034,Malcolm Mitchell,WR,17,NE,MIA,24,25,4700,11
102,17167,Cameron Meredith,WR,17,CHI,MIN,6,4,5200,10.8
103,11488,Jimmy Graham,TE,17,SEA,SF,32,15,4500,10.8
104,16510,Jerick McKinnon,RB,17,MIN,CHI,18,11,4000,10.6
105,11712,Anquan Boldin,WR,17,DET,GB,21,32,4100,10.6
106,16834,Tevin Coleman,RB,17,ATL,NO,30,30,5100,10.5
107,18187,Robby Anderson,WR,17,NYJ,BUF,17,10,4400,10.5
108,11463,Brandon LaFell,WR,17,CIN,BAL,7,24,4500,10.5
109,15534,Adam Thielen,WR,17,MIN,CHI,18,29,5600,10.5
110,13870,Marvin Jones,WR,17,DET,GB,21,32,4200,10.4
111,17961,Sterling Shepard,WR,17,NYG,WAS,25,13,4900,10.3
112,722,Jason Witten,TE,17,DAL,PHI,14,2,3100,10.2
113,7884,Antonio Gates,TE,17,SD,KC,12,3,3800,10.2
114,5084,Vernon Davis,TE,17,WAS,NYG,5,13,3300,10.2
115,12708,Dion Lewis,RB,17,NE,MIA,24,17,4000,10.1
116,6198,Darren Sproles,RB,17,PHI,DAL,11,1,4000,10
117,17986,Tyler Boyd,WR,17,CIN,BAL,7,24,4000,10
118,9369,Justin Forsett,RB,17,DEN,OAK,23,23,3800,9.9
119,16775,Devante Parker,WR,17,MIA,NE,2,7,4300,9.9
120,15215,Tavon Austin,WR,17,LA,ARI,9,28,4300,9.9
121,11017,Dennis Pitta,TE,17,BAL,CIN,13,29,3400,9.8
122,8914,Jeremy Maclin,WR,17,KC,SD,16,8,4700,9.8
123,2262,Tim Hightower,RB,17,NO,ATL,29,22,4000,9.7
124,16142,Terrance West,RB,17,BAL,CIN,13,19,4400,9.6
125,18152,Dwayne Washington,RB,17,DET,GB,21,8,3400,9.6
126,14828,Chris Hogan,WR,17,NE,MIA,24,25,3900,9.6
127,17969,Kenneth Dixon,RB,17,BAL,CIN,13,19,4200,9.6
128,3943,DeSean Jackson,WR,17,WAS,NYG,5,9,5600,9.4
129,1181,Martellus Bennett,TE,17,NE,MIA,24,24,3900,9.3
130,16609,Charles Sims,RB,17,TB,CAR,27,12,4000,9.2
131,16200,CJ Fiedorowicz,TE,17,HOU,TEN,22,12,3900,9.1
132,13878,Mohamed Sanu,WR,17,ATL,NO,30,16,4600,9.1
133,16919,JJ Nelson,WR,17,ARI,LA,15,26,4600,9
134,12794,Jeremy Kerley,WR,17,SF,SEA,4,21,3200,9
135,12109,Ted Ginn,WR,17,CAR,TB,20,14,4500,9
136,16838,Duke Johnson,RB,17,CLE,PIT,8,26,3500,8.9
137,16056,James White,RB,17,NE,MIA,24,17,3800,8.9
138,17975,Hunter Henry,TE,17,SD,KC,12,3,2700,8.5
139,15602,Jack Doyle,TE,17,IND,JAX,10,14,3200,8.4
140,17972,Paul Perkins,RB,17,NYG,WAS,25,28,3400,8.3
141,17480,Eli Rogers,WR,17,PIT,CLE,31,23,4000,8.2
142,17938,Corey Coleman,WR,17,CLE,PIT,8,3,3700,8.2
143,17290,Adam Humphries,WR,17,TB,CAR,27,22,3700,8.2
144,4577,Gary Barnidge,TE,17,CLE,PIT,8,19,2900,8.1
145,11026,Jermaine Gresham,TE,17,ARI,LA,15,7,2600,8
146,14871,Robert Woods,WR,17,BUF,NYJ,26,17,3600,7.9
147,13887,Travis Benjamin,WR,17,SD,KC,12,19,4400,7.9
148,16640,John Brown,WR,17,ARI,LA,15,26,3600,7.9
149,17970,Devontae Booker,RB,17,DEN,OAK,23,23,3500,7.9
150,14046,Ronnie Hillman,RB,17,SD,KC,12,18,3700,7.8
151,17916,Will Fuller,WR,17,HOU,TEN,22,30,4500,7.8
152,12751,Charles Clay,TE,17,BUF,NYJ,26,27,3500,7.8
153,16063,Quincy Enunwa,WR,17,NYJ,BUF,17,10,3800,7.8
154,15102,Chris Thompson,RB,17,WAS,NYG,5,9,3700,7.7
155,12239,Chris Ivory,RB,17,JAX,IND,28,27,4100,7.7
156,8534,Jared Cook,TE,17,GB,DET,19,30,3100,7.6
157,13997,Coby Fleener,TE,17,NO,ATL,29,28,3100,7.4
158,15196,Kenny Stills,WR,17,MIA,NE,2,7,3900,7.3
159,13255,Matt Asiata,RB,17,MIN,CHI,18,11,3100,7
160,17219,Daniel Brown,WR,17,CHI,MIN,6,4,2500,7
161,16920,Jesse James,TE,17,PIT,CLE,31,32,3000,6.8
162,14876,Dion Sims,TE,17,MIA,NE,2,10,2500,6.8
163,13386,Lance Kendricks,TE,17,LA,ARI,9,1,2700,6.7
164,13957,Kendall Wright,WR,17,TEN,HOU,3,5,3000,6.7
165,14424,Brian Quick,WR,17,LA,ARI,9,28,3600,6.6
166,17023,Zach Zenner,RB,17,DET,GB,21,8,3200,6.6
167,16917,CJ Uzomah,TE,17,CIN,BAL,7,8,2500,6.6
168,14985,Ryan Griffin,TE,17,HOU,TEN,22,12,2900,6.5
169,17754,Will Tye,TE,17,NYG,WAS,25,23,2800,6.5
170,13987,Dwayne Allen,TE,17,IND,JAX,10,14,2600,6.5
171,18690,Jalen Richard,RB,17,OAK,DEN,1,21,3900,6.5
172,15150,Cordarrelle Patterson,WR,17,MIN,CHI,18,29,3400,6.5
173,15088,Terrance Williams,WR,17,DAL,PHI,14,31,3500,6.3
174,16801,Dorial Green-Beckham,WR,17,PHI,DAL,11,12,3200,6.2
175,17959,Derrick Henry,RB,17,TEN,HOU,3,15,4900,6.2
176,14917,Rex Burkhead,RB,17,CIN,BAL,7,6,3500,6.2
177,16326,Seth Roberts,WR,17,OAK,DEN,1,1,3000,6.1
178,16988,Ben Koyack,TE,17,JAX,IND,28,22,2500,6
179,16790,Phillip Dorsett,WR,17,IND,JAX,10,6,3700,5.9
180,12246,Victor Cruz,WR,17,NYG,WAS,25,13,3800,5.8
181,18058,Tajae Sharpe,WR,17,TEN,HOU,3,5,3100,5.8
182,16802,Devin Funchess,WR,17,CAR,TB,20,14,3300,5.7
183,14749,Jermaine Kearse,WR,17,SEA,SF,32,27,4000,5.7
184,13595,Bryan Walters,WR,17,JAX,IND,28,11,3000,5.7
185,14872,Mike Gillislee,RB,17,BUF,NYJ,26,20,4500,5.4
186,16829,Clive Walford,TE,17,OAK,DEN,1,21,2500,5.4
187,15965,Trey Burton,TE,17,PHI,DAL,11,26,2500,5.3
188,84,San Diego Chargers,DST,17,SD,KC,--,--,2800,5.2
189,13856,Deonte Thompson,WR,17,CHI,MIN,6,4,3600,5.2
190,15378,Levine Toilolo,TE,17,ATL,NO,30,20,2500,5.2
191,14850,Russell Shepard,WR,17,TB,CAR,27,22,3400,5.2
192,14496,Garrett Celek,TE,17,SF,SEA,4,5,2700,5.2
193,14533,Robert Turbin,RB,17,IND,JAX,10,14,3600,5.1
194,14352,Travaris Cadet,RB,17,NO,ATL,29,22,3000,5.1
195,16189,Alfred Blue,RB,17,HOU,TEN,22,3,4300,5
196,15256,Christine Michael,RB,17,GB,DET,19,10,3500,4.9
197,13158,Shaun Draughn,RB,17,SF,SEA,4,2,3200,4.8
198,16781,Nelson Agholor,WR,17,PHI,DAL,11,12,3300,4.6
199,16031,Damien Williams,RB,17,MIA,NE,2,3,3900,4.6
200,12847,Andrew Hawkins,WR,17,CLE,PIT,8,3,3000,4.6
201,14865,Marquise Goodwin,WR,17,BUF,NYJ,26,17,3200,4.5
202,16787,Breshad Perriman,WR,17,BAL,CIN,13,2,3000,4.5
203,16837,Chris Conley,WR,17,KC,SD,16,8,3000,4.4
204,15616,Fozzy Whittaker,RB,17,CAR,TB,20,24,3000,4.3
205,16608,Austin Seferian-Jenkins,TE,17,NYJ,BUF,17,9,2500,4.2
206,21,New England Patriots,DST,17,NE,MIA,--,--,3200,4.1
207,55,Kansas City Chiefs,DST,17,KC,SD,--,--,3300,4.1
208,14795,Josh Bellamy,WR,17,CHI,MIN,6,4,3100,4.1
209,15141,Charles Johnson,WR,17,MIN,CHI,18,29,3200,4.1
210,16853,Jeff Heuerman,TE,17,DEN,OAK,23,25,2500,4
211,90,Seattle Seahawks,DST,17,SEA,SF,--,--,3700,3.9
212,8066,Darren McFadden,RB,17,DAL,PHI,14,13,4300,3.9
213,17189,Chris Harper,WR,17,SF,SEA,4,21,3000,3.8
214,75,New York Giants,DST,17,NYG,WAS,--,--,3100,3.8
215,16307,Charcandrick West,RB,17,KC,SD,16,25,4100,3.8
216,14920,Cobi Hamilton,WR,17,PIT,CLE,31,23,3000,3.7
217,14978,Justin Hunter,WR,17,BUF,NYJ,26,17,3000,3.7
218,12722,Kamar Aiken,WR,17,BAL,CIN,13,2,3000,3.6
219,16308,Albert Wilson,WR,17,KC,SD,16,8,3000,3.6
220,15072,Mychal Rivera,TE,17,OAK,DEN,1,21,2500,3.5
221,97,Washington Redskins,DST,17,WAS,NYG,--,--,2900,3.5
222,34,Tennessee Titans,DST,17,TEN,HOU,--,--,2900,3.5
223,26,Philadelphia Eagles,DST,17,PHI,DAL,--,--,2900,3.5
224,49,Denver Broncos,DST,17,DEN,OAK,--,--,3900,3.5
225,13264,Andre Holmes,WR,17,OAK,DEN,1,1,3000,3.4
226,14719,Jonathan Grimes,RB,17,HOU,TEN,22,3,3000,3.4
227,12,Green Bay Packers,DST,17,GB,DET,--,--,2800,3.4
228,16491,Richard Rodgers,TE,17,GB,DET,19,30,2500,3.3
229,16694,Paul Richardson,WR,17,SEA,SF,32,27,3400,3.3
230,14111,Rod Streater,WR,17,SF,SEA,4,21,3000,3.2
231,16553,Corey Brown,WR,17,CAR,TB,20,14,3000,3.2
232,18349,Brandon Wilds,RB,17,NYJ,BUF,17,29,3000,3.2
233,16276,Bennie Fowler,WR,17,DEN,OAK,23,18,3000,3.2
234,1589,John Kuhn,FB,17,NO,ATL,29,22,3000,3.1
235,83,Oakland Raiders,DST,17,OAK,DEN,--,--,2800,3.1
236,95,Tampa Bay Buccaneers,DST,17,TB,CAR,--,--,3100,3.1
237,28,Pittsburgh Steelers,DST,17,PIT,CLE,--,--,3600,3.1
238,14901,Kyle Juszczyk,FB,17,BAL,CIN,13,19,3000,3.1
239,14789,Jamize Olawale,FB,17,OAK,DEN,1,21,3000,3.1
240,18061,Deandre Washington,RB,17,OAK,DEN,1,21,3800,3.1
241,13171,Aldrick Robinson,WR,17,ATL,NO,30,16,3400,3.1
242,11565,Andre Roberts,WR,17,DET,GB,21,32,3000,3.1
243,12551,Jordan Norwood,WR,17,DEN,OAK,23,18,3000,3.1
244,16867,Jeremy Langford,RB,17,CHI,MIN,6,7,4000,3.1
245,3382,Marcel Reece,FB,17,SEA,SF,32,32,3000,3
246,15263,Luke Willson,TE,17,SEA,SF,32,15,2500,2.9
247,17153,Jordan Taylor,WR,17,DEN,OAK,23,18,3000,2.9
248,18039,Pharoh Cooper,WR,17,LA,ARI,9,28,3000,2.9
249,16529,Freddie Martino,WR,17,TB,CAR,27,22,3000,2.8
250,16567,Brandon Coleman,WR,17,NO,ATL,29,20,3000,2.8
251,64,Miami Dolphins,DST,17,MIA,NE,--,--,2400,2.8
252,93,San Francisco 49ers,DST,17,SF,SEA,--,--,2400,2.8
253,15066,Brice Butler,WR,17,DAL,PHI,14,31,3700,2.8
254,16964,Darren Waller,WR,17,BAL,CIN,13,2,2500,2.8
255,48,Dallas Cowboys,DST,17,DAL,PHI,--,--,2800,2.7
256,1,Arizona Cardinals,DST,17,ARI,LA,--,--,3000,2.7
257,16868,Justin Hardy,WR,17,ATL,NO,30,16,3000,2.7
258,18088,Alex Collins,RB,17,SEA,SF,32,32,4600,2.7
259,6211,Harry Douglas,WR,17,TEN,HOU,3,5,3000,2.6
260,69,New Orleans Saints,DST,17,NO,ATL,--,--,2200,2.6
261,13,Houston Texans,DST,17,HOU,TEN,--,--,3500,2.6
262,2,Atlanta Falcons,DST,17,ATL,NO,--,--,2400,2.6
263,15371,MarQueis Gray,TE,17,MIA,NE,2,10,2500,2.5
264,67,Minnesota Vikings,DST,17,MIN,CHI,--,--,3800,2.5
265,8771,Darrius Heyward-Bey,WR,17,PIT,CLE,31,23,3000,2.5
266,15725,Brittan Golden,WR,17,ARI,LA,15,26,3000,2.5
267,7580,DeAngelo Williams,RB,17,PIT,CLE,31,31,5500,2.4
268,12153,Ed Dickson,TE,17,CAR,TB,20,11,2500,2.4
269,16966,Aaron Ripkowski,FB,17,GB,DET,19,10,3000,2.4
270,32,Los Angeles Rams,DST,17,LA,ARI,--,--,2700,2.3
271,16480,Jeff Janis,WR,17,GB,DET,19,15,3000,2.3
272,18101,Jerell Adams,TE,17,NYG,WAS,25,23,2500,2.2
273,36,Baltimore Ravens,DST,17,BAL,CIN,--,--,3000,2.2
274,15782,Larry Donnell,TE,17,NYG,WAS,25,23,2500,2.2
275,18602,Tanner Mcevoy,WR,17,SEA,SF,32,27,3000,2.1
276,15010,Kerwynn Williams,RB,17,ARI,LA,15,16,3000,2.1
277,17199,Akeem Hunt,RB,17,HOU,TEN,22,3,3400,2.1
278,1545,Anthony Fasano,TE,17,TEN,HOU,3,4,2500,2.1
279,18129,Aaron Burbridge,WR,17,SF,SEA,4,21,3000,2
280,18323,Wendall Williams,WR,17,HOU,TEN,22,30,3000,2
281,15247,Darren Fells,TE,17,ARI,LA,15,7,2500,2
282,5,Carolina Panthers,DST,17,CAR,TB,--,--,2600,2
283,7,Cincinnati Bengals,DST,17,CIN,BAL,--,--,2700,2
284,17053,Malcolm Brown,RB,17,LA,ARI,9,5,3000,2
285,14731,Lance Dunbar,RB,17,DAL,PHI,14,13,3000,2
286,4738,Mike Tolbert,FB,17,CAR,TB,20,24,3000,2
287,16798,Devin Smith,WR,17,NYJ,BUF,17,10,3000,1.9
288,8,Cleveland Browns,DST,17,CLE,PIT,--,--,2100,1.9
289,18285,Roger Lewis,WR,17,NYG,WAS,25,13,3000,1.9
290,14478,Michael Floyd,WR,17,NE,MIA,24,25,3500,1.9
291,16395,Xavier Grimble,TE,17,PIT,CLE,31,32,2500,1.9
292,4640,Reggie Bush,RB,17,BUF,NYJ,26,20,3000,1.9
293,37,Buffalo Bills,DST,17,BUF,NYJ,--,--,3400,1.8
294,16238,Erik Swoope,TE,17,IND,JAX,10,14,2700,1.8
295,16411,Ryan Grant,WR,17,WAS,NYG,5,9,3000,1.8
296,18241,Johnny Holton,WR,17,OAK,DEN,1,1,3000,1.7
297,16935,Keith Mumphery,WR,17,HOU,TEN,22,30,3000,1.7
298,18611,Bryce Treggs,WR,17,PHI,DAL,11,12,3000,1.7
299,16081,Michael Campanaro,WR,17,BAL,CIN,13,2,3000,1.7
300,18036,Ricardo Louis,WR,17,CLE,PIT,8,3,3000,1.6
