Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
108,4358,Steve Smith,WR,3,BAL,JAX,26,28,4100,10.3
109,6767,Pierre Garcon,WR,3,WAS,NYG,10,9,3900,10.3
110,18003,Kenyan Drake,RB,3,MIA,CLE,23,15,3600,10.2
111,852,Jacob Tamme,TE,3,ATL,NO,26,7,3200,10.1
112,16253,Allen Hurns,WR,3,JAX,BAL,3,8,5200,10.1
113,16838,Duke Johnson,RB,3,CLE,MIA,20,18,4200,9.9
114,4577,Gary Barnidge,TE,3,CLE,MIA,20,26,4000,9.7
115,8532,Kenny Britt,WR,3,LA,TB,30,29,3900,9.6
116,16866,Jamison Crowder,WR,3,WAS,NYG,10,9,3800,9.6
117,12246,Victor Cruz,WR,3,NYG,WAS,28,26,4700,9.6
118,15215,Tavon Austin,WR,3,LA,TB,30,29,4100,9.6
119,17975,Hunter Henry,TE,3,SD,IND,27,21,2500,9.5
120,8529,Mike Wallace,WR,3,BAL,JAX,26,28,5000,9.5
121,3519,Vincent Jackson,WR,3,TB,LA,5,4,3900,9.4
122,13987,Dwayne Allen,TE,3,IND,SD,24,28,3800,9.4
123,13027,Julius Thomas,TE,3,JAX,BAL,3,9,4600,9.3
124,16830,Tyler Lockett,WR,3,SEA,SF,14,17,4200,9.3
125,16008,Orleans Darkwa,RB,3,NYG,WAS,28,31,3000,9.3
126,11667,Brandon Marshall,WR,3,NYJ,KC,17,16,7300,9.3
127,16112,Jeremy Hill,RB,3,CIN,DEN,9,13,3700,9.3
128,13997,Coby Fleener,TE,3,NO,ATL,32,31,3300,9.3
129,11256,Ryan Mathews,RB,3,PHI,PIT,13,17,5800,9.2
130,16856,Matt Jones,RB,3,WAS,NYG,10,6,4100,9.2
131,16909,Jay Ajayi,RB,3,MIA,CLE,23,15,4000,9.1
132,5,Carolina Panthers,DST,3,CAR,MIN,--,--,3800,9.1
133,15782,Larry Donnell,TE,3,NYG,WAS,28,14,2700,9.1
134,18067,Jordan Howard,RB,3,CHI,DAL,19,14,3300,9
135,11017,Dennis Pitta,TE,3,BAL,JAX,26,13,3400,8.9
136,49,Denver Broncos,DST,3,DEN,CIN,--,--,3500,8.9
137,13255,Matt Asiata,RB,3,MIN,CAR,11,23,3000,8.8
138,16768,Kevin White,WR,3,CHI,DAL,19,20,4000,8.8
139,1181,Martellus Bennett,TE,3,NE,HOU,3,4,4700,8.8
140,16491,Richard Rodgers,TE,3,GB,DET,29,32,2700,8.7
141,15102,Chris Thompson,RB,3,WAS,NYG,10,6,3400,8.7
142,13878,Mohamed Sanu,WR,3,ATL,NO,26,29,5700,8.6
143,16307,Charcandrick West,RB,3,KC,NYJ,25,8,3500,8.6
144,64,Miami Dolphins,DST,3,MIA,CLE,--,--,3000,8.6
145,21,New England Patriots,DST,3,NE,HOU,--,--,3200,8.6
146,16920,Jesse James,TE,3,PIT,PHI,1,1,3500,8.6
147,17048,Tyrell Williams,WR,3,SD,IND,27,10,4300,8.5
148,90,Seattle Seahawks,DST,3,SEA,SF,--,--,4100,8.5
149,5511,Brent Celek,TE,3,PHI,PIT,13,17,2800,8.5
150,14865,Marquise Goodwin,WR,3,BUF,ARI,7,24,3000,8.3
151,12830,Torrey Smith,WR,3,SF,SEA,2,1,4300,8.3
152,11712,Anquan Boldin,WR,3,DET,GB,15,18,4200,8.3
153,17959,Derrick Henry,RB,3,TEN,OAK,32,22,3700,8.3
154,28,Pittsburgh Steelers,DST,3,PIT,PHI,--,--,2900,8.3
155,7,Cincinnati Bengals,DST,3,CIN,DEN,--,--,2800,8.3
156,16056,James White,RB,3,NE,HOU,3,7,4200,8.3
157,12415,Zach Miller,TE,3,CHI,DAL,19,27,2900,8.2
158,55,Kansas City Chiefs,DST,3,KC,NYJ,--,--,3200,8.2
159,12,Green Bay Packers,DST,3,GB,DET,--,--,3000,8.1
160,12239,Chris Ivory,RB,3,JAX,BAL,3,21,3900,8.1
161,15616,Fozzy Whittaker,RB,3,CAR,MIN,6,9,3800,8.1
162,13788,Rishard Matthews,WR,3,TEN,OAK,32,32,3300,8.1
163,15534,Adam Thielen,WR,3,MIN,CAR,11,2,3200,8.1
164,1,Arizona Cardinals,DST,3,ARI,BUF,--,--,3600,8
165,17960,Michael Thomas,WR,3,NO,ATL,32,19,4200,8
166,9906,Danny Amendola,WR,3,NE,HOU,3,8,3700,8
167,36,Baltimore Ravens,DST,3,BAL,JAX,--,--,2500,7.9
168,14141,Cole Beasley,WR,3,DAL,CHI,16,22,3200,7.9
169,15239,Vance McDonald,TE,3,SF,SEA,2,8,2900,7.7
170,11463,Brandon LaFell,WR,3,CIN,DEN,9,3,3400,7.7
171,16934,Cameron Artis-Payne,RB,3,CAR,MIN,6,9,3000,7.6
172,26,Philadelphia Eagles,DST,3,PHI,PIT,--,--,2800,7.2
173,97,Washington Redskins,DST,3,WAS,NYG,--,--,2400,7.1
174,32,Los Angeles Rams,DST,3,LA,TB,--,--,3000,7.1
175,13299,Jacquizz Rodgers,RB,3,TB,LA,5,20,3000,7.1
176,16640,John Brown,WR,3,ARI,BUF,21,29,4800,7.1
177,67,Minnesota Vikings,DST,3,MIN,CAR,--,--,3100,7
178,83,Oakland Raiders,DST,3,OAK,TEN,--,--,2600,7
179,16593,Cameron Brate,TE,3,TB,LA,5,19,2500,7
180,16829,Clive Walford,TE,3,OAK,TEN,8,16,2800,6.8
181,14352,Travaris Cadet,RB,3,NO,ATL,32,29,3100,6.8
182,48,Dallas Cowboys,DST,3,DAL,CHI,--,--,2500,6.8
183,15088,Terrance Williams,WR,3,DAL,CHI,16,22,3300,6.8
184,82,New York Jets,DST,3,NYJ,KC,--,--,2900,6.7
185,16781,Nelson Agholor,WR,3,PHI,PIT,13,11,3500,6.7
186,12751,Charles Clay,TE,3,BUF,ARI,7,3,2900,6.7
187,15196,Kenny Stills,WR,3,MIA,CLE,23,25,3600,6.6
188,13,Houston Texans,DST,3,HOU,NE,--,--,3000,6.6
189,75,New York Giants,DST,3,NYG,WAS,--,--,3300,6.6
190,12800,Bilal Powell,RB,3,NYJ,KC,17,30,3400,6.6
191,11488,Jimmy Graham,TE,3,SEA,SF,14,25,3000,6.5
192,12861,Jordan Cameron,TE,3,MIA,CLE,23,24,2900,6.5
193,13275,Kyle Rudolph,TE,3,MIN,CAR,11,23,3100,6.5
194,14749,Jermaine Kearse,WR,3,SEA,SF,14,17,3400,6.5
195,84,San Diego Chargers,DST,3,SD,IND,--,--,2300,6.4
196,95,Tampa Bay Buccaneers,DST,3,TB,LA,--,--,3100,6.4
197,12506,James Starks,RB,3,GB,DET,29,11,4000,6.4
198,11,Detroit Lions,DST,3,DET,GB,--,--,2400,6.3
199,8,Cleveland Browns,DST,3,CLE,MIA,--,--,2300,6.3
200,52,Jacksonville Jaguars,DST,3,JAX,BAL,--,--,2600,6.3
201,16787,Breshad Perriman,WR,3,BAL,JAX,26,28,3000,6.3
202,16728,Dontrelle Inman,WR,3,SD,IND,27,10,3600,6.3
203,18152,Dwayne Washington,RB,3,DET,GB,15,2,3600,6.2
204,16470,Davante Adams,WR,3,GB,DET,29,14,4100,6.1
205,13386,Lance Kendricks,TE,3,LA,TB,30,11,2700,6.1
206,12722,Kamar Aiken,WR,3,BAL,JAX,26,28,3100,6.1
207,13158,Shaun Draughn,RB,3,SF,SEA,2,4,3400,6
208,17754,Will Tye,TE,3,NYG,WAS,28,14,2600,6
209,16063,Quincy Enunwa,WR,3,NYJ,KC,17,16,4800,5.9
210,38,Chicago Bears,DST,3,CHI,DAL,--,--,2700,5.9
211,37,Buffalo Bills,DST,3,BUF,ARI,--,--,2700,5.9
212,16553,Corey Brown,WR,3,CAR,MIN,6,7,3000,5.9
213,15602,Jack Doyle,TE,3,IND,SD,24,28,2500,5.8
214,14828,Chris Hogan,WR,3,NE,HOU,3,8,3900,5.8
215,7389,Eddie Royal,WR,3,CHI,DAL,19,20,3500,5.8
216,16802,Devin Funchess,WR,3,CAR,MIN,6,7,4100,5.6
217,16846,Tyler Kroft,TE,3,CIN,DEN,9,18,2500,5.6
218,12109,Ted Ginn,WR,3,CAR,MIN,6,7,3700,5.6
219,14,Indianapolis Colts,DST,3,IND,SD,--,--,2400,5.5
220,17480,Eli Rogers,WR,3,PIT,PHI,1,6,3900,5.5
221,12794,Jeremy Kerley,WR,3,SF,SEA,2,1,3400,5.5
222,16853,Jeff Heuerman,TE,3,DEN,CIN,18,22,2500,5.4
223,16258,Marqise Lee,WR,3,JAX,BAL,3,8,3000,5.4
224,15247,Darren Fells,TE,3,ARI,BUF,21,3,2500,5.3
225,16801,Dorial Green-Beckham,WR,3,PHI,PIT,13,11,3200,5.3
226,34,Tennessee Titans,DST,3,TEN,OAK,--,--,2500,5.3
227,69,New Orleans Saints,DST,3,NO,ATL,--,--,2200,5.2
228,14269,Alfred Morris,RB,3,DAL,CHI,16,18,3700,5.2
229,16848,Sammie Coates,WR,3,PIT,PHI,1,6,3800,5.1
230,8534,Jared Cook,TE,3,GB,DET,29,32,2900,5.1
231,15241,Quinton Patton,WR,3,SF,SEA,2,1,3100,5.1
232,16694,Paul Richardson,WR,3,SEA,SF,14,17,3000,5
233,17290,Adam Humphries,WR,3,TB,LA,5,4,3000,5
234,17355,Quan Bray,WR,3,IND,SD,24,15,3000,4.9
235,17986,Tyler Boyd,WR,3,CIN,DEN,9,3,3500,4.9
236,16308,Albert Wilson,WR,3,KC,NYJ,25,31,3000,4.9
237,93,San Francisco 49ers,DST,3,SF,SEA,--,--,2400,4.8
238,17970,Devontae Booker,RB,3,DEN,CIN,18,26,3000,4.8
239,16083,Crockett Gillmore,TE,3,BAL,JAX,26,13,2500,4.8
240,14533,Robert Turbin,RB,3,IND,SD,24,24,3000,4.7
241,16868,Justin Hardy,WR,3,ATL,NO,26,29,3000,4.7
242,18299,Kenneth Farrow,RB,3,SD,IND,27,32,3000,4.6
243,2262,Tim Hightower,RB,3,NO,ATL,32,29,3300,4.5
244,6828,Chris Johnson,RB,3,ARI,BUF,21,24,3500,4.4
245,4738,Mike Tolbert,FB,3,CAR,MIN,6,9,3000,4.3
246,2,Atlanta Falcons,DST,3,ATL,NO,--,--,2000,4.3
247,14424,Brian Quick,WR,3,LA,TB,30,29,3000,4.3
248,14985,Ryan Griffin,TE,3,HOU,NE,20,21,2500,4.3
249,18061,Deandre Washington,RB,3,OAK,TEN,8,1,3400,4.2
250,18690,Jalen Richard,RB,3,OAK,TEN,8,1,3600,4.1
251,14731,Lance Dunbar,RB,3,DAL,CHI,16,18,3000,4
252,16899,Rashad Greene,WR,3,JAX,BAL,3,8,3000,3.9
253,14901,Kyle Juszczyk,FB,3,BAL,JAX,26,11,3000,3.9
254,16831,Jaelen Strong,WR,3,HOU,NE,20,27,3300,3.8
255,5084,Vernon Davis,TE,3,WAS,NYG,10,15,2700,3.8
256,18088,Alex Collins,RB,3,SEA,SF,14,3,3000,3.8
257,17963,Austin Hooper,TE,3,ATL,NO,26,7,2500,3.6
258,15141,Charles Johnson,WR,3,MIN,CAR,11,2,3000,3.6
259,16837,Chris Conley,WR,3,KC,NYJ,25,31,3100,3.6
260,15224,Andre Ellington,RB,3,ARI,BUF,21,24,3600,3.5
261,8848,John Phillips,TE,3,DEN,CIN,18,22,2500,3.5
262,14465,Jarius Wright,WR,3,MIN,CAR,11,2,3000,3.5
263,3061,Marcedes Lewis,TE,3,JAX,BAL,3,9,2500,3.4
264,14876,Dion Sims,TE,3,MIA,CLE,23,24,2500,3.4
265,14496,Garrett Celek,TE,3,SF,SEA,2,8,2500,3.3
266,14421,Isaiah Pead,RB,3,MIA,CLE,23,15,3000,3.3
267,15971,Josh Huff,WR,3,PHI,PIT,13,11,3000,3.2
268,12777,Lee Smith,TE,3,OAK,TEN,8,16,2500,3.2
269,16816,Maxx Williams,TE,3,BAL,JAX,26,13,2500,3.2
270,16276,Bennie Fowler,WR,3,DEN,CIN,18,12,3000,3.2
271,13264,Andre Holmes,WR,3,OAK,TEN,8,13,3000,3.1
272,4640,Reggie Bush,RB,3,BUF,ARI,7,5,3200,3.1
273,15263,Luke Willson,TE,3,SEA,SF,14,25,2500,3.1
274,13856,Deonte Thompson,WR,3,CHI,DAL,19,20,3000,3
275,1589,John Kuhn,FB,3,NO,ATL,32,29,3000,3
276,12847,Andrew Hawkins,WR,3,CLE,MIA,20,23,3000,3
277,18217,Josh Ferguson,RB,3,IND,SD,24,24,3000,3
278,18036,Ricardo Louis,WR,3,CLE,MIA,20,23,3000,2.9
279,16699,Fitzgerald Toussaint,RB,3,PIT,PHI,1,10,3000,2.9
280,18071,Jordan Payton,WR,3,CLE,MIA,20,23,3000,2.8
281,14795,Josh Bellamy,WR,3,CHI,DAL,19,20,3000,2.6
282,16395,Xavier Grimble,TE,3,PIT,PHI,1,1,2500,2.6
283,1545,Anthony Fasano,TE,3,TEN,OAK,32,29,2500,2.6
284,14850,Russell Shepard,WR,3,TB,LA,5,4,3000,2.5
285,16189,Alfred Blue,RB,3,HOU,NE,20,11,3400,2.4
286,18089,Rashard Higgins,WR,3,CLE,MIA,20,23,3000,2.4
287,13741,Brandon Bolden,RB,3,NE,HOU,3,7,3000,2.3
288,14789,Jamize Olawale,FB,3,OAK,TEN,8,1,3000,2.3
289,15082,Gavin Escobar,TE,3,DAL,CHI,16,5,2500,2.2
290,17005,Geoff Swaim,TE,3,DAL,CHI,16,5,2500,2.2
291,18032,Tyler Higbee,TE,3,LA,TB,30,11,2500,2.2
292,14872,Mike Gillislee,RB,3,BUF,ARI,7,5,3300,2.1
293,16326,Seth Roberts,WR,3,OAK,TEN,8,13,3500,2.1
294,12153,Ed Dickson,TE,3,CAR,MIN,6,12,2500,2.1
295,16200,CJ Fiedorowicz,TE,3,HOU,NE,20,21,2500,2.1
296,18041,Tyler Ervin,RB,3,HOU,NE,20,11,3000,2.1
297,14820,Sean McGrath,TE,3,SD,IND,27,21,2500,2
298,17023,Zach Zenner,RB,3,DET,GB,15,2,3000,2
299,11026,Jermaine Gresham,TE,3,ARI,BUF,21,3,2500,2
300,16917,CJ Uzomah,TE,3,CIN,DEN,9,18,2500,1.9
