"Aaron Judge_NYY","Mookie Betts_BOS","Gary Sanchez_NYY","George Springer_HOU","Jose Altuve_HOU","Andrew Benintendi_BOS","Mitch Moreland_BOS","Carlos Correa_HOU","Aaron Hicks_NYY","Xander Bogaerts_BOS","Matt Holliday_NYY","Starlin Castro_NYY","Yonder Alonso_OAK","Brian McCann_HOU","Brett Gardner_NYY","Didi Gregorius_NYY","Jackie Bradley_BOS","Marwin Gonzalez_HOU","Khris Davis_OAK","Chase Headley_NYY","Jed Lowrie_OAK","Ryon Healy_OAK","Dustin Pedroia_BOS","Rajai Davis_OAK","Chris Carter_NYY","Derek Fisher_HOU","Matt Joyce_OAK","Josh Reddick_HOU","Hanley Ramirez_BOS","Jacoby Ellsbury_NYY","Evan Gattis_HOU","Alex Bregman_HOU","Stephen Vogt_OAK","Marcus Semien_OAK","Brock Holt_BOS","Yuli Gurriel_HOU","Greg Bird_NYY","Carlos Beltran_HOU","Chris Young_BOS","Pablo Sandoval_BOS","Norichika Aoki_HOU","Jake Marisnick_HOU","Chad Pinder_OAK","Mark Canha_OAK","Tyler Austin_NYY","Rob Refsnyder_NYY","Sandy Leon_BOS","Steve Selsky_BOS","Marco Hernandez_BOS","JD Davis_HOU","Colin Moran_HOU","Joey Wendle_OAK","Christian Vazquez_BOS","Josh Rutledge_BOS","Matt Chapman_OAK","Deven Marrero_BOS","Sam Travis_BOS","Jake Smolinski_OAK","Ryan LaMarre_OAK","Ronald Torreyes_NYY","Gleyber Torres_NYY","Josh Phegley_OAK","Bruce Maxwell_OAK","Mason Williams_NYY","Kyle Tucker_HOU","Jaycob Brugman_OAK","Juan Centeno_HOU","Teoscar Hernandez_HOU","Tony Kemp_HOU","Adam Rosales_OAK","Austin Romine_NYY","Kyle Higashioka_NYY","Jaff Decker_OAK","Renato Nunez_OAK","Matt Olson_OAK","Jorge Mateo_NYY","Miguel Andujar_NYY","Tyler Wade_NYY","Franklin Barreto_OAK"
0,0,0,13.5380952380952,3.22874493927126,0,0,15.5285204991087,0,0,0,0,0,-0.635384615384615,0,0,0,71.6439024390244,0,0,0,0,0,0,0,110,0,-0.461640211640212,0,0,23.2173913043478,6.875,0,0,0,0,0,24.4741935483871,0,0,-3.56916996047431,2.35833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-1.8695652173913,0,0,0,0,0,57.0323653962492,0,3.32491582491582,-0.252525252525253,0,-2.80255255255255,0,0,6.69102990033223,0,0,0,0,0,6.08483483483483,-2.16666666666667,0,0,0,0,0,0,0,0,9.38669950738916,-1.14619883040936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8.41190476190476,-7.8,0,0,3.5,0,0,0,-7.92628205128205,0,0,-8.5,0,0,0,0,0,0
3.3410740203193,0,1.29885057471264,0,0,0,0,0,2.17611336032389,0,0.514184397163121,9.72727272727273,0,0,-8.65078630897317,-3.83333333333333,0,0,0,36.7623376623377,0,0,0,0,11.8977272727273,0,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04347826086957,0,0,0,0,0,0,0,0,0,0,0.719202898550725,2.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.9893939393939,0,0,0,0,0,3.32491582491582,0,59.0025062656642,18.3668763102725,0,8.85378151260504,0,0,-5.93798449612403,0,0,0,0,0,-4.18218623481781,32.375,0,0,0,0,0,0,0,0,6.60923076923077,-6.71345029239766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,8.61764705882353,-1.85,0,0,11.45,0,0,0,-0.807692307692308,0,0,-7.13636363636364,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14.6464646464646,0,0,0,0,0,-0.252525252525253,0,18.3668763102725,87.7913533834586,0,6.12063492063492,0,0,10.7264808362369,0,0,0,0,0,3.2484126984127,16.0833333333333,0,0,0,0,0,0,0,0,-11.4507389162562,-0.644736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,4.67142857142857,-15.5,0,0,11,0,0,0,5.13225371120108,0,0,10.5454545454545,0,0,0,0,0,0
0,15.7025901942646,0,0,0,15.0995169082126,0.424418604651163,0,0,6.91919191919192,0,0,0,0,0,0,0.981512605042017,0,0,0,0,0,23.7423469387755,0,0,0,0,0,6.66816816816817,0,0,0,0,0,0,0,0,0,4.17648221343874,-0.766666666666667,0,0,0,0,0,0,12.3917378917379,0,-0.0606060606060606,0,0,0,5.56060606060606,8.34615384615385,0,1.49450549450549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.68253968253968,0,0,0,0,0,-2.80255255255255,0,8.85378151260504,6.12063492063492,0,37.3065433854908,0,0,-14.7065217391304,0,0,0,0,0,-4.28571428571429,15.7916666666667,0,0,0,0,0,0,0,0,2.76904761904762,-16.1923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.47435897435897,-2.35,0,0,-1,0,0,0,-0.501666666666667,0,0,0,0,0,0,0,0,0
7.30405405405405,0,13.1884057971014,0,0,0,0,0,-6.40430107526882,0,-0.459893048128342,14.3994601889339,0,0,1.26612903225806,14.2724137931034,0,0,0,11.8977272727273,0,0,0,0,45.9851551956815,0,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14285714285714,0,0,0,0,0,0,0,0,0,0,-2.82692307692308,0.666666666666667,0,0,0,0,0,0,0
0,0,0,32,5.33333333333333,0,0,44.3333333333333,0,0,0,0,0,52.3333333333333,0,0,0,110,0,0,0,0,0,0,0,137.333333333333,0,0,0,0,0,0,0,0,0,0,0,-132,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.28414634146341,0,0,0,0,0,6.69102990033223,0,-5.93798449612403,10.7264808362369,0,-14.7065217391304,0,0,59.0434343434343,0,0,0,0,0,9.12936507936508,-8.8,0,0,0,0,0,0,0,0,4.51838235294118,34.3777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42727272727273,9.5,0,0,4.3,0,0,0,4.9679802955665,0,0,10.8333333333333,0,0,0,0,0,0
0,0,0,-1.40254706533776,-6.24734042553191,0,0,17.6564482029598,0,0,0,0,0,-8.01893939393939,0,0,0,-0.461640211640212,0,0,0,0,0,0,0,0,0,45.585306122449,0,0,2.60923076923077,10.0505050505051,0,0,0,0,0,12.4286585365854,0,0,-6.49376114081996,16.3545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
0,7.84863945578231,0,0,0,5.96068660022148,-0.33739837398374,0,0,-0.647108843537415,0,0,0,0,0,0,-10.5839260312945,0,0,0,0,0,6.66816816816817,0,0,0,0,0,44.2861224489796,0,0,0,0,0,0,0,0,0,9.15276315789474,-2.56432748538012,0,0,0,0,0,0,15.2716666666667,0,-3.1025641025641,0,0,0,-10.53,-6.94285714285714,0,-14.2222222222222,-3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.733333333333333,0,-9.85238095238095,0,0,0,0,0,0.0428571428571429,0,19.3888888888889,6.34375,0,0,-10.14,-22.8142857142857,0,0,0,2.41379310344828,0,0,0,0,-6.55238095238095,0,0,0,0,42.4465240641711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19047619047619,0,0,0,0,0,0,0,0,0,0,-9.61764705882353,-2.66666666666667,0,0,0,0,0,0,0
0,0,0,31.0511363636364,5.19327731092437,0,0,15.7056451612903,0,0,0,0,0,-1.24175824175824,0,0,0,23.2173913043478,0,0,0,0,0,0,0,0,0,2.60923076923077,0,0,46.7297297297297,5.27394957983193,0,0,0,0,0,-4.34782608695652,0,0,4.03571428571429,2.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.57529411764706,7.71212121212121,0,0,6.31428571428571,0,0,0,0,0,-6.45098039215686,0,0,0,6.875,0,0,0,0,0,0,0,0,0,10.0505050505051,0,0,5.27394957983193,36.7130325814536,0,0,0,0,0,1.37272727272727,0,0,5.80570409982175,-5.7547619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-6.89047619047619,0,0,0,0,0,6.08483483483483,0,-4.18218623481781,3.2484126984127,0,-4.28571428571429,0,0,9.12936507936508,0,0,0,0,0,30.7165991902834,-2.73809523809524,0,0,0,0,0,0,0,0,-6.15384615384615,32.7727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,0,-7,0,0,0,0.0316205533596838,0,0,12.5833333333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,-2.16666666666667,0,32.375,16.0833333333333,0,15.7916666666667,0,0,-8.8,0,0,0,0,0,-2.73809523809524,40.75,0,0,0,0,0,0,0,0,0,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0
0,-5,0,0,0,-1.66666666666667,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.69472710453284,16.598431372549,0,0,15.4491211840888,0,0,0,0,0,-13.7631048387097,0,0,0,24.4741935483871,0,0,0,0,0,0,0,-132,0,12.4286585365854,0,0,-4.34782608695652,1.37272727272727,0,0,0,0,0,59.132730015083,0,0,-19.3634408602151,0.216374269005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-14.6387692307692,0,0,0,8.50607142857143,7.01861471861472,0,0,13.0138333333333,0,0,0,0,0,0,9.65576923076923,0,0,0,0,0,4.17648221343874,0,0,0,0,0,9.15276315789474,0,0,0,0,0,0,0,0,0,26.4423015873016,5.21969696969697,0,0,0,0,0,0,23.146875,0,13.6333333333333,0,0,0,8.62954545454545,-9.26388888888889,0,5.91444444444444,33.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.4805194805195,0,0,0,11.2312252964427,-3.15217391304348,0,0,6.03157894736842,0,0,0,0,0,0,1.35714285714286,0,0,0,0,0,-0.766666666666667,0,0,0,0,0,-2.56432748538012,0,0,0,0,0,0,0,0,0,5.21969696969697,32.7373188405797,0,0,0,0,0,0,-2.96153846153846,0,-8.26190476190476,0,0,0,19.0666666666667,-1,0,-11.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14.6100840336134,7.96586059743955,0,0,1.50420168067227,0,0,0,0,0,-2.94301994301994,0,0,0,-3.56916996047431,0,0,0,0,0,0,0,0,0,-6.49376114081996,0,0,4.03571428571429,5.80570409982175,0,0,0,0,0,-19.3634408602151,0,0,27.3429487179487,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-3.73684210526316,5.43478260869565,0,0,12.5571428571429,0,0,0,0,0,29.1818181818182,0,0,0,2.35833333333333,0,0,0,0,0,0,0,162,0,16.3545454545455,0,0,2.73333333333333,-5.7547619047619,0,0,0,0,0,0.216374269005848,0,0,18.2,75.731884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0.9,0,0,0,0,0,9.38669950738916,0,6.60923076923077,-11.4507389162562,0,2.76904761904762,0,0,4.51838235294118,0,0,0,0,0,-6.15384615384615,0,0,0,0,0,0,0,0,0,59.4630541871921,6.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8285714285714,0,0,0,7.75,0,0,0,-11.2352941176471,0,0,6.15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-16.0909090909091,0,0,0,0,0,-1.14619883040936,0,-6.71345029239766,-0.644736842105263,0,-16.1923076923077,0,0,34.3777777777778,0,0,0,0,0,32.7727272727273,-9.83333333333333,0,0,0,0,0,0,0,0,6.82222222222222,87.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,0,-9.43333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19.8004032258065,0,0,0,18.1816091954023,12.4187192118227,0,0,17.1258064516129,0,0,0,0,0,0,7.16304347826087,0,0,0,0,0,12.3917378917379,0,0,0,0,0,15.2716666666667,0,0,0,0,0,0,0,0,0,23.146875,-2.96153846153846,0,0,0,0,0,0,55.6041666666667,0,20.5,0,0,0,0,8.25,0,-11.3636363636364,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.1,0,0,0,4.07142857142857,-1.5125,0,0,-0.151515151515152,0,0,0,0,0,0,3.98181818181818,0,0,0,0,0,-0.0606060606060606,0,0,0,0,0,-3.1025641025641,0,0,0,0,0,-3.66666666666667,0,0,0,13.6333333333333,-8.26190476190476,0,0,0,0,0,0,20.5,0,12.0625,0,0,0,0.194444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.51477832512315,0,0,0,8.22307692307692,2.95692307692308,0,0,2.96428571428571,0,0,0,0,0,0,9.07971014492754,0,0,0,0,0,5.56060606060606,0,0,0,0,0,-10.53,0,0,0,0,0,9,0,0,0,8.62954545454545,19.0666666666667,0,0,0,0,0,0,0,0,0.194444444444444,0,0,0,42.6264367816092,-3.46212121212121,0,4.99090909090909,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.6,0,0,0,5.74264705882353,18.3,0,0,12.9166666666667,0,0,0,0,0,0,-7.18421052631579,0,0,0,0,0,8.34615384615385,0,0,0,0,0,-6.94285714285714,0,0,0,0,0,0,0,0,0,-9.26388888888889,-1,0,0,0,0,0,0,8.25,0,0,0,0,0,-3.46212121212121,29.0333333333333,0,-7.4,-37.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
