"Michael Conforto_NYM","Lucas Duda_NYM","Neil Walker_NYM","Ryan Braun_MIL","Yoenis Cespedes_NYM","Cody Bellinger_LAD","Jay Bruce_NYM","Domingo Santana_MIL","Corey Seager_LAD","Travis Shaw_MIL","Eric Thames_MIL","Chase Utley_LAD","Tommy Pham_STL","Asdrubal Cabrera_NYM","Dexter Fowler_STL","Chris Taylor_LAD","David Wright_NYM","Logan Forsythe_LAD","Randal Grichuk_STL","Stephen Piscotty_STL","Joc Pederson_LAD","Jose Reyes_NYM","Curtis Granderson_NYM","Justin Turner_LAD","Kike Hernandez_LAD","Matt Carpenter_STL","Wilmer Flores_NYM","Jonathan Villar_MIL","Adrian Gonzalez_LAD","Yadier Molina_STL","Jedd Gyorko_STL","Franklin Gutierrez_LAD","Yasmani Grandal_LAD","Aledmys Diaz_STL","Travis d'Arnaud_NYM","Keon Broxton_MIL","Hernan Perez_MIL","Austin Barnes_LAD","Yasiel Puig_LAD","Nick Franklin_MIL","Jesus Aguilar_MIL","Jhonny Peralta_STL","Trayce Thompson_LAD","TJ Rivera_NYM","Kolten Wong_STL","Andrew Toles_LAD","Jett Bandy_MIL","Orlando Arcia_MIL","Brandon Nimmo_NYM","Rob Segedin_LAD","Harrison Bader_STL","Manny Pina_MIL","Eric Sogard_MIL","Kirk Nieuwenhuis_MIL","Andrew Susac_MIL","Andre Ethier_LAD","Scott Van Slyke_LAD","Jose Martinez_STL","Greg Garcia_STL","Juan Lagares_NYM","Gavin Cecchini_NYM","Magneuris Sierra_STL","Matt Reynolds_NYM","Kevin Plawecki_NYM","Carson Kelly_STL","Rene Rivera_NYM","Eric Fryer_STL","Paul DeJong_STL","Mike Freeman_LAD","Brett Eibner_LAD"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-11.3333333333333,0,0,0,0,0,0,-3.33333333333333,0,4,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,-9.66666666666667,0,0,0,0,26.6666666666667,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-12,0,7.71428571428571,0,0,0,6.38095238095238,-6.93333333333333,0,0,0,0,0,27.1428571428571,0,0,0,2.38888888888889,11.3095238095238,0,0,30.3035714285714,0,0,0,0,0,0,0,-3.5,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,13.6,5.75,0,0,0,0,0,0,0,0,-12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19.0833333333333,0,17.3272727272727,0,0,0,-10.8888888888889,31.5892857142857,0,0,0,0,0,7.82222222222222,0,0,0,9.45238095238095,25.6190476190476,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,-22.1071428571429,0,0,0,0,0,0,0,0,0,0,0,0,5.75,37.1515151515151,0,0,0,0,0,0,0,-3.4,0,0,0
-3.10714285714286,5,-0.5,0,0,0,-3.61904761904762,0,0,0,0,0,0,13.1666666666667,0,0,0,0,0,0,0,16.6805555555556,-1.38095238095238,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1222222222222,0,0,0,5.66666666666667,0,2.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,42,0,0,0,-19.1666666666667,0,0,0,0,0,0,-17.6,0,0,0,-31.2,-2.1,0,0,-0.8,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,0,0
2.83333333333333,-66,-10.8333333333333,0,0,0,-9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30.8333333333333,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5833333333333,-5,0,0,0,0,0,0
-19.1666666666667,36,23.6666666666667,0,0,0,-18.4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.66666666666667,-12.5,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,-5,25.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.67099567099567,-6.84615384615385,-1.65612648221344,0,14.85,0,5.93939393939394,0,0,0,0,0,0,7.95454545454545,0,0,0,0,0,0,0,10.2683982683983,8.51778656126482,0,0,0,0.16025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,29.1266666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.4,0,0,0,-13.0833333333333,-3.41666666666667,0,0,0,0,0,-14.1666666666667,0,0,0,0,24,0,0,11.5,0,0,0,0,0,0,0,0,0,0,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,14.8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,0,-6,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,-52.5,1,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,19,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-44,0,0,1.33333333333333,0,0,0,0,0,0,23.75,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,0,-44.5833333333333,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.25
