"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
57,42,5500,25.4545454545455,14,"Mike Trout","LAA",NA,"OF",3,1,0,1,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,43,3700,37.8378378378378,14,"Yasiel Puig","LAD",NA,"OF",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,44,4000,35,14,"Khris Davis","OAK",NA,"OF",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,45,3700,37.8378378378378,14,"Melky Cabrera","CHW",NA,"OF",3,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,46,3800,36.8421052631579,14,"Justin Turner","LAD",NA,"3B",7,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,47,2500,56,14,"Conor Gillaspie","SF",NA,"3B",6,2,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,48,4100,34.1463414634146,14,"Gregory Polanco","PIT",NA,"OF",4,1,0,0,0,3,0,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,49,2300,60.8695652173913,14,"Erick Aybar","SD",NA,"SS",8,2,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,50,2500,56,14,"Alexi Amarista","COL",NA,"2B/SS",9,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,51,4300,32.5581395348837,14,"DJ LeMahieu","COL",NA,"2B",2,1,0,1,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,52,3400,41.1764705882353,14,"Didi Gregorius","NYY",NA,"SS",6,2,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,53,4500,31.1111111111111,14,"Hanley Ramirez","BOS",NA,"1B",4,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,54,4100,31.7073170731707,13,"Jose Bautista","TOR",NA,"OF",3,2,0,0,1,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,55,3300,39.3939393939394,13,"Michael Taylor","WAS",NA,"OF",2,1,0,0,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,56,3000,43.3333333333333,13,"Manuel Margot","SD",NA,"OF",1,0,0,1,1,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,16,6800,19.0441176470588,12.95,"Matthew Andriese","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,7,0,0,3,5,3,0
73,17,8100,14.9382716049383,12.1,"John Lackey","CHC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,0,0,4,8,1,0
74,57,3900,30.7692307692308,12,"Justin Upton","DET",NA,"OF",5,0,0,1,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,58,3400,35.2941176470588,12,"Jayson Werth","WAS",NA,"OF",7,0,0,0,1,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,18,9200,12.8260869565217,11.8,"Dan Straily","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5.33333333333333,0,0,3,4,3,0
77,19,4200,26.9047619047619,11.3,"Cory Gearrin","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,0,1,1,0
78,20,4000,27.875,11.15,"Andrew Miller","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1.66666666666667,0,0,0,0,1,0
79,21,7500,14.8,11.1,"Zack Wheeler","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4.66666666666667,0,0,1,5,4,0
80,59,5200,21.1538461538462,11,"Paul Goldschmidt","ARI",NA,"1B",3,1,0,0,1,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,60,4500,24.4444444444444,11,"Jose Ramirez","CLE",NA,"2B/3B",5,1,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,61,5000,22,11,"Trea Turner","WAS",NA,"SS",1,1,0,0,1,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,22,11600,8.75,10.15,"Stephen Strasburg","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,7,0,0,3,6,0,0
84,62,4000,25,10,"Greg Bird","NYY",NA,"1B",8,2,0,0,0,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,63,4300,23.2558139534884,10,"Kole Calhoun","LAA",NA,"OF",2,1,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,64,3600,27.7777777777778,10,"Russell Martin","TOR",NA,"C",6,0,0,1,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,65,3700,27.027027027027,10,"Eduardo Nunez","SF",NA,"3B/OF",7,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,66,4200,23.8095238095238,10,"Xander Bogaerts","BOS",NA,"SS",1,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,67,4100,24.390243902439,10,"Ian Kinsler","DET",NA,"2B",1,1,0,0,0,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,68,3500,28.5714285714286,10,"Avisail Garcia","CHW",NA,"OF",6,0,0,1,0,5,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,69,4000,25,10,"Maikel Franco","PHI",NA,"3B",4,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,70,2400,41.6666666666667,10,"Austin Hedges","SD",NA,"C",7,1,0,1,0,4,2,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,23,4500,20,9,"Jose Torres","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
94,71,4100,21.9512195121951,9,"Yasmany Tomas","ARI",NA,"OF",5,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,72,3600,25,9,"Nomar Mazara","TEX",NA,"OF",2,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,73,3700,24.3243243243243,9,"Brandon Belt","SF",NA,"1B/OF",2,0,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,74,3900,23.0769230769231,9,"Keon Broxton","MIL",NA,"OF",9,2,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,75,3300,27.2727272727273,9,"Tyler Saladino","CHW",NA,"2B/SS",1,1,0,0,0,3,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,76,3300,27.2727272727273,9,"Jon Jay","CHC",NA,"OF",9,1,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,77,3800,23.6842105263158,9,"Odubel Herrera","PHI",NA,"OF",3,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,78,4200,21.4285714285714,9,"Todd Frazier","NYY",NA,"3B",5,0,0,1,0,3,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,79,4700,19.1489361702128,9,"Manny Machado","BAL",NA,"3B",3,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,80,4100,21.9512195121951,9,"Dustin Pedroia","BOS",NA,"2B",6,0,0,0,0,4,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,24,10500,8.28571428571429,8.7,"Michael Fulmer","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,0,0,3,4,3,1
105,25,4200,19.6428571428571,8.25,"Grant Dayton","LAD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0
106,26,4300,19.1860465116279,8.25,"Tom Kahnle","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
107,81,2900,27.5862068965517,8,"Jordy Mercer","PIT",NA,"SS",7,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,82,3000,26.6666666666667,8,"Daniel Nava","PHI",NA,"OF",6,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,83,4500,17.7777777777778,8,"Corey Seager","LAD",NA,"SS",2,0,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,84,5200,15.3846153846154,8,"Charlie Blackmon","COL",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,85,2900,27.5862068965517,8,"T.J. Rivera","NYM",NA,"1B/3B",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,86,3800,21.0526315789474,8,"Adrian Gonzalez","LAD",NA,"1B",3,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,87,3500,22.8571428571429,8,"Cesar Hernandez","PHI",NA,"2B",1,0,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,88,4100,19.5121951219512,8,"Shin-Soo Choo","TEX",NA,"OF",8,0,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,89,4500,17.7777777777778,8,"AJ Pollock","ARI",NA,"OF",1,0,0,0,1,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,27,4200,18.8095238095238,7.9,"Joe Biagini","TOR",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,0,1
117,28,4000,19.125,7.65,"Wade Davis","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,1,0,0
118,29,6300,11.8253968253968,7.45,"Steven Wright","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,6.33333333333333,0,0,5,7,1,0
119,30,4500,16.2222222222222,7.3,"Craig Stammen","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,2,0,0
120,90,4600,15.2173913043478,7,"Robinson Cano","SEA",NA,"2B",3,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,91,3500,20,7,"Steven Souza","TB",NA,"OF",1,0,0,0,0,2,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,92,4700,14.8936170212766,7,"Kyle Schwarber","CHC",NA,"OF",1,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,93,3300,21.2121212121212,7,"Lonnie Chisenhall","CLE",NA,"OF",7,0,0,2,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,94,2400,29.1666666666667,7,"Cliff Pennington","LAA",NA,"2B/3B",9,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,95,2600,26.9230769230769,7,"Mikie Mahtook","DET",NA,"OF",2,1,0,0,0,3,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,96,2600,26.9230769230769,7,"John Hicks","DET",NA,"C/1B",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,97,5400,12.962962962963,7,"Nolan Arenado","COL",NA,"3B",3,0,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,98,4700,14.8936170212766,7,"Edwin Encarnacion","CLE",NA,"1B",4,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,99,3900,17.9487179487179,7,"Jonathan Lucroy","TEX",NA,"C",9,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,31,4000,15.625,6.25,"Cody Allen","CLE",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
131,32,4000,15.625,6.25,"Carlos Estevez","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
132,33,4500,13.7777777777778,6.2,"Adam Warren","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.66666666666667,0,0,0,1,1,1
133,34,4300,14.1860465116279,6.1,"David Robertson","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,0,0,2,3,1,0
134,100,4100,14.6341463414634,6,"Adam Jones","BAL",NA,"OF",2,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,101,3100,19.3548387096774,6,"Yangervis Solarte","SD",NA,"2B",4,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,102,2400,25,6,"Omar Narvaez","CHW",NA,"C",8,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,103,4800,12.5,6,"Carlos Gonzalez","COL",NA,"OF",4,1,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,104,3800,15.7894736842105,6,"Domingo Santana","MIL",NA,"OF",5,0,0,1,0,2,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,105,3700,16.2162162162162,6,"Adonis Garcia","ATL",NA,"3B",2,0,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,106,3300,18.1818181818182,6,"Abraham Almonte","CLE",NA,"OF",8,0,0,0,0,3,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,107,3300,18.1818181818182,6,"Corey Dickerson","TB",NA,"OF",5,0,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,35,4000,14.125,5.65,"Donnie Hart","BAL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,0,0
143,36,7000,7.85714285714286,5.5,"Jesse Chavez","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,6,0,0,4,8,2,0
144,37,4100,12.6829268292683,5.2,"Shane Greene","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.33333333333333,0,0,0,2,0,1
145,38,4100,12.5609756097561,5.15,"Blaine Hardy","DET",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,1,1,0,0
146,39,4400,11.4772727272727,5.05,"Joaquin Benoit","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,1,0
147,40,4200,12.0238095238095,5.05,"Joe Smith","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,1,0
148,41,6100,8.27868852459017,5.05,"Brad Peacock","HOU",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,1,1,0
149,42,4000,12.5,5,"Jorge de la Rosa","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.33333333333333,0,0,0,0,0,0
150,108,2400,20.8333333333333,5,"Drew Stubbs","SF",NA,"OF",8,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,109,2600,19.2307692307692,5,"Gorkys Hernandez","SF",NA,"OF",9,0,0,1,0,2,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,110,2600,19.2307692307692,5,"Rickie Weeks","TB",NA,"1B",4,0,0,0,0,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,111,3700,13.5135135135135,5,"Carlos Beltran","HOU",NA,"OF",5,0,0,0,0,3,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,112,3300,15.1515151515152,5,"Hyun Soo Kim","BAL",NA,"OF",7,0,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
