"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",13300,"WAS@SF 10:15PM ET",26.895,"WAS","SF",27.15,26.9,22.1105,NA,43.75
"SP","Jacob deGrom",12000,"MIL@NYM 07:10PM ET",21.582,"NYM","MIL",26.19,21.3,25.551,NA,-0.2
"SP","Chris Archer",11300,"TB@TEX 08:05PM ET",22.232,"TB","TEX",23.85,20.9,20.049,NA,16.35
"SP","Carlos Martinez",10900,"LAD@STL 08:15PM ET",20.665,"STL","LAD",23.52,20.6,17.917,NA,33.8
"SP","Drew Pomeranz",8600,"BOS@CWS 08:10PM ET",16.044,"BOS","CWS",21.73,14.4,18.012,NA,29.55
"SP","James Paxton",8200,"COL@SEA 10:10PM ET",25.425,"SEA","COL",22.1,17.5,19.301,NA,26.2
"SP","Masahiro Tanaka",8100,"NYY@BAL 07:05PM ET",13.05,"NYY","BAL",20.85,13.7,16.309,NA,0.15
"SP","Antonio Senzatela",7800,"COL@SEA 10:10PM ET",13.864,"COL","SEA",14.54,14,11.849,NA,13.05
"SP","Jaime Garcia",7600,"ATL@LAA 10:07PM ET",13.544,"ATL","LAA",17.47,16.5,13.603,NA,14.95
"SP","Jesse Chavez",6900,"ATL@LAA 10:07PM ET",10.763,"LAA","ATL",18.76,15.1,16.199,NA,18.15
"SP","Hyun-Jin Ryu",6700,"LAD@STL 08:15PM ET",12.2,"LAD","STL",14.11,15.4,11.571,NA,17.7
"SP","Ian Kennedy",6600,"DET@KC 08:15PM ET",12,"KC","DET",17.14,13.3,17.145,NA,0.55
"SP","Matt Cain",6300,"WAS@SF 10:15PM ET",10.38,"SF","WAS",12.04,9.5,11.902,NA,7.85
"SP","Matthew Boyd",6100,"DET@KC 08:15PM ET",8.025,"DET","KC",NA,12,NA,NA,NA
"SP","Junior Guerra",5900,"MIL@NYM 07:10PM ET",13.35,"MIL","NYM",15.38,13.3,15.429,NA,21.3
"SP","Kevin Gausman",5600,"NYY@BAL 07:05PM ET",6.609,"BAL","NYY",11.09,11,15.108,NA,12.2
"SP","Mike Pelfrey",5300,"BOS@CWS 08:10PM ET",8.8,"CWS","BOS",8.72,8.2,7.755,NA,18.85
"SP","Austin Bibens-Dirkx",4300,"TB@TEX 08:05PM ET",6.575,"TEX","TB",11.42,11.8,10.928,NA,3.7
