P,P,C,1B,2B,3B,SS,OF,OF,OF
Jacob deGrom,Jason Hammel,Omar Narvaez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Trevor Story,Melky Cabrera,Giancarlo Stanton,Michael Brantley
Jacob deGrom,Jason Hammel,Jonathan Lucroy,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trevor Story,Giancarlo Stanton,Gerardo Parra,Michael Brantley
Max Scherzer,Jason Hammel,Yan Gomes,Jose Abreu,Jason Kipnis,Nolan Arenado,Francisco Lindor,David Peralta,Michael Brantley,Bradley Zimmer
Max Scherzer,Jason Hammel,Jonathan Lucroy,Jose Abreu,Jonathan Schoop,Manny Machado,Trevor Story,Mark Trumbo,Seth Smith,Adam Jones
Max Scherzer,Jason Hammel,Omar Narvaez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Francisco Lindor,David Peralta,Adam Engel,Billy Hamilton
Jacob deGrom,Jason Hammel,Jonathan Lucroy,Jose Abreu,Rougned Odor,Adrian Beltre,Trevor Story,Carlos Gomez,Nomar Mazara,Billy Hamilton
Max Scherzer,Matt Moore,Omar Narvaez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Ramon Torres,Melky Cabrera,Shin-Soo Choo,Curtis Granderson
Jacob deGrom,Jason Hammel,Jonathan Lucroy,Edwin Encarnacion,Jose Ramirez,Nolan Arenado,Francisco Lindor,Michael Brantley,Lonnie Chisenhall,Billy Hamilton
Jacob deGrom,Jason Hammel,Jonathan Lucroy,Paul Goldschmidt,DJ LeMahieu,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Billy Hamilton
Jacob deGrom,Jason Hammel,Yan Gomes,Edwin Encarnacion,Jason Kipnis,Todd Frazier,Francisco Lindor,Josh Reddick,Giancarlo Stanton,Michael Brantley
Max Scherzer,Matt Moore,Tucker Barnhart,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trevor Story,Gerardo Parra,David Peralta,Billy Hamilton
Jacob deGrom,Jason Hammel,Omar Narvaez,Freddie Freeman,Yolmer Sanchez,Todd Frazier,Tim Anderson,Bryce Harper,Shin-Soo Choo,Adam Engel
