P,P,C,1B,2B,3B,SS,OF,OF,OF
Jacob deGrom,Jason Hammel,Omar Narvaez,Jose Abreu,Alen Hanson,Todd Frazier,Trevor Story,Melky Cabrera,Giancarlo Stanton,David Peralta
Max Scherzer,Jason Hammel,Jonathan Lucroy,Jose Abreu,Alen Hanson,Todd Frazier,Tim Anderson,Melky Cabrera,Michael Brantley,Jose Bautista
Max Scherzer,Jason Hammel,Omar Narvaez,Jose Abreu,Alen Hanson,Nolan Arenado,Ramon Torres,Melky Cabrera,Shin-Soo Choo,Adam Engel
Max Scherzer,Matt Moore,Martin Maldonado,Jose Abreu,Alen Hanson,Todd Frazier,Trevor Story,Melky Cabrera,Adam Engel,Adam Jones
Jacob deGrom,Matt Moore,Jonathan Lucroy,Jose Abreu,Alen Hanson,Nolan Arenado,Tim Anderson,Melky Cabrera,David Peralta,Adam Engel
Jacob deGrom,Jason Hammel,Tony Wolters,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trevor Story,Melky Cabrera,Giancarlo Stanton,Billy Hamilton
Max Scherzer,Sean Manaea,Omar Narvaez,Jose Abreu,Alen Hanson,Manny Machado,Tim Anderson,Melky Cabrera,David Peralta,Adam Jones
Jacob deGrom,Jason Hammel,Gary Sanchez,Freddie Freeman,Alen Hanson,Todd Frazier,Tim Anderson,Melky Cabrera,Shin-Soo Choo,Adam Engel
Max Scherzer,Jason Hammel,Omar Narvaez,Jose Abreu,Yolmer Sanchez,Todd Frazier,Francisco Lindor,Melky Cabrera,Billy Hamilton,Adam Jones
Max Scherzer,Jason Hammel,Caleb Joseph,Jose Abreu,Jonathan Schoop,Manny Machado,Trevor Story,Melky Cabrera,Seth Smith,Adam Jones
Max Scherzer,Jason Hammel,Omar Narvaez,Jose Abreu,DJ LeMahieu,Todd Frazier,Tim Anderson,Giancarlo Stanton,Adam Engel,Seth Smith
Jacob deGrom,Jason Hammel,Jonathan Lucroy,Jose Abreu,Alen Hanson,Adrian Beltre,Trevor Story,Shin-Soo Choo,Carlos Gomez,Nomar Mazara
Jacob deGrom,Drew Pomeranz,Tucker Barnhart,Jose Abreu,Alen Hanson,Todd Frazier,Ramon Torres,Melky Cabrera,Adam Engel,Michael Brantley
Jacob deGrom,Matt Moore,Omar Narvaez,Jose Abreu,DJ LeMahieu,Todd Frazier,Tim Anderson,Melky Cabrera,Shin-Soo Choo,Michael Brantley
Jacob deGrom,Jason Hammel,Omar Narvaez,Jose Abreu,Yolmer Sanchez,Nolan Arenado,Tim Anderson,AJ Pollock,Melky Cabrera,Seth Smith
