P,P,C,1B,2B,3B,SS,OF,OF,OF
Jacob deGrom,Jason Hammel,Tony Wolters,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Francisco Lindor,Bryce Harper,Raimel Tapia,Ryan Raburn
Max Scherzer,Jason Hammel,Yan Gomes,Edwin Encarnacion,Jason Kipnis,Chase Headley,Francisco Lindor,Josh Reddick,Michael Brantley,Byron Buxton
Drew Pomeranz,Jason Hammel,Jonathan Lucroy,Ryan Zimmerman,Rougned Odor,Adrian Beltre,Francisco Lindor,Bryce Harper,Carlos Gomez,Nomar Mazara
Drew Pomeranz,Sean Manaea,Salvador Perez,Jesus Aguilar,Jonathan Villar,Travis Shaw,Corey Seager,Aaron Judge,Ryan Braun,Domingo Santana
Jacob deGrom,Jason Hammel,Wilson Ramos,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Trevor Story,Mookie Betts,Gerardo Parra,Clint Frazier
Jacob deGrom,Sean Manaea,Jonathan Lucroy,Paul Goldschmidt,Rougned Odor,Adrian Beltre,Adeiny Hechavarria,Carlos Gomez,Nomar Mazara,Jose Bautista
Jacob deGrom,Jason Hammel,Gary Sanchez,Kendrys Morales,Brian Dozier,Chase Headley,Didi Gregorius,Aaron Judge,Byron Buxton,Clint Frazier
Drew Pomeranz,Sean Manaea,Gary Sanchez,Ryan Zimmerman,Daniel Murphy,Nolan Arenado,Francisco Lindor,Bryce Harper,Brian Goodwin,Ryan Raburn
Jacob deGrom,Jason Hammel,Yan Gomes,Ryan Zimmerman,Jason Kipnis,Todd Frazier,Francisco Lindor,Bryce Harper,Michael Brantley,Bradley Zimmer
Kenta Maeda,Sean Manaea,Wilson Ramos,Mark Reynolds,Rougned Odor,Nolan Arenado,Trevor Story,Bryce Harper,Raimel Tapia,Gerardo Parra
Kevin Gausman,Sean Manaea,Salvador Perez,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Corey Seager,Aaron Judge,Bryce Harper,Ryan Raburn
Jacob deGrom,Jason Hammel,Caleb Joseph,Kendrys Morales,Rougned Odor,Adrian Beltre,Tim Anderson,Shin-Soo Choo,Carlos Gomez,Nomar Mazara
Jacob deGrom,Jason Hammel,Evan Gattis,Edwin Encarnacion,Jose Ramirez,Nicholas Castellanos,Francisco Lindor,Giancarlo Stanton,Michael Brantley,Lonnie Chisenhall
Jacob deGrom,Drew Pomeranz,Yan Gomes,Kendrys Morales,Jason Kipnis,Chase Headley,Francisco Lindor,Byron Buxton,Abraham Almonte,Bradley Zimmer
Drew Pomeranz,Sean Manaea,Gary Sanchez,Ryan Zimmerman,Rougned Odor,Chase Headley,Didi Gregorius,Aaron Judge,Bryce Harper,Clint Frazier
Drew Pomeranz,Matt Moore,Jonathan Lucroy,Mike Napoli,Rougned Odor,Adrian Beltre,Corey Seager,Aaron Judge,Domingo Santana,Nomar Mazara
Max Scherzer,Jason Hammel,JT Realmuto,Justin Bour,Brian Dozier,Martin Prado,Jurickson Profar,Marcell Ozuna,Christian Yelich,Mikie Mahtook
Drew Pomeranz,Matt Moore,Gary Sanchez,Mark Reynolds,Brian Dozier,Nolan Arenado,Trevor Story,Mookie Betts,Raimel Tapia,Gerardo Parra
Jordan Montgomery,Sean Manaea,Gary Sanchez,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Zack Cozart,Charlie Blackmon,Mookie Betts,Gerardo Parra
Max Scherzer,Jason Hammel,Salvador Perez,Victor Martinez,Brian Dozier,Nicholas Castellanos,Jose Iglesias,Aaron Judge,JD Martinez,Mikie Mahtook
Jacob deGrom,Jason Hammel,Tony Wolters,Mark Reynolds,Brian Dozier,Martin Prado,Trevor Story,Bryce Harper,Raimel Tapia,Gerardo Parra
Jacob deGrom,Jason Hammel,Salvador Perez,Eric Hosmer,Brian Dozier,Mike Moustakas,Ramon Torres,Aaron Judge,Domingo Santana,Lorenzo Cain
