"Aaron Judge_NYY","Joey Votto_CIN","Gary Sanchez_NYY","Brett Gardner_NYY","Cameron Maybin_LAA","Aaron Hicks_NYY","Mike Trout_LAA","Matt Holliday_NYY","Starlin Castro_NYY","Adam Duvall_CIN","Eduardo Nunez_SF","Mike Moustakas_KC","Eugenio Suarez_CIN","Zack Cozart_CIN","Lorenzo Cain_KC","Buster Posey_SF","Didi Gregorius_NYY","Scott Schebler_CIN","Hunter Renfroe_SD","Eric Hosmer_KC","Chris Carter_NYY","Andrelton Simmons_LAA","Scooter Gennett_CIN","Brandon Belt_SF","Salvador Perez_KC","Yangervis Solarte_SD","Kole Calhoun_LAA","Billy Hamilton_CIN","Ryan Schimpf_SD","Phillip Ervin_CIN","Joe Panik_SF","Albert Pujols_LAA","Jose Peraza_CIN","Cory Spangenberg_SD","Manuel Margot_SD","Whit Merrifield_KC","Jacoby Ellsbury_NYY","Wil Myers_SD","Alex Dickerson_SD","Yunel Escobar_LAA","Jefry Marte_LAA","CJ Cron_LAA","Arismendy Alcantara_CIN","Jorge Soler_KC","Eric Young_LAA","Danny Espinosa_LAA","Greg Bird_NYY","Denard Span_SF","Hunter Pence_SF","Jorge Bonifacio_KC","Chase Headley_NYY","Devin Mesoraco_CIN","Jose Pirela_SD","Travis Jankowski_SD","Jesse Winker_CIN","Nick Hundley_SF","Jarrett Parker_SF","Christian Arroyo_SF","Rob Refsnyder_NYY","Matt Szczur_SD","Alex Gordon_KC","Cheslor Cuthbert_KC","Luis Valbuena_LAA","Tyler Austin_NYY","Erick Aybar_SD","Chase d'Arnaud_SD","Paulo Orlando_KC","Brandon Crawford_SF","Billy Burns_KC","Mac Williamson_SF","Martin Maldonado_LAA","Christian Bethancourt_SD","Luis Urias_SD","Brandon Moss_KC","Kelby Tomlinson_SF","Austin Slater_SF","Ben Revere_LAA","Gleyber Torres_NYY","Tucker Barnhart_CIN","Austin Hedges_SD","Patrick Kivlehan_CIN","Aaron Hill_SF","Gorkys Hernandez_SF","Ryan O'Hearn_KC","David Fletcher_LAA","Jose Rondon_SD","Franchy Cordero_SD","Allen Cordoba_SD","Conor Gillaspie_SF","Terrance Gore_KC","Ronald Torreyes_NYY","Nolan Fontana_LAA","Jabari Blash_SD","Carlos Asuaje_SD","Justin Ruggiano_SF","Austin Romine_NYY","Juan Graterol_LAA","Jorge Mateo_NYY","Hector Sanchez_SD","Michael Morse_SF","Alcides Escobar_KC","Raul Mondesi_KC","Shane Robinson_LAA","Kyle Higashioka_NYY","Carlos Perez_LAA","Miguel Andujar_NYY","Nick Senzel_CIN","Tim Federowicz_SF","Ramon Torres_KC","Stuart Turner_CIN","Hunter Dozier_KC","Orlando Calixte_SF","Cliff Pennington_LAA","Tyler Wade_NYY","Luis Torrens_SD","Drew Butera_KC","Chris Marrero_SF"
0,0,0,0,0,0,0,0,0,0,48.8436176648518,0,0,0,0,7.04081632653061,0,0,0,0,0,0,0,6.64177978883861,0,0,0,0,0,0,15.0582482993197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.749053030303,17.6,0,0,0,0,0,0,10.6830065359477,-7,0.329230769230769,0,0,0,0,0,0,0,0,0,17.2591463414634,0,5.26785714285714,0,0,0,0,20.8333333333333,95.55,0,0,0,0,0,-7.77777777777778,7.42307692307692,0,0,0,0,0,20.2,0,0,0,0,0,-6.4,0,0,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,17.375
0,0,0,0,0,0,0,0,0,0,0,63.5137254901961,0,0,1.58035714285714,0,0,0,0,9.16862745098039,0,0,0,0,7.44830917874396,0,0,0,0,0,0,0,0,0,0,2.6497975708502,0,0,0,0,0,0,0,4.43589743589744,0,0,0,0,0,7.39393939393939,0,0,0,0,0,0,0,0,0,0,15.9869565217391,2.73333333333333,0,0,0,0,7.25,0,0,0,0,0,0,15.0900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93843137254902,-12.8888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6071428571429,0
0,-1.25084175084175,0,0,0,0,0,0,0,6.56887755102041,0,0,60.7360269360269,4.72960992907801,0,0,0,-3.80952380952381,0,0,0,0,50.5228758169935,0,0,0,0,21.6190476190476,0,0,0,0,14.8864795918367,0,0,0,0,0,0,0,0,0,-18.9333333333333,0,0,0,0,0,0,0,0,27.3006535947712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.32481060606061,0,-30.1555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4.52721335268505,0,0,0,0,0,0,0,-23.9335106382979,0,0,4.72960992907801,76.9854862119013,0,0,0,0.880203515263645,0,0,0,0,3.37719298245614,0,0,0,0,13.2304964539007,0,0,0,0,6.27104532839963,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,-16.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13541666666667,0,-31.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.58035714285714,0,0,51.125974025974,0,0,0,0,7.45064935064935,0,0,0,0,12.6104826546003,0,0,0,0,0,0,0,0,0,0,7.54703832752613,0,0,0,0,0,0,0,-6.42857142857143,0,0,0,0,0,-0.599159663865546,0,0,0,0,0,0,0,0,0,0,6.81836734693878,8.31428571428571,0,0,0,0,-0.354545454545455,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0779220779221,9.94444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5320512820513,0
0,0,0,0,0,0,0,0,0,0,7.04081632653061,0,0,0,0,35.3435294117647,0,0,0,0,0,0,0,3.29806763285024,0,0,0,0,0,0,-0.616724738675958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3019943019943,20.4413793103448,0,0,0,0,0,0,15.3,-6.41666666666667,8.67076923076923,0,0,0,0,0,0,0,0,0,2.92380952380952,0,2,0,0,0,0,14.6666666666667,108,0,0,0,0,0,-1.28571428571429,-5.6304347826087,0,0,0,0,0,-36.6666666666667,0,0,0,0,0,3.16666666666667,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0,0,-13.3,0,0,0,0,2.8
1.08095238095238,0,10.0128205128205,5.60606060606061,0,-7.35960591133005,0,5.6890756302521,10.8833333333333,0,0,0,0,0,0,0,50.9774774774775,0,0,0,14.997150997151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.8142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.931034482758621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263888888888889,0,0,0,0,16.7909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.81551362683438,0,0,0,0,0,0,0,1.56675170068027,0,0,-3.80952380952381,0.880203515263645,0,0,0,73.3099231306778,0,0,0,0,-11.3187134502924,0,0,0,0,-1.54938775510204,0,0,0,0,-1.90263605442177,0,0,0,0,0,0,0,0,0,-33.3333333333333,0,0,0,0,0,0,0,0,18.1241830065359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39488636363636,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0225563909774,0,0,0,0,0,0,-6.59123376623377,0,0,-8.48353658536585,0,0,0,0,9.14615384615385,-3.51794871794872,0,0,-3.01346801346801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.9166666666667,-6.3974358974359,0,0,0,0,0,-4.13636363636364,0,0,0,0,-2.63399778516058,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30434782608696,0,0,0,0,0,0,-26.3777777777778,-7.77536231884058,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33333333333333,0,0
0,0,0,0,0,0,0,0,0,0,0,9.16862745098039,0,0,7.45064935064935,0,0,0,0,39.1857229280097,0,0,0,0,8.45718432510885,0,0,0,0,0,0,0,0,0,0,1.41860465116279,0,0,0,0,0,0,0,1,0,0,0,0,0,4.92867867867868,0,0,0,0,0,0,0,0,0,0,13.4366515837104,0.573529411764706,0,0,0,0,0.718181818181818,0,0,0,0,0,0,10.3130630630631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50756200846945,0.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0494505494506,0
4.48958333333333,0,4.08225108225108,1.60221674876847,0,-2.91748768472906,0,-0.229838709677419,9.69579831932773,0,0,0,0,0,0,0,14.997150997151,0,0,0,43.3983193277311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4100985221675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,-1.06666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.507399577167,0,11.0741971207087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4748810153358,0,0,0,0,8.13369630973987,0,0,0,0,9.45210449927431,0,0,0,0,0,0,0,-3.33997785160576,16.08,24.1403162055336,0,0,46.1818181818182,0.696969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1851851851852,0,0,0,0,0,0,0,4.57224489795918,0,0,0,0,0,-5.32905982905983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.1666666666667,0,0,0,0,4.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0625,0,0,0,0
0,-8.46837944664032,0,0,0,0,0,0,0,13.3071895424837,0,0,50.5228758169935,3.37719298245614,0,0,0,-11.3187134502924,0,0,0,0,216.067193675889,0,0,0,0,-5.61111111111111,0,0,0,0,-17.1307189542484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.9416666666667,0,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.64177978883861,0,0,0,0,3.29806763285024,0,0,0,0,0,0,0,40.3101503759398,0,0,0,0,0,0,12.469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75873015873016,1.73958333333333,0,0,0,0,0,0,6.44117647058824,-10.8,-2.12307692307692,0,0,0,0,0,0,0,0,0,-3.83887043189369,0,5.95833333333333,0,0,0,0,-6,10,0,0,0,0,0,-7.85714285714286,6.41125541125541,0,0,0,0,0,13.7380952380952,0,0,0,0,0,31.4636363636364,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,-0.583333333333333
0,0,0,0,0,0,0,0,0,0,0,7.44830917874396,0,0,12.6104826546003,0,0,0,0,8.45718432510885,0,0,0,0,49.8040638606676,0,0,0,0,0,0,0,0,0,0,1.26315789473684,0,0,0,0,0,0,0,4.23076923076923,0,0,0,0,0,-2.49554367201426,0,0,0,0,0,0,0,0,0,0,9.60314523589269,9.04166666666667,0,0,0,0,11.5545454545455,0,0,0,0,0,0,17.6693548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30914368650218,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59123376623377,0,0,0,0,0,0,35.1689070718878,0,0,0.509291521486643,0,0,0,0,8.40740740740741,4.05833333333333,0,0,6.21804511278195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0.83974358974359,0,0,0,0,0,3.19871794871795,0,0,0,0,6.71818181818182,9.07142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6560283687943,0,0,0,0,0,0,46.4272727272727,11.911231884058,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82222222222222,0,0
0,0,0,0,12.4038461538462,0,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13369630973987,0,0,0,0,49.2969023962595,0,0,0,0,-4.59428571428571,0,0,0,0,0,0,0,4.05923344947735,4.58695652173913,12.3852813852814,0,0,6.90909090909091,-4.20819490586932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.841666666666667,0,0,0,0,0,0,0,4.74975845410628,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6875,0,0,0,0
0,-6.17924528301887,0,0,0,0,0,0,0,10.922193877551,0,0,21.6190476190476,13.2304964539007,0,0,0,-1.54938775510204,0,0,0,0,-5.61111111111111,0,0,0,0,54.8906359189378,0,0,0,0,18.406037414966,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1.56985294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32291666666667,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.48353658536585,0,0,0,0,0,0,0.509291521486643,0,0,53.1572535991141,0,0,0,0,-2.52857142857143,1.80208333333333,0,0,-5.49651567944251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08333333333333,0,0,0,0,0,-15.8666666666667,0,0,0,0,-6.15165165165165,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23440285204991,0,0,0,0,0,0,-2.25,-0.520833333333333,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.8571428571429,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15.0582482993197,0,0,0,0,-0.616724738675958,0,0,0,0,0,0,0,12.469387755102,0,0,0,0,0,0,38.0069881201957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673387096774194,7.55645161290323,0,0,0,0,0,0,2.79738562091503,2.21428571428571,-9.19666666666667,0,0,0,0,0,0,0,0,0,-2.18556005398111,0,-0.972222222222222,0,0,0,0,-14,161.5,0,0,0,0,0,-7,27.547619047619,0,0,0,0,0,1.17857142857143,0,0,0,0,0,38.4777777777778,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,-33.4761904761905
0,0,0,0,-4.67717717717718,0,9.81906906906907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45210449927431,0,0,0,0,-4.59428571428571,0,0,0,0,41.3081761006289,0,0,0,0,0,0,0,9.41768292682927,-1.28421052631579,-5.86842105263158,0,0,21.2,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621052631578947,0,0,0,0,0,0,0,5.66086956521739,0,0,0,0,0,6.75691699604743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183333333333333,0,0,0,0
0,13.450034940601,0,0,0,0,0,0,0,7.26640070921986,0,0,14.8864795918367,6.27104532839963,0,0,0,-1.90263605442177,0,0,0,0,-17.1307189542484,0,0,0,0,18.406037414966,0,0,0,0,47.5195667365479,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,0,0,0,0,4.57720588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.125,0,-17.0694444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6666666666667,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14615384615385,0,0,0,0,0,0,8.40740740740741,0,0,-2.52857142857143,0,0,0,0,42.5197044334975,-2.75,0,0,-11.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,0,0,0,0,0,-8.47777777777778,0,0,0,0,-0.722943722943723,-6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0183333333333,0,0,0,0,0,0,-14.2,-4.72727272727273,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51794871794872,0,0,0,0,0,0,4.05833333333333,0,0,1.80208333333333,0,0,0,0,-2.75,34.9378048780488,0,0,11.6640243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04545454545455,0,0,0,0,0,-11.4666666666667,0,0,0,0,3.03095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10516934046346,0,0,0,0,0,0,0,26.7555555555556,0,0,0,0,-7.19047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.7,0,0
