"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Corey Kluber",10800,"Cle@CWS 08:10PM ET",13.217,"Cle","CWS",24.13,20.9,22.0625,21.3,44.25
"SP","Justin Verlander",10300,"Det@Min 08:10PM ET",14,"Det","Min",21.9,19.3,22.9385,19.6,5.85
"SP","Carlos Carrasco",10100,"Cle@CWS 08:10PM ET",21.367,"Cle","CWS",NA,NA,NA,NA,NA
"SP","Danny Salazar",10000,"Cle@CWS 08:10PM ET",22.917,"Cle","CWS",NA,NA,NA,NA,NA
"SP","Yu Darvish",9800,"KC@Tex 08:05PM ET",17.675,"Tex","KC",NA,NA,NA,NA,NA
"SP","Cole Hamels",9300,"KC@Tex 08:05PM ET",11.167,"Tex","KC",19.35,15.8,18.0335,17,22.4
"SP","Carlos Rodon",8900,"Cle@CWS 08:10PM ET",0,"CWS","Cle",NA,NA,NA,NA,NA
"SP","Carlos Martinez",8500,"StL@Mil 08:10PM ET",19.183,"StL","Mil",NA,NA,NA,NA,NA
"SP","Michael Fulmer",8300,"Det@Min 08:10PM ET",17.3,"Det","Min",NA,NA,NA,NA,NA
"SP","Johnny Cueto",8100,"SF@Col 08:40PM ET",20.117,"SF","Col",16.44,15.6,15.5105,17,-4.75
"SP","Danny Duffy",7800,"KC@Tex 08:05PM ET",21.933,"KC","Tex",NA,NA,NA,NA,NA
"SP","Jose Quintana",7700,"Cle@CWS 08:10PM ET",7.867,"CWS","Cle",14.23,16.9,15.7305,13.5,14.7
"SP","Trevor Bauer",7700,"Cle@CWS 08:10PM ET",9.9,"Cle","CWS",NA,NA,NA,NA,NA
"SP","Madison Bumgarner",7700,"SF@Col 08:40PM ET",20.813,"SF","Col",NA,NA,NA,NA,NA
"SP","Ervin Santana",7500,"Det@Min 08:10PM ET",29.5,"Min","Det",NA,NA,NA,NA,NA
"SP","Tyson Ross",7300,"KC@Tex 08:05PM ET",0,"Tex","KC",NA,NA,NA,NA,NA
"SP","Lucas Giolito",7200,"Cle@CWS 08:10PM ET",0,"CWS","Cle",NA,NA,NA,NA,NA
"SP","Daniel Norris",7000,"Det@Min 08:10PM ET",15.075,"Det","Min",NA,NA,NA,NA,NA
"SP","Junior Guerra",7000,"StL@Mil 08:10PM ET",9.55,"Mil","StL",NA,NA,NA,NA,NA
"SP","Ian Kennedy",7000,"KC@Tex 08:05PM ET",19.583,"KC","Tex",NA,NA,NA,NA,NA
"SP","Jon Gray",7000,"SF@Col 08:40PM ET",7.65,"Col","SF",NA,NA,NA,NA,NA
"SP","Josh Tomlin",6900,"Cle@CWS 08:10PM ET",0.25,"Cle","CWS",NA,NA,NA,NA,NA
"SP","Zach Davies",6800,"StL@Mil 08:10PM ET",2.95,"Mil","StL",NA,NA,NA,NA,NA
"SP","Miguel Gonzalez",6500,"Cle@CWS 08:10PM ET",17.717,"CWS","Cle",NA,NA,NA,NA,NA
"SP","Jimmy Nelson",6500,"StL@Mil 08:10PM ET",15.35,"Mil","StL",NA,NA,NA,NA,NA
"SP","Hector Santiago",6400,"Det@Min 08:10PM ET",16.617,"Min","Det",13.18,12.7,13.698,10,19.45
"SP","James Shields",6400,"Cle@CWS 08:10PM ET",18.7,"CWS","Cle",NA,NA,NA,NA,NA
"SP","Jason Hammel",6400,"KC@Tex 08:05PM ET",7.217,"KC","Tex",NA,NA,NA,NA,NA
"SP","Jose Berrios",6300,"Det@Min 08:10PM ET",0,"Min","Det",NA,NA,NA,NA,NA
"SP","Josh Hader",6300,"StL@Mil 08:10PM ET",0,"Mil","StL",NA,NA,NA,NA,NA
