"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,782827818,"boda2122",0,179.45,"1B Miguel Cabrera 2B Dustin Pedroia P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias 3B Nicholas Castellanos OF Mikie Mahtook P Michael Fulmer OF Andrew Benintendi",NA,"Chris Sale","80.26%",40.25
1,782847687,"curbm82 (3/15)",0,179.45,"1B Miguel Cabrera 2B Dustin Pedroia P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias 3B Nicholas Castellanos OF Mikie Mahtook P Michael Fulmer OF Andrew Benintendi",NA,"Michael Fulmer","57.36%",24.2
3,782795512,"DGILBD (1/3)",0,177.45,"OF José Bautista 1B Miguel Cabrera 2B Dustin Pedroia 3B Chase Headley OF Justin Upton P Chris Sale OF J.D. Martinez SS José Iglesias C James McCann P Michael Fulmer",NA,"José Bautista","46.18%",4
4,782804116,"swint",0,176.45,"1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias P Michael Fulmer 3B Tzu-Wei Lin OF Andrew Benintendi",NA,"Nicholas Castellanos","46.00%",18
4,782851036,"curbm82 (11/15)",0,176.45,"1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias P Michael Fulmer 3B Tzu-Wei Lin OF Andrew Benintendi",NA,"J.D. Martinez","45.81%",30
4,782895998,"cubsin2016 (1/3)",0,176.45,"OF José Bautista 1B Miguel Cabrera OF Justin Upton P Chris Sale 2B Starlin Castro OF J.D. Martinez 3B Nicholas Castellanos C James McCann P Michael Fulmer SS Tzu-Wei Lin",NA,"Miguel Cabrera","42.46%",28
4,782930640,"tobyborcoman",0,176.45,"1B Miguel Cabrera OF Justin Upton P Chris Sale 2B Starlin Castro OF J.D. Martinez SS José Iglesias C James McCann P Michael Fulmer OF Mookie Betts 3B Tzu-Wei Lin",NA,"Tzu-Wei Lin","40.78%",5
4,782955498,"bestgames (3/15)",0,176.45,"1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias P Michael Fulmer 3B Tzu-Wei Lin OF Andrew Benintendi",NA,"Ian Kinsler","39.66%",6
4,782963324,"bruiza (1/2)",0,176.45,"1B Miguel Cabrera 2B Ian Kinsler OF Justin Upton P Chris Sale C Sandy Leon OF J.D. Martinez SS José Iglesias P Michael Fulmer 3B Tzu-Wei Lin OF Andrew Benintendi",NA,"Mookie Betts","39.66%",4
10,782873844,"StephenConti81",0,174.45,"OF José Bautista 1B Miguel Cabrera 2B Dustin Pedroia OF Justin Upton P Chris Sale OF J.D. Martinez 3B Nicholas Castellanos C James McCann P Michael Fulmer SS Tzu-Wei Lin",NA,"Justin Upton","39.29%",16
10,783002994,"Rkennedy23 (5/7)",0,174.45,"OF José Bautista 1B Miguel Cabrera 2B Dustin Pedroia OF Justin Upton P Chris Sale OF J.D. Martinez 3B Nicholas Castellanos C James McCann P Michael Fulmer SS Tzu-Wei Lin",NA,"Luis Severino","35.20%",22.15
10,783009210,"rex21023",0,174.45,"OF José Bautista 1B Miguel Cabrera 2B Dustin Pedroia OF Justin Upton P Chris Sale OF J.D. Martinez 3B Nicholas Castellanos C James McCann P Michael Fulmer SS Tzu-Wei Lin",NA,"James McCann","34.82%",4
10,783049842,"Olliebun22",0,174.45,"1B Miguel Cabrera OF Justin Upton P Chris Sale 2B Ryan Goins OF J.D. Martinez 3B Nicholas Castellanos C James McCann P Michael Fulmer SS Tzu-Wei Lin OF Andrew Benintendi",NA,"Dustin Pedroia","34.08%",5
