"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Bryce Harper",5700,"WAS@LAA 10:07PM ET",11.129,"WAS","LAA",10.64,11,9.15,NA,"3","3",30
"OF","Mike Trout",5400,"WAS@LAA 10:07PM ET",11.692,"LAA","WAS",10.73,11.4,12.15,NA,"3","3",16
"2B","Daniel Murphy",5100,"WAS@LAA 10:07PM ET",10.035,"WAS","LAA",9.71,9,8.28,NA,"5","5",0
"3B","Anthony Rendon",4900,"WAS@LAA 10:07PM ET",9.765,"WAS","LAA",8.18,7.7,7.35,NA,"6","6",17
"2B/3B","Jose Ramirez",4600,"CLE@SF 10:15PM ET",9.689,"CLE","SF",8.12,8.3,8.15,NA,"4","5",0
"SS","Trea Turner",4500,"WAS@LAA 10:07PM ET",10.559,"WAS","LAA",NA,0,NA,NA,"x","x",NA
"1B","Logan Morrison",4400,"TB@OAK 10:05PM ET",8.888,"TB","OAK",8.28,8,8.62,NA,"4","4",6
"3B","Evan Longoria",4300,"TB@OAK 10:05PM ET",7.989,"TB","OAK",7.16,7.9,9.12,NA,"3","3",0
"OF","Steven Souza",4300,"TB@OAK 10:05PM ET",8.875,"TB","OAK",NA,7.6,8.62,NA,"5","2",14
"1B","Edwin Encarnacion",4300,"CLE@SF 10:15PM ET",8.382,"CLE","SF",8.58,8.1,1.6,NA,"x","4",5
"1B","Ryan Zimmerman",4200,"WAS@LAA 10:07PM ET",9.373,"WAS","LAA",7.4,7.5,7.69,NA,"4","4",5
"SS","Francisco Lindor",4200,"CLE@SF 10:15PM ET",8.135,"CLE","SF",8.01,8.5,7.3,NA,"2","2",2
"OF","Michael Brantley",4100,"CLE@SF 10:15PM ET",7.986,"CLE","SF",6.12,6.6,7.58,NA,"3","3",3
"1B/OF","Brandon Belt",4100,"CLE@SF 10:15PM ET",7.989,"SF","CLE",7.29,7.5,6.97,NA,"3","3",2
"OF","Bradley Zimmer",4100,"CLE@SF 10:15PM ET",6.698,"CLE","SF",5.48,5.8,6.06,NA,"x","8",8
"OF","Khris Davis",4000,"TB@OAK 10:05PM ET",8.857,"OAK","TB",8.66,8.3,8.73,NA,"4","4",20
"1B","Yonder Alonso",4000,"TB@OAK 10:05PM ET",8.084,"OAK","TB",NA,NA,NA,NA,"3","x",NA
"OF","Corey Dickerson",4000,"TB@OAK 10:05PM ET",8.888,"TB","OAK",8.43,8.3,9.23,NA,"2","1",0
"OF","Michael Taylor",4000,"WAS@LAA 10:07PM ET",7.658,"WAS","LAA",NA,0,NA,NA,"x","x",NA
"SS","Andrelton Simmons",4000,"WAS@LAA 10:07PM ET",7.532,"LAA","WAS",6.16,6.9,7.11,NA,"6","6",0
"2B","Jason Kipnis",4000,"CLE@SF 10:15PM ET",6.836,"CLE","SF",NA,0,NA,NA,"x","x",NA
"OF","Mallex Smith",3900,"TB@OAK 10:05PM ET",7.641,"TB","OAK",NA,NA,NA,NA,"1","x",NA
"OF","Brian Goodwin",3900,"WAS@LAA 10:07PM ET",6.529,"WAS","LAA",7.4,7.4,7.64,NA,"1","1",0
"OF","Adam Eaton",3900,"WAS@LAA 10:07PM ET",10.13,"WAS","LAA",NA,0,NA,NA,"x","x",NA
"1B/C","Buster Posey",3900,"CLE@SF 10:15PM ET",7.914,"SF","CLE",7.15,7.2,6.53,NA,"4","4",7
"OF","Rajai Davis",3700,"TB@OAK 10:05PM ET",5.699,"OAK","TB",7.49,8.3,8.83,NA,"1","1",18
"1B","Adam Lind",3700,"WAS@LAA 10:07PM ET",5.23,"WAS","LAA",6.08,7.9,1.67,NA,"7","7",20
"OF","Cameron Maybin",3700,"WAS@LAA 10:07PM ET",8.547,"LAA","WAS",7.11,8.3,9.34,NA,"1","1",3
"1B","Carlos Santana",3700,"CLE@SF 10:15PM ET",7.736,"CLE","SF",NA,NA,NA,NA,"5","x",NA
"SS","Brandon Crawford",3700,"CLE@SF 10:15PM ET",6.39,"SF","CLE",5.73,6.1,5.61,NA,"6","5",0
"OF","Matt Joyce",3600,"TB@OAK 10:05PM ET",6.44,"OAK","TB",NA,NA,NA,NA,"9","x",NA
"SS","Marcus Semien",3600,"TB@OAK 10:05PM ET",6.632,"OAK","TB",7.14,8.6,8.42,NA,"2","2",2
"1B","Albert Pujols",3600,"WAS@LAA 10:07PM ET",6.862,"LAA","WAS",7.62,8.1,8.21,NA,"4","4",0
"OF","Jayson Werth",3600,"WAS@LAA 10:07PM ET",7.894,"WAS","LAA",NA,0,NA,NA,"x","x",NA
"3B/SS","Stephen Drew",3600,"WAS@LAA 10:07PM ET",3.738,"WAS","LAA",NA,NA,NA,NA,"2","x",NA
"3B","Yunel Escobar",3600,"WAS@LAA 10:07PM ET",6.75,"LAA","WAS",6.98,6.7,7.37,NA,"5","5",0
"OF","Denard Span",3600,"CLE@SF 10:15PM ET",7.275,"SF","CLE",6.68,7.8,6.22,NA,"1","1",5
"OF","Lonnie Chisenhall",3600,"CLE@SF 10:15PM ET",7.723,"CLE","SF",NA,0,NA,NA,"x","x",NA
"OF","Ryan Raburn",3500,"WAS@LAA 10:07PM ET",4.609,"WAS","LAA",5.53,0,5.64,NA,"x","x",NA
"2B/SS","Wilmer Difo",3500,"WAS@LAA 10:07PM ET",3.684,"WAS","LAA",NA,7.2,1.55,NA,"x","2",0
"3B/OF","Eduardo Nunez",3500,"CLE@SF 10:15PM ET",7.652,"SF","CLE",6.66,7.8,7.17,NA,"2","2",10
"1B","Jefry Marte",3400,"WAS@LAA 10:07PM ET",4.179,"LAA","WAS",NA,0,NA,NA,"x","x",NA
"C","Wilson Ramos",3300,"TB@OAK 10:05PM ET",9,"TB","OAK",5.75,6.5,1.85,NA,"7","5",3
"OF","Kevin Kiermaier",3300,"TB@OAK 10:05PM ET",7.403,"TB","OAK",NA,0,NA,NA,"x","x",NA
"OF","Brandon Guyer",3300,"CLE@SF 10:15PM ET",2.938,"CLE","SF",6.16,6.7,5.71,NA,"1","1",10
"OF","Tyler Naquin",3300,"CLE@SF 10:15PM ET",2.778,"CLE","SF",NA,0,NA,NA,"x","x",NA
"2B","Joe Panik",3300,"CLE@SF 10:15PM ET",6.671,"SF","CLE",5.68,6.1,5.05,NA,"7","7",5
"OF","Colby Rasmus",3200,"TB@OAK 10:05PM ET",7.649,"TB","OAK",NA,0,NA,NA,"x","x",NA
"2B","Brad Miller",3200,"TB@OAK 10:05PM ET",6.28,"TB","OAK",6.25,7.9,7.68,NA,"6","6",6
"1B/3B","Ryon Healy",3200,"TB@OAK 10:05PM ET",7.371,"OAK","TB",7.43,7.6,7.45,NA,"6","3",0
"OF","Nick Franklin",3200,"WAS@LAA 10:07PM ET",2.435,"LAA","WAS",5.18,6.2,6.08,NA,"9","9",0
"3B","Trevor Plouffe",3100,"TB@OAK 10:05PM ET",4.459,"TB","OAK",NA,0,1.74,NA,"x","x",NA
"SS","Tim Beckham",3100,"TB@OAK 10:05PM ET",6.744,"TB","OAK",5.54,0,7.21,NA,"x","x",NA
"2B/3B","Matt Duffy",3100,"TB@OAK 10:05PM ET",0,"TB","OAK",NA,0,NA,NA,"x","x",NA
"1B/3B","Luis Valbuena",3100,"WAS@LAA 10:07PM ET",5.119,"LAA","WAS",5.65,6.8,6.7,NA,"7","7",0
"C","Matt Wieters",3100,"WAS@LAA 10:07PM ET",5.973,"WAS","LAA",5.72,6.2,5.93,NA,"8","8",6
"OF","Ben Revere",3100,"WAS@LAA 10:07PM ET",4.197,"LAA","WAS",NA,0,1.63,NA,"x","x",NA
"C","Nick Hundley",3100,"CLE@SF 10:15PM ET",4.654,"SF","CLE",NA,0,1.29,NA,"x","x",NA
"OF","Abraham Almonte",3100,"CLE@SF 10:15PM ET",4.718,"CLE","SF",NA,NA,NA,NA,"6","x",NA
"1B","Bobby Bradley",3100,"CLE@SF 10:15PM ET",0,"CLE","SF",NA,0,NA,NA,"x","x",NA
"SS","Adam Rosales",3000,"TB@OAK 10:05PM ET",4.424,"OAK","TB",NA,6.5,1.55,NA,"x","7",0
"2B","Jed Lowrie",3000,"TB@OAK 10:05PM ET",7.247,"OAK","TB",6.17,6.8,6.78,NA,"5","5",2
"OF","Eric Young",3000,"WAS@LAA 10:07PM ET",6.4,"LAA","WAS",NA,0,NA,NA,"x","x",NA
"2B","Danny Espinosa",3000,"WAS@LAA 10:07PM ET",4.41,"LAA","WAS",NA,0,NA,NA,"x","x",NA
"2B/SS","Adrian Sanchez",3000,"WAS@LAA 10:07PM ET",0.556,"WAS","LAA",NA,0,1.37,NA,"x","x",NA
"OF","Kole Calhoun",3000,"WAS@LAA 10:07PM ET",6.86,"LAA","WAS",8.33,8.2,8.49,NA,"2","2",5
"1B","CJ Cron",3000,"WAS@LAA 10:07PM ET",4.846,"LAA","WAS",NA,0,1.58,NA,"x","x",NA
"2B/SS","Erik Gonzalez",3000,"CLE@SF 10:15PM ET",3.76,"CLE","SF",NA,NA,NA,NA,"8","x",NA
"OF","Jarrett Parker",3000,"CLE@SF 10:15PM ET",2.667,"SF","CLE",NA,0,NA,NA,"x","x",NA
"3B/SS","Christian Arroyo",3000,"CLE@SF 10:15PM ET",5.059,"SF","CLE",NA,0,NA,NA,"x","x",NA
"OF","Greg Allen",3000,"CLE@SF 10:15PM ET",0,"CLE","SF",NA,0,NA,NA,"x","x",NA
