"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,737730974,"petteytheft89 (4/7)",0,213.6,"P James Paxton P Matt Shoemaker C Robinson Chirinos 1B Ryan Zimmerman 2B Daniel Murphy 3B Joey Gallo SS Trea Turner OF Delino DeShields OF Adam Eaton OF Ryan Rua",NA,"Trea Turner","40.04%",28
2,737521927,"youdacao (7/15)",0,194.2,"P James Paxton P Vince Velasquez C Robinson Chirinos 1B Paul Goldschmidt 2B Rougned Odor 3B Jake Lamb SS Trea Turner OF David Peralta OF A.J. Pollock OF Ryan Rua",NA,"Dylan Bundy","39.08%",12.65
3,737651607,"juanshen (14/15)",0,188.4,"P James Paxton P Dylan Bundy C José Lobatón 1B Ryan Zimmerman 2B Rougned Odor 3B Joey Gallo SS Trea Turner OF Khris Davis OF Bryce Harper OF Ryan Rua",NA,"Bryce Harper","30.27%",22
4,738114288,"chadcadden11",0,186.05,"P James Paxton P Alex Wood C Robinson Chirinos 1B Ryan Zimmerman 2B Rougned Odor 3B Joey Gallo SS Trea Turner OF A.J. Pollock OF Charlie Blackmon OF Jay Bruce",NA,"James Paxton","27.39%",34.75
5,738129793,"jacques4444",0,179.5,"P James Paxton P Luis Severino C Cameron Rupp 1B Freddie Freeman 2B Daniel Murphy 3B Jake Lamb SS Trea Turner OF Khris Davis OF David Peralta OF A.J. Pollock",NA,"Daniel Murphy","26.05%",23
6,738117938,"mikey300",0,179.4,"P James Paxton P Dylan Bundy C Tony Wolters 1B Paul Goldschmidt 2B Daniel Murphy 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF Guillermo Heredia OF Adam Eaton",NA,"Charlie Blackmon","24.33%",7
7,737636650,"SaahilSud (2/15)",0,177.75,"P James Paxton P Cole Hamels C Mike Zunino 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Trea Turner OF Nelson Cruz OF Guillermo Heredia OF David Peralta",NA,"Jake Lamb","23.95%",10
8,737507205,"ThatStunna (3/3)",0,176.05,"P James Paxton P Alex Wood C Austin Hedges 1B Paul Goldschmidt 2B Cory Spangenberg 3B Jake Lamb SS Trea Turner OF David Peralta OF A.J. Pollock OF Carlos González",NA,"Nelson Cruz","19.54%",21
8,737669255,"fallfromgrace (15/15)",0,176.05,"P James Paxton P Alex Wood C Jeff Mathis 1B Paul Goldschmidt 2B Rougned Odor 3B Jake Lamb SS Elvis Andrus OF Carlos Gómez OF David Peralta OF A.J. Pollock",NA,"A.J. Pollock","19.16%",20
10,738024418,"SaahilSud (9/15)",0,175.75,"P James Paxton P Cole Hamels C Buster Posey 1B Danny Valencia 2B Robinson Canó 3B Kris Bryant SS Jean Segura OF Nelson Cruz OF Guillermo Heredia OF Bryce Harper",NA,"Robert Gsellman","18.58%",-4.8
11,737669251,"fallfromgrace (11/15)",0,175.4,"P James Paxton P Dylan Bundy C Mike Zunino 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF Jarrod Dyson OF A.J. Pollock",NA,"Austin Hedges","18.58%",5
12,738099715,"Whale_Dog",0,174.4,"P James Paxton P Dylan Bundy C Welington Castillo 1B Paul Goldschmidt 2B Robinson Canó 3B Jake Lamb SS Jean Segura OF Nelson Cruz OF David Peralta OF A.J. Pollock",NA,"Nolan Arenado","17.82%",5
13,737521928,"youdacao (8/15)",0,174.2,"P James Paxton P Vince Velasquez C José Lobatón 1B Ryan Zimmerman 2B Brandon Drury 3B Jake Lamb SS Trea Turner OF Carlos Gómez OF David Peralta OF A.J. Pollock",NA,"Matt Shoemaker","16.67%",17.85
13,737521933,"youdacao (13/15)",0,174.2,"P James Paxton P Vince Velasquez C Austin Hedges 1B Paul Goldschmidt 2B Yangervis Solarte 3B Jake Lamb SS Trea Turner OF David Peralta OF Hunter Renfroe OF Manuel Margot",NA,"Robinson Chirinos","16.48%",7
15,737651599,"juanshen (6/15)",0,171.2,"P James Paxton P Vince Velasquez C Austin Hedges 1B Ryan Zimmerman 2B Cory Spangenberg 3B Joey Gallo SS Trea Turner OF Jabari Blash OF Manuel Margot OF Bryce Harper",NA,"Paul Goldschmidt","15.90%",26
