Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,3867,Tony Romo,QB,5,DAL,DEN,506,5,1,7,0,0,0,0,0,0,0,0,44.94
2,14187,Alshon Jeffery,WR,5,CHI,NO,0,0,0,0,0,10,218,1,0,0,0,0,40.80
3,7328,Peyton Manning,QB,5,DEN,DAL,414,4,1,-8,1,0,0,0,0,0,0,0,39.76
4,13027,Julius Thomas,TE,5,DEN,DAL,0,0,0,0,0,9,122,2,0,0,0,0,36.20
5,11270,Dez Bryant,WR,5,DAL,DEN,0,0,0,0,0,6,141,2,0,0,0,0,34.10
6,14005,TY Hilton,WR,5,IND,SEA,0,0,0,0,0,5,140,2,0,0,0,0,34
7,15088,Terrance Williams,WR,5,DAL,DEN,0,0,0,2,0,4,151,1,0,0,0,0,30.30
8,957,Pierre Thomas,RB,5,NO,CHI,0,0,0,36,0,9,55,2,0,0,0,0,30.10
9,3943,DeSean Jackson,WR,5,PHI,NYG,0,0,0,0,0,7,132,1,0,0,0,0,29.20
10,722,Jason Witten,TE,5,DAL,DEN,0,0,0,0,0,7,121,1,0,0,0,0,28.10
11,14536,Russell Wilson,QB,5,SEA,IND,210,2,1,102,0,0,0,0,0,0,0,1,27.60
12,14242,Rueben Randle,WR,5,NYG,PHI,0,0,0,0,0,6,96,2,0,0,0,0,27.60
13,14019,Justin Blackmon,WR,5,JAX,LA,0,0,0,0,0,5,136,1,0,0,0,0,27.60
14,7969,Jamaal Charles,RB,5,KC,TEN,0,0,0,108,1,5,37,0,0,0,0,0,27.50
15,547,Ray Rice,RB,5,BAL,MIA,0,0,0,74,2,6,28,0,0,0,0,0,27.20
16,8972,Jay Cutler,QB,5,CHI,NO,358,2,0,27,0,0,0,0,0,0,0,0,27.02
17,15076,Keenan Allen,WR,5,SD,OAK,0,0,0,0,0,6,115,1,0,0,0,0,26.50
18,11488,Jimmy Graham,TE,5,NO,CHI,0,0,0,0,0,10,135,0,0,0,0,0,26.50
19,9739,Hakeem Nicks,WR,5,NYG,PHI,0,0,0,0,0,9,142,0,0,0,0,0,26.20
20,8699,Knowshon Moreno,RB,5,DEN,DAL,0,0,0,93,1,5,57,0,0,0,0,0,26
21,6302,James Jones,WR,5,GB,DET,0,0,0,0,0,4,127,1,0,0,0,0,25.70
22,5701,Fred Jackson,RB,5,BUF,CLE,0,0,0,53,2,4,40,0,0,0,0,0,25.30
23,8244,Philip Rivers,QB,5,SD,OAK,411,2,3,0,0,0,0,0,0,0,0,0,24.44
