Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,7328,Peyton Manning,QB,1,DEN,BAL,462,7,0,-2,0,0,0,0,0,0,0,0,49.28
2,11712,Anquan Boldin,WR,1,SF,GB,0,0,0,0,0,13,208,1,0,0,0,0,42.80
3,12845,AJ Green,WR,1,CIN,CHI,0,0,0,0,0,9,162,2,0,0,0,0,40.20
4,12246,Victor Cruz,WR,1,NYG,DAL,0,0,0,0,0,5,118,3,0,0,0,0,37.80
5,11197,Demaryius Thomas,WR,1,DEN,BAL,0,0,0,0,0,5,161,2,0,0,0,0,36.10
6,8534,Jared Cook,TE,1,LA,ARI,0,0,0,0,0,7,141,2,0,0,0,0,35.10
7,4932,Eli Manning,QB,1,NYG,DAL,450,4,3,8,0,0,0,0,0,0,0,0,34.80
8,13443,Colin Kaepernick,QB,1,SF,GB,412,3,0,22,0,0,0,0,0,0,0,0,33.68
9,4807,Adrian Peterson,RB,1,MIN,DET,0,0,0,93,2,4,18,1,0,0,0,0,33.10
10,4640,Reggie Bush,RB,1,DET,MIN,0,0,0,90,0,4,101,1,0,0,0,0,32.10
11,13027,Julius Thomas,TE,1,DEN,BAL,0,0,0,0,0,5,110,2,0,0,0,0,31
12,2429,Andre Johnson,WR,1,HOU,SD,0,0,0,0,0,12,146,0,0,0,0,0,29.60
13,8330,Brian Hartline,WR,1,MIA,CLE,0,0,0,0,0,9,114,1,0,0,0,0,29.40
14,4556,Jordy Nelson,WR,1,GB,SF,0,0,0,0,0,7,130,1,0,0,0,0,29
15,11932,LeSean McCoy,RB,1,PHI,WAS,0,0,0,184,1,1,5,0,0,0,0,0,28.90
16,12861,Jordan Cameron,TE,1,CLE,MIA,0,0,0,0,0,9,108,1,0,0,0,0,28.80
17,2593,Aaron Rodgers,QB,1,GB,SF,333,3,1,13,0,0,0,0,0,0,0,0,28.62
18,5571,Larry Fitzgerald,WR,1,ARI,LA,0,0,0,0,0,8,80,2,0,0,0,0,28
19,4633,Matt Schaub,QB,1,HOU,SD,346,3,1,0,0,0,0,0,0,0,0,0,27.84
