Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11182,Eric Decker,WR,13,DEN,KC,0,0,0,0,0,8,174,4,0,0,0,0,52.40
2,14187,Alshon Jeffery,WR,13,CHI,MIN,0,0,0,0,0,12,249,2,0,0,0,0,51.90
3,14587,Josh Gordon,WR,13,CLE,JAX,0,0,0,0,0,10,261,2,0,0,0,0,51.10
4,7328,Peyton Manning,QB,13,DEN,KC,403,5,2,-3,0,0,0,0,0,0,0,0,36.82
5,13124,DeMarco Murray,RB,13,DAL,OAK,0,0,0,63,3,5,39,0,0,0,0,0,33.20
6,14536,Russell Wilson,QB,13,SEA,NO,310,3,0,47,0,0,0,0,0,0,0,0,32.10
7,13557,Ben Tate,RB,13,HOU,NE,0,0,0,102,3,0,0,0,0,0,0,0,31.20
8,4640,Reggie Bush,RB,13,DET,GB,0,0,0,117,1,5,65,0,0,0,0,0,31.20
9,8330,Brian Hartline,WR,13,MIA,NYJ,0,0,0,0,0,9,127,1,0,0,0,0,30.70
10,13320,Cam Newton,QB,13,CAR,TB,263,2,2,68,1,0,0,0,0,0,0,0,29.32
11,10974,Rob Gronkowski,TE,13,NE,HOU,0,0,0,0,0,6,127,1,0,0,0,0,27.70
12,13910,Brandon Weeden,QB,13,CLE,JAX,370,3,2,5,0,0,0,0,0,0,0,0,27.30
13,204,Roddy White,WR,13,ATL,BUF,0,0,0,0,0,10,143,0,0,0,0,0,27.30
14,10949,CJ Spiller,RB,13,BUF,ATL,0,0,0,149,1,2,8,0,0,0,0,0,26.70
15,14967,Le'Veon Bell,RB,13,PIT,BAL,0,0,0,73,1,7,63,0,0,0,0,0,26.60
16,4807,Adrian Peterson,RB,13,MIN,CHI,0,0,0,211,0,2,0,0,0,0,0,0,26.10
17,9038,Matthew Stafford,QB,13,DET,GB,330,3,2,8,0,0,0,0,0,0,0,0,26
18,13799,Ryan Tannehill,QB,13,MIA,NYJ,331,2,1,22,0,0,0,0,0,0,0,0,25.44
19,5282,Josh McCown,QB,13,CHI,MIN,355,2,0,0,0,0,0,0,0,0,0,0,25.20
20,6029,Calvin Johnson,WR,13,DET,GB,0,0,0,0,0,6,101,1,0,0,0,0,25.10
21,4314,Tom Brady,QB,13,NE,HOU,371,2,1,0,0,0,0,0,0,0,0,0,24.84
22,2428,Carson Palmer,QB,13,ARI,PHI,302,3,2,-1,0,0,0,0,0,0,0,0,23.98
23,5701,Fred Jackson,RB,13,BUF,ATL,0,0,0,42,1,4,36,1,0,0,0,0,23.80
24,14856,Zach Ertz,TE,13,PHI,ARI,0,0,0,0,0,5,68,2,0,0,0,0,23.80
25,13723,Nick Foles,QB,13,PHI,ARI,237,3,0,22,0,0,0,0,0,0,0,0,23.68
26,13264,Andre Holmes,WR,13,OAK,DAL,0,0,0,0,0,7,136,0,0,0,0,0,23.60
27,6739,Alex Smith,QB,13,KC,DEN,293,2,1,46,0,0,0,0,0,0,0,0,23.32
28,2429,Andre Johnson,WR,13,HOU,NE,0,0,0,0,0,8,121,0,0,0,0,0,23.10
29,6828,Chris Johnson,RB,13,TEN,IND,0,0,0,69,0,6,32,1,0,0,0,0,22.10
30,8355,Julian Edelman,WR,13,NE,HOU,0,0,0,0,0,9,101,0,0,0,0,0,22.10
31,11,Detroit Lions,DST,13,DET,GB,0,0,0,0,0,0,0,0,7,1,1,2,22
32,12323,Joique Bell,RB,13,DET,GB,0,0,0,94,1,3,34,0,0,0,0,0,21.80
33,1652,Steven Jackson,RB,13,ATL,BUF,0,0,0,84,2,1,0,0,0,0,0,0,21.40
34,12830,Torrey Smith,WR,13,BAL,PIT,0,0,0,0,0,6,93,1,0,0,0,0,21.30
35,8529,Mike Wallace,WR,13,MIA,NYJ,0,0,0,0,0,7,82,1,0,0,0,0,21.20
36,14257,Robert Griffin III,QB,13,WAS,NYG,207,1,0,88,0,0,0,0,0,0,0,0,21.08
37,14478,Michael Floyd,WR,13,ARI,PHI,0,0,0,0,0,5,99,1,0,0,0,0,20.90
38,12536,Andre Brown,RB,13,NYG,WAS,0,0,0,35,2,3,23,0,0,0,0,0,20.80
39,6597,Greg Jennings,WR,13,MIN,CHI,0,0,0,0,0,7,78,1,0,0,0,0,20.80
40,15076,Keenan Allen,WR,13,SD,CIN,0,0,0,0,0,8,106,0,0,0,0,0,20.60
41,732,Matt Ryan,QB,13,ATL,BUF,311,1,0,17,0,0,0,0,0,0,0,0,20.14
42,2699,Matt Forte,RB,13,CHI,MIN,0,0,0,120,0,2,31,0,0,0,0,0,20.10
43,7969,Jamaal Charles,RB,13,KC,DEN,0,0,0,93,1,2,27,0,0,0,0,0,20
44,4484,Zach Miller,TE,13,SEA,NO,0,0,0,0,0,5,86,1,0,0,0,0,19.60
45,8283,Ryan Fitzpatrick,QB,13,TEN,IND,201,1,3,54,1,0,0,0,0,0,0,0,19.44
