Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,7242,Drew Brees,QB,17,NO,TB,381,4,0,8,1,0,0,0,0,0,0,0,41.04
2,2699,Matt Forte,RB,17,CHI,GB,0,0,0,110,2,4,47,1,0,0,0,0,40.70
3,11712,Anquan Boldin,WR,17,SF,ARI,0,0,0,11,0,9,149,1,0,0,0,0,34
4,12296,LeGarrette Blount,RB,17,NE,BUF,0,0,0,189,2,0,0,0,0,0,0,0,33.90
5,13142,Jerrel Jernigan,WR,17,NYG,WAS,0,0,0,57,1,6,90,1,0,0,0,0,32.70
6,11197,Demaryius Thomas,WR,17,DEN,OAK,0,0,0,0,0,6,113,2,0,0,0,0,32.30
7,11611,Golden Tate,WR,17,SEA,LA,0,0,0,2,0,8,129,1,0,0,0,0,30.10
8,14005,TY Hilton,WR,17,IND,JAX,0,0,0,0,0,11,155,0,0,0,0,0,29.50
9,4556,Jordy Nelson,WR,17,GB,CHI,0,0,0,0,0,10,161,0,0,0,0,0,29.10
10,722,Jason Witten,TE,17,DAL,PHI,0,0,0,0,0,12,135,0,0,0,0,0,28.50
11,7328,Peyton Manning,QB,17,DEN,OAK,266,4,0,0,0,0,0,0,0,0,0,0,26.64
12,2428,Carson Palmer,QB,17,ARI,SF,407,2,1,-1,0,0,0,0,0,0,0,0,26.18
13,6828,Chris Johnson,RB,17,TEN,HOU,0,0,0,127,1,3,14,0,0,0,0,0,26.10
14,13443,Colin Kaepernick,QB,17,SF,ARI,310,2,0,24,0,0,0,0,0,0,0,0,25.80
15,8703,Kyle Orton,QB,17,DAL,PHI,358,2,2,8,0,0,0,0,0,0,0,0,24.12
16,11270,Dez Bryant,WR,17,DAL,PHI,0,0,0,0,0,8,99,1,0,0,0,0,23.90
17,14719,Jonathan Grimes,RB,17,HOU,TEN,0,0,0,50,1,6,76,0,0,0,0,0,23.60
18,12841,Andy Dalton,QB,17,CIN,BAL,281,2,4,23,1,0,0,0,0,0,0,0,23.54
19,11932,LeSean McCoy,RB,17,PHI,DAL,0,0,0,131,0,1,3,1,0,0,0,0,23.40
20,204,Roddy White,WR,17,ATL,CAR,0,0,0,0,0,8,91,1,0,0,0,0,23.10
21,15045,Knile Davis,RB,17,KC,SD,0,0,0,81,2,2,5,0,0,0,0,0,22.60
22,15150,Cordarrelle Patterson,WR,17,MIN,DET,0,0,0,54,1,2,31,1,0,0,0,0,22.50
23,2593,Aaron Rodgers,QB,17,GB,CHI,318,2,2,5,0,0,0,0,0,0,0,0,22.22
24,14839,Kerry Taylor,WR,17,JAX,IND,0,0,0,0,0,8,75,1,0,0,0,0,21.50
25,10949,CJ Spiller,RB,17,BUF,NE,0,0,0,105,0,5,28,0,0,0,0,0,21.30
26,11256,Ryan Mathews,RB,17,SD,KC,0,0,0,144,0,2,11,0,0,0,0,0,20.50
27,8244,Philip Rivers,QB,17,SD,KC,229,3,1,2,0,0,0,0,0,0,0,0,20.36
28,5701,Fred Jackson,RB,17,BUF,NE,0,0,0,60,1,3,53,0,0,0,0,0,20.30
29,8664,Tiquan Underwood,WR,17,TB,NO,0,0,0,0,0,5,93,1,0,0,0,0,20.30
30,5571,Larry Fitzgerald,WR,17,ARI,SF,0,0,0,0,0,6,113,0,0,0,0,0,20.30
31,13693,Terrelle Pryor,WR,17,OAK,DEN,207,2,0,49,0,0,0,0,0,0,0,0,20.18
32,13320,Cam Newton,QB,17,CAR,ATL,149,2,1,72,0,0,0,0,0,0,0,0,20.16
33,13227,Randall Cobb,WR,17,GB,CHI,0,0,0,0,0,2,55,2,0,0,0,0,19.50
34,11667,Brandon Marshall,WR,17,CHI,GB,0,0,0,0,0,6,74,1,0,0,0,0,19.40
35,2405,Chad Henne,QB,17,JAX,IND,331,1,1,0,0,0,0,0,0,0,0,0,19.24
36,11220,Dexter McCluster,RB,17,KC,SD,0,0,0,0,0,6,62,1,0,0,0,0,18.20
37,732,Matt Ryan,QB,17,ATL,CAR,280,2,1,-1,0,0,0,0,0,0,0,0,18.10
