Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,5282,Josh McCown,QB,14,CHI,DAL,348,4,0,16,1,0,0,0,0,0,0,0,42.52
2,11932,LeSean McCoy,RB,14,PHI,DET,0,0,0,217,2,1,4,0,0,0,0,0,38.10
3,12780,Shane Vereen,RB,14,NE,CLE,0,0,0,9,1,12,153,0,0,0,0,0,37.20
4,5094,Marques Colston,WR,14,NO,CAR,0,0,0,0,0,9,125,2,0,0,0,0,36.50
5,14008,Andrew Luck,QB,14,IND,CIN,326,4,0,32,0,0,0,0,0,0,0,0,35.24
6,7328,Peyton Manning,QB,14,DEN,TEN,397,4,0,-1,0,0,0,0,0,0,0,0,34.78
7,14587,Josh Gordon,WR,14,CLE,NE,0,0,0,34,0,7,151,1,0,0,0,0,34.50
8,2699,Matt Forte,RB,14,CHI,DAL,0,0,0,102,0,7,73,1,0,0,0,0,33.50
9,11859,Jason Campbell,QB,14,CLE,NE,391,3,0,27,0,0,0,0,0,0,0,0,33.34
10,7969,Jamaal Charles,RB,14,KC,WAS,0,0,0,150,1,2,8,1,0,0,0,0,32.80
11,7242,Drew Brees,QB,14,NO,CAR,313,4,0,3,0,0,0,0,0,0,0,0,31.82
12,15470,Da'Rick Rogers,WR,14,IND,CIN,0,0,0,0,0,6,107,2,0,0,0,0,31.70
13,2429,Andre Johnson,WR,14,HOU,JAX,0,0,0,0,0,13,154,0,0,0,0,0,31.40
14,12841,Andy Dalton,QB,14,CIN,IND,275,3,0,11,1,0,0,0,0,0,0,0,30.10
15,12861,Jordan Cameron,TE,14,CLE,NE,0,0,0,0,0,9,121,1,0,0,0,0,30.10
16,3807,Ben Roethlisberger,QB,14,PIT,MIA,349,3,0,8,0,0,5,0,0,0,0,0,29.26
17,14111,Rod Streater,WR,14,OAK,NYJ,0,0,0,0,0,7,130,1,0,0,0,0,29
18,12751,Charles Clay,TE,14,MIA,PIT,0,0,0,0,0,7,97,2,0,0,0,0,28.70
19,15150,Cordarrelle Patterson,WR,14,MIN,BAL,0,0,0,6,0,5,141,1,0,0,0,0,28.70
20,11182,Eric Decker,WR,14,DEN,TEN,0,0,0,0,0,8,117,1,0,0,0,0,28.70
21,4314,Tom Brady,QB,14,NE,CLE,418,2,1,1,0,0,0,0,0,0,0,0,27.82
22,11056,Antonio Brown,WR,14,PIT,MIA,0,0,0,0,0,5,138,1,0,0,0,0,27.80
23,5571,Larry Fitzgerald,WR,14,ARI,LA,0,0,0,0,0,12,96,1,0,0,0,0,27.60
24,3382,Marcel Reece,FB,14,OAK,NYJ,0,0,0,123,1,2,38,0,0,0,0,0,27.10
25,55,Kansas City Chiefs,DST,14,KC,WAS,0,0,0,0,0,0,0,0,6,1,2,1,26
26,11256,Ryan Mathews,RB,14,SD,NYG,0,0,0,103,1,3,32,0,0,0,0,0,25.50
27,13799,Ryan Tannehill,QB,14,MIA,PIT,200,3,1,56,0,0,0,0,0,0,0,0,24.60
