"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Max Scherzer",12500,"Was@Phi 07:05PM ET",25.4,"Was","Phi",NA,NA,NA,NA,NA
"SP","Madison Bumgarner",12500,"SF@SD 08:40PM ET",28.15,"SF","SD",26.08,24.2,24.2225,21.5,18.6
"SP","Noah Syndergaard",11900,"Mia@NYM 07:10PM ET",24.5,"NYM","Mia",NA,NA,NA,NA,NA
"SP","Johnny Cueto",11800,"SF@SD 08:40PM ET",12.45,"SF","SD",NA,NA,NA,NA,NA
"SP","Corey Kluber",11000,"Cle@Ari 08:10PM ET",10.1,"Cle","Ari",NA,NA,NA,NA,NA
"SP","Jon Lester",10700,"ChC@Mil 07:10PM ET",17.85,"ChC","Mil",NA,NA,NA,NA,NA
"SP","Yu Darvish",10500,"Oak@Tex 08:05PM ET",8.85,"Tex","Oak",22.07,19.6,23.1415,19.2,17.3
"SP","Stephen Strasburg",10200,"Was@Phi 07:05PM ET",18.15,"Was","Phi",NA,NA,NA,NA,NA
"SP","Jake Arrieta",10100,"ChC@Mil 07:10PM ET",25.3,"ChC","Mil",NA,NA,NA,NA,NA
"SP","Jacob deGrom",10100,"Mia@NYM 07:10PM ET",23.7,"NYM","Mia",NA,NA,NA,NA,NA
"SP","Lance McCullers",10000,"KC@Hou 07:10PM ET",25.3,"Hou","KC",NA,NA,NA,NA,NA
"SP","Clayton Kershaw",10000,"LAD@Col 08:10PM ET",32.55,"LAD","Col",22.7,24.2,24.2275,26.5,12.7
"SP","Danny Duffy",9700,"KC@Hou 07:10PM ET",23.9,"KC","Hou",18.94,14.6,15.078,14.3,15.15
"SP","Felix Hernandez",9400,"Sea@LAA 10:07PM ET",16.25,"Sea","LAA",18.71,15.8,15.093,14.1,13.5
"SP","Steven Matz",9400,"Mia@NYM 07:10PM ET",0,"NYM","Mia",NA,NA,NA,NA,NA
"SP","Dallas Keuchel",9200,"KC@Hou 07:10PM ET",24.75,"Hou","KC",18.82,14.7,20.6555,16.9,19.95
"SP","Carlos Carrasco",9200,"Cle@Ari 08:10PM ET",23.15,"Cle","Ari",NA,NA,NA,NA,NA
"SP","Jeff Samardzija",9200,"SF@SD 08:40PM ET",12,"SF","SD",NA,NA,NA,NA,NA
"SP","Vince Velasquez",9100,"Was@Phi 07:05PM ET",16.2,"Phi","Was",NA,NA,NA,NA,NA
"SP","Danny Salazar",9100,"Cle@Ari 08:10PM ET",17.35,"Cle","Ari",NA,NA,NA,NA,NA
"SP","Julio Teheran",9000,"Atl@Pit 07:05PM ET",21.3,"Atl","Pit",NA,NA,NA,NA,NA
"SP","Kyle Hendricks",9000,"ChC@Mil 07:10PM ET",0,"ChC","Mil",19.76,20.4,20.162,17,17.9
"SP","Cole Hamels",9000,"Oak@Tex 08:05PM ET",11.3,"Tex","Oak",NA,NA,NA,NA,NA
"SP","John Lackey",8900,"ChC@Mil 07:10PM ET",20.7,"ChC","Mil",NA,NA,NA,NA,NA
"SP","James Paxton",8800,"Sea@LAA 10:07PM ET",21.7,"Sea","LAA",NA,NA,NA,NA,NA
