"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Chris Archer","Aaron Nola","Gary Sanchez","Anthony Rizzo","Ben Zobrist","Kris Bryant","Trevor Story","Josh Reddick","Jason Heyward","Jon Jay"
"2","Chris Archer","Aaron Nola","Evan Gattis","Chris Davis","Jonathan Schoop","Kris Bryant","Addison Russell","Seth Smith","Adam Jones","Mark Trumbo"
"3","Jaime Garcia","Aaron Nola","Gary Sanchez","Matt Holliday","Starlin Castro","Kris Bryant","Addison Russell","Aaron Judge","Aaron Hicks","Josh Reddick"
"4","Chris Archer","Aaron Nola","Gary Sanchez","Albert Pujols","Danny Espinosa","Kris Bryant","Addison Russell","Cameron Maybin","Kole Calhoun","Eric Young"
"5","Jaime Garcia","Aaron Nola","Evan Gattis","Anthony Rizzo","Jose Altuve","Kris Bryant","Addison Russell","George Springer","Carlos Beltran","Josh Reddick"
"6","Chris Archer","Aaron Nola","Gary Sanchez","Chris Carter","Starlin Castro","Ronald Torreyes","Didi Gregorius","Josh Reddick","Seth Smith","Mark Trumbo"
"7","Chris Archer","Aaron Nola","Gary Sanchez","Luis Valbuena","Jose Altuve","Alex Bregman","Addison Russell","George Springer","Josh Reddick","Norichika Aoki"
"8","Chris Archer","Aaron Nola","Roberto Perez","Edwin Encarnacion","Jose Ramirez","Kris Bryant","Erik Gonzalez","Aaron Judge","Josh Reddick","Austin Jackson"
"9","Chris Archer","Aaron Nola","Gary Sanchez","Matt Holliday","Starlin Castro","Maikel Franco","Didi Gregorius","Aaron Judge","Jason Heyward","Michael Saunders"
"10","Chris Archer","Aaron Nola","Gary Sanchez","Anthony Rizzo","Jonathan Schoop","Ruben Tejada","JJ Hardy","Josh Reddick","Seth Smith","Adam Jones"
"11","Chris Archer","Aaron Nola","Elias Diaz","Jose Osuna","Josh Harrison","David Freese","Addison Russell","Aaron Judge","Andrew McCutchen","Josh Reddick"
"12","Carlos Carrasco","Jaime Garcia","Welington Castillo","Anthony Rizzo","Ben Zobrist","Kris Bryant","Francisco Lindor","Christian Yelich","Jason Heyward","Jon Jay"
"13","Chris Archer","Aaron Nola","Evan Gattis","Chris Carter","Ben Zobrist","Ronald Torreyes","Addison Russell","Aaron Judge","Brett Gardner","Aaron Hicks"
"14","Chris Archer","Aaron Nola","Evan Gattis","Marwin Gonzalez","Jose Altuve","Maikel Franco","Trevor Story","Carlos Beltran","Josh Reddick","Mark Trumbo"
"15","Chris Archer","Chad Green","Gary Sanchez","Anthony Rizzo","Kolten Wong","Jedd Gyorko","Aledmys Diaz","Aaron Judge","Stephen Piscotty","Tommy Pham"
