"Place_lo","Place_hi","Payout"
"1","1","5000"
"2","2","3000"
"3","3","2000"
"4","4","1500"
"5","5","1000"
"6","6","700"
"7","8","500"
"9","10","400"
"11","15","300"
"16","20","250"
"21","30","200"
"31","45","150"
"46","75","100"
"76","125","80"
"126","200","60"
"201","330","50"
