"Place_lo","Place_hi","Payout"
"1","1","400"
"2","2","250"
"3","3","150"
"4","4","100"
"5","6","80"
"7","8","70"
"9","10","60"
"11","14","50"
"15","19","40"
"20","29","30"
"30","44","25"
"45","59","20"
"60","79","15"
"80","114","10"
"115","185","9"
"186","312","8"
