P,P,C,1B,2B,3B,SS,OF,OF,OF
Danny Salazar,John Lackey,Evan Gattis,CJ Cron,Martin Prado,Yunel Escobar,Andrelton Simmons,Mike Trout,Kole Calhoun,Matt Joyce
Danny Salazar,John Lackey,Austin Hedges,CJ Cron,Adam Frazier,Yunel Escobar,Francisco Lindor,Mike Trout,Josh Reddick,Ben Revere
John Lackey,Jaime Garcia,Evan Gattis,CJ Cron,Adam Frazier,Tyler Saladino,Francisco Lindor,Mike Trout,Giancarlo Stanton,Kole Calhoun
John Lackey,Jaime Garcia,Francisco Cervelli,CJ Cron,Jose Altuve,Yunel Escobar,Aledmys Diaz,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Stephen Vogt,CJ Cron,Adam Frazier,Yandy Diaz,Aledmys Diaz,Mike Trout,Kole Calhoun,Jarrod Dyson
John Lackey,Jaime Garcia,Evan Gattis,Freddie Freeman,Martin Prado,Yunel Escobar,Aledmys Diaz,Mike Trout,Giancarlo Stanton,Ben Revere
Danny Salazar,John Lackey,Francisco Cervelli,Jefry Marte,Danny Espinosa,Yunel Escobar,Andrelton Simmons,Mike Trout,Giancarlo Stanton,Josh Reddick
John Lackey,Brandon McCarthy,Evan Gattis,Wil Myers,Yangervis Solarte,Yunel Escobar,Francisco Lindor,Mike Trout,Josh Reddick,Manuel Margot
Danny Salazar,John Lackey,Martin Maldonado,CJ Cron,Danny Espinosa,Tyler Saladino,Elvis Andrus,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Kevan Smith,Freddie Freeman,Adam Frazier,Tyler Saladino,Andrelton Simmons,Mike Trout,Kole Calhoun,Ben Revere
John Lackey,Brandon McCarthy,Stephen Vogt,CJ Cron,Logan Forsythe,Yunel Escobar,Tim Anderson,Mike Trout,Giancarlo Stanton,Kole Calhoun
Danny Salazar,Jaime Garcia,Evan Gattis,Carlos Santana,Jose Altuve,Yunel Escobar,Andrelton Simmons,Mike Trout,Josh Reddick,Ben Revere
Danny Salazar,Jaime Garcia,Stephen Vogt,CJ Cron,Jose Ramirez,Yunel Escobar,Francisco Lindor,Mike Trout,Starling Marte,Kole Calhoun
John Lackey,Jaime Garcia,Stephen Vogt,Carlos Santana,Martin Prado,Yunel Escobar,Francisco Lindor,Mike Trout,Michael Brantley,Josh Reddick
Danny Salazar,John Lackey,Yan Gomes,Carlos Santana,Adam Frazier,Tyler Saladino,Francisco Lindor,Mike Trout,Manuel Margot,Matt Joyce
Danny Salazar,John Lackey,Stephen Vogt,Wil Myers,Jed Lowrie,Yunel Escobar,Aledmys Diaz,Mike Trout,Ben Revere,Matt Joyce
Danny Salazar,John Lackey,Martin Maldonado,Freddie Freeman,Danny Espinosa,Yunel Escobar,Francisco Lindor,Mike Trout,Manuel Margot,Jarrod Dyson
Danny Salazar,John Lackey,Kevan Smith,CJ Cron,Logan Forsythe,Greg Garcia,Francisco Lindor,Mike Trout,Kole Calhoun,Manuel Margot
Danny Salazar,John Lackey,JT Realmuto,CJ Cron,Martin Prado,Yunel Escobar,Aledmys Diaz,Giancarlo Stanton,Josh Reddick,Marcell Ozuna
John Lackey,Brandon McCarthy,Kevan Smith,CJ Cron,Jose Altuve,Tyler Saladino,Andrelton Simmons,Mike Trout,George Springer,Josh Reddick
John Lackey,Jaime Garcia,Evan Gattis,Matt Holliday,Jose Altuve,Yunel Escobar,Francisco Lindor,Mike Trout,Carlos Beltran,Matt Joyce
John Lackey,Jaime Garcia,Evan Gattis,Jose Abreu,Adam Frazier,Yunel Escobar,Andrelton Simmons,Mike Trout,Starling Marte,Andrew McCutchen
John Lackey,Brandon McCarthy,Yasmani Grandal,CJ Cron,Martin Prado,Kyle Seager,Francisco Lindor,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Stephen Vogt,CJ Cron,Jed Lowrie,David Freese,Andrelton Simmons,Mike Trout,Khris Davis,Josh Reddick
John Lackey,Jaime Garcia,Evan Gattis,Edwin Encarnacion,Jose Ramirez,Lonnie Chisenhall,Andrelton Simmons,Mike Trout,Giancarlo Stanton,Josh Reddick
Danny Salazar,Brandon McCarthy,Francisco Cervelli,CJ Cron,Martin Prado,Tyler Saladino,Aledmys Diaz,Mike Trout,Giancarlo Stanton,Kole Calhoun
Danny Salazar,John Lackey,Austin Hedges,CJ Cron,Jose Altuve,Yandy Diaz,Andrelton Simmons,Giancarlo Stanton,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Francisco Cervelli,Josh Bell,Adam Frazier,David Freese,Aledmys Diaz,Mike Trout,Giancarlo Stanton,Manuel Margot
Danny Salazar,John Lackey,Kevan Smith,Carlos Santana,Martin Prado,Yunel Escobar,Tim Anderson,Mike Trout,Ben Revere,Manuel Margot
Danny Salazar,Jaime Garcia,Evan Gattis,CJ Cron,Logan Forsythe,Alex Bregman,Tim Anderson,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Evan Gattis,Freddie Freeman,Jed Lowrie,Yunel Escobar,Francisco Lindor,Khris Davis,Josh Reddick,Matt Joyce
Danny Salazar,John Lackey,Austin Hedges,Wil Myers,Yangervis Solarte,Tyler Saladino,Andrelton Simmons,Mike Trout,Manuel Margot,Jarrod Dyson
John Lackey,Brandon McCarthy,Evan Gattis,CJ Cron,Jose Altuve,Yunel Escobar,Elvis Andrus,Mike Trout,Ben Revere,Jarrod Dyson
Danny Salazar,John Lackey,Martin Maldonado,CJ Cron,Jose Altuve,Yunel Escobar,Tim Anderson,George Springer,Josh Reddick,Matt Joyce
Danny Salazar,Brandon McCarthy,Evan Gattis,Jose Abreu,Adam Frazier,Yunel Escobar,Aledmys Diaz,Mike Trout,Kole Calhoun,Ben Revere
John Lackey,Brandon McCarthy,Evan Gattis,CJ Cron,Jose Ramirez,Lonnie Chisenhall,Aledmys Diaz,Mike Trout,Kole Calhoun,Manuel Margot
Danny Salazar,John Lackey,Stephen Vogt,Matt Holliday,Adam Frazier,Yunel Escobar,Andrelton Simmons,Mike Trout,Jacoby Ellsbury,Aaron Hicks
John Lackey,Jaime Garcia,Stephen Vogt,Freddie Freeman,Jose Altuve,Yandy Diaz,Francisco Lindor,Mike Trout,Kole Calhoun,Ben Revere
Danny Salazar,John Lackey,Austin Hedges,Jefry Marte,Martin Prado,Matt Davidson,Aledmys Diaz,Mike Trout,Kole Calhoun,Ben Revere
John Lackey,Robbie Ray,Yan Gomes,CJ Cron,Yangervis Solarte,Yunel Escobar,Francisco Lindor,Mike Trout,Kole Calhoun,Jarrod Dyson
Danny Salazar,John Lackey,Austin Hedges,CJ Cron,Yangervis Solarte,Lonnie Chisenhall,Tim Anderson,Mike Trout,Kole Calhoun,Aaron Hicks
John Lackey,Brandon McCarthy,JT Realmuto,Freddie Freeman,Adam Frazier,Yunel Escobar,Francisco Lindor,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Danny Salazar,John Lackey,Martin Maldonado,Freddie Freeman,Logan Forsythe,Yunel Escobar,Aledmys Diaz,Kole Calhoun,Josh Reddick,Ben Revere
Danny Salazar,Jaime Garcia,Evan Gattis,Edwin Encarnacion,Adam Frazier,Yunel Escobar,Francisco Lindor,Mike Trout,Michael Brantley,Jarrod Dyson
John Lackey,Jaime Garcia,Stephen Vogt,CJ Cron,Rougned Odor,Kyle Seager,Andrelton Simmons,Mike Trout,George Springer,Kole Calhoun
John Lackey,Robbie Ray,JT Realmuto,CJ Cron,Adam Frazier,Jake Lamb,Andrelton Simmons,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Martin Maldonado,Wil Myers,Yangervis Solarte,Yandy Diaz,Aledmys Diaz,Mike Trout,Josh Reddick,Hunter Renfroe
Danny Salazar,John Lackey,Evan Gattis,Jefry Marte,Yangervis Solarte,Yunel Escobar,Dansby Swanson,Mike Trout,Ben Revere,Aaron Hicks
Danny Salazar,John Lackey,Stephen Vogt,Yonder Alonso,Adam Frazier,Tyler Saladino,Francisco Lindor,Giancarlo Stanton,Khris Davis,Josh Reddick
Danny Salazar,John Lackey,Francisco Cervelli,CJ Cron,Adam Frazier,Tyler Saladino,Andrelton Simmons,Starling Marte,Andrew McCutchen,Josh Reddick
Danny Salazar,John Lackey,Eric Fryer,Edwin Encarnacion,Jose Ramirez,Yunel Escobar,Andrelton Simmons,Mike Trout,Ben Revere,Jarrod Dyson
John Lackey,Brandon McCarthy,Evan Gattis,Wil Myers,Martin Prado,Tyler Saladino,Tim Anderson,Mike Trout,Kole Calhoun,Ben Revere
Danny Salazar,Jaime Garcia,Jonathan Lucroy,CJ Cron,Jose Altuve,Tyler Saladino,Andrelton Simmons,Mike Trout,Kole Calhoun,Jarrod Dyson
John Lackey,Jaime Garcia,Evan Gattis,Jose Abreu,Logan Forsythe,Matt Davidson,Francisco Lindor,Mike Trout,Josh Reddick,Avisail Garcia
John Lackey,Jaime Garcia,Stephen Vogt,Carlos Santana,Jed Lowrie,Tyler Saladino,Aledmys Diaz,Mike Trout,Giancarlo Stanton,Khris Davis
John Lackey,Robbie Ray,Evan Gattis,Edwin Encarnacion,Adam Frazier,Yunel Escobar,Tim Anderson,Mike Trout,Ben Revere,Matt Joyce
John Lackey,Jaime Garcia,Stephen Vogt,Freddie Freeman,Jose Altuve,Yunel Escobar,Andrelton Simmons,George Springer,Giancarlo Stanton,Josh Reddick
John Lackey,Robbie Ray,Martin Maldonado,CJ Cron,Danny Espinosa,Yunel Escobar,Aledmys Diaz,Mike Trout,Giancarlo Stanton,Avisail Garcia
John Lackey,Brandon McCarthy,Yasmani Grandal,Carlos Santana,Jose Ramirez,Yunel Escobar,Aledmys Diaz,Mike Trout,Josh Reddick,Ben Revere
Danny Salazar,Robbie Ray,Kevan Smith,CJ Cron,Adam Frazier,Yunel Escobar,Elvis Andrus,Mike Trout,Giancarlo Stanton,Kole Calhoun
John Lackey,Robbie Ray,Kevan Smith,CJ Cron,Rougned Odor,Tyler Saladino,Aledmys Diaz,Mike Trout,Kole Calhoun,Matt Joyce
Danny Salazar,John Lackey,Eric Fryer,Jose Martinez,Martin Prado,Greg Garcia,Francisco Lindor,Mike Trout,Giancarlo Stanton,Josh Reddick
Danny Salazar,John Lackey,Austin Hedges,Freddie Freeman,Martin Prado,Ryan Schimpf,Andrelton Simmons,Mike Trout,Josh Reddick,Hunter Renfroe
Danny Salazar,John Lackey,Francisco Cervelli,Freddie Freeman,Adam Frazier,Yunel Escobar,Dansby Swanson,Mike Trout,Ender Inciarte,Matt Joyce
John Lackey,Jaime Garcia,Stephen Vogt,Jefry Marte,Jose Altuve,Tyler Saladino,Tim Anderson,Mike Trout,Carlos Beltran,Josh Reddick
Danny Salazar,John Lackey,Kevan Smith,Wil Myers,Yangervis Solarte,Yunel Escobar,Aledmys Diaz,Giancarlo Stanton,Kole Calhoun,Manuel Margot
Danny Salazar,John Lackey,Francisco Cervelli,Josh Bell,Josh Harrison,Yunel Escobar,Tim Anderson,Mike Trout,Kole Calhoun,Jarrod Dyson
Danny Salazar,Brandon McCarthy,Yan Gomes,Carlos Santana,Logan Forsythe,Yunel Escobar,Francisco Lindor,Mike Trout,Kole Calhoun,Josh Reddick
Danny Salazar,John Lackey,Kurt Suzuki,CJ Cron,Jed Lowrie,Matt Davidson,Dansby Swanson,Mike Trout,Giancarlo Stanton,Kole Calhoun
Danny Salazar,Jaime Garcia,Jonathan Lucroy,CJ Cron,Logan Forsythe,Yunel Escobar,Aledmys Diaz,Mike Trout,George Springer,Ben Revere
John Lackey,Jaime Garcia,Yasmani Grandal,Edwin Encarnacion,Logan Forsythe,Yunel Escobar,Francisco Lindor,Mike Trout,Starling Marte,Ben Revere
Danny Salazar,Brandon McCarthy,Stephen Vogt,Edwin Encarnacion,Martin Prado,Yunel Escobar,Francisco Lindor,Mike Trout,Giancarlo Stanton,Ben Revere
Danny Salazar,John Lackey,Stephen Vogt,CJ Cron,Yangervis Solarte,Ryan Schimpf,Francisco Lindor,Mike Trout,Hunter Renfroe,Matt Joyce
Danny Salazar,John Lackey,Evan Gattis,CJ Cron,Jed Lowrie,Tyler Saladino,Aledmys Diaz,Giancarlo Stanton,Rajai Davis,Matt Joyce
Danny Salazar,Jaime Garcia,Yan Gomes,CJ Cron,Jose Altuve,Yandy Diaz,Francisco Lindor,Mike Trout,George Springer,Josh Reddick
John Lackey,Jaime Garcia,Jonathan Lucroy,Jose Abreu,Robinson Cano,Yunel Escobar,Tim Anderson,Mike Trout,Josh Reddick,Ben Revere
Danny Salazar,John Lackey,Francisco Cervelli,CJ Cron,Jurickson Profar,Yunel Escobar,Elvis Andrus,Mike Trout,Carlos Gomez,Manuel Margot
Danny Salazar,John Lackey,Stephen Vogt,Yonder Alonso,Danny Espinosa,Yunel Escobar,Dansby Swanson,Mike Trout,Khris Davis,Kole Calhoun
Danny Salazar,John Lackey,Evan Gattis,Josh Bell,Danny Espinosa,Luis Sardinas,Francisco Lindor,Mike Trout,Kole Calhoun,Ben Revere
John Lackey,Brandon McCarthy,Martin Maldonado,Edwin Encarnacion,Adam Frazier,Tyler Saladino,Francisco Lindor,Mike Trout,Michael Brantley,Josh Reddick
John Lackey,Jaime Garcia,Stephen Vogt,CJ Cron,Logan Forsythe,David Freese,Aledmys Diaz,Mike Trout,Starling Marte,Andrew McCutchen
John Lackey,Jaime Garcia,Jonathan Lucroy,Carlos Santana,Adam Frazier,Kyle Seager,Aledmys Diaz,Mike Trout,Kole Calhoun,Ben Revere
John Lackey,Robbie Ray,Evan Gattis,Jefry Marte,Danny Espinosa,Tyler Saladino,Andrelton Simmons,Mike Trout,Kole Calhoun,Manuel Margot
John Lackey,Brandon McCarthy,Evan Gattis,Freddie Freeman,Adam Frazier,Alex Bregman,Andrelton Simmons,Mike Trout,Carlos Beltran,Josh Reddick
John Lackey,Jaime Garcia,Jonathan Lucroy,CJ Cron,Martin Prado,Jake Lamb,Tim Anderson,Mike Trout,Starling Marte,Kole Calhoun
Danny Salazar,John Lackey,Kevan Smith,Edwin Encarnacion,Danny Espinosa,Yunel Escobar,Francisco Lindor,Michael Brantley,Kole Calhoun,Josh Reddick
John Lackey,Robbie Ray,Jason Castro,Wil Myers,Martin Prado,Yunel Escobar,Andrelton Simmons,Mike Trout,Josh Reddick,Ben Revere
John Lackey,Jaime Garcia,Evan Gattis,Carlos Santana,Jose Altuve,Tyler Saladino,Aledmys Diaz,George Springer,Josh Reddick,Matt Joyce
John Lackey,Jaime Garcia,Evan Gattis,Freddie Freeman,Dee Gordon,Tyler Saladino,Dansby Swanson,Mike Trout,Ender Inciarte,Josh Reddick
Danny Salazar,John Lackey,Stephen Vogt,CJ Cron,Jose Ramirez,Tyler Saladino,Andrelton Simmons,Aaron Judge,Kole Calhoun,Manuel Margot
Danny Salazar,Brandon McCarthy,Evan Gattis,CJ Cron,Rougned Odor,Matt Davidson,Francisco Lindor,Mike Trout,Kole Calhoun,Jarrod Dyson
Danny Salazar,John Lackey,Martin Maldonado,CJ Cron,Robinson Cano,Yunel Escobar,Andrelton Simmons,Starling Marte,Giancarlo Stanton,Ben Revere
Danny Salazar,John Lackey,Evan Gattis,Matt Holliday,Starlin Castro,Yunel Escobar,Aledmys Diaz,Josh Reddick,Manuel Margot,Aaron Hicks
Danny Salazar,John Lackey,Kurt Suzuki,Yonder Alonso,Logan Forsythe,Yunel Escobar,Elvis Andrus,Mike Trout,Giancarlo Stanton,Ben Revere
John Lackey,Jaime Garcia,Yan Gomes,Carlos Santana,Jose Altuve,David Freese,Francisco Lindor,Mike Trout,Giancarlo Stanton,Jarrod Dyson
John Lackey,Brandon McCarthy,Francisco Cervelli,Matt Holliday,Robinson Cano,Yunel Escobar,Francisco Lindor,Mike Trout,Kole Calhoun,Ben Revere
Danny Salazar,John Lackey,Evan Gattis,Wil Myers,Adam Frazier,Yunel Escobar,Elvis Andrus,Carlos Gomez,Josh Reddick,Nomar Mazara
John Lackey,Jaime Garcia,Evan Gattis,CJ Cron,Rougned Odor,Alex Bregman,Aledmys Diaz,Mike Trout,Carlos Beltran,Jarrod Dyson
John Lackey,Brandon McCarthy,Stephen Vogt,Freddie Freeman,Rougned Odor,Yunel Escobar,Andrelton Simmons,Mike Trout,Starling Marte,Ben Revere
John Lackey,Jaime Garcia,Evan Gattis,Paul Goldschmidt,Adam Frazier,Jake Lamb,Aledmys Diaz,Mike Trout,Josh Reddick,David Peralta
Danny Salazar,John Lackey,Martin Maldonado,Matt Holliday,Starlin Castro,Chase Headley,Francisco Lindor,Mike Trout,Josh Reddick,Matt Joyce
John Lackey,Robbie Ray,Stephen Vogt,CJ Cron,Martin Prado,Matt Davidson,Elvis Andrus,Mike Trout,Kole Calhoun,Manuel Margot
Danny Salazar,John Lackey,Austin Hedges,Edwin Encarnacion,Martin Prado,Luis Sardinas,Francisco Lindor,Mike Trout,Michael Brantley,Matt Joyce
Danny Salazar,Brandon McCarthy,Evan Gattis,CJ Cron,Adam Frazier,Yunel Escobar,Francisco Lindor,Starling Marte,Andrew McCutchen,Giancarlo Stanton
Danny Salazar,Jaime Garcia,Martin Maldonado,Freddie Freeman,Adam Frazier,Tyler Saladino,Francisco Lindor,Mike Trout,Starling Marte,Andrew McCutchen
Danny Salazar,Jaime Garcia,JT Realmuto,Carlos Santana,Martin Prado,Tyler Saladino,Francisco Lindor,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Danny Salazar,Brandon McCarthy,Yasmani Grandal,CJ Cron,Jose Altuve,Yunel Escobar,Dansby Swanson,Mike Trout,Kole Calhoun,Manuel Margot
Danny Salazar,Jaime Garcia,Evan Gattis,CJ Cron,Jose Altuve,Yunel Escobar,Aledmys Diaz,Giancarlo Stanton,Aaron Judge,Carlos Beltran
Danny Salazar,Jaime Garcia,Evan Gattis,Carlos Santana,Jose Ramirez,Tyler Saladino,Francisco Lindor,Michael Brantley,Kole Calhoun,Josh Reddick
Danny Salazar,Brandon McCarthy,Evan Gattis,Jefry Marte,Jose Altuve,Yunel Escobar,Francisco Lindor,George Springer,Josh Reddick,Jarrod Dyson
Danny Salazar,Brandon McCarthy,Stephen Vogt,CJ Cron,Jose Altuve,Tyler Saladino,Francisco Lindor,Carlos Beltran,Kole Calhoun,Josh Reddick
Danny Salazar,Robbie Ray,Evan Gattis,CJ Cron,Yangervis Solarte,Tyler Saladino,Andrelton Simmons,Khris Davis,Kole Calhoun,Josh Reddick
Danny Salazar,Jaime Garcia,Kevan Smith,Edwin Encarnacion,Jose Altuve,Yunel Escobar,Aledmys Diaz,George Springer,Starling Marte,Josh Reddick
Danny Salazar,Jaime Garcia,Evan Gattis,CJ Cron,Jonathan Villar,Kyle Seager,Andrelton Simmons,Starling Marte,Giancarlo Stanton,Kole Calhoun
Danny Salazar,Robbie Ray,Martin Maldonado,Carlos Santana,Adam Frazier,Yunel Escobar,Francisco Lindor,Michael Brantley,Giancarlo Stanton,Josh Reddick
Robbie Ray,Brandon McCarthy,Evan Gattis,CJ Cron,Jose Altuve,Yunel Escobar,Andrelton Simmons,George Springer,Giancarlo Stanton,Kole Calhoun
Danny Salazar,Jaime Garcia,Evan Gattis,Carlos Santana,Adam Frazier,Kyle Seager,Aledmys Diaz,Starling Marte,Andrew McCutchen,Josh Reddick
Danny Salazar,Jaime Garcia,Evan Gattis,Freddie Freeman,Martin Prado,Alex Bregman,Francisco Lindor,Giancarlo Stanton,Carlos Beltran,Josh Reddick
Danny Salazar,Jaime Garcia,Francisco Cervelli,Eric Thames,Jose Altuve,Tyler Saladino,Tim Anderson,George Springer,Giancarlo Stanton,Josh Reddick
