"Place_lo","Place_hi","Payout"
"1","1","10000"
"2","2","5000"
"3","3","3000"
"4","4","2000"
"5","5","1500"
"6","6","1000"
"7","8","750"
"9","10","500"
"11","15","300"
"16","25","200"
"26","40","150"
"41","60","100"
"61","80","70"
"81","100","50"
"101","150","30"
"151","250","20"
"251","400","15"
"401","650","12"
"651","1250","10"
"1251","2450","8"
"2451","5100","6"
"5101","10020","5"
