"Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Wk.Lag1.Snaps","Wk.Lag1.Snap.Pct","Wk.Lag1.Rush.Pct","Wk.Lag1.Tgt.Pct","Wk.Lag1.Touch.Pct","Wk.Lag1.Util.Pct","Wk.Lag2.Snaps","Wk.Lag2.Snap.Pct","Wk.Lag2.Rush.Pct","Wk.Lag2.Tgt.Pct","Wk.Lag2.Touch.Pct","Wk.Lag2.Util.Pct","Wk.Lag3.Snaps","Wk.Lag3.Snap.Pct","Wk.Lag3.Rush.Pct","Wk.Lag3.Tgt.Pct","Wk.Lag3.Touch.Pct","Wk.Lag3.Util.Pct","Wk.Lag1.Rush.Yds","Wk.Lag1.Rush.TDs","Wk.Lag1.Rec","Wk.Lag1.Rec.Yds","Wk.Lag1.Rec.TDs","Wk.Lag2.Rush.Yds","Wk.Lag2.Rush.TDs","Wk.Lag2.Rec","Wk.Lag2.Rec.Yds","Wk.Lag2.Rec.TDs","Wk.Lag3.Rush.Yds","Wk.Lag3.Rush.TDs","Wk.Lag3.Rec","Wk.Lag3.Rec.Yds","Wk.Lag3.Rec.TDs","Value"
2,"1",4900,17.8,-0.02,0.05,0.07,0,0,0,0,0,9.7,8,6,1.4,7.9,14.6,12.5,11,7.6,17.4,11.2,11,24,22.8,8.5,12.4,31,57,2,0.18936877076412,3,2,3,61,85,0,18,12,18,56,84,0,13,7,13,49,82,0,22,10,22,0,0,7,98,1,0,0,4,45,0,0,0,5,74,0,0
3,"0",4700,19.3,-0.14,-0.14,-0.35,0.3,0.8,0.4,0.1,0.5,10.3,7.8,7.6,0.8,7,20.1,11.6,14,1.7,21.5,15,1,2,11.2,15.3,33.8,38,67,2,0.227118644067797,1,2,4,54,89,0,17,13,17,44,83,0,27,14,27,50,81,2,20,18,22,0,0,7,42,0,0,0,6,93,0,3,0,8,165,1,1
1,"0",4100,26.8,0.1,0.06,0.01,0,0,0,0,0,8,6.3,5.7,1.1,6.8,14.2,10.7,10,2.6,18.7,13.3,26,27,23.4,3.6,15.7,34,53,3,0.186619718309859,2,2,2,55,87,0,18,16,18,51,79,0,8,4,8,52,78,0,19,10,19,0,0,9,84,1,0,0,2,16,0,0,0,5,47,1,0
1,"0",3400,17.8,-0.02,0.05,0.07,0,0,0.2,0,0,5.7,5.9,5.7,0.7,8.7,11.6,9.7,11,3.5,15.9,8.2,11,24,2.1,20.7,12.1,32,43,0,0.142857142857143,1,3,8,58,81,0,5,2,5,47,70,0,17,15,17,44,73,0,14,14,14,0,0,1,21,0,0,0,7,107,0,0,0,6,61,0,0
1,"0",3100,24.5,0,0.1,0.09,0,0,0,0,0,5.3,4.9,4.3,0.6,7.2,8.1,6.6,7,3.6,9.7,9.4,15,18,9.7,8.1,6.5,24,36,0,0.147540983606557,3,3,5,46,85,0,15,9,15,56,89,0,7,5,7,53,80,0,9,6,9,0,0,4,57,0,0,0,3,51,0,0,0,3,35,0,0
0,"0",3000,20.8,-0.06,0.26,0,0.3,0.2,0,0,30,5,4.2,3,0.2,6.1,7.5,5.5,5,2.7,8.4,6.6,19,25,6.1,10.1,6.4,15,25,0,0.087719298245614,5,5,6,62,85,0,10,5,10,50,74,2,6,8,8,54,100,0,11,7,11,0,0,3,31,0,30,0,3,41,0,0,0,4,24,0,0
0,"0",3000,18.5,-0.05,-0.17,-0.13,0,0,0,0,0,3.7,3,2.8,0.5,5.5,5.4,5.9,5,2.3,9.5,5.5,4,8,0,0,0,5,14,2,0.0580912863070539,9,6,2,64,82,0,8,2,8,53,93,0,8,4,8,46,58,0,4,2,4,0,0,1,7,0,0,0,2,25,0,0,0,1,30,1,0
