"Likes","Inj","Salary","Vegas.Pts","Defense.Pass.Yds.G","Defense.Rush.Yds.G","DvP","L3.Rush.Att","S.Rush.Att","Proj.Rush.Att","Red.Zone.Rush.Att","Yards.Per.Rush.Att","L3.Targets","S.Targets","Proj.Targets","Red.Zone.Targets","Yards.Per.Target","L3.FP","S.FP","Projected.Usage","Floor.FP","Ceil.FP","Proj.FP","Opp.Rank","Opp.Pos.Rank","Wk.Lag1.Fpts","Wk.Lag2.Fpts","Wk.Lag3.Fpts","CompletionsRolling","TargetsRolling","TDsRolling","RollingTargetPctg","RankCompletions","RankTargets","RankTDs","Wk.Lag1.Snaps","Wk.Lag1.Snap.Pct","Wk.Lag1.Rush.Pct","Wk.Lag1.Tgt.Pct","Wk.Lag1.Touch.Pct","Wk.Lag1.Util.Pct","Wk.Lag2.Snaps","Wk.Lag2.Snap.Pct","Wk.Lag2.Rush.Pct","Wk.Lag2.Tgt.Pct","Wk.Lag2.Touch.Pct","Wk.Lag2.Util.Pct","Wk.Lag3.Snaps","Wk.Lag3.Snap.Pct","Wk.Lag3.Rush.Pct","Wk.Lag3.Tgt.Pct","Wk.Lag3.Touch.Pct","Wk.Lag3.Util.Pct","Wk.Lag1.Rush.Yds","Wk.Lag1.Rush.TDs","Wk.Lag1.Rec","Wk.Lag1.Rec.Yds","Wk.Lag1.Rec.TDs","Wk.Lag2.Rush.Yds","Wk.Lag2.Rush.TDs","Wk.Lag2.Rec","Wk.Lag2.Rec.Yds","Wk.Lag2.Rec.TDs","Wk.Lag3.Rush.Yds","Wk.Lag3.Rush.TDs","Wk.Lag3.Rec","Wk.Lag3.Rec.Yds","Wk.Lag3.Rec.TDs","Value"
16,"0",4900,24,0.18,-0.14,0.05,0,0,0,0,0,9,7.2,8.2,1,8.1,22,15.8,14,2.2,29.4,12.7,31,17,41.2,5.4,19.5,30,48,5,0.19047619047619,2,3,1,70,81,0,23,19,23,31,44,0,10,7,10,60,75,0,13,8,13,0,0,13,132,2,0,0,2,34,0,0,0,5,85,1,1
7,"0",4800,24,0.14,0.3,0.14,0,0,0,0,0,5.3,6.9,6.6,0.7,8.5,10.5,12.1,11,7.8,16.4,10,32,30,15.3,7.2,9.1,32,49,2,0.196,1,2,1,44,65,0,9,5,9,50,93,0,10,6,10,49,85,0,14,8,14,0,0,2,73,1,0,0,3,42,0,0,0,4,51,0,1
2,"0",4600,23,-0.05,0.1,-0.13,0.3,0.1,0,0,-9,5.3,6.3,5.3,1.3,8.9,15.5,13.7,9,8.4,19.1,11.6,19,7,20.8,13.3,12.5,31,43,3,0.156934306569343,2,4,1,55,75,0,16,13,16,56,76,2,7,7,9,37,56,0,8,8,8,0,0,7,108,0,-9,0,3,52,1,0,0,3,35,0,1
1,"0",4300,26,0,0.12,0.02,0,0.1,0,0,-2,7,6,5.5,1.1,8.9,18.1,12.6,9,4.9,20.2,8.2,15,14,18.3,9.3,26.8,27,44,4,0.175298804780877,3,2,1,57,93,0,9,7,9,62,91,0,8,3,8,65,93,0,17,12,17,0,0,4,83,1,0,0,2,13,1,0,0,8,68,2,0
1,"0",4200,22.8,-0.24,0.26,-0.17,0,0,0,0,0,5.7,5.9,5.2,1.1,6.6,13.5,11.9,9,7.4,16.4,9.6,6,4,11.8,20,8.8,34,43,5,0.172690763052209,1,3,1,42,79,0,10,7,10,53,86,0,17,15,17,53,87,0,8,8,8,0,0,3,28,1,0,0,8,60,1,0,0,4,48,0,0
1,"0",3900,23,-0.05,0.1,-0.13,0,0,0,0,0,7.7,6.9,5.3,1.1,6.9,11.5,9.8,9,5.2,14.5,9.8,19,7,4.2,13.7,16.6,30,50,1,0.182481751824818,3,2,3,57,78,0,9,4,9,60,81,0,18,10,18,49,74,0,14,10,14,0,0,2,22,0,0,0,6,77,0,0,0,5,56,1,0
3,"0",3100,21.3,0.03,-0.14,0.01,0,0,0,0,0,2.3,2.3,4.8,0.7,8.4,7.3,7.3,9,4.5,10.1,9.1,8,10,0,0,0,4,8,2,0.0408163265306122,8,7,2,53,93,0,8,4,8,46,58,0,4,2,4,11,20,0,9,9,9,0,0,2,25,0,0,0,1,30,1,0,0,1,4,1,0
0,"0",3000,24,0.14,0.3,0.14,0.3,0.2,0,0,30,3.7,3.8,3,0,6.4,6.2,5.4,5,2.3,8.6,7.3,32,30,10.1,6.4,2,12,19,0,0.076,5,6,6,50,74,2,6,8,8,54,100,0,11,7,11,52,90,0,4,2,4,30,0,3,41,0,0,0,4,24,0,0,0,1,10,0,0
