"Place_lo","Place_hi","Payout"
"Sing",NA,NA
"Doub",NA,NA
"Trip",NA,NA
"HomeR",NA,NA
"RunBatted",NA,NA
"R","R",NA
"BaseonBal",NA,NA
"HitByPit",NA,NA
"StolenBa",NA,NA
