"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5600,"HOU@ARI 09:40PM ET",10.735,"HOU","ARI",7.91,9.4,8.79,NA,"3","2",3
"OF","Nelson Cruz",5400,"BAL@SEA 10:10PM ET",8.835,"SEA","BAL",8.71,8.8,8.75,NA,"4","4",14
"1B","Paul Goldschmidt",5400,"HOU@ARI 09:40PM ET",10.991,"ARI","HOU",9.81,10.8,8.85,NA,"4","4",9
"OF","George Springer",5200,"HOU@ARI 09:40PM ET",10.423,"HOU","ARI",8.24,9.3,8.34,NA,"1","1",3
"OF","JD Martinez",4900,"HOU@ARI 09:40PM ET",9.532,"ARI","HOU",8.71,9.7,8.25,NA,"5","5",7
"SS","Carlos Correa",4900,"HOU@ARI 09:40PM ET",10.143,"HOU","ARI",NA,0,NA,NA,"x","x",NA
"3B","Jake Lamb",4800,"HOU@ARI 09:40PM ET",9.391,"ARI","HOU",8.16,9.9,8.12,NA,"3","3",10
"SS","Jean Segura",4700,"BAL@SEA 10:10PM ET",8.807,"SEA","BAL",6.86,8.5,8.72,NA,"1","1",7
"OF/SS","Marwin Gonzalez",4700,"HOU@ARI 09:40PM ET",8.51,"HOU","ARI",6.76,8.4,6.37,NA,"5","6",8
"3B","Mike Moustakas",4600,"KC@OAK 10:05PM ET",8.907,"KC","OAK",6.87,8.2,8.74,NA,"5","5",5
"3B","Alex Bregman",4600,"HOU@ARI 09:40PM ET",7.73,"HOU","ARI",6.48,8.4,5.98,NA,"4","5",2
"OF","Khris Davis",4500,"KC@OAK 10:05PM ET",8.922,"OAK","KC",8.8,8,6.3,NA,"4","4",4
"OF","Odubel Herrera",4500,"PHI@SD 10:10PM ET",7.339,"PHI","SD",5.91,6.3,7.1,NA,"3","3",10
"OF","Melky Cabrera",4400,"KC@OAK 10:05PM ET",7.858,"KC","OAK",7.23,7.3,8.18,NA,"4","4",6
"1B","Yuli Gurriel",4400,"HOU@ARI 09:40PM ET",7.833,"HOU","ARI",7.13,7.9,6.91,NA,"x","4",3
"OF","Gregor Blanco",4300,"HOU@ARI 09:40PM ET",5.409,"ARI","HOU",NA,7.9,1.55,NA,"x","1",0
"OF","David Peralta",4300,"HOU@ARI 09:40PM ET",7.816,"ARI","HOU",NA,NA,NA,NA,"1","x",NA
"OF","Adam Jones",4200,"BAL@SEA 10:10PM ET",7.796,"BAL","SEA",8.12,7.7,7.77,NA,"4","4",10
"3B","Manny Machado",4200,"BAL@SEA 10:10PM ET",8.248,"BAL","SEA",9.91,9.1,8.91,NA,"2","2",23
"2B","Cesar Hernandez",4200,"PHI@SD 10:10PM ET",8.422,"PHI","SD",7.75,8,7.06,NA,"1","1",9
"1B","Danny Valencia",4100,"BAL@SEA 10:10PM ET",6.86,"SEA","BAL",5.75,0,6.98,NA,"x","x",NA
"2B","Yangervis Solarte",4100,"PHI@SD 10:10PM ET",7.024,"SD","PHI",6.67,7.5,8.18,NA,"4","4",3
"OF","Daniel Nava",4100,"PHI@SD 10:10PM ET",4.708,"PHI","SD",NA,0,1.38,NA,"x","x",NA
"OF","Josh Reddick",4000,"HOU@ARI 09:40PM ET",7.832,"HOU","ARI",7.78,9.9,7.23,NA,"2","3",5
"OF","AJ Pollock",4000,"HOU@ARI 09:40PM ET",8.268,"ARI","HOU",7.93,10.3,8.72,NA,"2","2",2
"OF","Derek Fisher",4000,"HOU@ARI 09:40PM ET",7.565,"HOU","ARI",5.45,8.2,5.93,NA,"7","7",3
"1B","Eric Hosmer",3900,"KC@OAK 10:05PM ET",8.462,"KC","OAK",7.5,8.7,9.05,NA,"3","3",7
"3B","Kyle Seager",3900,"BAL@SEA 10:10PM ET",7.426,"SEA","BAL",7.45,7.8,7.74,NA,"5","5",0
"1B/OF","Trey Mancini",3900,"BAL@SEA 10:10PM ET",7.66,"BAL","SEA",7.53,7.3,7.86,NA,"5","5",16
"OF","Jake Marisnick",3900,"HOU@ARI 09:40PM ET",5.386,"HOU","ARI",5.32,0,NA,NA,"x","x",NA
"C","Evan Gattis",3900,"HOU@ARI 09:40PM ET",7.559,"HOU","ARI",NA,0,NA,NA,"x","x",NA
"1B","Tyler White",3900,"HOU@ARI 09:40PM ET",9.111,"HOU","ARI",NA,0,NA,NA,"x","x",NA
"OF","Aaron Altherr",3900,"PHI@SD 10:10PM ET",8.218,"PHI","SD",NA,0,NA,NA,"x","x",NA
"2B","Jed Lowrie",3800,"KC@OAK 10:05PM ET",6.982,"OAK","KC",NA,NA,NA,NA,"3","x",NA
"2B","Whit Merrifield",3800,"KC@OAK 10:05PM ET",8.88,"KC","OAK",7.24,7.5,9.06,NA,"1","1",10
"2B/SS","Chad Pinder",3800,"KC@OAK 10:05PM ET",6.397,"OAK","KC",5.8,6.2,1.41,NA,"x","6",0
"2B","Robinson Cano",3800,"BAL@SEA 10:10PM ET",8.248,"SEA","BAL",9.29,8.5,8.89,NA,"3","3",3
"2B","Jonathan Schoop",3800,"BAL@SEA 10:10PM ET",8.853,"BAL","SEA",9.01,8.4,8.53,NA,"3","3",6
"OF","Yasmany Tomas",3800,"HOU@ARI 09:40PM ET",6.896,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"SS","Freddy Galvis",3800,"PHI@SD 10:10PM ET",6.965,"PHI","SD",6.73,6.7,7.1,NA,"2","2",6
"OF","Nick Williams",3800,"PHI@SD 10:10PM ET",8.083,"PHI","SD",6.29,5.8,6.16,NA,"6","6",5
"OF","Rajai Davis",3700,"KC@OAK 10:05PM ET",6.28,"OAK","KC",6.61,0,4.9,NA,"x","x",NA
"OF","Lorenzo Cain",3700,"KC@OAK 10:05PM ET",8.257,"KC","OAK",7.69,7.8,9.28,NA,"2","2",8
"OF","Matt Joyce",3700,"KC@OAK 10:05PM ET",6.913,"OAK","KC",7.28,7.7,5.84,NA,"1","1",3
"SS","Tim Beckham",3700,"BAL@SEA 10:10PM ET",7.317,"BAL","SEA",6.82,7.3,8.05,NA,"1","1",22
"OF/SS","Chris Owings",3700,"HOU@ARI 09:40PM ET",7.245,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"1B","AJ Reed",3700,"HOU@ARI 09:40PM ET",0,"HOU","ARI",NA,0,NA,NA,"x","x",NA
"1B","Wil Myers",3700,"PHI@SD 10:10PM ET",8.071,"SD","PHI",7.8,7.2,8.37,NA,"5","5",4
"OF","Brandon Moss",3600,"KC@OAK 10:05PM ET",5.714,"KC","OAK",NA,NA,NA,NA,"6","x",NA
"1B/3B","Ryon Healy",3600,"KC@OAK 10:05PM ET",7.108,"OAK","KC",7.01,6.1,5.68,NA,"5","3",9
"OF","Manuel Margot",3600,"PHI@SD 10:10PM ET",7.578,"SD","PHI",6.46,6.5,8.4,NA,"x","1",4
"1B","Yonder Alonso",3500,"BAL@SEA 10:10PM ET",7.196,"SEA","BAL",7.92,7.6,1.65,NA,"2","2",7
"3B","Ryan Schimpf",3500,"PHI@SD 10:10PM ET",6.377,"SD","PHI",NA,0,NA,NA,"x","x",NA
"SS","Marcus Semien",3400,"KC@OAK 10:05PM ET",7.659,"OAK","KC",6.37,7.3,6.16,NA,"2","2",13
"C","Welington Castillo",3400,"BAL@SEA 10:10PM ET",7.087,"BAL","SEA",6.37,0,5.85,NA,"x","x",NA
"C","Caleb Joseph",3400,"BAL@SEA 10:10PM ET",5.47,"BAL","SEA",5.16,5.1,1.53,NA,"9","9",4
"OF","Mitch Haniger",3400,"BAL@SEA 10:10PM ET",7.672,"SEA","BAL",NA,0,NA,NA,"x","x",NA
"OF","Carlos Beltran",3400,"HOU@ARI 09:40PM ET",6.717,"HOU","ARI",5.72,0,5.86,NA,"x","x",NA
"SS","Ketel Marte",3400,"HOU@ARI 09:40PM ET",5.758,"ARI","HOU",5.68,7.3,5.93,NA,"7","7",10
"3B/OF","Cory Spangenberg",3400,"PHI@SD 10:10PM ET",6.644,"SD","PHI",6.52,7.3,8.17,NA,"2","6",31
"OF","Mark Trumbo",3300,"BAL@SEA 10:10PM ET",7.193,"BAL","SEA",7.96,7.5,7.52,NA,"6","6",7
"OF","Jarrod Dyson",3300,"BAL@SEA 10:10PM ET",6.736,"SEA","BAL",5.86,6.7,7.1,NA,"7","9",2
"C","Chris Iannetta",3300,"HOU@ARI 09:40PM ET",6.119,"ARI","HOU",5.67,0,1.46,NA,"x","x",NA
"2B/OF","Daniel Descalso",3300,"HOU@ARI 09:40PM ET",5.168,"ARI","HOU",5.92,7.4,5.8,NA,"6","6",7
"OF","Rey Fuentes",3300,"HOU@ARI 09:40PM ET",3.902,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"1B","Rhys Hoskins",3300,"PHI@SD 10:10PM ET",3.25,"PHI","SD",6.29,8.5,7.62,NA,"4","4",30
"OF","Jorge Soler",3200,"KC@OAK 10:05PM ET",3.931,"KC","OAK",NA,0,NA,NA,"x","x",NA
"OF","Ben Gamel",3200,"BAL@SEA 10:10PM ET",7.415,"SEA","BAL",NA,6.1,7.91,NA,"6","7",2
"OF","Guillermo Heredia",3200,"BAL@SEA 10:10PM ET",5.419,"SEA","BAL",5.72,6.2,5.64,NA,"x","6",6
"OF","Jeremy Hazelbaker",3200,"HOU@ARI 09:40PM ET",3.242,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"1B","Christian Walker",3200,"HOU@ARI 09:40PM ET",0,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"2B","Brandon Drury",3200,"HOU@ARI 09:40PM ET",6.06,"ARI","HOU",5.32,0,1.55,NA,"x","x",NA
"SS","Nick Ahmed",3200,"HOU@ARI 09:40PM ET",5.962,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"OF","Hyun Soo Kim",3200,"PHI@SD 10:10PM ET",2.939,"PHI","SD",NA,0,1.49,NA,"x","x",NA
"OF","Alex Dickerson",3200,"PHI@SD 10:10PM ET",0,"SD","PHI",NA,0,NA,NA,"x","x",NA
"C","Salvador Perez",3100,"KC@OAK 10:05PM ET",7.59,"KC","OAK",NA,0,NA,NA,"x","x",NA
"OF","Seth Smith",3100,"BAL@SEA 10:10PM ET",6.542,"BAL","SEA",6.32,6.7,6.47,NA,"8","8",21
"OF/SS","Taylor Motter",3100,"BAL@SEA 10:10PM ET",5.414,"SEA","BAL",NA,0,NA,NA,"x","x",NA
"OF","Joey Rickard",3100,"BAL@SEA 10:10PM ET",4.165,"BAL","SEA",NA,0,1.6,NA,"x","x",NA
"C","Brian McCann",3100,"HOU@ARI 09:40PM ET",7.347,"HOU","ARI",NA,NA,NA,NA,"6","x",NA
"OF","Cameron Perkins",3100,"PHI@SD 10:10PM ET",2.6,"PHI","SD",NA,NA,NA,NA,NA,NA,NA
"C","Cameron Rupp",3100,"PHI@SD 10:10PM ET",6.239,"PHI","SD",5.81,6.4,5.3,NA,"8","8",3
"C","Andrew Knapp",3100,"PHI@SD 10:10PM ET",5.712,"PHI","SD",NA,0,NA,NA,"x","x",NA
"1B","Chris Carter",3000,"KC@OAK 10:05PM ET",5.129,"OAK","KC",NA,0,NA,NA,"x","x",NA
"OF","Leonys Martin",3000,"BAL@SEA 10:10PM ET",5.036,"SEA","BAL",NA,NA,NA,NA,"9","x",NA
"C","Mike Zunino",3000,"BAL@SEA 10:10PM ET",6.125,"SEA","BAL",5.78,6.2,5.8,NA,"8","8",17
"OF","Socrates Brito",3000,"HOU@ARI 09:40PM ET",0,"ARI","HOU",NA,0,NA,NA,"x","x",NA
"3B","Colin Moran",3000,"HOU@ARI 09:40PM ET",14.5,"HOU","ARI",NA,0,NA,NA,"x","x",NA
"1B","Tommy Joseph",3000,"PHI@SD 10:10PM ET",6.555,"PHI","SD",6.04,7.7,7.05,NA,"5","5",5
"3B","Maikel Franco",3000,"PHI@SD 10:10PM ET",6.55,"PHI","SD",7.29,7.4,5.71,NA,"7","7",0
"OF","Paulo Orlando",2900,"KC@OAK 10:05PM ET",3,"KC","OAK",NA,0,NA,NA,"x","x",NA
"OF","Billy Burns",2900,"KC@OAK 10:05PM ET",0.714,"KC","OAK",NA,0,NA,NA,"x","x",NA
"C","Dustin Garneau",2900,"KC@OAK 10:05PM ET",4.115,"OAK","KC",NA,0,1.38,NA,"x","x",NA
"1B","Chris Davis",2900,"BAL@SEA 10:10PM ET",7.045,"BAL","SEA",8.58,7.7,7.31,NA,"7","7",19
"OF","Craig Gentry",2900,"BAL@SEA 10:10PM ET",2.443,"BAL","SEA",NA,0,1.76,NA,"x","x",NA
"OF","Hunter Renfroe",2900,"PHI@SD 10:10PM ET",6.72,"SD","PHI",NA,NA,NA,NA,"6","x",NA
"C","Jorge Alfaro",2900,"PHI@SD 10:10PM ET",5,"PHI","SD",NA,0,1.23,NA,"x","x",NA
"OF","Travis Jankowski",2900,"PHI@SD 10:10PM ET",3.765,"SD","PHI",NA,0,NA,NA,"x","x",NA
"2B","Scott Kingery",2900,"PHI@SD 10:10PM ET",0,"PHI","SD",NA,0,NA,NA,"x","x",NA
"SS","Alcides Escobar",2800,"KC@OAK 10:05PM ET",5.231,"KC","OAK",5.56,5.4,5.88,NA,"7","7",10
"C","Josh Phegley",2800,"KC@OAK 10:05PM ET",3.521,"OAK","KC",NA,0,NA,NA,"x","x",NA
"OF","Mark Canha",2800,"KC@OAK 10:05PM ET",4.943,"OAK","KC",NA,0,NA,NA,"x","x",NA
"OF","Jorge Bonifacio",2800,"KC@OAK 10:05PM ET",7,"KC","OAK",NA,6.6,1.79,NA,"x","6",3
"2B","Joey Wendle",2800,"KC@OAK 10:05PM ET",0,"OAK","KC",NA,0,NA,NA,"x","x",NA
"SS","JJ Hardy",2800,"BAL@SEA 10:10PM ET",4.594,"BAL","SEA",NA,0,NA,NA,"x","x",NA
"2B","Danny Espinosa",2800,"BAL@SEA 10:10PM ET",4.398,"SEA","BAL",NA,0,1.43,NA,"x","x",NA
"3B","JD Davis",2800,"HOU@ARI 09:40PM ET",4.5,"HOU","ARI",NA,NA,NA,NA,"8","x",NA
"OF","Matt Szczur",2800,"PHI@SD 10:10PM ET",3.012,"SD","PHI",NA,4.7,1.69,NA,"x","7",4
"OF","Jose Pirela",2800,"PHI@SD 10:10PM ET",8.764,"SD","PHI",6.79,6.2,1.73,NA,"3","3",10
"1B/OF","Brock Stassi",2800,"PHI@SD 10:10PM ET",2.196,"PHI","SD",NA,0,NA,NA,"x","x",NA
"2B","Carlos Asuaje",2800,"PHI@SD 10:10PM ET",5.533,"SD","PHI",6.13,7.1,7.74,NA,"1","2",12
"3B","Cheslor Cuthbert",2700,"KC@OAK 10:05PM ET",3.757,"KC","OAK",NA,0,1.66,NA,"x","x",NA
"1B/OF","Matt Olson",2700,"KC@OAK 10:05PM ET",6.75,"OAK","KC",5.86,6.6,4.88,NA,"6","5",0
"C/OF","Chris Herrmann",2700,"HOU@ARI 09:40PM ET",3.5,"ARI","HOU",5.26,0,1.55,NA,"x","x",NA
"SS","Chase d'Arnaud",2700,"PHI@SD 10:10PM ET",2.914,"SD","PHI",NA,0,NA,NA,"x","x",NA
"C","Austin Hedges",2700,"PHI@SD 10:10PM ET",5.433,"SD","PHI",6.01,5.3,6.4,NA,"7","8",17
"OF","Jake Smolinski",2600,"KC@OAK 10:05PM ET",0,"OAK","KC",NA,0,NA,NA,"x","x",NA
"OF","Ryan LaMarre",2600,"KC@OAK 10:05PM ET",0.667,"OAK","KC",NA,0,NA,NA,"x","x",NA
"1B","Ryan O'Hearn",2600,"KC@OAK 10:05PM ET",0,"KC","OAK",NA,0,NA,NA,"x","x",NA
"SS","Adam Rosales",2600,"HOU@ARI 09:40PM ET",4.346,"ARI","HOU",5.67,0,1.47,NA,"x","x",NA
"C","Hector Sanchez",2600,"PHI@SD 10:10PM ET",4.089,"SD","PHI",5.55,0,1.69,NA,"x","x",NA
"C","Christian Bethancourt",2600,"PHI@SD 10:10PM ET",0.375,"SD","PHI",NA,0,NA,NA,"x","x",NA
"2B","Luis Urias",2600,"PHI@SD 10:10PM ET",0,"SD","PHI",NA,0,NA,NA,"x","x",NA
"OF","Terrance Gore",2500,"KC@OAK 10:05PM ET",0,"KC","OAK",NA,0,NA,NA,"x","x",NA
"OF","Boog Powell",2500,"KC@OAK 10:05PM ET",2.231,"OAK","KC",4.62,5.3,1.39,NA,"9","9",NA
"2B/SS","Shawn O'Malley",2500,"BAL@SEA 10:10PM ET",0,"SEA","BAL",NA,0,NA,NA,"x","x",NA
"SS","Erick Aybar",2500,"PHI@SD 10:10PM ET",5.048,"SD","PHI",NA,0,NA,NA,"x","x",NA
"OF","Roman Quinn",2500,"PHI@SD 10:10PM ET",0,"PHI","SD",NA,0,NA,NA,"x","x",NA
"C","Bruce Maxwell",2400,"KC@OAK 10:05PM ET",4.283,"OAK","KC",5.38,5.4,4.37,NA,"8","8",0
"SS","Paul Janish",2400,"BAL@SEA 10:10PM ET",1,"BAL","SEA",NA,0,NA,NA,"x","x",NA
