P,P,C,1B,2B,3B,SS,OF,OF,OF
Charlie Morton,Kenta Maeda,JT Realmuto,Freddie Freeman,Dee Gordon,Derek Dietrich,Tim Beckham,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Charlie Morton,Kenta Maeda,JT Realmuto,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Giancarlo Stanton,David Peralta,Marcell Ozuna
Charlie Morton,Kenta Maeda,JT Realmuto,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Mike Trout,Giancarlo Stanton,Justin Upton
Jon Gray,Charlie Morton,JT Realmuto,Tyler Moore,Dee Gordon,Nicholas Castellanos,Corey Seager,Giancarlo Stanton,David Peralta,Marcell Ozuna
Charlie Morton,Kenta Maeda,Evan Gattis,Yuli Gurriel,Jose Altuve,Alex Bregman,Tim Beckham,Giancarlo Stanton,Marcell Ozuna,Derek Fisher
Madison Bumgarner,Charlie Morton,JT Realmuto,Miguel Cabrera,Dee Gordon,Jake Lamb,Brandon Crawford,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,JT Realmuto,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Mike Trout,Giancarlo Stanton,Nomar Mazara
Charlie Morton,Kenta Maeda,JT Realmuto,Cody Bellinger,Ian Kinsler,Justin Turner,Corey Seager,Giancarlo Stanton,Yasiel Puig,Joc Pederson
Madison Bumgarner,Charlie Morton,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Corey Seager,Giancarlo Stanton,David Peralta,Mikie Mahtook
Charlie Morton,Kenta Maeda,JT Realmuto,Albert Pujols,Jose Altuve,Yunel Escobar,Andrelton Simmons,Mike Trout,Giancarlo Stanton,Kole Calhoun
Charlie Morton,Kenta Maeda,JT Realmuto,Yonder Alonso,Jose Altuve,Matt Chapman,Marcus Semien,Giancarlo Stanton,Khris Davis,Matt Joyce
Madison Bumgarner,Charlie Morton,JT Realmuto,Tyler Moore,Mike Aviles,Manny Machado,Francisco Lindor,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Charlie Morton,Kenta Maeda,JT Realmuto,Adam Lind,Daniel Murphy,Stephen Drew,Corey Seager,Bryce Harper,Giancarlo Stanton,Brian Goodwin
Charlie Morton,Kenta Maeda,JT Realmuto,Albert Pujols,Mike Aviles,Eugenio Suarez,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Madison Bumgarner,Charlie Morton,JT Realmuto,Lucas Duda,Asdrubal Cabrera,Jose Reyes,Corey Seager,Giancarlo Stanton,Jay Bruce,Curtis Granderson
Madison Bumgarner,Charlie Morton,JT Realmuto,Tyler Moore,Jose Altuve,Derek Dietrich,Tim Beckham,Giancarlo Stanton,David Peralta,Christian Yelich
Jon Gray,Charlie Morton,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Francisco Lindor,Bryce Harper,Justin Upton,Marcell Ozuna
Charlie Morton,Kenta Maeda,JT Realmuto,Freddie Freeman,Brandon Phillips,Jake Lamb,Corey Seager,Ender Inciarte,Nick Markakis,Matt Kemp
Charlie Morton,Kenta Maeda,JT Realmuto,Eric Thames,Jose Altuve,Travis Shaw,Orlando Arcia,Giancarlo Stanton,Ryan Braun,Domingo Santana
Drew Pomeranz,Kenta Maeda,JT Realmuto,Tyler Moore,Dee Gordon,Jake Lamb,Marcus Semien,Bryce Harper,Giancarlo Stanton,Marcell Ozuna
Jon Gray,Charlie Morton,JT Realmuto,Miguel Cabrera,Brandon Drury,Jake Lamb,Tim Beckham,AJ Pollock,JD Martinez,David Peralta
Charlie Morton,Kenta Maeda,JT Realmuto,Carlos Santana,Jose Ramirez,Matt Chapman,Francisco Lindor,Michael Brantley,Giancarlo Stanton,Bradley Zimmer
Jon Gray,Kenta Maeda,JT Realmuto,Matt Adams,Dee Gordon,Justin Turner,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,JT Realmuto,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Brandon Crawford,Josh Reddick,David Peralta,Derek Fisher
Charlie Morton,Kenta Maeda,James McCann,Victor Martinez,Jose Altuve,Nicholas Castellanos,Francisco Lindor,Giancarlo Stanton,Justin Upton,Mikie Mahtook
Jon Gray,Charlie Morton,JT Realmuto,Matt Adams,Mike Aviles,Derek Dietrich,Elvis Andrus,Bryce Harper,Giancarlo Stanton,Marcell Ozuna
