P,P,C,1B,2B,3B,SS,OF,OF,OF
Charlie Morton,Kenta Maeda,Evan Gattis,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Mike Trout,Giancarlo Stanton,Justin Upton
Charlie Morton,Kenta Maeda,JT Realmuto,Freddie Freeman,Dee Gordon,Nicholas Castellanos,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,Evan Gattis,Albert Pujols,Jose Altuve,Yunel Escobar,Andrelton Simmons,Mike Trout,Giancarlo Stanton,Kole Calhoun
Madison Bumgarner,Charlie Morton,JT Realmuto,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Corey Seager,David Peralta,Justin Upton,Mikie Mahtook
Charlie Morton,Kenta Maeda,Yasmani Grandal,Cody Bellinger,Ian Kinsler,Justin Turner,Corey Seager,Giancarlo Stanton,Joc Pederson,Kole Calhoun
Charlie Morton,Kenta Maeda,Russell Martin,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Giancarlo Stanton,JD Martinez,Marcell Ozuna
Charlie Morton,Kenta Maeda,Evan Gattis,Yuli Gurriel,Ian Kinsler,Marwin Gonzalez,Tim Beckham,Giancarlo Stanton,Josh Reddick,Derek Fisher
Charlie Morton,Kenta Maeda,Evan Gattis,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Giancarlo Stanton,David Peralta,Nomar Mazara
Madison Bumgarner,Charlie Morton,JT Realmuto,Tyler Moore,Ian Kinsler,Jake Lamb,Tim Beckham,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,JT Realmuto,Ryan Zimmerman,Daniel Murphy,Stephen Drew,Corey Seager,Bryce Harper,Giancarlo Stanton,Brian Goodwin
Charlie Morton,Kenta Maeda,JT Realmuto,Yonder Alonso,Jed Lowrie,Nicholas Castellanos,Marcus Semien,Giancarlo Stanton,Khris Davis,Matt Joyce
Charlie Morton,Kenta Maeda,Manny Pina,Eric Thames,Ian Kinsler,Travis Shaw,Corey Seager,Giancarlo Stanton,Ryan Braun,Domingo Santana
Charlie Morton,Kenta Maeda,JT Realmuto,Freddie Freeman,Brandon Phillips,Jake Lamb,Corey Seager,Ender Inciarte,Nick Markakis,Matt Kemp
Charlie Morton,Kenta Maeda,JT Realmuto,Paul Goldschmidt,Mike Aviles,Jake Lamb,Tim Beckham,AJ Pollock,JD Martinez,David Peralta
Madison Bumgarner,Jon Gray,JT Realmuto,Miguel Cabrera,Dee Gordon,Manny Machado,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Madison Bumgarner,Charlie Morton,Evan Gattis,Matt Adams,Dee Gordon,Derek Dietrich,Chris Owings,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,Bruce Maxwell,Freddie Freeman,Jose Altuve,Matt Chapman,Marcus Semien,Giancarlo Stanton,Rajai Davis,Matt Joyce
Charlie Morton,Kenta Maeda,Jonathan Lucroy,Joey Gallo,Jose Altuve,Nicholas Castellanos,Elvis Andrus,Giancarlo Stanton,Shin-Soo Choo,Carlos Gomez
Madison Bumgarner,Charlie Morton,JT Realmuto,Joey Gallo,Ian Kinsler,Adrian Beltre,Elvis Andrus,Giancarlo Stanton,Shin-Soo Choo,Nomar Mazara
Charlie Morton,Kenta Maeda,Russell Martin,Edwin Encarnacion,Jose Ramirez,Matt Chapman,Francisco Lindor,Michael Brantley,Giancarlo Stanton,Bradley Zimmer
Charlie Morton,Kenta Maeda,James McCann,Victor Martinez,Andrew Romine,Jake Lamb,Jose Iglesias,Mike Trout,Giancarlo Stanton,Mikie Mahtook
Madison Bumgarner,Charlie Morton,Bruce Maxwell,Ryon Healy,Jed Lowrie,Matt Chapman,Corey Seager,Mike Trout,Giancarlo Stanton,Khris Davis
Charlie Morton,Kenta Maeda,Russell Martin,Justin Smoak,Ryan Goins,Josh Donaldson,Corey Seager,Mike Trout,Giancarlo Stanton,Jose Bautista
Jon Gray,Kenta Maeda,Yasmani Grandal,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Francisco Lindor,Bryce Harper,Justin Upton,Mikie Mahtook
Charlie Morton,Kenta Maeda,Yadier Molina,Matt Carpenter,Paul DeJong,Jake Lamb,Marcus Semien,Giancarlo Stanton,Tommy Pham,Randal Grichuk
Madison Bumgarner,Charlie Morton,Jonathan Lucroy,Mike Napoli,Rougned Odor,Adrian Beltre,Corey Seager,Mike Trout,Marcell Ozuna,Nomar Mazara
Charlie Morton,Wade Miley,Evan Gattis,Yuli Gurriel,Jose Altuve,Marwin Gonzalez,Jorge Polanco,Mike Trout,Josh Reddick,Marcell Ozuna
