P,P,C,1B,2B,3B,SS,OF,OF,OF
Charlie Morton,Kenta Maeda,James McCann,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Corey Seager,Mike Trout,Giancarlo Stanton,Justin Upton
Charlie Morton,Kenta Maeda,JT Realmuto,Paul Goldschmidt,Brandon Drury,Jake Lamb,Chris Owings,Giancarlo Stanton,David Peralta,Marcell Ozuna
Charlie Morton,Kenta Maeda,Evan Gattis,Yuli Gurriel,Jose Altuve,Alex Bregman,Tim Beckham,Giancarlo Stanton,Marcell Ozuna,Derek Fisher
Charlie Morton,Kenta Maeda,JT Realmuto,Freddie Freeman,Dee Gordon,Nicholas Castellanos,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Madison Bumgarner,Charlie Morton,Evan Gattis,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,Giancarlo Stanton,David Peralta,Mikie Mahtook
Charlie Morton,Kenta Maeda,Yasmani Grandal,Miguel Cabrera,Chris Taylor,Justin Turner,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Joc Pederson
Charlie Morton,Kenta Maeda,Jonathan Lucroy,Matt Adams,Rougned Odor,Adrian Beltre,Elvis Andrus,Mike Trout,Giancarlo Stanton,Shin-Soo Choo
Charlie Morton,Kenta Maeda,Evan Gattis,Freddie Freeman,Jed Lowrie,Matt Chapman,Marcus Semien,Giancarlo Stanton,Khris Davis,Matt Joyce
Charlie Morton,Kenta Maeda,Evan Gattis,Albert Pujols,Jose Altuve,Yunel Escobar,Andrelton Simmons,Mike Trout,Giancarlo Stanton,Kole Calhoun
Charlie Morton,Kenta Maeda,James McCann,Matt Adams,Ian Kinsler,Jake Lamb,Chris Owings,AJ Pollock,JD Martinez,David Peralta
Madison Bumgarner,Charlie Morton,JT Realmuto,Tyler Moore,Dee Gordon,Matt Chapman,Francisco Lindor,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Charlie Morton,Kenta Maeda,AJ Ellis,Tyler Moore,Mike Aviles,Jake Lamb,Corey Seager,Mike Trout,Giancarlo Stanton,Marcell Ozuna
Charlie Morton,Kenta Maeda,Matt Wieters,Adam Lind,Daniel Murphy,Stephen Drew,Corey Seager,Bryce Harper,Giancarlo Stanton,David Peralta
Charlie Morton,Kenta Maeda,Manny Pina,Eric Thames,Eric Sogard,Jake Lamb,Orlando Arcia,Mike Trout,Giancarlo Stanton,Ryan Braun
Jon Gray,Charlie Morton,James McCann,Freddie Freeman,Ian Kinsler,Nicholas Castellanos,Jose Iglesias,David Peralta,Justin Upton,Marcell Ozuna
Madison Bumgarner,Charlie Morton,James McCann,Miguel Cabrera,Ian Kinsler,Jake Lamb,Francisco Lindor,Justin Upton,Marcell Ozuna,Mikie Mahtook
Jon Gray,Charlie Morton,JT Realmuto,Matt Adams,Mike Aviles,Jake Lamb,Francisco Lindor,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Charlie Morton,Kenta Maeda,Evan Gattis,Victor Martinez,Jose Altuve,Nicholas Castellanos,Jose Iglesias,Mike Trout,Justin Upton,Mikie Mahtook
Charlie Morton,Kenta Maeda,Evan Gattis,Cody Bellinger,Kolten Wong,Justin Turner,Corey Seager,David Peralta,Yasiel Puig,Joc Pederson
Charlie Morton,Kenta Maeda,Kurt Suzuki,Freddie Freeman,Brandon Phillips,Justin Turner,Corey Seager,Giancarlo Stanton,Ender Inciarte,Matt Kemp
Charlie Morton,Jordan Montgomery,Evan Gattis,Matt Adams,Jose Altuve,Alex Bregman,Corey Seager,Josh Reddick,David Peralta,Derek Fisher
Madison Bumgarner,Charlie Morton,AJ Ellis,Miguel Cabrera,Dee Gordon,Derek Dietrich,Corey Seager,Giancarlo Stanton,David Peralta,Marcell Ozuna
Charlie Morton,Kenta Maeda,Russell Martin,Kendrys Morales,Jose Altuve,Josh Donaldson,Troy Tulowitzki,Mike Trout,Giancarlo Stanton,Jose Bautista
Charlie Morton,Kenta Maeda,Travis d'Arnaud,Lucas Duda,Asdrubal Cabrera,Jake Lamb,Corey Seager,Giancarlo Stanton,Jay Bruce,Curtis Granderson
Charlie Morton,Kenta Maeda,James McCann,Victor Martinez,Ian Kinsler,Jake Lamb,Jose Iglesias,Bryce Harper,Giancarlo Stanton,Mikie Mahtook
Jon Gray,Charlie Morton,James McCann,Miguel Cabrera,Jose Altuve,Justin Turner,Jose Iglesias,Giancarlo Stanton,Justin Upton,Mikie Mahtook
Charlie Morton,Cesar Valdez,Evan Gattis,Freddie Freeman,Brandon Drury,Jake Lamb,Chris Owings,Mike Trout,JD Martinez,David Peralta
Charlie Morton,Drew Pomeranz,Yasmani Grandal,Cody Bellinger,Ian Kinsler,Nicholas Castellanos,Corey Seager,Giancarlo Stanton,Yasiel Puig,Joc Pederson
Madison Bumgarner,Charlie Morton,JT Realmuto,Freddie Freeman,Mike Aviles,Derek Dietrich,Tim Beckham,Bryce Harper,Giancarlo Stanton,Marcell Ozuna
Charlie Morton,Kenta Maeda,Evan Gattis,Paul Goldschmidt,Brandon Drury,Nicholas Castellanos,Tim Beckham,AJ Pollock,JD Martinez,David Peralta
Madison Bumgarner,Kenta Maeda,Evan Gattis,Miguel Cabrera,Brandon Drury,Jake Lamb,Chris Owings,AJ Pollock,David Peralta,Curtis Granderson
Madison Bumgarner,Charlie Morton,Bruce Maxwell,Yonder Alonso,Ian Kinsler,Matt Chapman,Marcus Semien,Mike Trout,Giancarlo Stanton,Matt Joyce
Charlie Morton,Wade Miley,Evan Gattis,Freddie Freeman,Jose Altuve,Marwin Gonzalez,Chris Owings,Giancarlo Stanton,Josh Reddick,Derek Fisher
Madison Bumgarner,Charlie Morton,James McCann,Victor Martinez,Andrew Romine,Nicholas Castellanos,Francisco Lindor,Giancarlo Stanton,David Peralta,Justin Upton
Charlie Morton,Kenta Maeda,Evan Gattis,Yuli Gurriel,Ian Kinsler,Marwin Gonzalez,Corey Seager,Josh Reddick,Curtis Granderson,Derek Fisher
Charlie Morton,Drew Pomeranz,Chris Iannetta,Miguel Cabrera,Asdrubal Cabrera,Jake Lamb,Chris Owings,AJ Pollock,Giancarlo Stanton,David Peralta
Jon Gray,Charlie Morton,Evan Gattis,Miguel Cabrera,Rougned Odor,Adrian Beltre,Elvis Andrus,David Peralta,Shin-Soo Choo,Nomar Mazara
Madison Bumgarner,Charlie Morton,Jonathan Lucroy,Joey Gallo,Rougned Odor,Adrian Beltre,Corey Seager,Giancarlo Stanton,David Peralta,Nomar Mazara
Madison Bumgarner,Kenta Maeda,James McCann,Miguel Cabrera,Jose Altuve,Nicholas Castellanos,Jose Iglesias,Bryce Harper,Justin Upton,Marcell Ozuna
