P,P,C,1B,2B,3B,SS,OF,OF,OF
Aaron Nola,Carlos Rodon,Martin Maldonado,Mark Reynolds,Jose Peraza,Nolan Arenado,Trevor Story,Adam Duvall,Carlos Gonzalez,Raimel Tapia
Alex Meyer,Carlos Rodon,Martin Maldonado,Joey Votto,Scooter Gennett,Eugenio Suarez,Trevor Story,Adam Duvall,Charlie Blackmon,Scott Schebler
Alex Meyer,Carlos Rodon,Martin Maldonado,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Freddy Galvis,Charlie Blackmon,Mookie Betts,Carlos Gonzalez
Aaron Nola,Carlos Rodon,Martin Maldonado,Hanley Ramirez,Dustin Pedroia,Nolan Arenado,Tzu-Wei Lin,Charlie Blackmon,Mookie Betts,Chris Young
Aaron Nola,Jharel Cotton,Josh Phegley,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jorge Polanco,Charlie Blackmon,Carlos Gonzalez,Chris Young
Jharel Cotton,Alex Meyer,Josh Phegley,Mark Reynolds,Scooter Gennett,Nolan Arenado,Trevor Story,Mookie Betts,Carlos Gonzalez,Raimel Tapia
Aaron Nola,Jharel Cotton,Josh Phegley,Joey Votto,Scooter Gennett,Eugenio Suarez,Jorge Polanco,Adam Duvall,Scott Schebler,Chris Young
Aaron Nola,Carlos Rodon,Martin Maldonado,Joey Votto,Rougned Odor,Adrian Beltre,Elvis Andrus,Charlie Blackmon,Shin-Soo Choo,Nomar Mazara
Aaron Nola,Carlos Rodon,Luke Maile,Joey Votto,DJ LeMahieu,Eugenio Suarez,Elvis Andrus,Adam Duvall,Scott Schebler,Patrick Kivlehan
Aaron Nola,Carlos Rodon,Martin Maldonado,Albert Pujols,Jose Peraza,Yunel Escobar,Andrelton Simmons,Adam Duvall,Charlie Blackmon,Kole Calhoun
Jharel Cotton,Carlos Rodon,Luke Maile,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Elvis Andrus,Aaron Judge,Carlos Gonzalez,Raimel Tapia
Aaron Nola,Jharel Cotton,Josh Phegley,Hanley Ramirez,Dustin Pedroia,Eugenio Suarez,Elvis Andrus,Mookie Betts,Jackie Bradley,Chris Young
Aaron Nola,Carlos Rodon,Martin Maldonado,Justin Bour,Dee Gordon,Nolan Arenado,Elvis Andrus,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Ivan Nova,Jharel Cotton,Martin Maldonado,Joey Votto,Dustin Pedroia,Eugenio Suarez,Ramon Torres,Adam Duvall,Scott Schebler,Patrick Kivlehan
Aaron Nola,Jharel Cotton,Josh Phegley,Joey Gallo,Jose Peraza,Adrian Beltre,Elvis Andrus,Adam Duvall,Shin-Soo Choo,Nomar Mazara
Masahiro Tanaka,Alex Meyer,Josh Phegley,Joey Votto,Dee Gordon,Eugenio Suarez,Freddy Galvis,Adam Duvall,Scott Schebler,Patrick Kivlehan
Aaron Nola,Alex Meyer,Josh Phegley,Joey Votto,Dustin Pedroia,Deven Marrero,Tzu-Wei Lin,Adam Duvall,Mookie Betts,Chris Young
Jharel Cotton,Alex Meyer,Martin Maldonado,Albert Pujols,Scooter Gennett,Yunel Escobar,Andrelton Simmons,Mookie Betts,Carlos Gonzalez,Kole Calhoun
Aaron Nola,Carlos Rodon,Luke Maile,Justin Smoak,Ryan Goins,Josh Donaldson,Trevor Story,Adam Duvall,Charlie Blackmon,Jose Bautista
Aaron Nola,Carlos Rodon,Martin Maldonado,Kennys Vargas,Jose Peraza,Miguel Sano,Jorge Polanco,Charlie Blackmon,Max Kepler,Eddie Rosario
Masahiro Tanaka,Ivan Nova,Martin Maldonado,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Jorge Polanco,Carlos Gonzalez,Shin-Soo Choo,Raimel Tapia
Aaron Nola,Jharel Cotton,Martin Maldonado,Joey Votto,Jed Lowrie,Matt Chapman,Adam Rosales,Charlie Blackmon,Khris Davis,Rajai Davis
Ivan Nova,Alex Meyer,Martin Maldonado,Hanley Ramirez,Dustin Pedroia,Josh Donaldson,Trevor Story,Mookie Betts,Jackie Bradley,Chris Young
Jharel Cotton,Alex Meyer,Martin Maldonado,Mike Napoli,Rougned Odor,Adrian Beltre,Elvis Andrus,Adam Duvall,Mookie Betts,Nomar Mazara
Alex Meyer,Carlos Rodon,Martin Maldonado,Joey Votto,Robinson Cano,Kyle Seager,Jean Segura,Charlie Blackmon,Ben Gamel,Mitch Haniger
Ivan Nova,Andrew Moore,Luke Maile,Joey Votto,Scooter Gennett,Eugenio Suarez,Didi Gregorius,Adam Duvall,Carlos Gonzalez,Scott Schebler
Aaron Nola,Jharel Cotton,Martin Maldonado,Luis Valbuena,Danny Espinosa,Yunel Escobar,Andrelton Simmons,Aaron Judge,Charlie Blackmon,Mookie Betts
Rick Porcello,Ian Kennedy,Luke Maile,Mark Reynolds,DJ LeMahieu,Nolan Arenado,Ramon Torres,Adam Duvall,Charlie Blackmon,Carlos Gonzalez
Aaron Nola,Carlos Rodon,Martin Maldonado,Chris Carter,Jose Peraza,Ronald Torreyes,Elvis Andrus,Aaron Judge,Brett Gardner,Clint Frazier
Aaron Nola,Alex Meyer,Josh Phegley,Yonder Alonso,Jed Lowrie,Nolan Arenado,Franklin Barreto,Charlie Blackmon,Khris Davis,Carlos Gonzalez
Jharel Cotton,Alex Meyer,Luke Maile,Hanley Ramirez,Dustin Pedroia,Kyle Seager,Tzu-Wei Lin,Mookie Betts,Carlos Gonzalez,Chris Young
Aaron Nola,Carlos Rodon,Martin Maldonado,Tommy Joseph,Jose Peraza,Maikel Franco,Freddy Galvis,Charlie Blackmon,Daniel Nava,Nick Williams
Masahiro Tanaka,Alex Meyer,Martin Maldonado,Joey Gallo,Scooter Gennett,Adrian Beltre,Elvis Andrus,Carlos Gonzalez,Shin-Soo Choo,Nomar Mazara
Ivan Nova,Alex Meyer,Josh Phegley,Hanley Ramirez,Rougned Odor,Adrian Beltre,Elvis Andrus,Aaron Judge,Shin-Soo Choo,Nomar Mazara
Jharel Cotton,Alex Meyer,Luke Maile,Justin Smoak,Ryan Goins,Josh Donaldson,Elvis Andrus,Mookie Betts,Jose Bautista,Carlos Gonzalez
Aaron Nola,Jharel Cotton,Josh Phegley,Justin Bour,Jose Peraza,Martin Prado,Trevor Story,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Aaron Nola,Jharel Cotton,Josh Phegley,Albert Pujols,DJ LeMahieu,Yunel Escobar,Andrelton Simmons,Aaron Judge,Cameron Maybin,Kole Calhoun
Ivan Nova,Rick Porcello,Luke Maile,Mark Reynolds,Dustin Pedroia,Nolan Arenado,Trevor Story,Carlos Gonzalez,Chris Young,Raimel Tapia
Aaron Nola,Carlos Rodon,Martin Maldonado,Luis Valbuena,Danny Espinosa,Nolan Arenado,Elvis Andrus,Charlie Blackmon,Cameron Maybin,Ben Revere
Ivan Nova,Jharel Cotton,Martin Maldonado,Mark Reynolds,Dustin Pedroia,Deven Marrero,Tzu-Wei Lin,Aaron Judge,Mookie Betts,Chris Young
Jharel Cotton,Carlos Rodon,Martin Maldonado,Josh Bell,Josh Harrison,David Freese,Elvis Andrus,Charlie Blackmon,Andrew McCutchen,Gregory Polanco
Aaron Nola,Jharel Cotton,Josh Phegley,Mike Napoli,Rougned Odor,Adrian Beltre,Trevor Story,Charlie Blackmon,Carlos Gomez,Nomar Mazara
Masahiro Tanaka,Ivan Nova,Josh Phegley,Hanley Ramirez,Dustin Pedroia,Miguel Sano,Tzu-Wei Lin,Mookie Betts,Scott Schebler,Chris Young
Aaron Nola,Jharel Cotton,Josh Phegley,Hanley Ramirez,Robinson Cano,Kyle Seager,Jean Segura,Ben Gamel,Mitch Haniger,Chris Young
