"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,763991693,"rhallone (3/6)",0,196.95,"P Jeff Samardzija P Sean Manaea OF George Springer SS Carlos Correa 3B Anthony Rendon C Yadier Molina OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera",NA,"Jeff Samardzija","52.32%",35.65
2,764338445,"bric75 (72/100)",0,196.55,"P Jeff Samardzija P Gio González 3B Eduardo Núñez OF Brandon Belt C Buster Posey OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera SS Freddy Galvis",NA,"Sean Manaea","35.39%",23.3
3,764152432,"nawmsayin (3/8)",0,192.95,"P Jeff Samardzija P Sean Manaea OF George Springer SS Carlos Correa 3B Marwin González OF Aaron Altherr C Brian McCann 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera",NA,"Matt Carpenter","33.78%",3
4,764094661,"chichi19 (1/2)",0,187.3,"P Carlos Martínez P Jeff Samardzija SS Zack Cozart C Buster Posey OF Ender Inciarte OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera 3B Rio Ruiz",NA,"Jedd Gyorko","30.28%",0
5,764033751,"youdacao (148/150)",0,183.95,"P Jeff Samardzija P Sean Manaea OF George Springer SS Carlos Correa OF Aaron Altherr C Brian McCann 2B César Hernández 1B Tommy Joseph 3B Maikel Franco OF Odúbel Herrera",NA,"Carlos Correa","29.43%",2
6,764163014,"bellaedward4eva (77/150)",0,183.3,"P Carlos Martínez P Jeff Samardzija 3B Mike Moustakas C Buster Posey OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders SS Chad Pinder",NA,"José Altuve","25.65%",8
7,764098295,"cone999 (3/3)",0,180.8,"P Carlos Martínez P Dan Straily 3B Anthony Rendon C Yadier Molina OF Aaron Altherr SS Brandon Crawford 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders",NA,"George Springer","25.25%",5
8,764338435,"bric75 (62/100)",0,178.3,"P Carlos Martínez P Jeff Samardzija 2B Chris Taylor SS Corey Seager OF Aaron Altherr C Andrew Knapp 3B Logan Forsythe 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders",NA,"Dexter Fowler","22.67%",5
9,764023278,"Hawkeyes23",0,176.95,"P Carlos Martínez P Sean Manaea OF George Springer 3B Eduardo Núñez 1B Ryon Healy OF Aaron Altherr 2B César Hernández OF Odúbel Herrera C Salvador Perez SS Freddy Galvis",NA,"J.A. Happ","22.00%",5.8
9,764033739,"youdacao (136/150)",0,176.95,"P Jeff Samardzija P Sean Manaea OF George Springer SS Carlos Correa 3B Marwin González OF Aaron Altherr 2B César Hernández C Andrew Knapp 1B Tommy Joseph OF Odúbel Herrera",NA,"Salvador Perez","21.89%",3
11,764033735,"youdacao (132/150)",0,176.8,"P Dan Straily P Jeff Samardzija OF George Springer SS Carlos Correa OF Aaron Altherr C Brian McCann 2B César Hernández 1B Tommy Joseph 3B Maikel Franco OF Odúbel Herrera",NA,"Stephen Piscotty","19.20%",5
12,763978815,"ChipotleAddict (70/150)",0,176.3,"P Carlos Martínez P Jeff Samardzija 3B Eduardo Núñez 1B Brandon Belt C Buster Posey OF Aaron Altherr 2B César Hernández OF Odúbel Herrera OF Michael Saunders SS Freddy Galvis",NA,"Carlos Martínez","18.77%",18.65
13,764330729,"loumister35 (34/40)",0,173.8,"P Dan Straily P Jeff Samardzija OF Bryce Harper 2B Chris Taylor SS Corey Seager OF Aaron Altherr C Andrew Knapp 3B Logan Forsythe 1B Tommy Joseph OF Odúbel Herrera",NA,"Buster Posey","17.74%",12
14,764194921,"Elysium13 (1/4)",0,173.1,"P Carlos Martínez P Mike Fiers SS Trea Turner 3B Anthony Rendon C Buster Posey OF Aaron Altherr 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders",NA,"Gio González","17.56%",19.9
15,764338442,"bric75 (69/100)",0,172.3,"P Carlos Martínez P Jeff Samardzija 3B Marwin González OF Josh Reddick C Brian McCann 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera OF Michael Saunders SS Freddy Galvis",NA,"Dan Straily","16.62%",16.15
16,764052635,"Austinghp (3/5)",0,171.1,"P Carlos Martínez P Mike Fiers OF Marwin González 3B Anthony Rendon 1B Justin Smoak C Yadier Molina OF Aaron Altherr 2B César Hernández OF Odúbel Herrera SS Freddy Galvis",NA,"Giancarlo Stanton","15.67%",5
17,764033715,"youdacao (112/150)",0,170.8,"P Dan Straily P Jeff Samardzija OF George Springer 3B Eduardo Núñez OF Brandon Belt C Buster Posey SS Brandon Crawford 2B César Hernández 1B Tommy Joseph OF Odúbel Herrera",NA,"Brandon Belt","15.53%",10
18,764033725,"youdacao (122/150)",0,170.55,"P Jeff Samardzija P Gio González 2B José Altuve OF George Springer 3B Marwin González 1B Matt Carpenter OF Aaron Altherr C Brian McCann OF Odúbel Herrera SS Freddy Galvis",NA,"Khris Davis","14.48%",8
19,764325040,"tcyoda (2/2)",0,170.3,"P Carlos Martínez P Jeff Samardzija 3B Marwin González SS Javier Báez OF Aaron Altherr 2B César Hernández C Andrew Knapp 1B Tommy Joseph OF Odúbel Herrera OF Norichika Aoki",NA,"Júnior Guerra","14.33%",7.25
20,764050416,"darcmaniluk (11/25)",0,169.95,"P Jeff Samardzija P Sean Manaea 2B José Altuve SS Carlos Correa OF Josh Reddick C Buster Posey OF Aaron Altherr 1B Tommy Joseph 3B Maikel Franco OF Odúbel Herrera",NA,"Yadier Molina","13.69%",15
20,764066088,"jhmasters (1/2)",0,169.95,"P Jeff Samardzija P Sean Manaea 2B José Altuve SS Carlos Correa OF Josh Reddick 3B Ryon Healy C Brian McCann OF Khris Davis 1B Yuli Gurriel OF Rajai Davis",NA,"Josh Reddick","13.24%",5
22,763978840,"ChipotleAddict (95/150)",0,169.55,"P Jeff Samardzija P Gio González 3B Eduardo Núñez OF Hunter Pence OF Brandon Belt OF Aaron Altherr SS Brandon Crawford 2B César Hernández C Andrew Knapp 1B Tommy Joseph",NA,"Aledmys Díaz","12.70%",0
23,764050408,"darcmaniluk (3/25)",0,169.3,"P Carlos Martínez P Jeff Samardzija SS Corey Seager OF Aaron Altherr 2B César Hernández 3B Logan Forsythe 1B Tommy Joseph OF Franklin Gutierrez C Austin Barnes OF Odúbel Herrera",NA,"Kris Bryant","12.36%",16
24,764121101,"catmania1 (1/2)",0,167.8,"P Dan Straily P Jeff Samardzija 2B José Altuve SS Carlos Correa 3B Ryon Healy OF Aaron Altherr 1B Matt Adams C Tyler Flowers OF Odúbel Herrera OF Michael Saunders",NA,"Dee Gordon","12.20%",2
24,764133199,"catmania1 (2/2)",0,167.8,"P Dan Straily P Jeff Samardzija 2B José Altuve SS Carlos Correa 3B Ryon Healy OF Aaron Altherr 1B Matt Adams C Tyler Flowers OF Odúbel Herrera OF Michael Saunders",NA,"Brandon Crawford","12.17%",8
