"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Alex Wood","Ariel Miranda","Yan Gomes","Chris Davis","Jonathan Schoop","Todd Frazier","Francisco Lindor","Adam Jones","Seth Smith","Mark Trumbo"
"2","Alex Wood","Marcus Stroman","Yan Gomes","Chris Davis","Jason Kipnis","Nicholas Castellanos","Francisco Lindor","Mookie Betts","Michael Brantley","Daniel Robertson"
"3","Chris Sale","Ariel Miranda","Yan Gomes","Jose Abreu","Jose Ramirez","Todd Frazier","Tim Anderson","Avisail Garcia","Melky Cabrera","Daniel Robertson"
"4","Alex Wood","Marcus Stroman","James McCann","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Aaron Judge","Mookie Betts","Mark Trumbo"
"5","Chris Sale","Asher Wojciechowski","Yan Gomes","Jose Abreu","Jason Kipnis","Todd Frazier","Francisco Lindor","Michael Brantley","Mark Trumbo","Daniel Robertson"
"6","Chris Sale","Ariel Miranda","Yan Gomes","Chris Davis","Jason Kipnis","Chase Headley","Francisco Lindor","Seth Smith","Austin Jackson","Daniel Robertson"
"7","Alex Wood","Marcus Stroman","Manny Pina","Jose Abreu","Jason Kipnis","Todd Frazier","Tim Anderson","Mookie Betts","Avisail Garcia","Melky Cabrera"
"8","Chris Sale","Alex Wood","Kevan Smith","Jose Abreu","Jason Kipnis","Chase Headley","Tim Anderson","Leury Garcia","Melky Cabrera","Daniel Robertson"
"9","Chris Sale","Alex Wood","Yan Gomes","Jose Abreu","Jonathan Schoop","Ruben Tejada","JJ Hardy","Adam Jones","Seth Smith","Melky Cabrera"
"10","Chris Sale","Asher Wojciechowski","Gary Sanchez","Chris Davis","Jonathan Schoop","Chase Headley","Tim Anderson","Adam Jones","Seth Smith","Mark Trumbo"
"11","Chris Sale","Ariel Miranda","Sandy Leon","Mitch Moreland","Dustin Pedroia","Todd Frazier","Xander Bogaerts","Mookie Betts","Adam Jones","Daniel Robertson"
"12","Alex Wood","Justin Verlander","Yan Gomes","Miguel Cabrera","Jason Kipnis","Todd Frazier","Francisco Lindor","Aaron Judge","Austin Jackson","Daniel Robertson"
"13","Alex Wood","Ariel Miranda","Gary Sanchez","Jose Abreu","Ian Kinsler","Nicholas Castellanos","Tim Anderson","Avisail Garcia","Leury Garcia","Melky Cabrera"
"14","Alex Wood","Ariel Miranda","Gary Sanchez","Carlos Santana","Jason Kipnis","Todd Frazier","Francisco Lindor","Michael Brantley","Melky Cabrera","Daniel Robertson"
"15","Alex Wood","Marcus Stroman","Yan Gomes","Mitch Moreland","Dustin Pedroia","Nicholas Castellanos","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Melky Cabrera"
"16","Chris Sale","Alex Wood","Yan Gomes","Edwin Encarnacion","Jose Ramirez","Chase Headley","Orlando Arcia","Melky Cabrera","Austin Jackson","Daniel Robertson"
"17","Chris Sale","Ariel Miranda","Kevan Smith","Matt Davidson","Yolmer Sanchez","Todd Frazier","Corey Seager","Mookie Betts","Leury Garcia","Mark Trumbo"
"18","Alex Wood","Marcus Stroman","Gary Sanchez","Miguel Cabrera","Jonathan Schoop","Ruben Tejada","Xander Bogaerts","Adam Jones","Seth Smith","Mark Trumbo"
"19","Chris Sale","Alex Wood","Manny Pina","Jesus Aguilar","Jason Kipnis","Hernan Perez","Orlando Arcia","Mark Trumbo","Brett Phillips","Daniel Robertson"
"20","Chris Sale","Alex Wood","Welington Castillo","Trey Mancini","Eric Sogard","Ruben Tejada","JJ Hardy","Mookie Betts","Aaron Hicks","Seth Smith"
"21","Chris Sale","Asher Wojciechowski","Manny Pina","Jose Abreu","Dustin Pedroia","Jake Lamb","Tim Anderson","Avisail Garcia","Leury Garcia","Melky Cabrera"
"22","Chris Sale","Alex Wood","Kevan Smith","Matt Davidson","Yolmer Sanchez","Todd Frazier","Orlando Arcia","Avisail Garcia","Adam Jones","Daniel Robertson"
"23","Chris Sale","Ariel Miranda","Manny Pina","Jesus Aguilar","Jonathan Schoop","Ruben Tejada","Corey Seager","Adam Jones","Seth Smith","Mark Trumbo"
"24","Alex Wood","Ariel Miranda","Gary Sanchez","Chris Carter","Ian Kinsler","Chase Headley","Didi Gregorius","Brett Gardner","Leury Garcia","Seth Smith"
"25","Chris Sale","Ariel Miranda","Kevan Smith","Chris Davis","Yolmer Sanchez","Hernan Perez","Tim Anderson","Adam Jones","Leury Garcia","Melky Cabrera"
"26","Chris Sale","Junior Guerra","Manny Pina","Carlos Santana","Jason Kipnis","Chase Headley","Francisco Lindor","Mookie Betts","Michael Brantley","Daniel Robertson"
"27","Chris Sale","Asher Wojciechowski","Gary Sanchez","Chris Carter","Jose Peraza","Chase Headley","Didi Gregorius","Brett Gardner","Mookie Betts","Daniel Robertson"
"28","Chris Sale","Asher Wojciechowski","Manny Pina","Mitch Moreland","Dustin Pedroia","Chase Headley","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Mark Trumbo"
"29","Chris Sale","Alex Wood","Sandy Leon","Hanley Ramirez","Josh Rutledge","Todd Frazier","Orlando Arcia","Mookie Betts","Jackie Bradley","Melky Cabrera"
"30","Alex Wood","Ariel Miranda","Gary Sanchez","Matt Holliday","Starlin Castro","Nicholas Castellanos","JJ Hardy","Aaron Judge","Aaron Hicks","Melky Cabrera"
"31","Alex Wood","Marcus Stroman","Kevan Smith","Miguel Cabrera","Yolmer Sanchez","Jake Lamb","Tim Anderson","Mookie Betts","Leury Garcia","Melky Cabrera"
"32","Chris Sale","Asher Wojciechowski","Yan Gomes","Chris Carter","Dustin Pedroia","Chase Headley","Orlando Arcia","Aaron Judge","Brett Gardner","Aaron Hicks"
"33","Luis Severino","Ariel Miranda","Yan Gomes","Miguel Cabrera","Jason Kipnis","Hernan Perez","Francisco Lindor","JD Martinez","Michael Brantley","Daniel Robertson"
"34","Alex Wood","Marcus Stroman","Kevan Smith","Matt Davidson","Yolmer Sanchez","Todd Frazier","Francisco Lindor","Aaron Judge","Leury Garcia","Seth Smith"
"35","Alex Wood","Ariel Miranda","Gary Sanchez","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Mookie Betts","Mark Trumbo","Daniel Robertson"
"36","Luis Severino","Ariel Miranda","James McCann","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Andrew Benintendi","Brett Gardner","Leury Garcia"
"37","Alex Wood","Marcus Stroman","James McCann","Chris Davis","Ian Kinsler","Todd Frazier","Jose Iglesias","Domingo Santana","Justin Upton","Mikie Mahtook"
"38","Alex Wood","Marcus Stroman","Yan Gomes","Chris Carter","Jason Kipnis","Chase Headley","Didi Gregorius","Brett Gardner","Aaron Hicks","Melky Cabrera"
"39","Marcus Stroman","Justin Verlander","Yasmani Grandal","Chris Davis","Jonathan Schoop","Jake Lamb","Corey Seager","Adam Jones","Seth Smith","Mark Trumbo"
"40","Chris Sale","Ariel Miranda","Welington Castillo","Eric Thames","Jonathan Schoop","Ruben Tejada","JJ Hardy","Brett Gardner","Leury Garcia","Seth Smith"
