"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Alex Wood","Ariel Miranda","Yan Gomes","Chris Davis","Jonathan Schoop","Todd Frazier","Francisco Lindor","Adam Jones","Seth Smith","Mark Trumbo"
"2","Chris Sale","Ariel Miranda","Yan Gomes","Jose Abreu","Daniel Descalso","Todd Frazier","Tim Anderson","Avisail Garcia","Mark Trumbo","Melky Cabrera"
"3","Alex Wood","Marcus Stroman","Yan Gomes","Miguel Cabrera","Jason Kipnis","Nicholas Castellanos","Francisco Lindor","Mookie Betts","Michael Brantley","Daniel Robertson"
"4","Alex Wood","Marcus Stroman","James McCann","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Aaron Judge","Mookie Betts","Mark Trumbo"
"5","Chris Sale","Asher Wojciechowski","Yan Gomes","Chris Davis","Jason Kipnis","Todd Frazier","Francisco Lindor","Michael Brantley","Mark Trumbo","Daniel Robertson"
"6","Chris Sale","Alex Wood","Kevan Smith","Jose Abreu","Daniel Descalso","Hernan Perez","Tim Anderson","Leury Garcia","Melky Cabrera","Daniel Robertson"
"7","Chris Sale","Alex Wood","Yan Gomes","Jose Abreu","Jonathan Schoop","Ruben Tejada","JJ Hardy","Adam Jones","Seth Smith","Melky Cabrera"
"8","Chris Sale","Alex Wood","Yan Gomes","Edwin Encarnacion","Jose Ramirez","Todd Frazier","JJ Hardy","Melky Cabrera","Austin Jackson","Daniel Robertson"
"9","Chris Sale","Ariel Miranda","Yan Gomes","Jose Abreu","Jason Kipnis","Chase Headley","Francisco Lindor","Seth Smith","Austin Jackson","Daniel Robertson"
"10","Alex Wood","Marcus Stroman","Manny Pina","Jose Abreu","Ian Kinsler","Todd Frazier","Tim Anderson","Mookie Betts","Avisail Garcia","Melky Cabrera"
"11","Chris Sale","Alex Wood","Manny Pina","Jesus Aguilar","Daniel Descalso","Hernan Perez","Orlando Arcia","Mookie Betts","Brett Phillips","Daniel Robertson"
"12","Chris Sale","Justin Verlander","Manny Pina","Chris Davis","Jonathan Schoop","Chase Headley","Orlando Arcia","Adam Jones","Seth Smith","Mark Trumbo"
"13","Chris Sale","Ariel Miranda","Sandy Leon","Mitch Moreland","Dustin Pedroia","Todd Frazier","Xander Bogaerts","Mookie Betts","Mark Trumbo","Daniel Robertson"
"14","Alex Wood","Ariel Miranda","Yan Gomes","Mitch Moreland","Dustin Pedroia","Nicholas Castellanos","Xander Bogaerts","Andrew Benintendi","JD Martinez","Mookie Betts"
"15","Chris Sale","Alex Wood","Kevan Smith","Matt Davidson","Yolmer Sanchez","Todd Frazier","Orlando Arcia","Mookie Betts","Leury Garcia","Daniel Robertson"
"16","Chris Sale","Alex Wood","Sandy Leon","Hanley Ramirez","Josh Rutledge","Todd Frazier","Orlando Arcia","Mookie Betts","Jackie Bradley","Melky Cabrera"
"17","Alex Wood","Marcus Stroman","Gary Sanchez","Miguel Cabrera","Jonathan Schoop","Ruben Tejada","Xander Bogaerts","Adam Jones","Seth Smith","Mark Trumbo"
"18","Chris Sale","Alex Wood","Welington Castillo","Trey Mancini","Dustin Pedroia","Ruben Tejada","JJ Hardy","Mookie Betts","Aaron Hicks","Seth Smith"
"19","Alex Wood","Ariel Miranda","Gary Sanchez","Carlos Santana","Jason Kipnis","Todd Frazier","Francisco Lindor","Michael Brantley","Melky Cabrera","Daniel Robertson"
"20","Alex Wood","Justin Verlander","Yan Gomes","Eric Thames","Jason Kipnis","Todd Frazier","Francisco Lindor","JD Martinez","Austin Jackson","Daniel Robertson"
"21","Chris Sale","Marcus Stroman","Devin Mesoraco","Jose Abreu","Dustin Pedroia","Chase Headley","Tim Anderson","Avisail Garcia","Leury Garcia","Melky Cabrera"
"22","Alex Wood","Ariel Miranda","Gary Sanchez","Jose Abreu","Jason Kipnis","Nicholas Castellanos","Tim Anderson","Avisail Garcia","Leury Garcia","Melky Cabrera"
"23","Chris Sale","Ariel Miranda","Kevan Smith","Chris Davis","Yolmer Sanchez","Kyle Seager","Tim Anderson","Mookie Betts","Leury Garcia","Melky Cabrera"
"24","Chris Sale","Ariel Miranda","Kevan Smith","Eric Thames","Jonathan Schoop","Ruben Tejada","Tim Anderson","Adam Jones","Seth Smith","Mark Trumbo"
"25","Luis Severino","Alex Wood","James McCann","Jose Abreu","Ian Kinsler","Todd Frazier","Jose Iglesias","Mookie Betts","Justin Upton","Mikie Mahtook"
"26","Chris Sale","Asher Wojciechowski","Devin Mesoraco","Mitch Moreland","Dustin Pedroia","Hernan Perez","Xander Bogaerts","Andrew Benintendi","Mookie Betts","Seth Smith"
"27","Alex Wood","Marcus Stroman","James McCann","Victor Martinez","Jason Kipnis","Todd Frazier","Francisco Lindor","JD Martinez","Justin Upton","Mikie Mahtook"
"28","Chris Sale","Ariel Miranda","Kevan Smith","Matt Davidson","Yolmer Sanchez","Todd Frazier","Corey Seager","Avisail Garcia","Seth Smith","Mark Trumbo"
"29","Alex Wood","Marcus Stroman","Sandy Leon","Mitch Moreland","Dustin Pedroia","Hernan Perez","Xander Bogaerts","Mookie Betts","Justin Upton","Adam Jones"
"30","Alex Wood","Ariel Miranda","Gary Sanchez","Chris Carter","Starlin Castro","Chase Headley","Didi Gregorius","Mookie Betts","Seth Smith","Mark Trumbo"
"31","Chris Sale","Junior Guerra","Manny Pina","Carlos Santana","Jason Kipnis","Chase Headley","Francisco Lindor","Mookie Betts","Michael Brantley","Daniel Robertson"
"32","Alex Wood","Ariel Miranda","Gary Sanchez","Matt Holliday","Starlin Castro","Nicholas Castellanos","Orlando Arcia","Aaron Judge","Aaron Hicks","Daniel Robertson"
"33","Chris Sale","Marcus Stroman","Welington Castillo","Eric Thames","Jonathan Schoop","Ruben Tejada","JJ Hardy","Domingo Santana","Seth Smith","Daniel Robertson"
"34","Luis Severino","Ariel Miranda","Yan Gomes","Eric Thames","Jason Kipnis","Hernan Perez","Francisco Lindor","Michael Brantley","Leury Garcia","Daniel Robertson"
"35","Alex Wood","Ariel Miranda","Yan Gomes","Chris Carter","Ian Kinsler","Chase Headley","Tim Anderson","Aaron Judge","Brett Gardner","Aaron Hicks"
"36","Alex Wood","Marcus Stroman","Kevan Smith","Miguel Cabrera","Yolmer Sanchez","Jake Lamb","Tim Anderson","Aaron Judge","Leury Garcia","Melky Cabrera"
"37","Chris Sale","Asher Wojciechowski","Gary Sanchez","Matt Holliday","Starlin Castro","Chase Headley","Didi Gregorius","Adam Jones","Mark Trumbo","Daniel Robertson"
"38","Chris Sale","Asher Wojciechowski","Yan Gomes","Chris Carter","Daniel Descalso","Chase Headley","Didi Gregorius","Brett Gardner","Mookie Betts","Aaron Hicks"
"39","Chris Sale","Justin Verlander","Kevan Smith","Matt Davidson","Yolmer Sanchez","Hernan Perez","Tim Anderson","Adam Jones","Leury Garcia","Mark Trumbo"
"40","Luis Severino","Ariel Miranda","James McCann","Miguel Cabrera","Ian Kinsler","Nicholas Castellanos","Jose Iglesias","Andrew Benintendi","Brett Gardner","Domingo Santana"
