Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,7328,Peyton Manning,QB,1,DEN,IND,342,3,0,1,0,0,0,0,28.78
2,6029,Calvin Johnson,WR,1,DET,NYG,0,0,0,0,0,6,113,1,26.30
3,11270,Dez Bryant,WR,1,DAL,SF,0,0,0,0,0,6,100,1,25
4,11932,LeSean McCoy,RB,1,PHI,JAX,0,0,0,101,1,3,27,0,24.80
5,7242,Drew Brees,QB,1,NO,ATL,318,2,0,2,0,0,0,0,23.92
6,7969,Jamaal Charles,RB,1,KC,TEN,0,0,0,80,1,5,40,0,23
7,11197,Demaryius Thomas,WR,1,DEN,IND,0,0,0,0,0,6,98,1,21.80
8,11056,Antonio Brown,WR,1,PIT,CLE,0,0,0,1,0,6,86,1,20.70
9,11667,Brandon Marshall,WR,1,CHI,BUF,0,0,0,0,0,6,87,1,20.70
10,13443,Colin Kaepernick,QB,1,SF,DAL,231,2,0,33,0,0,0,0,20.54
11,12845,AJ Green,WR,1,CIN,BAL,0,0,0,0,0,5,93,1,20.30
12,13723,Nick Foles,QB,1,PHI,JAX,263,2,0,16,0,0,0,0,20.12
13,4807,Adrian Peterson,RB,1,MIN,LA,0,0,0,86,1,3,20,0,19.60
14,5571,Larry Fitzgerald,WR,1,ARI,SD,0,0,0,0,0,5,82,1,19.20
15,2429,Andre Johnson,WR,1,HOU,WAS,0,0,0,0,0,5,82,1,19.20
16,4556,Jordy Nelson,WR,1,GB,SEA,0,0,0,0,0,5,82,1,19.20
17,14187,Alshon Jeffery,WR,1,CHI,BUF,0,0,0,3,0,5,79,1,19.20
18,9038,Matthew Stafford,QB,1,DET,NYG,293,2,1,4,0,0,0,0,19.12
19,11063,Emmanuel Sanders,WR,1,DEN,IND,0,0,0,0,0,5,80,1,19
20,8972,Jay Cutler,QB,1,CHI,BUF,262,2,1,12,0,0,0,0,18.68
21,15036,Montee Ball,RB,1,DEN,IND,0,0,0,71,1,3,25,0,18.60
22,2593,Aaron Rodgers,QB,1,GB,SEA,257,2,1,13,0,0,0,0,18.58
23,3867,Tony Romo,QB,1,DAL,SF,282,2,1,2,0,0,0,0,18.48
24,9331,Michael Crabtree,WR,1,SF,DAL,0,0,0,0,0,5,73,1,18.30
25,12386,Marshawn Lynch,RB,1,SEA,GB,0,0,0,83,1,2,16,0,17.90
26,15076,Keenan Allen,WR,1,SD,ARI,0,0,0,0,0,5,64,1,17.40
27,8914,Jeremy Maclin,WR,1,PHI,JAX,0,0,0,0,0,4,69,1,16.90
28,2699,Matt Forte,RB,1,CHI,BUF,0,0,0,91,0,4,34,0,16.50
29,14005,TY Hilton,WR,1,IND,DEN,0,0,0,0,0,4,65,1,16.50
30,732,Matt Ryan,QB,1,ATL,NO,289,1,0,6,0,0,0,0,16.16
31,14008,Andrew Luck,QB,1,IND,DEN,280,1,1,19,0,0,0,0,16.10
32,14257,Robert Griffin III,QB,1,WAS,HOU,233,1,1,32,0,0,0,0,15.52
33,14536,Russell Wilson,QB,1,SEA,GB,215,1,0,28,0,0,0,0,15.40
34,6739,Alex Smith,QB,1,KC,TEN,230,1,0,21,0,0,0,0,15.30
35,14269,Alfred Morris,RB,1,WAS,HOU,0,0,0,78,1,1,5,0,15.30
36,5820,Frank Gore,RB,1,SF,DAL,0,0,0,72,1,1,10,0,15.20
37,4314,Tom Brady,QB,1,NE,MIA,276,1,0,1,0,0,0,0,15.14
38,3807,Ben Roethlisberger,QB,1,PIT,CLE,263,1,0,5,0,0,0,0,15.02
39,13291,Julio Jones,WR,1,ATL,NO,0,0,0,0,0,6,90,0,15
40,14895,Geno Smith,QB,1,NYJ,OAK,212,1,0,19,0,0,0,0,14.38
41,2428,Carson Palmer,QB,1,ARI,SD,279,1,1,1,0,0,0,0,14.26
42,13799,Ryan Tannehill,QB,1,MIA,NE,246,1,1,13,0,0,0,0,14.14
43,8244,Philip Rivers,QB,1,SD,ARI,271,1,1,2,0,0,0,0,14.04
44,12925,Jake Locker,QB,1,TEN,KC,233,1,1,16,0,0,0,0,13.92
45,2405,Chad Henne,QB,1,JAX,PHI,261,1,1,4,0,0,0,0,13.84
46,4932,Eli Manning,QB,1,NYG,DET,267,1,1,1,0,0,0,0,13.78
47,12841,Andy Dalton,QB,1,CIN,BAL,249,1,1,8,0,0,0,0,13.76
48,14868,EJ Manuel,QB,1,BUF,CHI,221,1,1,19,0,0,0,0,13.74
49,13124,DeMarco Murray,RB,1,DAL,SF,0,0,0,69,0,4,27,0,13.60
50,8358,Brian Hoyer,QB,1,CLE,PIT,250,1,1,4,0,0,0,0,13.40
51,8283,Ryan Fitzpatrick,QB,1,HOU,WAS,232,1,1,11,0,0,0,0,13.38
52,14916,Giovani Bernard,RB,1,CIN,BAL,0,0,0,60,0,4,33,0,13.30
53,12246,Victor Cruz,WR,1,NYG,DET,0,0,0,0,0,5,83,0,13.30
54,11992,Shaun Hill,QB,1,LA,MIN,236,1,1,8,0,0,0,0,13.24
55,5282,Josh McCown,QB,1,TB,CAR,234,1,1,6,0,0,0,0,12.96
56,16311,Derek Carr,QB,1,OAK,NYJ,233,1,1,6,0,0,0,0,12.92
57,11792,Arian Foster,RB,1,HOU,WAS,0,0,0,72,0,3,25,0,12.70
58,611,Joe Flacco,QB,1,BAL,CIN,229,1,1,4,0,0,0,0,12.56
59,8723,Matt Cassel,QB,1,MIN,LA,224,1,1,6,0,0,0,0,12.56
60,4640,Reggie Bush,RB,1,DET,NYG,0,0,0,49,0,4,36,0,12.50
61,14478,Michael Floyd,WR,1,ARI,SD,0,0,0,0,0,5,75,0,12.50
62,3519,Vincent Jackson,WR,1,TB,CAR,0,0,0,0,0,5,74,0,12.40
63,15150,Cordarrelle Patterson,WR,1,MIN,LA,0,0,0,3,0,5,71,0,12.40
64,13337,Mark Ingram,RB,1,NO,ATL,0,0,0,45,1,1,8,0,12.30
65,11488,Jimmy Graham,TE,1,NO,ATL,0,0,0,0,0,5,73,0,12.30
66,5094,Marques Colston,WR,1,NO,ATL,0,0,0,0,0,5,72,0,12.20
67,13227,Randall Cobb,WR,1,GB,SEA,0,0,0,4,0,5,67,0,12.10
68,14967,Le'Veon Bell,RB,1,PIT,CLE,0,0,0,63,0,3,27,0,12
69,12774,Stevan Ridley,RB,1,NE,MIA,0,0,0,58,1,0,1,0,11.90
70,9079,Percy Harvin,WR,1,SEA,GB,0,0,0,6,0,4,73,0,11.90
71,204,Roddy White,WR,1,ATL,NO,0,0,0,0,0,5,69,0,11.90
72,5002,Reggie Wayne,WR,1,IND,DEN,0,0,0,0,0,5,68,0,11.80
73,15221,Zac Stacy,RB,1,LA,MIN,0,0,0,69,0,3,18,0,11.70
74,15138,Eddie Lacy,RB,1,GB,SEA,0,0,0,68,0,3,18,0,11.60
75,11182,Eric Decker,WR,1,NYJ,OAK,0,0,0,0,0,5,66,0,11.60
76,13957,Kendall Wright,WR,1,TEN,KC,0,0,0,0,0,5,65,0,11.50
77,14385,Doug Martin,RB,1,TB,CAR,0,0,0,62,0,3,22,0,11.40
78,11413,Toby Gerhart,RB,1,JAX,PHI,0,0,0,61,0,3,23,0,11.40
79,12780,Shane Vereen,RB,1,NE,MIA,0,0,0,38,0,4,36,0,11.40
80,6767,Pierre Garcon,WR,1,WAS,HOU,0,0,0,0,0,5,63,0,11.30
81,13557,Ben Tate,RB,1,CLE,PIT,0,0,0,60,0,3,20,0,11
82,10974,Rob Gronkowski,TE,1,NE,MIA,0,0,0,0,0,5,60,0,11
83,12861,Jordan Cameron,TE,1,CLE,PIT,0,0,0,0,0,5,60,0,11
84,13027,Julius Thomas,TE,1,DEN,IND,0,0,0,0,0,5,59,0,10.90
85,6828,Chris Johnson,RB,1,NYJ,OAK,0,0,0,60,0,3,18,0,10.80
86,8649,Rashad Jennings,RB,1,NYG,DET,0,0,0,53,0,3,25,0,10.80
87,8529,Mike Wallace,WR,1,MIA,NE,0,0,0,1,0,4,65,0,10.60
88,722,Jason Witten,TE,1,DAL,SF,0,0,0,0,0,5,56,0,10.60
89,10949,CJ Spiller,RB,1,BUF,CHI,0,0,0,66,0,2,19,0,10.50
90,16568,Brandin Cooks,WR,1,NO,ATL,0,0,0,2,0,4,62,0,10.40
91,11712,Anquan Boldin,WR,1,SF,DAL,0,0,0,0,0,4,64,0,10.40
92,957,Pierre Thomas,RB,1,NO,ATL,0,0,0,31,0,4,31,0,10.20
93,14242,Rueben Randle,WR,1,NYG,DET,0,0,0,0,0,4,62,0,10.20
94,16003,Sammy Watkins,WR,1,BUF,CHI,0,0,0,0,0,4,61,0,10.10
95,12830,Torrey Smith,WR,1,BAL,CIN,0,0,0,0,0,4,61,0,10.10
96,16258,Marqise Lee,WR,1,JAX,PHI,0,0,0,0,0,4,61,0,10.10
97,8699,Knowshon Moreno,RB,1,MIA,NE,0,0,0,46,0,3,24,0,10
98,6198,Darren Sproles,RB,1,PHI,JAX,0,0,0,26,0,4,33,0,9.90
99,12323,Joique Bell,RB,1,DET,NYG,0,0,0,46,0,3,22,0,9.80
100,14986,DeAndre Hopkins,WR,1,HOU,WAS,0,0,0,0,0,4,58,0,9.80
101,15088,Terrance Williams,WR,1,DAL,SF,0,0,0,0,0,4,58,0,9.80
102,11256,Ryan Mathews,RB,1,SD,ARI,0,0,0,63,0,2,14,0,9.70
103,11611,Golden Tate,WR,1,DET,NYG,0,0,0,0,0,4,56,0,9.60
104,6597,Greg Jennings,WR,1,MIN,LA,0,0,0,0,0,4,56,0,9.60
105,14687,Bernard Pierce,RB,1,BAL,CIN,0,0,0,60,0,2,15,0,9.50
106,5701,Fred Jackson,RB,1,BUF,CHI,0,0,0,41,0,3,24,0,9.50
107,8330,Brian Hartline,WR,1,MIA,NE,0,0,0,0,0,4,55,0,9.50
108,8355,Julian Edelman,WR,1,NE,MIA,0,0,0,0,0,4,54,0,9.40
109,3943,DeSean Jackson,WR,1,WAS,HOU,0,0,0,1,0,3,62,0,9.30
110,12317,Danny Woodhead,RB,1,SD,ARI,0,0,0,23,0,4,30,0,9.30
111,8532,Kenny Britt,WR,1,LA,MIN,0,0,0,0,0,4,53,0,9.30
112,12847,Andrew Hawkins,WR,1,CLE,PIT,0,0,0,0,0,4,52,0,9.20
113,3330,Miles Austin,WR,1,CLE,PIT,0,0,0,0,0,4,51,0,9.10
114,16597,Mike Evans,WR,1,TB,CAR,0,0,0,0,0,4,50,0,9
115,1658,Greg Olsen,TE,1,CAR,TB,0,0,0,0,0,4,50,0,9
116,6211,Harry Douglas,WR,1,ATL,NO,0,0,0,0,0,4,49,0,8.90
117,15215,Tavon Austin,WR,1,LA,MIN,0,0,0,4,0,4,44,0,8.80
118,2730,Donnie Avery,WR,1,KC,TEN,0,0,0,0,0,4,48,0,8.80
119,11017,Dennis Pitta,TE,1,BAL,CIN,0,0,0,0,0,4,47,0,8.70
120,4358,Steve Smith,WR,1,BAL,CIN,0,0,0,0,0,4,46,0,8.60
121,11313,Riley Cooper,WR,1,PHI,JAX,0,0,0,0,0,3,55,0,8.50
122,1652,Steven Jackson,RB,1,ATL,NO,0,0,0,48,0,2,16,0,8.40
123,7308,Maurice Jones-Drew,RB,1,OAK,NYJ,0,0,0,46,0,2,17,0,8.30
124,15100,Jordan Reed,TE,1,WAS,HOU,0,0,0,0,0,4,43,0,8.30
125,8534,Jared Cook,TE,1,LA,MIN,0,0,0,0,0,4,43,0,8.30
126,1181,Martellus Bennett,TE,1,CHI,BUF,0,0,0,0,0,4,43,0,8.30
127,13275,Kyle Rudolph,TE,1,MIN,LA,0,0,0,0,0,4,43,0,8.30
128,7635,Heath Miller,TE,1,PIT,CLE,0,0,0,0,0,4,42,0,8.20
129,12751,Charles Clay,TE,1,MIA,NE,0,0,0,1,0,4,40,0,8.10
130,13902,Trent Richardson,RB,1,IND,DEN,0,0,0,44,0,2,16,0,8
131,6302,James Jones,WR,1,OAK,NYJ,0,0,0,0,0,3,50,0,8
132,16550,Kelvin Benjamin,WR,1,CAR,TB,0,0,0,0,0,3,50,0,8
133,3061,Marcedes Lewis,TE,1,JAX,PHI,0,0,0,0,0,4,40,0,8
134,9739,Hakeem Nicks,WR,1,IND,DEN,0,0,0,0,0,3,49,0,7.90
135,14978,Justin Hunter,WR,1,TEN,KC,0,0,0,0,0,3,49,0,7.90
136,8564,Nate Washington,WR,1,TEN,KC,0,0,0,0,0,3,48,0,7.80
137,14111,Rod Streater,WR,1,OAK,NYJ,0,0,0,0,0,3,48,0,7.80
138,14973,Markus Wheaton,WR,1,PIT,CLE,0,0,0,0,0,3,48,0,7.80
139,12794,Jeremy Kerley,WR,1,NYJ,OAK,0,0,0,0,0,3,48,0,7.80
140,13791,Lamar Miller,RB,1,MIA,NE,0,0,0,44,0,2,13,0,7.70
141,13460,Doug Baldwin,WR,1,SEA,GB,0,0,0,0,0,3,47,0,7.70
142,12412,Mike Williams,WR,1,BUF,CHI,0,0,0,0,0,3,47,0,7.70
143,13878,Mohamed Sanu,WR,1,CIN,BAL,0,0,0,0,0,3,47,0,7.70
144,7711,Malcom Floyd,WR,1,SD,ARI,0,0,0,0,0,3,47,0,7.70
145,4104,Jerricho Cotchery,WR,1,CAR,TB,0,0,0,0,0,3,45,0,7.50
146,9906,Danny Amendola,WR,1,NE,MIA,0,0,0,0,0,3,45,0,7.50
147,15224,Andre Ellington,RB,1,ARI,SD,0,0,0,34,0,2,17,0,7.10
148,11220,Dexter McCluster,RB,1,TEN,KC,0,0,0,13,0,3,28,0,7.10
149,14122,Ladarius Green,TE,1,SD,ARI,0,0,0,0,0,3,41,0,7.10
150,5084,Vernon Davis,TE,1,SF,DAL,0,0,0,0,0,3,41,0,7.10
151,7175,Delanie Walker,TE,1,TEN,KC,0,0,0,0,0,3,40,0,7
152,10034,Brandon Gibson,WR,1,MIA,NE,0,0,0,0,0,3,39,0,6.90
153,14275,Jarrett Boykin,WR,1,GB,SEA,0,0,0,0,0,3,38,0,6.80
154,14871,Robert Woods,WR,1,BUF,CHI,0,0,0,0,0,3,38,0,6.80
155,14856,Zach Ertz,TE,1,PHI,JAX,0,0,0,0,0,3,38,0,6.80
156,2950,Steve Johnson,WR,1,SF,DAL,0,0,0,0,0,3,37,0,6.70
157,8399,Shonn Greene,RB,1,TEN,KC,0,0,0,52,0,1,4,0,6.60
158,7580,DeAngelo Williams,RB,1,CAR,TB,0,0,0,43,0,1,13,0,6.60
159,12262,Jonathan Dwyer,RB,1,ARI,SD,0,0,0,36,0,2,10,0,6.60
160,15048,Travis Kelce,TE,1,KC,TEN,0,0,0,0,0,3,36,0,6.60
161,16253,Allen Hurns,WR,1,JAX,PHI,0,0,0,0,0,3,36,0,6.60
162,8066,Darren McFadden,RB,1,OAK,NYJ,0,0,0,30,0,2,15,0,6.50
163,7884,Antonio Gates,TE,1,SD,ARI,0,0,0,0,0,3,33,0,6.30
164,12548,Scott Chandler,TE,1,BUF,CHI,0,0,0,0,0,3,33,0,6.30
165,16491,Richard Rodgers,TE,1,GB,SEA,0,0,0,0,0,3,33,0,6.30
166,15378,Levine Toilolo,TE,1,ATL,NO,0,0,0,0,0,3,32,0,6.20
167,16608,Austin Seferian-Jenkins,TE,1,TB,CAR,0,0,0,0,0,3,32,0,6.20
168,14749,Jermaine Kearse,WR,1,SEA,GB,0,0,0,0,0,2,41,0,6.10
169,14405,Chris Givens,WR,1,LA,MIN,0,0,0,0,0,2,41,0,6.10
170,13299,Jacquizz Rodgers,RB,1,ATL,NO,0,0,0,13,0,3,18,0,6.10
171,13142,Jerrel Jernigan,WR,1,NYG,DET,0,0,0,0,0,3,31,0,6.10
172,16451,Eric Ebron,TE,1,DET,NYG,0,0,0,0,0,3,31,0,6.10
173,13997,Coby Fleener,TE,1,IND,DEN,0,0,0,0,0,3,31,0,6.10
174,7389,Eddie Royal,WR,1,SD,ARI,0,0,0,0,0,3,30,0,6
175,14046,Ronnie Hillman,RB,1,DEN,IND,0,0,0,28,0,2,11,0,5.90
176,3989,Andre Caldwell,WR,1,DEN,IND,0,0,0,0,0,2,39,0,5.90
177,13987,Dwayne Allen,TE,1,IND,DEN,0,0,0,0,0,3,29,0,5.90
178,14918,Tyler Eifert,TE,1,CIN,BAL,0,0,0,0,0,3,29,0,5.90
179,16112,Jeremy Hill,RB,1,CIN,BAL,0,0,0,40,0,1,8,0,5.80
180,2220,Ahmad Bradshaw,RB,1,IND,DEN,0,0,0,27,0,2,11,0,5.80
181,13069,Denarius Moore,WR,1,OAK,NYJ,0,0,0,0,0,2,37,0,5.70
182,16668,Carlos Hyde,RB,1,SF,DAL,0,0,0,40,0,1,6,0,5.60
183,5451,Jonathan Stewart,RB,1,CAR,TB,0,0,0,27,0,2,9,0,5.60
184,14731,Lance Dunbar,RB,1,DAL,SF,0,0,0,18,0,2,16,0,5.40
185,16178,Bishop Sankey,RB,1,TEN,KC,0,0,0,35,0,1,8,0,5.30
186,13163,Roy Helu,RB,1,WAS,HOU,0,0,0,16,0,2,16,0,5.20
187,16402,Andre Williams,RB,1,NYG,DET,0,0,0,38,0,1,3,0,5.10
188,13264,Andre Holmes,WR,1,OAK,NYJ,0,0,0,0,0,2,31,0,5.10
189,11565,Andre Roberts,WR,1,WAS,HOU,0,0,0,0,0,2,31,0,5.10
190,15230,Stepfan Taylor,RB,1,ARI,SD,0,0,0,22,0,2,9,0,5.10
191,13102,Jordan Todman,RB,1,JAX,PHI,0,0,0,15,0,2,15,0,5
192,15296,Frankie Hammond,WR,1,KC,TEN,0,0,0,0,0,2,30,0,5
193,16278,Cody Latimer,WR,1,DEN,IND,0,0,0,0,0,2,29,0,4.90
194,15974,Jordan Matthews,WR,1,PHI,JAX,0,0,0,0,0,2,29,0,4.90
195,14424,Brian Quick,WR,1,LA,MIN,0,0,0,0,0,2,29,0,4.90
196,14502,AJ Jenkins,WR,1,KC,TEN,0,0,0,0,0,2,28,0,4.80
197,16640,John Brown,WR,1,ARI,SD,0,0,0,0,0,2,28,0,4.80
198,1986,Jason Avant,WR,1,CAR,TB,0,0,0,0,0,2,27,0,4.70
199,13887,Travis Benjamin,WR,1,CLE,PIT,0,0,0,0,0,2,27,0,4.70
200,3878,John Carlson,TE,1,ARI,SD,0,0,0,0,0,2,26,0,4.60
201,16263,Allen Robinson,WR,1,JAX,PHI,0,0,0,0,0,2,26,0,4.60
202,16524,Devonta Freeman,RB,1,ATL,NO,0,0,0,15,0,2,10,0,4.50
203,5100,Jacoby Jones,WR,1,BAL,CIN,0,0,0,0,0,2,25,0,4.50
204,14465,Jarius Wright,WR,1,MIN,LA,0,0,0,0,0,2,25,0,4.50
205,14836,Junior Hemingway,WR,1,KC,TEN,0,0,0,0,0,2,25,0,4.50
206,14817,Mike Brown,WR,1,JAX,PHI,0,0,0,0,0,2,25,0,4.50
207,15479,Marlon Brown,WR,1,BAL,CIN,0,0,0,0,0,2,24,0,4.40
208,15072,Mychal Rivera,TE,1,OAK,NYJ,0,0,0,0,0,2,23,0,4.30
209,9588,Brandon Pettigrew,TE,1,DET,NYG,0,0,0,0,0,2,23,0,4.30
210,4484,Zach Miller,TE,1,SEA,GB,0,0,0,0,0,2,23,0,4.30
211,11026,Jermaine Gresham,TE,1,CIN,BAL,0,0,0,0,0,2,23,0,4.30
212,16057,Jace Amaro,TE,1,NYJ,OAK,0,0,0,0,0,2,23,0,4.30
213,13974,Keshawn Martin,WR,1,HOU,WAS,0,0,0,0,0,2,23,0,4.30
214,15417,Kenbrell Thompkins,WR,1,NE,MIA,0,0,0,0,0,2,23,0,4.30
215,12109,Ted Ginn,WR,1,ARI,SD,0,0,0,0,0,2,23,0,4.30
216,15207,Benjamin Cunningham,RB,1,LA,MIN,0,0,0,26,0,1,6,0,4.20
217,4738,Mike Tolbert,FB,1,CAR,TB,0,0,0,13,0,2,9,0,4.20
218,14985,Ryan Griffin,TE,1,HOU,WAS,0,0,0,0,0,2,22,0,4.20
219,11517,Preston Parker,WR,1,NYG,DET,0,0,0,0,0,2,22,0,4.20
220,16142,Terrance West,RB,1,CLE,PIT,0,0,0,21,0,1,10,0,4.10
221,14533,Robert Turbin,RB,1,SEA,GB,0,0,0,24,0,1,7,0,4.10
222,16200,CJ Fiedorowicz,TE,1,HOU,WAS,0,0,0,0,0,2,21,0,4.10
223,1545,Anthony Fasano,TE,1,KC,TEN,0,0,0,0,0,2,21,0,4.10
224,15367,Tim Wright,TE,1,NE,MIA,0,0,0,0,0,2,21,0,4.10
225,14141,Cole Beasley,WR,1,DAL,SF,0,0,0,0,0,2,21,0,4.10
226,12800,Bilal Powell,RB,1,NYJ,OAK,0,0,0,10,0,2,10,0,4
227,13203,Dane Sanzenbacher,WR,1,CIN,BAL,0,0,0,0,0,2,20,0,4
228,13981,DeVier Posey,WR,1,HOU,WAS,0,0,0,0,0,2,20,0,4
229,12153,Ed Dickson,TE,1,CAR,TB,0,0,0,0,0,2,20,0,4
230,5511,Brent Celek,TE,1,PHI,JAX,0,0,0,0,0,2,19,0,3.90
231,16657,Corey Washington,WR,1,NYG,DET,0,0,0,0,0,2,19,0,3.90
232,1810,Owen Daniels,TE,1,BAL,CIN,0,0,0,0,0,2,18,0,3.80
233,13386,Lance Kendricks,TE,1,LA,MIN,0,0,0,0,0,2,18,0,3.80
234,5537,Josh Morgan,WR,1,CHI,BUF,0,0,0,0,0,2,18,0,3.80
235,14715,Chris Owusu,WR,1,TB,CAR,0,0,0,0,0,2,18,0,3.80
236,15645,Khiry Robinson,RB,1,NO,ATL,0,0,0,24,0,1,3,0,3.70
237,15082,Gavin Escobar,TE,1,DAL,SF,0,0,0,0,0,2,17,0,3.70
238,16510,Jerick McKinnon,RB,1,MIN,LA,0,0,0,10,0,2,7,0,3.70
239,16020,Jarvis Landry,WR,1,MIA,NE,0,0,0,0,0,2,17,0,3.70
240,15782,Larry Donnell,TE,1,NYG,DET,0,0,0,0,0,2,17,0,3.70
241,14968,Justin Brown,WR,1,PIT,CLE,0,0,0,0,0,2,17,0,3.70
242,12239,Chris Ivory,RB,1,NYJ,OAK,0,0,0,36,0,0,0,0,3.60
243,14719,Jonathan Grimes,RB,1,HOU,WAS,0,0,0,22,0,1,4,0,3.60
244,15045,Knile Davis,RB,1,KC,TEN,0,0,0,20,0,1,6,0,3.60
245,9369,Justin Forsett,RB,1,BAL,CIN,0,0,0,21,0,1,5,0,3.60
246,13852,Bobby Rainey,RB,1,TB,CAR,0,0,0,18,0,1,6,0,3.40
247,15018,Denard Robinson,RB,1,JAX,PHI,0,0,0,12,0,1,12,0,3.40
248,16305,De'Anthony Thomas,WR,1,KC,TEN,0,0,0,5,0,2,8,0,3.30
249,11345,Logan Paulsen,TE,1,WAS,HOU,0,0,0,0,0,2,13,0,3.30
250,14152,James Hanna,TE,1,DAL,SF,0,0,0,0,0,2,13,0,3.30
251,12296,LeGarrette Blount,RB,1,PIT,CLE,0,0,0,30,0,0,2,0,3.20
252,11463,Brandon LaFell,WR,1,NE,MIA,0,0,0,0,0,1,22,0,3.20
253,15509,Jaron Brown,WR,1,ARI,SD,0,0,0,0,0,2,12,0,3.20
254,14828,Chris Hogan,WR,1,BUF,CHI,0,0,0,0,0,2,12,0,3.20
255,8604,Donald Brown,RB,1,SD,ARI,0,0,0,15,0,1,6,0,3.10
