Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,11056,Antonio Brown,WR,13,PIT,NO,0,0,0,0,0,8,109,1,27.90
2,11197,Demaryius Thomas,WR,13,DEN,KC,0,0,0,0,0,8,102,1,27.20
3,13124,DeMarco Murray,RB,13,DAL,PHI,0,0,0,114,1,4,21,0,26.50
4,14005,TY Hilton,WR,13,IND,WAS,0,0,0,5,0,6,100,1,25.50
5,7242,Drew Brees,QB,13,NO,PIT,350,2,1,2,0,0,0,0,24.20
6,7328,Peyton Manning,QB,13,DEN,KC,317,2,0,0,0,0,0,0,23.68
7,4314,Tom Brady,QB,13,NE,GB,305,2,0,1,0,0,0,0,23.30
8,7969,Jamaal Charles,RB,13,KC,DEN,0,0,0,78,1,5,44,0,23.20
9,12845,AJ Green,WR,13,CIN,TB,0,0,0,0,0,7,96,1,22.60
10,14967,Le'Veon Bell,RB,13,PIT,NO,0,0,0,90,1,4,31,0,22.10
11,13291,Julio Jones,WR,13,ATL,ARI,0,0,0,0,0,7,91,1,22.10
12,16389,Odell Beckham Jr,WR,13,NYG,JAX,0,0,0,0,0,7,91,1,22.10
13,4556,Jordy Nelson,WR,13,GB,NE,0,0,0,0,0,7,89,1,21.90
14,11270,Dez Bryant,WR,13,DAL,PHI,0,0,0,0,0,6,97,1,21.70
15,14008,Andrew Luck,QB,13,IND,WAS,290,2,0,20,0,0,0,0,21.60
16,15224,Andre Ellington,RB,13,ARI,ATL,0,0,0,71,1,5,31,0,21.20
17,14587,Josh Gordon,WR,13,CLE,BUF,0,0,0,0,0,6,91,1,21.10
18,6029,Calvin Johnson,WR,13,DET,CHI,0,0,0,0,0,6,91,1,21.10
19,15138,Eddie Lacy,RB,13,GB,NE,0,0,0,75,1,4,34,0,20.90
20,11611,Golden Tate,WR,13,DET,CHI,0,0,0,0,0,6,87,1,20.70
21,9369,Justin Forsett,RB,13,BAL,SD,0,0,0,97,1,3,19,0,20.60
22,3807,Ben Roethlisberger,QB,13,PIT,NO,298,2,0,6,0,0,0,0,20.52
23,11063,Emmanuel Sanders,WR,13,DEN,KC,0,0,0,2,0,6,83,1,20.50
24,2593,Aaron Rodgers,QB,13,GB,NE,277,2,0,14,0,0,0,0,20.48
25,11488,Jimmy Graham,TE,13,NO,PIT,0,0,0,0,0,6,84,1,20.40
26,8914,Jeremy Maclin,WR,13,PHI,DAL,0,0,0,0,0,6,82,1,20.20
27,13227,Randall Cobb,WR,13,GB,NE,0,0,0,1,0,6,80,1,20.10
28,13799,Ryan Tannehill,QB,13,MIA,NYJ,259,2,0,17,0,0,0,0,20.06
29,14187,Alshon Jeffery,WR,13,CHI,DET,0,0,0,0,0,6,78,1,19.80
30,11792,Arian Foster,RB,13,HOU,TEN,0,0,0,91,1,3,16,0,19.70
31,10974,Rob Gronkowski,TE,13,NE,GB,0,0,0,0,0,6,76,1,19.60
32,15076,Keenan Allen,WR,13,SD,BAL,0,0,0,0,0,7,66,1,19.60
33,16550,Kelvin Benjamin,WR,13,CAR,MIN,0,0,0,0,0,6,73,1,19.30
34,732,Matt Ryan,QB,13,ATL,ARI,305,1,1,6,0,0,0,0,18.80
35,11712,Anquan Boldin,WR,13,SF,SEA,0,0,0,0,0,6,68,1,18.80
36,3867,Tony Romo,QB,13,DAL,PHI,258,2,0,3,0,0,0,0,18.62
37,16597,Mike Evans,WR,13,TB,CIN,0,0,0,0,0,5,76,1,18.60
38,12386,Marshawn Lynch,RB,13,SEA,SF,0,0,0,74,1,3,21,0,18.50
39,1181,Martellus Bennett,TE,13,CHI,DET,0,0,0,0,0,6,65,1,18.50
40,1658,Greg Olsen,TE,13,CAR,MIN,0,0,0,0,0,6,64,1,18.40
41,11667,Brandon Marshall,WR,13,CHI,DET,0,0,0,0,0,6,61,1,18.10
42,4358,Steve Smith,WR,13,BAL,SD,0,0,0,0,0,5,70,1,18
43,11932,LeSean McCoy,RB,13,PHI,DAL,0,0,0,90,1,2,9,0,17.90
44,2699,Matt Forte,RB,13,CHI,DET,0,0,0,63,0,7,46,0,17.90
45,5094,Marques Colston,WR,13,NO,PIT,0,0,0,0,0,5,67,1,17.70
46,16112,Jeremy Hill,RB,13,CIN,TB,0,0,0,87,1,2,8,0,17.50
47,16003,Sammy Watkins,WR,13,BUF,CLE,0,0,0,0,0,5,64,1,17.40
