Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fantasy Points
1,4556,Jordy Nelson,WR,5,GB,MIN,0,0,0,0,0,8,112,1,28.20
2,11056,Antonio Brown,WR,5,PIT,JAX,0,0,0,2,0,8,107,1,27.90
3,13291,Julio Jones,WR,5,ATL,NYG,0,0,0,0,0,7,104,1,26.40
4,13124,DeMarco Murray,RB,5,DAL,HOU,0,0,0,115,1,2,22,0,24.70
5,7328,Peyton Manning,QB,5,DEN,ARI,335,2,0,-2,0,0,0,0,24.20
6,732,Matt Ryan,QB,5,ATL,NYG,342,2,1,5,0,0,0,0,24.18
7,7242,Drew Brees,QB,5,NO,TB,311,2,0,0,0,0,0,0,23.44
8,12386,Marshawn Lynch,RB,5,SEA,WAS,0,0,0,109,1,2,14,0,23.30
9,11063,Emmanuel Sanders,WR,5,DEN,ARI,0,0,0,0,0,8,88,1,22.80
10,14967,Le'Veon Bell,RB,5,PIT,JAX,0,0,0,92,1,4,27,0,21.90
11,11488,Jimmy Graham,TE,5,NO,TB,0,0,0,0,0,7,89,1,21.90
12,12845,AJ Green,WR,5,CIN,NE,0,0,0,0,0,6,95,1,21.50
13,4358,Steve Smith,WR,5,BAL,IND,0,0,0,0,0,6,92,1,21.20
14,7969,Jamaal Charles,RB,5,KC,SF,0,0,0,72,1,5,29,0,21.10
15,14916,Giovani Bernard,RB,5,CIN,NE,0,0,0,65,1,5,34,0,20.90
16,2699,Matt Forte,RB,5,CHI,CAR,0,0,0,93,0,6,55,0,20.80
17,14478,Michael Floyd,WR,5,ARI,DEN,0,0,0,0,0,6,87,1,20.70
18,2593,Aaron Rodgers,QB,5,GB,MIN,269,2,0,16,0,0,0,0,20.36
19,1181,Martellus Bennett,TE,5,CHI,CAR,0,0,0,0,0,7,73,1,20.30
20,8649,Rashad Jennings,RB,5,NYG,ATL,0,0,0,86,1,4,16,0,20.20
21,11270,Dez Bryant,WR,5,DAL,HOU,0,0,0,0,0,7,72,1,20.20
22,11197,Demaryius Thomas,WR,5,DEN,ARI,0,0,0,0,0,7,71,1,20.10
23,8914,Jeremy Maclin,WR,5,PHI,LA,0,0,0,0,0,5,90,1,20
24,11932,LeSean McCoy,RB,5,PHI,LA,0,0,0,74,1,4,23,0,19.70
25,15076,Keenan Allen,WR,5,SD,NYJ,0,0,0,0,0,6,75,1,19.50
26,3519,Vincent Jackson,WR,5,TB,NO,0,0,0,0,0,6,75,1,19.50
27,10974,Rob Gronkowski,TE,5,NE,CIN,0,0,0,0,0,6,70,1,19
28,8972,Jay Cutler,QB,5,CHI,CAR,264,2,1,14,0,0,0,0,18.96
29,13227,Randall Cobb,WR,5,GB,MIN,0,0,0,1,0,5,78,1,18.90
30,2429,Andre Johnson,WR,5,HOU,DAL,0,0,0,0,0,6,69,1,18.90
31,14536,Russell Wilson,QB,5,SEA,WAS,199,2,0,29,0,0,0,0,18.86
32,15782,Larry Donnell,TE,5,NYG,ATL,0,0,0,0,0,6,68,1,18.80
33,12246,Victor Cruz,WR,5,NYG,ATL,0,0,0,0,0,5,77,1,18.70
34,14986,DeAndre Hopkins,WR,5,HOU,DAL,0,0,0,0,0,5,77,1,18.70
35,6767,Pierre Garcon,WR,5,WAS,SEA,0,0,0,0,0,6,67,1,18.70
36,11792,Arian Foster,RB,5,HOU,DAL,0,0,0,38,1,5,38,0,18.60
37,13027,Julius Thomas,TE,5,DEN,ARI,0,0,0,0,0,6,66,1,18.60
38,8244,Philip Rivers,QB,5,SD,NYJ,253,2,0,3,0,0,0,0,18.42
39,5094,Marques Colston,WR,5,NO,TB,0,0,0,0,0,5,74,1,18.40
40,6029,Calvin Johnson,WR,5,DET,BUF,0,0,0,0,0,5,73,1,18.30
41,16550,Kelvin Benjamin,WR,5,CAR,CHI,0,0,0,0,0,5,72,1,18.20
42,9079,Percy Harvin,WR,5,SEA,WAS,0,0,0,15,0,5,54,1,17.90
43,11667,Brandon Marshall,WR,5,CHI,CAR,0,0,0,0,0,5,68,1,17.80
44,204,Roddy White,WR,5,ATL,NYG,0,0,0,0,0,5,68,1,17.80
45,5002,Reggie Wayne,WR,5,IND,BAL,0,0,0,0,0,5,68,1,17.80
46,9331,Michael Crabtree,WR,5,SF,KC,0,0,0,0,0,6,58,1,17.80
47,7175,Delanie Walker,TE,5,TEN,CLE,0,0,0,0,0,6,58,1,17.80
48,15221,Zac Stacy,RB,5,LA,PHI,0,0,0,81,1,2,15,0,17.60
49,16003,Sammy Watkins,WR,5,BUF,DET,0,0,0,0,0,5,66,1,17.60
50,14424,Brian Quick,WR,5,LA,PHI,0,0,0,0,0,5,65,1,17.50
51,7389,Eddie Royal,WR,5,SD,NYJ,0,0,0,0,0,5,63,1,17.30
52,13255,Matt Asiata,RB,5,MIN,GB,0,0,0,52,1,4,20,0,17.20
53,7203,Dwayne Bowe,WR,5,KC,SF,0,0,0,0,0,5,60,1,17
54,5820,Frank Gore,RB,5,SF,KC,0,0,0,78,1,2,11,0,16.90
55,12861,Jordan Cameron,TE,5,CLE,TEN,0,0,0,0,0,5,59,1,16.90
56,4640,Reggie Bush,RB,5,DET,BUF,0,0,0,85,0,5,33,0,16.80
57,14008,Andrew Luck,QB,5,IND,BAL,271,1,0,19,0,0,0,0,16.74
58,13443,Colin Kaepernick,QB,5,SF,KC,198,1,0,47,0,0,0,0,16.62
59,15138,Eddie Lacy,RB,5,GB,MIN,0,0,0,70,1,2,13,0,16.30
60,4737,Drew Stanton,QB,5,ARI,DEN,280,1,0,10,0,0,0,0,16.20
61,15048,Travis Kelce,TE,5,KC,SF,0,0,0,0,0,4,62,1,16.20
62,15224,Andre Ellington,RB,5,ARI,DEN,0,0,0,78,0,5,33,0,16.10
63,12239,Chris Ivory,RB,5,NYJ,SD,0,0,0,64,1,2,16,0,16
64,12830,Torrey Smith,WR,5,BAL,IND,0,0,0,0,0,4,60,1,16
65,12925,Jake Locker,QB,5,TEN,CLE,246,1,0,21,0,0,0,0,15.94
66,1810,Owen Daniels,TE,5,BAL,IND,0,0,0,0,0,5,49,1,15.90
67,6739,Alex Smith,QB,5,KC,SF,253,1,0,17,0,0,0,0,15.82
68,16178,Bishop Sankey,RB,5,TEN,CLE,0,0,0,61,1,2,13,0,15.40
69,1658,Greg Olsen,TE,5,CAR,CHI,0,0,0,0,0,4,54,1,15.40
70,4314,Tom Brady,QB,5,NE,CIN,282,1,0,1,0,0,0,0,15.38
71,3807,Ben Roethlisberger,QB,5,PIT,JAX,270,1,0,5,0,0,0,0,15.30
72,14385,Doug Martin,RB,5,TB,NO,0,0,0,48,1,3,14,0,15.20
73,9038,Matthew Stafford,QB,5,DET,BUF,289,1,1,5,0,0,0,0,15.06
74,13460,Doug Baldwin,WR,5,SEA,WAS,0,0,0,0,0,4,49,1,14.90
75,15201,Mike Glennon,QB,5,TB,NO,261,1,0,4,0,0,0,0,14.84
76,7635,Heath Miller,TE,5,PIT,JAX,0,0,0,0,0,4,47,1,14.70
77,14856,Zach Ertz,TE,5,PHI,LA,0,0,0,0,0,4,47,1,14.70
78,16245,Blake Bortles,QB,5,JAX,PIT,259,1,1,13,0,0,0,0,14.66
79,15036,Montee Ball,RB,5,DEN,ARI,0,0,0,55,1,2,11,0,14.60
80,13723,Nick Foles,QB,5,PHI,LA,227,1,0,15,0,0,0,0,14.58
81,8283,Ryan Fitzpatrick,QB,5,HOU,DAL,249,1,1,16,0,0,0,0,14.56
82,14252,Kirk Cousins,QB,5,WAS,SEA,270,1,1,7,0,0,0,0,14.50
83,8534,Jared Cook,TE,5,LA,PHI,0,0,0,0,0,4,45,1,14.50
84,13320,Cam Newton,QB,5,CAR,CHI,229,1,1,23,0,0,0,0,14.46
85,8355,Julian Edelman,WR,5,NE,CIN,0,0,0,5,0,7,68,0,14.30
86,13997,Coby Fleener,TE,5,IND,BAL,0,0,0,0,0,4,42,1,14.20
87,3867,Tony Romo,QB,5,DAL,HOU,241,1,0,4,0,0,0,0,14.04
88,13987,Dwayne Allen,TE,5,IND,BAL,0,0,0,0,0,4,40,1,14
89,11611,Golden Tate,WR,5,DET,BUF,0,0,0,0,0,6,79,0,13.90
90,611,Joe Flacco,QB,5,BAL,IND,255,1,1,6,0,0,0,0,13.80
91,14895,Geno Smith,QB,5,NYJ,SD,215,1,1,22,0,0,0,0,13.80
92,13270,Christian Ponder,QB,5,MIN,GB,218,1,1,17,0,0,0,0,13.42
93,11400,Andrew Quarless,TE,5,GB,MIN,0,0,0,0,0,4,32,1,13.20
94,4932,Eli Manning,QB,5,NYG,ATL,249,1,1,1,0,0,0,0,13.06
95,12841,Andy Dalton,QB,5,CIN,NE,220,1,1,10,0,0,0,0,12.80
96,12847,Andrew Hawkins,WR,5,CLE,TEN,0,0,0,0,0,6,65,0,12.50
97,6597,Greg Jennings,WR,5,MIN,GB,0,0,0,0,0,3,34,1,12.40
98,16099,Lorenzo Taliaferro,RB,5,BAL,IND,0,0,0,49,1,1,4,0,12.30
