"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"OF","Stephen Piscotty",3800,"ChC@StL 08:35PM ET",7.916,"StL",NA,6.5,NA,NA,9
"1B/OF","Matt Holliday",3800,"NYY@TB 01:10PM ET",6.964,"NYY",NA,7,NA,NA,0
"OF","AJ. Pollock",3800,"SF@Ari 04:10PM ET",8.333,"Ari",NA,8.4,NA,NA,24
"2B/3B","Javier Baez",3700,"ChC@StL 08:35PM ET",5.899,"ChC",NA,0,NA,NA,3
"OF","Brett Gardner",3700,"NYY@TB 01:10PM ET",6.913,"NYY",NA,7.6,NA,NA,3
"OF","Mallex Smith",3700,"NYY@TB 01:10PM ET",5.75,"TB",NA,6.6,NA,NA,3
"3B","Jake Lamb",3700,"SF@Ari 04:10PM ET",8,"Ari",NA,5.6,NA,NA,0
"SS","Brandon Crawford",3700,"SF@Ari 04:10PM ET",7.163,"SF",NA,7.6,NA,NA,10
"OF","Randal Grichuk",3600,"ChC@StL 08:35PM ET",6.947,"StL",NA,5.8,NA,NA,23
"SS","Brad Miller",3600,"NYY@TB 01:10PM ET",7.467,"TB",NA,7.3,NA,NA,8
"OF","Jacoby Ellsbury",3600,"NYY@TB 01:10PM ET",7.007,"NYY",NA,6.9,NA,NA,2
"2B/SS","Addison Russell",3500,"ChC@StL 08:35PM ET",7.024,"ChC",NA,6.1,NA,NA,3
"OF","Steven Souza",3500,"NYY@TB 01:10PM ET",6.642,"TB",NA,6.1,NA,NA,2
"OF","Aaron Judge",3500,"NYY@TB 01:10PM ET",5.074,"NYY",NA,6.2,NA,NA,7
"OF","David Peralta",3500,"SF@Ari 04:10PM ET",6.286,"Ari",NA,5.1,NA,NA,0
"OF","Yasmany Tomas",3500,"SF@Ari 04:10PM ET",7.678,"Ari",NA,8,NA,NA,0
"C/OF","Willson Contreras",3400,"ChC@StL 08:35PM ET",6.484,"ChC",NA,6,NA,NA,21
"2B/3B","Jedd Gyorko",3400,"ChC@StL 08:35PM ET",6.5,"StL",NA,0,NA,NA,0
"C","Wilson Ramos",3400,"NYY@TB 01:10PM ET",7.618,"TB",NA,0,NA,NA,0
"SS","Didi Gregorius",3400,"NYY@TB 01:10PM ET",6.797,"NYY",NA,0,NA,NA,0
"OF","Kevin Kiermaier",3400,"NYY@TB 01:10PM ET",7.495,"TB",NA,7.5,NA,NA,21
"OF","Jarrett Parker",3400,"SF@Ari 04:10PM ET",4,"SF",NA,7.7,NA,NA,0
"C","Yadier Molina",3300,"ChC@StL 08:35PM ET",6.544,"StL",NA,5.8,NA,NA,10
"2B/SS","Starlin Castro",3300,"NYY@TB 01:10PM ET",6.742,"NYY",NA,6.2,NA,NA,11
"OF","Colby Rasmus",3300,"NYY@TB 01:10PM ET",6.009,"TB",NA,0,NA,NA,0
"OF","Corey Dickerson",3300,"NYY@TB 01:10PM ET",6.446,"TB",NA,7.6,NA,NA,5
"C","Nick Hundley",3300,"SF@Ari 04:10PM ET",6.524,"SF",NA,0,NA,NA,0
"2B/OF","Brandon Drury",3300,"SF@Ari 04:10PM ET",6.463,"Ari",NA,6.4,NA,NA,3
"OF/SS","Chris Owings",3300,"SF@Ari 04:10PM ET",7.21,"Ari",NA,7.2,NA,NA,8
"OF","Jason Heyward",3200,"ChC@StL 08:35PM ET",5.842,"ChC",NA,7.4,NA,NA,5
"1B","Logan Morrison",3200,"NYY@TB 01:10PM ET",6.29,"TB",NA,6.6,NA,NA,24
"1B","Greg Bird",3200,"NYY@TB 01:10PM ET",0,"NYY",NA,8.2,NA,NA,2
"2B/3B","Matt Duffy",3200,"NYY@TB 01:10PM ET",6.12,"TB",NA,0,NA,NA,0
"1B","Christian Walker",3200,"SF@Ari 04:10PM ET",0,"Ari",NA,0,NA,NA,0
"OF","Mac Williamson",3200,"SF@Ari 04:10PM ET",3.907,"SF",NA,0,NA,NA,0
"3B/SS","Jhonny Peralta",3100,"ChC@StL 08:35PM ET",6.024,"StL",NA,6,NA,NA,3
"OF","Albert Almora",3100,"ChC@StL 08:35PM ET",3.661,"ChC",NA,0,NA,NA,0
"2B/OF","Nick Franklin",3100,"NYY@TB 01:10PM ET",5.933,"TB",NA,0,NA,NA,0
"2B/SS","Kelby Tomlinson",3100,"SF@Ari 04:10PM ET",3.455,"SF",NA,0,NA,NA,0
"OF","Jeremy Hazelbaker",3100,"SF@Ari 04:10PM ET",3.868,"Ari",NA,0,NA,NA,0
"1B","Matt Adams",3000,"ChC@StL 08:35PM ET",5.05,"StL",NA,0,NA,NA,0
"OF","Jon Jay",3000,"ChC@StL 08:35PM ET",6.489,"ChC",NA,0,NA,NA,0
"3B","Chase Headley",3000,"NYY@TB 01:10PM ET",6.092,"NYY",NA,6,NA,NA,13
"C/OF","Chris Herrmann",3000,"SF@Ari 04:10PM ET",6.214,"Ari",NA,0,NA,NA,0
"C","Miguel Montero",2900,"ChC@StL 08:35PM ET",4.969,"ChC",NA,0,NA,NA,0
"2B","Kolten Wong",2900,"ChC@StL 08:35PM ET",4.579,"StL",NA,0,NA,NA,2
"3B","Jeimer Candelario",2900,"ChC@StL 08:35PM ET",1.8,"ChC",NA,0,NA,NA,0
"OF","Mark Zagunis",2900,"ChC@StL 08:35PM ET",0,"ChC",NA,NA,NA,NA,NA
"1B","Jake Bauers",2900,"NYY@TB 01:10PM ET",0,"TB",NA,NA,NA,NA,NA
"2B/SS","Tim Beckham",2900,"NYY@TB 01:10PM ET",5.516,"TB",NA,4.9,NA,NA,7
"OF","Tyler Austin",2900,"NYY@TB 01:10PM ET",5.097,"NYY",NA,0,NA,NA,0
"OF","Gorkys Hernandez",2900,"SF@Ari 04:10PM ET",3.345,"SF",NA,0,NA,NA,0
"OF","Socrates Brito",2900,"SF@Ari 04:10PM ET",3.7,"Ari",NA,0,NA,NA,0
"2B","Ian Happ",2800,"ChC@StL 08:35PM ET",0,"ChC",NA,0,NA,NA,0
"OF","Matt Szczur",2800,"ChC@StL 08:35PM ET",3.222,"ChC",NA,0,NA,NA,0
"OF","Harrison Bader",2800,"ChC@StL 08:35PM ET",0,"StL",NA,0,NA,NA,0
"C","Derek Norris",2800,"NYY@TB 01:10PM ET",5.376,"TB",NA,4.7,NA,NA,3
"OF","Aaron Hicks",2800,"NYY@TB 01:10PM ET",4.073,"NYY",NA,0,NA,NA,3
"3B","Conor Gillaspie",2800,"SF@Ari 04:10PM ET",3.877,"SF",NA,0,NA,NA,2
"1B/OF","Jose Martinez",2700,"ChC@StL 08:35PM ET",3.083,"StL",NA,0,NA,NA,7
"2B/3B","Tommy La Stella",2700,"ChC@StL 08:35PM ET",3.453,"ChC",NA,0,NA,NA,0
"3B/SS","Greg Garcia",2600,"ChC@StL 08:35PM ET",4.09,"StL",NA,0,NA,NA,2
"SS","Gleyber Torres",2600,"NYY@TB 01:10PM ET",0,"NYY",NA,0,NA,NA,0
"C","Oscar Hernandez",2600,"SF@Ari 04:10PM ET",4.25,"Ari",NA,0,NA,NA,0
"C","Austin Romine",2500,"NYY@TB 01:10PM ET",4.435,"NYY",NA,0,NA,NA,0
"C","Curt Casali",2500,"NYY@TB 01:10PM ET",4.19,"TB",NA,0,NA,NA,0
"C","Chris Iannetta",2500,"SF@Ari 04:10PM ET",4.649,"Ari",NA,0,NA,NA,0
"C","Trevor Brown",2500,"SF@Ari 04:10PM ET",3.5,"SF",NA,0,NA,NA,0
"C","Carson Kelly",2400,"ChC@StL 08:35PM ET",1.4,"StL",NA,0,NA,NA,0
"3B/SS","Ronald Torreyes",2400,"NYY@TB 01:10PM ET",3.569,"NYY",NA,5.5,NA,NA,2
"SS","Daniel Robertson",2400,"NYY@TB 01:10PM ET",0,"TB",NA,0,NA,NA,0
"2B/SS","Daniel Descalso",2400,"SF@Ari 04:10PM ET",5.303,"Ari",NA,0,NA,NA,7
"C","Eric Fryer",2300,"ChC@StL 08:35PM ET",3.267,"StL",NA,0,NA,NA,0
"C","Luke Maile",2300,"NYY@TB 01:10PM ET",4.143,"TB",NA,0,NA,NA,0
"SS","Nick Ahmed",2300,"SF@Ari 04:10PM ET",4.356,"Ari",NA,0,NA,NA,7
"OF","Eloy Jimenez",2100,"ChC@StL 08:35PM ET",0,"ChC",NA,0,NA,NA,0
"C","Jeff Mathis",2100,"SF@Ari 04:10PM ET",4.415,"Ari",NA,5.6,NA,NA,18
